McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
21,0,115,0,811,4,9,1
3,0,81,0,811,1,1,0
4,0,57,0,811,1,1,0
3,0,92,0,811,3,11,1
1,0,18,0,11,2,2,1
1,0,35,0,811,2,5,1
1,0,23,0,811,3,5,1
3,0,43,0,4735,1,2,1
9,0,135,0,4735,2,8,1
1,0,18,0,11,2,2,1
1,0,58,0,811,2,5,1
1,0,31,0,811,3,5,1
3,0,41,0,811,2,4,1
24,0,249,2,4735,3,14,1
1,0,18,0,11,2,2,1
2,0,143,0,4735,3,12,1
1,0,63,0,4735,3,8,1
17,0,96,0,4735,3,9,1
21,0,205,0,811,5,11,1
3,0,91,0,811,3,11,1
1,0,19,0,762,1,2,1
1,0,13,0,762,1,2,1
1,0,29,0,762,1,1,1
1,0,40,0,4735,2,3,1
1,0,31,0,762,1,1,1
1,0,18,0,762,1,1,1
2,0,65,0,762,1,1,1
1,0,12,0,762,1,1,1
5,0,47,0,762,1,1,1
1,0,43,0,762,2,3,1
1,0,18,0,11,2,2,1
1,0,80,0,1466,3,9,1
1,0,34,0,811,4,9,1
1,0,22,0,4735,1,2,1
1,0,66,0,1466,3,10,1
1,0,20,0,4735,1,2,1
19,0,142,1,4735,5,20,1
1,0,18,0,762,1,1,1
3,0,38,0,811,3,4,1
1,0,18,0,811,3,4,1
1,0,26,0,811,3,3,1
3,0,53,0,4735,3,4,1
7,0,67,0,762,3,5,1
1,0,18,0,762,1,1,1
4,0,62,0,811,3,4,1
1,0,30,0,811,3,4,1
1,0,24,0,811,3,3,1
1,0,18,0,11,2,2,1
1,0,9,0,4735,1,3,1
1,0,14,0,4735,3,4,1
1,0,22,0,4735,1,2,1
1,0,1,0,4735,1,2,1
1,0,20,0,4735,1,3,1
1,0,20,0,4735,1,2,1
5,0,93,0,4735,3,11,1
1,0,18,0,11,2,2,1
7,0,67,0,811,3,7,1
1,0,22,0,811,3,5,1
1,0,17,0,4735,1,3,1
1,0,112,1,4735,3,10,1
1,0,19,0,762,1,1,1
1,0,9,0,762,1,1,1
1,0,14,0,762,1,1,1
5,0,51,0,762,1,1,1
1,0,37,0,4735,2,2,1
1,0,1,0,4735,1,2,1
1,0,18,0,11,2,2,1
11,0,150,0,4735,3,8,1
1,0,55,0,4735,3,6,1
1,0,26,0,811,2,5,1
1,0,63,0,4735,3,8,1
1,0,18,0,11,2,2,0
2,0,52,0,811,3,7,0
1,0,26,0,811,3,6,0
1,0,26,0,811,2,4,0
1,0,56,0,4735,3,10,1
1,0,18,0,11,2,2,0
26,0,265,0,811,5,13,0
1,0,98,0,4735,3,7,0
1,0,26,0,811,2,4,0
2,0,68,0,4735,4,12,1
1,0,1,0,11,3,3,0
1,0,50,0,811,3,3,0
8,0,74,0,811,5,10,1
1,0,41,0,811,6,7,0
12,0,151,0,4735,5,18,1
1,0,18,0,11,2,2,0
7,0,135,0,811,6,12,1
1,0,40,0,811,5,8,0
6,0,54,0,811,5,5,0
1,0,18,0,4735,1,1,0
1,0,49,0,811,2,4,0
1,0,22,0,811,2,4,0
1,0,26,0,811,2,3,0
16,0,122,1,4735,3,6,1
1,0,19,0,762,1,1,0
1,0,31,0,762,1,1,0
1,0,23,0,762,1,1,0
5,0,57,0,762,1,1,0
1,0,38,0,4735,2,2,1
1,0,18,0,4735,1,1,0
4,0,66,0,811,2,4,1
1,0,31,0,811,2,4,0
1,0,26,0,811,2,3,0
12,0,130,0,4735,2,6,1
105,0,680,3,1466,3,7,1
26,0,168,0,1466,2,4,0
1,0,9,0,1466,1,1,0
1,0,15,0,1466,1,1,0
4,0,43,0,1466,2,3,0
1,0,52,0,1466,1,2,0
23,0,134,1,4735,2,6,1
1,0,19,1,1466,2,3,0
17,0,123,1,1466,2,4,0
30,0,156,1,1466,2,4,1
20,0,132,1,1466,2,4,0
1,0,20,1,1466,2,4,0
9,0,71,0,1466,2,4,0
2,0,35,0,1466,2,2,0
28,0,137,1,319,3,4,1
20,0,68,1,1466,2,4,0
7,0,50,1,319,3,3,0
6,0,71,0,1466,2,3,0
11,0,63,2,4735,3,6,0
21,0,105,2,319,3,4,0
3,0,23,0,4735,1,1,0
10,0,45,0,1466,2,2,0
11,0,65,1,319,3,4,0
15,0,83,1,4735,3,4,1
1,0,5,0,1466,1,1,0
50,0,250,2,4735,3,7,1
5,0,34,0,4735,2,2,0
1,0,12,0,1466,1,1,0
6,0,50,0,4735,2,3,1
51,0,316,1,1466,5,14,1
7,0,133,0,1466,4,7,1
1,0,10,0,4735,2,3,1
57,0,458,1,4735,1,19,0
1,0,6,0,4735,1,1,0
33,0,367,1,1466,2,14,1
11,0,181,0,4735,1,5,1
110,0,581,2,4735,1,17,0
9,0,179,0,811,2,6,0
79,0,362,1,4735,1,13,0
1,0,11,0,4735,1,2,0
8,0,190,0,811,2,6,0
1,0,30,0,4735,1,1,0
5,0,60,0,4735,1,1,0
1,0,40,0,4735,1,4,0
3,0,69,0,4735,4,6,0
1,0,10,0,4735,1,1,0
21,0,183,3,1466,4,20,0
42,0,251,2,511,5,21,1
6,0,52,0,4735,2,6,0
7,0,66,0,4735,2,7,0
1,0,10,1,4735,2,3,0
1,0,17,0,4735,1,1,0
1,0,29,0,4735,2,2,0
3,0,49,1,4735,2,6,1
13,0,118,1,4735,3,9,1
1,0,48,1,4735,1,3,0
22,0,167,0,1466,5,11,0
8,0,73,0,4735,3,6,0
5,0,58,0,1466,3,4,0
10,0,77,0,4735,4,7,0
4,0,64,0,1466,2,2,0
4,0,68,0,1466,3,9,0
5,0,66,0,762,1,1,0
5,0,67,0,1466,3,4,0
31,0,140,1,4735,4,7,0
7,0,69,1,4735,3,8,0
4,0,61,0,4735,2,5,0
6,0,64,0,4735,3,6,0
3,0,57,0,4735,2,3,0
5,0,67,0,1466,4,5,0
4,0,61,0,4735,2,4,0
7,0,80,0,1466,4,5,0
5,0,64,0,1466,4,5,0
5,0,62,0,1466,4,5,0
8,0,79,1,1466,3,6,0
10,0,84,0,4735,3,6,1
39,0,569,1,762,5,14,0
5,0,68,0,1466,4,5,0
4,0,60,0,1466,3,5,0
5,0,167,0,515,5,11,0
4,0,56,0,1466,2,3,0
4,0,59,0,1466,2,3,0
10,0,212,0,4735,3,11,1
3,0,58,0,4735,2,2,0
11,0,95,0,762,1,2,0
5,0,55,0,762,1,2,0
26,0,126,0,4735,2,2,0
14,0,98,0,1466,4,10,0
4,0,51,0,1466,3,3,0
5,0,54,0,1466,3,3,0
4,0,55,0,1466,3,4,0
3,0,52,0,4735,2,3,0
10,0,81,2,762,5,10,0
3,0,60,0,4735,2,4,0
3,0,55,0,4735,2,3,0
5,0,72,2,244,5,6,0
4,0,52,0,244,1,1,0
5,0,78,0,4735,3,8,0
17,0,117,0,1466,6,11,0
3,0,53,0,4735,2,4,0
7,0,73,0,762,4,5,0
3,0,56,0,4735,2,5,0
15,0,205,0,4735,4,8,0
29,0,195,1,4735,3,5,0
1,0,41,0,4735,1,2,0
15,0,206,0,4735,4,8,0
29,0,195,1,4735,3,5,0
11,0,90,1,89,4,6,0
15,0,210,1,4735,3,4,0
15,0,70,0,1466,2,4,0
14,0,216,0,4735,4,8,0
21,0,157,1,4735,2,4,0
16,0,119,1,1466,3,5,0
33,0,214,1,511,3,7,0
1,0,16,0,762,1,1,0
1,0,41,0,89,1,1,0
20,0,246,0,4735,4,9,0
14,0,160,0,4735,2,4,0
20,0,246,0,4735,4,10,0
14,0,161,0,4735,2,6,0
18,0,250,0,4735,4,12,0
14,0,171,0,4735,2,7,0
16,0,95,0,762,1,2,0
5,0,33,0,4735,1,1,0
4,0,54,0,4735,1,1,0
6,0,118,0,511,1,1,1
11,0,119,0,762,1,2,0
15,0,127,0,1466,3,4,0
12,0,211,0,811,1,1,0
7,0,83,0,479,3,5,0
5,0,62,0,4735,1,2,0
1,0,29,0,4735,1,1,0
1,0,39,0,4735,1,1,0
4,0,105,0,4735,2,6,0
8,0,139,0,4735,1,5,0
31,0,205,0,4735,1,2,0
5,0,43,0,1466,1,1,0
9,0,129,5,479,4,12,1
32,0,148,0,22,1,1,0
1,0,60,0,244,1,1,0
17,0,177,0,1466,3,7,0
28,0,317,1,474,6,21,0
2,0,14,0,1466,1,3,0
3,0,58,0,1466,2,4,0
24,0,318,0,1466,2,5,0
1,0,22,0,1466,1,1,0
1,0,23,0,1466,2,2,0
1,0,39,0,511,3,4,0
1,0,35,0,511,3,4,0
21,0,187,0,762,1,1,0
36,0,252,0,762,3,13,0
20,0,157,0,762,1,1,0
24,0,206,0,511,3,4,0
12,0,124,0,811,2,3,0
24,0,209,0,4735,2,3,0
13,0,136,0,1466,2,2,0
16,0,156,0,811,2,2,0
11,0,708,2,762,6,14,0
7,0,137,0,1466,3,3,0
6,0,75,0,1466,2,4,0
1,0,10,0,4735,2,2,0
1,0,38,1,1466,3,4,0
11,0,291,0,1466,3,7,0
28,0,248,0,1466,4,8,0
8,0,98,0,1466,3,6,0
3,0,44,0,1466,4,4,0
4,0,65,0,1466,1,1,0
2,0,37,0,1466,2,2,0
5,0,60,0,1466,3,9,0
3,0,56,0,1466,2,4,0
2,0,82,1,1466,3,5,0
1,0,23,0,1466,1,1,0
2,0,18,0,1466,3,4,0
21,0,386,3,479,5,7,0
11,0,231,0,1466,6,15,0
5,0,197,1,479,3,6,0
1,0,40,3,479,3,4,0
12,0,586,1,479,7,15,0
4,0,80,0,1466,2,2,0
1,0,268,1,1466,4,9,0
16,0,157,1,474,4,10,0
6,0,117,2,479,3,5,0
1,0,141,5,762,6,14,0
6,0,999,4,1466,6,24,0
1,0,77,0,1466,1,2,0
7,0,168,0,1466,4,8,0
34,0,375,0,1466,2,9,0
5,0,193,0,762,4,6,0
21,0,927,2,762,5,19,0
5,0,102,0,762,2,5,0
1,0,46,0,1466,2,3,0
1,0,41,0,1466,4,6,0
6,0,56,0,1466,2,2,0
23,0,246,0,1466,2,3,0
45,0,353,1,1466,2,6,0
3,0,86,0,1466,2,3,0
3,0,105,0,1466,2,3,0
38,0,314,1,1466,4,8,0
34,0,248,0,1466,3,4,0
2,0,50,0,1466,2,4,0
52,0,519,0,1466,2,2,0
14,0,240,0,1466,2,2,0
11,0,129,1,1466,3,6,0
1,0,48,0,1466,2,3,0
9,0,130,0,762,4,10,0
18,0,385,2,479,9,27,0
3,0,179,0,1466,4,13,0
3,0,50,0,1466,1,3,0
7,0,161,0,1466,2,3,0
19,0,175,0,811,2,2,0
8,0,40,0,479,3,3,0
8,0,63,0,4735,1,1,0
14,0,91,0,4735,1,4,0
8,0,79,1,4735,2,3,0
12,0,132,0,811,2,2,0
46,0,330,0,1466,2,2,0
1,0,44,1,1466,2,2,0
4,0,219,1,4735,2,3,0
18,0,695,0,4735,1,8,0
7,0,65,0,511,2,2,0
2,0,29,0,1466,2,2,0
1,0,11,0,1466,2,3,0
1,0,11,0,1466,2,3,0
6,0,59,0,1466,3,3,0
3,0,142,0,1466,3,7,0
12,0,126,1,1466,3,4,0
1,0,44,0,1466,1,2,0
7,0,56,0,1466,1,2,0
8,0,105,0,1466,2,2,0
15,0,288,0,4735,2,3,0
18,0,440,1,1466,2,5,0
8,0,125,0,1466,3,3,0
21,0,356,0,1466,5,15,0
1,0,106,0,1466,2,2,0
7,0,93,1,1466,2,6,0
1,0,64,0,1466,3,6,0
1,0,130,1,1466,3,6,0
11,0,90,1,1466,2,2,0
4,0,43,0,1466,3,5,0
1,0,88,0,1466,2,2,0
2,0,77,0,474,4,5,0
5,0,195,1,4735,4,8,0
2,0,64,2,479,4,5,0
2,0,88,0,1466,1,2,0
3,0,252,0,474,2,3,0
5,0,123,1,36,4,4,0
44,0,319,0,1466,2,8,0
4,0,87,0,1466,3,6,0
4,0,115,1,1466,2,5,0
2,0,25,1,319,1,2,0
5,0,108,0,1466,3,6,0
7,0,119,0,1466,2,4,0
2,0,150,2,4735,5,10,0
1,0,16,0,244,1,1,0
2,0,24,0,244,1,1,0
10,0,88,0,4735,5,6,0
4,0,38,0,244,2,2,0
2,0,27,0,4735,2,7,0
7,0,93,0,1466,3,6,0
20,0,309,1,1466,4,12,0
30,0,1237,8,1466,5,30,0
6,0,60,0,1466,2,6,0
3,0,426,2,1466,6,15,0
6,0,65,0,1466,1,1,0
39,0,283,0,4735,3,8,0
1,0,15,0,762,1,2,0
1,0,11,0,1466,1,1,0
1,0,7,0,1466,1,1,0
76,0,1956,5,1466,4,21,0
1,0,260,0,1466,2,9,0
6,0,216,0,1466,2,4,0
3,0,185,0,1466,2,5,0
14,0,591,3,1466,5,12,0
16,0,433,1,1466,4,11,0
1,0,233,4,1466,6,17,0
3,0,28,0,244,1,1,0
1,0,16,0,244,1,1,0
1,0,69,0,1466,3,3,0
25,0,1249,10,1466,8,43,0
3,0,83,0,1466,3,4,0
13,0,118,0,1466,3,5,0
2,0,32,0,1466,2,5,0
3,0,69,1,1466,2,5,0
5,0,1169,8,1466,7,50,0
21,0,377,0,3,4,9,0
9,0,63,0,1466,2,4,0
9,0,65,0,1466,2,4,0
1,0,114,1,1466,3,4,0
19,0,157,0,1466,2,3,0
5,0,129,1,1466,2,9,0
43,0,996,6,1466,6,26,0
1,0,46,0,479,1,1,0
9,0,97,0,1466,3,11,0
12,0,209,0,244,1,1,0
11,0,360,0,1466,2,3,0
7,0,131,0,244,1,1,0
1,0,50,0,244,1,1,1
1,0,16,0,244,1,1,0
1,0,56,0,4735,3,3,0
11,0,904,4,1466,4,20,0
2,0,32,0,1466,2,3,0
1,0,57,0,1466,4,8,0
1,0,62,0,1466,3,6,0
4,0,29,0,1466,2,2,0
3,0,299,1,1466,2,3,0
2,0,207,1,1466,3,5,0
1,0,147,0,1466,1,1,0
1,0,79,1,4735,3,4,0
1,0,56,0,4735,2,5,0
1,0,64,0,1466,3,3,0
1,0,50,0,1466,2,2,0
1,0,295,1,4735,2,5,0
1,0,27,0,1466,2,3,0
1,0,208,0,1466,5,7,0
2,0,147,0,1466,2,4,0
1,0,56,0,1466,2,4,0
1,0,29,0,1466,2,2,0
2,0,21,0,1466,1,2,0
1,0,83,0,1466,2,3,0
4,0,35,0,1466,1,2,0
2,0,82,0,1466,3,5,0
1,0,35,0,1466,1,1,0
1,0,29,0,1466,1,1,0
2,0,34,0,1466,2,2,0
1,0,39,0,1466,1,1,0
9,0,83,0,1466,1,2,0
9,0,84,0,1466,1,2,0
10,0,106,0,1466,1,2,0
1,0,31,0,4735,2,5,0
4,0,189,0,1466,2,2,0
1,0,52,1,1466,2,3,0
8,0,188,0,1466,3,5,0
1,0,97,0,4735,4,6,0
2,0,116,0,1466,3,7,0
3,0,129,0,1466,3,7,0
1,0,33,0,1466,2,3,0
1,0,61,1,511,3,3,0
1,0,51,0,1466,1,2,0
3,0,82,0,1466,2,3,0
1,0,75,0,28,3,3,0
2,0,61,0,1466,1,2,0
1,0,71,0,1466,1,2,0
4,0,59,0,1466,2,2,0
2,0,37,1,511,2,3,0
1,0,41,0,511,3,4,0
1,0,46,0,1466,3,3,0
1,0,39,0,511,3,3,0
1,0,102,0,1466,2,2,0
5,0,225,0,1466,4,8,0
1,0,113,0,4735,3,4,0
26,0,750,0,1466,5,17,0
2,0,36,0,4735,1,1,1
3,0,43,0,1466,3,10,0
3,0,463,0,1466,1,1,0
1,0,140,1,511,3,5,0
52,0,362,0,1466,1,5,0
17,0,166,1,1466,2,3,0
1,0,140,1,511,4,4,0
1,0,10,0,1466,1,2,0
12,0,317,2,1466,4,8,0
1,0,487,0,1466,4,12,0
1,0,9,0,1466,2,4,0
3,0,45,0,1466,1,3,0
1,0,44,0,1466,1,1,0
1,0,23,1,1466,1,2,0
1,0,1941,6,4735,9,34,0
1,0,131,0,9,1,1,0
1,0,195,0,4735,1,5,0
1,0,28,0,319,1,2,0
1,0,12,0,4735,1,1,0
2,0,29,0,4735,1,3,0
3,0,51,1,1466,2,4,0
1,0,16,0,811,1,1,0
1,0,16,0,811,1,1,0
7,0,298,0,4735,3,5,0
19,0,349,0,1466,1,2,0
1,0,44,0,1466,2,3,0
8,0,304,1,1466,2,7,0
5,0,580,0,1466,2,3,0
39,0,396,2,1466,1,4,0
45,0,503,1,1466,2,4,0
5,0,112,1,1466,2,3,0
2,0,187,1,1466,2,3,0
1,0,104,0,1466,2,3,0
4,0,78,0,1466,2,3,0
3,0,120,0,1466,2,2,0
9,0,340,1,1466,2,3,0
4,0,125,0,1466,2,2,0
20,0,418,0,1466,1,2,0
2,0,100,1,1466,2,3,0
1,0,59,0,1466,2,2,0
6,0,108,0,1466,2,2,0
1,0,70,0,1466,2,2,0
1,0,19,0,4735,2,3,0
2,0,59,0,1466,2,3,0
3,0,138,1,1466,2,5,0
5,0,73,0,1466,2,2,0
18,0,329,0,1466,2,2,0
1,0,122,0,1466,2,2,0
5,0,136,0,1466,2,3,0
1,0,119,0,1466,2,2,0
1,0,130,0,1466,2,2,0
1,0,36,0,1466,2,6,0
1,0,49,0,1466,2,5,0
4,0,187,0,4735,2,4,0
1,0,39,0,4735,3,6,0
1,0,42,0,4735,3,4,0
1,0,39,0,4735,2,4,0
5,0,83,0,1466,4,8,0
4,0,298,0,1466,2,2,0
15,0,321,0,1466,2,3,0
17,0,202,0,1466,3,3,0
5,0,232,1,1466,2,3,0
1,0,22,0,1466,1,1,0
1,0,22,0,1466,1,1,0
9,0,126,0,1466,2,4,0
3,0,225,0,4735,3,5,0
1,0,46,0,1466,2,2,0
1,0,94,0,1466,2,5,0
6,0,60,0,1466,2,3,0
1,0,280,3,1466,4,7,0
2,0,188,0,511,3,3,0
1,0,20,0,319,1,1,0
2,0,64,0,1466,2,3,0
4,0,61,0,4735,3,7,0
2,0,312,1,1466,3,6,0
3,0,93,0,1466,1,3,0
1,0,20,1,4735,4,7,0
35,0,237,2,1466,4,10,0
5,0,50,1,1466,3,3,0
1,0,110,0,1466,3,6,0
1,0,105,0,1466,2,2,0
1,0,41,0,1466,3,4,0
1,0,42,0,1466,3,4,0
9,0,124,0,1466,2,2,0
1,0,26,0,1466,2,2,0
1,0,57,0,244,1,1,0
1,0,44,0,1466,3,3,0
7,0,238,2,1466,4,9,0
3,0,108,0,1466,2,2,0
1,0,57,0,1466,3,4,0
1,0,187,0,1466,3,5,0
1,0,57,0,1466,3,4,0
5,0,303,1,1466,5,7,0
2,0,77,0,1466,2,2,0
1,0,75,0,1466,4,6,0
1,0,5,0,1466,1,1,0
1,0,53,0,4735,2,4,0
1,0,84,0,1466,2,2,0
1,0,94,1,4735,4,4,0
1,0,73,0,1466,3,3,0
1,0,260,0,1466,3,4,0
4,0,104,0,1466,4,5,0
1,0,40,0,1466,2,2,0
2,0,32,0,1466,2,2,0
1,0,21,0,1466,1,1,0
1,0,68,0,1466,2,2,0
1,0,40,0,1466,1,1,0
1,0,59,1,1466,3,3,0
2,0,86,0,1466,5,10,0
1,0,82,0,1466,4,5,0
1,0,59,0,1466,3,4,0
2,0,138,1,1466,3,7,0
1,0,153,0,1466,4,5,0
1,0,113,1,244,4,10,0
1,0,101,0,244,3,6,0
1,0,176,0,4735,1,1,0
4,0,131,0,1466,1,2,0
1,0,69,0,4735,2,4,0
1,0,64,0,4735,2,4,0
1,0,72,0,4735,2,4,0
1,0,33,0,4735,1,2,0
1,0,37,0,4735,1,1,0
5,0,197,0,1466,4,6,0
1,0,299,1,762,1,2,0
1,0,24,1,511,2,3,0
1,0,53,1,762,1,2,0
1,0,53,1,762,1,2,0
1,0,24,1,511,2,3,0
1,0,24,1,511,2,3,0
1,0,238,1,762,1,1,0
1,0,24,1,511,2,3,0
13,0,149,1,319,1,2,0
4,0,131,0,319,1,1,0
1,0,21,0,4735,1,1,0
1,0,21,0,4735,1,2,0
6,0,277,1,1466,1,5,0
2,0,117,0,4735,2,6,0
1,0,79,0,4735,2,6,0
1,0,34,0,1466,3,4,0
1,0,42,0,1466,4,6,0
1,0,100,0,1466,3,3,0
1,0,70,0,1466,3,4,0
