McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
3,0,1,1,14,25,525,570,97,3.0,0.0,14.0,0.0,1.0,1.0,1077.0,0
5,0,1,12,55,76,526,571,97,5.0,0.0,55.0,0.0,1.0,1.0,1077.0,0
32,0,1,18,107,134,527,572,97,32.0,0.0,107.0,0.0,2.0,5.0,1077.0,0
12,0,1,21,137,178,528,573,97,12.0,0.0,137.0,0.0,1.0,2.0,1077.0,0
1,0,1,1,4,13,529,574,97,1.0,0.0,4.0,0.0,1.0,3.0,1077.0,0
1,0,1,1,4,13,530,575,97,1.0,0.0,4.0,0.0,1.0,3.0,1077.0,0
2,0,1,2,17,27,532,576,99,2.0,0.0,17.0,0.0,2.0,3.0,1077.0,0
4,0,1,4,32,48,533,577,99,4.0,0.0,32.0,0.0,2.0,5.0,142.0,0
11,0,2,3,40,54,534,578,99,11.0,0.0,40.0,0.0,2.0,4.0,1077.0,0
1,0,1,6,28,46,535,579,100,1.0,0.0,28.0,0.0,1.0,2.0,1077.0,0
22,0,15,7,196,407,536,580,100,22.0,0.0,196.0,0.0,4.0,27.0,1077.0,0
2,0,2,1,11,27,537,581,100,2.0,0.0,11.0,0.0,1.0,1.0,1077.0,0
6,0,2,9,62,95,538,582,100,6.0,0.0,62.0,0.0,1.0,1.0,1077.0,0
11,0,2,2,62,135,539,583,101,11.0,0.0,62.0,0.0,3.0,6.0,53.0,0
3,0,1,1,25,42,540,584,101,3.0,0.0,25.0,0.0,2.0,3.0,53.0,0
22,0,0,3,182,233,541,585,101,22.0,0.0,182.0,0.0,2.0,4.0,1615.0,0
10,0,0,8,105,129,542,586,101,10.0,0.0,105.0,0.0,3.0,6.0,1615.0,0
23,0,1,1,173,223,543,587,101,23.0,0.0,173.0,0.0,3.0,16.0,1077.0,0
11,0,1,3,50,62,544,588,101,11.0,0.0,50.0,0.0,3.0,6.0,53.0,0
10,0,1,3,34,45,545,589,101,10.0,0.0,34.0,0.0,1.0,1.0,1077.0,0
8,0,0,7,36,50,546,590,101,8.0,0.0,36.0,0.0,3.0,5.0,1077.0,0
6,0,1,2,18,27,547,591,101,6.0,0.0,18.0,0.0,1.0,1.0,1077.0,0
5,0,0,1,116,167,549,592,103,5.0,0.0,116.0,0.0,2.0,3.0,1615.0,0
1,0,0,2,8,11,550,593,103,1.0,0.0,8.0,0.0,2.0,3.0,1077.0,0
1,0,0,2,8,12,551,594,103,1.0,0.0,8.0,0.0,2.0,3.0,1077.0,0
1,0,0,2,8,12,552,595,103,1.0,0.0,8.0,0.0,2.0,3.0,1077.0,0
1,0,0,2,8,12,553,596,103,1.0,0.0,8.0,0.0,2.0,3.0,1077.0,0
1,0,0,3,14,20,554,597,103,1.0,0.0,14.0,0.0,2.0,3.0,1077.0,0
1,0,0,5,25,34,555,598,103,1.0,0.0,25.0,0.0,2.0,4.0,1615.0,0
1,0,0,4,24,31,556,599,103,1.0,0.0,24.0,0.0,2.0,2.0,1077.0,1
1,0,0,2,8,11,557,600,103,1.0,0.0,8.0,0.0,2.0,3.0,1615.0,0
1,0,0,3,15,22,558,601,103,1.0,0.0,15.0,0.0,2.0,2.0,1077.0,0
7,0,1,1,76,99,559,602,103,7.0,0.0,76.0,0.0,1.0,2.0,1615.0,0
1,0,1,1,8,15,560,603,103,1.0,0.0,8.0,0.0,2.0,2.0,1077.0,0
5,0,0,1,42,56,0,604,0,5.0,0.0,42.0,0.0,3.0,4.0,1077.0,1
141,0,1,15,654,810,1,605,0,141.0,0.0,654.0,3.0,9.0,94.0,1615.0,1
23,0,1,5,171,285,2,606,0,23.0,0.0,171.0,0.0,2.0,6.0,1077.0,0
1,0,2,3,38,54,3,607,1,1.0,0.0,38.0,0.0,2.0,3.0,1615.0,0
4,0,1,6,180,225,4,608,1,4.0,0.0,180.0,0.0,2.0,6.0,1615.0,0
2,0,1,6,123,153,5,609,1,2.0,0.0,123.0,1.0,3.0,29.0,1615.0,0
4,0,1,2,50,75,6,610,1,4.0,0.0,50.0,0.0,2.0,4.0,1615.0,0
7,0,0,6,68,89,7,611,1,7.0,0.0,68.0,0.0,2.0,2.0,1077.0,0
1,0,0,5,35,45,8,612,1,1.0,0.0,35.0,0.0,1.0,2.0,1615.0,0
3,0,0,3,27,37,606,613,107,3.0,0.0,27.0,0.0,2.0,3.0,1615.0,0
1,0,0,13,65,82,607,614,107,1.0,0.0,65.0,0.0,2.0,4.0,1615.0,0
33,0,1,7,278,336,608,615,107,33.0,0.0,278.0,0.0,2.0,4.0,1615.0,1
1,0,0,55,224,284,609,616,107,1.0,0.0,224.0,0.0,1.0,2.0,1615.0,0
16,0,1,4,84,103,611,617,107,16.0,0.0,84.0,0.0,2.0,2.0,1077.0,0
1,0,0,3,14,21,610,618,107,1.0,0.0,14.0,0.0,2.0,2.0,1077.0,0
7,0,1,11,77,103,612,619,107,7.0,0.0,77.0,0.0,2.0,2.0,1077.0,0
3,0,0,3,26,45,613,620,108,3.0,0.0,26.0,0.0,2.0,3.0,1615.0,0
1,0,0,13,67,91,614,621,108,1.0,0.0,67.0,0.0,2.0,4.0,1615.0,0
34,0,1,7,264,324,615,622,108,34.0,0.0,264.0,0.0,2.0,6.0,1077.0,1
1,0,1,80,326,419,616,623,108,1.0,0.0,326.0,0.0,1.0,2.0,1615.0,0
1,0,0,3,14,21,617,624,108,1.0,0.0,14.0,0.0,2.0,2.0,1077.0,0
4,0,1,6,53,71,561,625,104,4.0,0.0,53.0,0.0,2.0,3.0,1615.0,1
1,0,1,1,6,14,562,626,104,1.0,0.0,6.0,0.0,2.0,3.0,1615.0,0
1,0,1,4,29,42,563,627,104,1.0,0.0,29.0,0.0,2.0,2.0,1615.0,0
75,0,3,25,314,388,564,628,104,75.0,0.0,314.0,0.0,2.0,11.0,1077.0,1
15,0,2,21,168,227,565,629,104,15.0,0.0,168.0,0.0,2.0,8.0,1077.0,0
1,0,1,0,4,10,566,630,104,1.0,0.0,4.0,0.0,2.0,4.0,1615.0,0
4,0,1,8,93,114,567,631,104,4.0,0.0,93.0,0.0,2.0,5.0,1615.0,0
1,0,1,4,9,21,568,632,104,1.0,0.0,9.0,0.0,2.0,3.0,1615.0,0
4,0,1,11,67,87,569,633,104,4.0,0.0,67.0,0.0,2.0,3.0,1615.0,0
16,0,1,14,123,151,570,634,104,16.0,0.0,123.0,0.0,2.0,2.0,1615.0,1
52,0,1,11,364,505,571,635,104,52.0,0.0,364.0,0.0,2.0,10.0,1077.0,1
19,0,9,33,248,362,572,636,104,19.0,0.0,248.0,0.0,2.0,10.0,1077.0,0
4,0,1,12,59,80,573,637,104,4.0,0.0,59.0,0.0,2.0,5.0,1615.0,0
54,0,3,10,359,452,574,638,104,54.0,0.0,359.0,0.0,2.0,8.0,1077.0,0
22,0,1,11,154,199,575,639,104,22.0,0.0,154.0,0.0,2.0,9.0,1077.0,0
2,0,1,2,20,29,576,640,104,2.0,0.0,20.0,0.0,3.0,6.0,1077.0,0
7,0,6,19,111,155,577,641,104,7.0,0.0,111.0,0.0,3.0,19.0,1077.0,0
39,0,51,3,677,1157,578,642,104,39.0,0.0,677.0,0.0,3.0,11.0,1615.0,1
8,0,1,15,90,121,579,643,104,8.0,0.0,90.0,0.0,3.0,7.0,1615.0,0
1,0,1,7,28,43,580,644,104,1.0,0.0,28.0,0.0,2.0,2.0,1615.0,0
3,0,1,9,52,70,581,645,104,3.0,0.0,52.0,0.0,2.0,3.0,1615.0,0
2,0,1,5,43,60,582,646,104,2.0,0.0,43.0,0.0,2.0,2.0,1615.0,0
5,0,3,19,97,136,583,647,104,5.0,0.0,97.0,0.0,2.0,3.0,1615.0,0
15,0,3,21,138,186,584,648,104,15.0,0.0,138.0,0.0,2.0,9.0,1077.0,0
10,0,3,14,95,133,585,649,104,10.0,0.0,95.0,0.0,2.0,9.0,1077.0,0
14,0,3,12,101,138,586,650,104,14.0,0.0,101.0,0.0,2.0,9.0,1615.0,0
2,0,2,5,86,133,587,651,104,2.0,0.0,86.0,0.0,2.0,13.0,1615.0,0
43,0,1,4,255,292,588,652,104,43.0,0.0,255.0,0.0,2.0,20.0,1077.0,0
1,0,1,2,42,61,589,653,104,1.0,0.0,42.0,0.0,3.0,14.0,1615.0,0
4,0,2,14,82,123,590,654,104,4.0,0.0,82.0,0.0,3.0,7.0,1615.0,0
1,0,12,1,23,126,603,655,106,1.0,0.0,23.0,0.0,3.0,10.0,1615.0,0
9,0,1,1,43,57,604,656,106,9.0,0.0,43.0,0.0,3.0,8.0,1077.0,0
1,0,1,6,37,51,605,657,106,1.0,0.0,37.0,0.0,3.0,3.0,1077.0,0
13,0,1,2,61,88,624,658,110,13.0,0.0,61.0,0.0,2.0,3.0,1615.0,0
26,0,0,9,156,198,623,659,110,26.0,0.0,156.0,0.0,2.0,6.0,1615.0,0
1,0,3,3,26,50,625,660,110,1.0,0.0,26.0,0.0,3.0,11.0,1615.0,0
11,0,2,17,114,154,626,661,110,11.0,0.0,114.0,0.0,1.0,6.0,1615.0,0
1,0,0,1,174,252,627,662,110,1.0,0.0,174.0,0.0,3.0,25.0,1615.0,0
17,0,1,3,107,189,629,663,112,17.0,0.0,107.0,0.0,2.0,5.0,1077.0,0
1,0,1,1,6,15,630,664,112,1.0,0.0,6.0,0.0,2.0,2.0,1077.0,0
4,0,1,1,36,56,631,665,112,4.0,0.0,36.0,0.0,2.0,2.0,1077.0,0
6,0,1,8,86,112,632,666,113,6.0,0.0,86.0,0.0,3.0,18.0,1615.0,0
4,0,1,1,19,27,633,667,113,4.0,0.0,19.0,0.0,3.0,6.0,1077.0,0
3,0,1,1,37,47,634,668,113,3.0,0.0,37.0,0.0,3.0,10.0,1615.0,0
11,0,1,2,41,52,635,669,113,11.0,0.0,41.0,0.0,3.0,5.0,1615.0,0
1,0,1,1,6,16,636,670,113,1.0,0.0,6.0,0.0,3.0,4.0,1077.0,0
1,0,1,1,5,16,637,671,113,1.0,0.0,5.0,0.0,3.0,4.0,1077.0,0
11,0,1,7,110,148,638,672,113,11.0,0.0,110.0,0.0,3.0,9.0,1615.0,0
1,0,1,2,54,78,643,673,115,1.0,0.0,54.0,0.0,1.0,3.0,1615.0,1
4,0,1,4,67,93,644,674,115,4.0,0.0,67.0,0.0,1.0,3.0,1615.0,1
1,0,1,0,4,10,645,675,115,1.0,0.0,4.0,0.0,1.0,1.0,1615.0,0
3,0,1,7,62,81,646,676,115,3.0,0.0,62.0,0.0,1.0,3.0,1615.0,1
9,0,1,11,121,147,649,677,117,9.0,0.0,121.0,0.0,3.0,11.0,1615.0,1
1,0,1,1,13,21,650,678,117,1.0,0.0,13.0,0.0,3.0,6.0,1615.0,0
3,0,1,3,46,58,651,679,117,3.0,0.0,46.0,0.0,3.0,6.0,1615.0,0
2,0,0,2,27,33,656,680,120,2.0,0.0,27.0,0.0,3.0,4.0,1077.0,0
26,0,1,11,194,245,657,681,120,26.0,0.0,194.0,0.0,3.0,14.0,1615.0,0
1,0,0,3,56,72,658,682,120,1.0,0.0,56.0,0.0,1.0,3.0,1615.0,0
1,0,1,2,40,51,659,683,120,1.0,0.0,40.0,0.0,3.0,14.0,1615.0,1
4,0,1,7,54,72,660,684,120,4.0,0.0,54.0,0.0,3.0,8.0,1615.0,0
1,0,1,3,35,51,678,685,123,1.0,0.0,35.0,0.0,3.0,10.0,1615.0,0
1,0,1,1,13,21,679,686,123,1.0,0.0,13.0,0.0,3.0,8.0,1615.0,0
2,0,1,7,53,70,680,687,123,2.0,0.0,53.0,0.0,3.0,12.0,1615.0,0
2,0,1,3,36,53,681,688,123,2.0,0.0,36.0,0.0,3.0,8.0,1615.0,0
18,0,1,4,151,190,682,689,123,18.0,0.0,151.0,0.0,3.0,12.0,1615.0,0
1,0,1,2,52,75,690,690,126,1.0,0.0,52.0,0.0,1.0,3.0,1615.0,0
4,0,1,4,76,99,691,691,126,4.0,0.0,76.0,0.0,2.0,5.0,1077.0,1
1,0,1,0,4,10,692,692,126,1.0,0.0,4.0,0.0,1.0,1.0,1615.0,0
3,0,1,7,63,82,693,693,126,3.0,0.0,63.0,0.0,1.0,3.0,1615.0,1
1,0,1,1,13,23,696,694,128,1.0,0.0,13.0,0.0,3.0,6.0,1615.0,0
1,0,1,3,16,27,697,695,128,1.0,0.0,16.0,0.0,3.0,6.0,1615.0,0
1,0,0,1,12,17,699,696,130,1.0,0.0,12.0,0.0,1.0,3.0,1615.0,0
1,0,1,3,36,60,700,697,130,1.0,0.0,36.0,0.0,3.0,12.0,1615.0,0
1,0,1,1,14,23,701,698,130,1.0,0.0,14.0,0.0,3.0,12.0,1615.0,0
6,0,1,7,81,100,702,699,130,6.0,0.0,81.0,0.0,3.0,14.0,1615.0,0
4,0,1,3,47,61,703,700,130,4.0,0.0,47.0,0.0,3.0,8.0,1615.0,0
8,0,2,0,61,88,708,701,132,8.0,0.0,61.0,0.0,1.0,2.0,1615.0,0
11,0,1,8,211,266,709,702,132,11.0,0.0,211.0,0.0,2.0,7.0,1077.0,0
19,0,1,9,119,155,710,703,132,19.0,0.0,119.0,0.0,2.0,5.0,1077.0,0
59,0,5,10,349,421,711,704,132,59.0,0.0,349.0,0.0,1.0,7.0,1615.0,1
16,0,1,2,103,126,712,705,132,16.0,0.0,103.0,0.0,1.0,4.0,1615.0,1
1,0,2,0,32,47,713,706,132,1.0,0.0,32.0,0.0,1.0,3.0,1615.0,1
2,0,1,1,45,58,714,707,132,2.0,0.0,45.0,0.0,1.0,3.0,1615.0,0
1,0,1,4,7,17,716,708,134,1.0,0.0,7.0,0.0,1.0,1.0,1615.0,0
1,0,1,6,13,26,717,709,134,1.0,0.0,13.0,0.0,1.0,1.0,1615.0,0
1,0,1,2,16,29,718,710,134,1.0,0.0,16.0,0.0,1.0,1.0,1615.0,1
1,0,1,1,5,13,719,711,134,1.0,0.0,5.0,0.0,1.0,1.0,1615.0,0
8,0,1,6,93,112,720,712,135,8.0,0.0,93.0,0.0,1.0,1.0,1615.0,1
17,0,2,5,95,122,723,713,137,17.0,0.0,95.0,0.0,3.0,4.0,1077.0,0
1,0,1,2,12,21,724,714,137,1.0,0.0,12.0,0.0,3.0,4.0,1077.0,0
3,0,1,2,21,31,725,715,137,3.0,0.0,21.0,0.0,3.0,4.0,1077.0,0
1,0,1,2,12,20,726,716,137,1.0,0.0,12.0,0.0,3.0,4.0,1077.0,0
12,0,1,5,84,102,727,717,137,12.0,0.0,84.0,0.0,3.0,4.0,1077.0,0
3,0,1,4,48,67,729,718,139,3.0,0.0,48.0,0.0,3.0,9.0,1615.0,0
17,0,2,9,127,155,733,719,141,17.0,0.0,127.0,0.0,3.0,9.0,1615.0,0
9,0,1,5,74,92,734,720,141,9.0,0.0,74.0,0.0,3.0,9.0,1615.0,1
7,0,1,5,72,90,735,721,141,7.0,0.0,72.0,0.0,3.0,9.0,1615.0,0
8,0,1,5,66,86,736,722,141,8.0,0.0,66.0,0.0,3.0,9.0,1615.0,1
14,0,1,5,92,109,737,723,141,14.0,0.0,92.0,0.0,3.0,9.0,1615.0,1
22,0,1,5,98,120,738,724,141,22.0,0.0,98.0,0.0,3.0,9.0,1615.0,1
9,0,1,5,78,99,745,725,143,9.0,0.0,78.0,0.0,3.0,9.0,1615.0,1
25,0,2,10,163,204,746,726,143,25.0,0.0,163.0,0.0,3.0,12.0,1615.0,1
19,0,1,13,151,192,747,727,143,19.0,0.0,151.0,0.0,3.0,10.0,1615.0,1
22,0,1,11,189,239,748,728,143,22.0,0.0,189.0,0.0,3.0,13.0,1615.0,1
6,0,1,5,72,91,749,729,143,6.0,0.0,72.0,0.0,3.0,6.0,1615.0,1
8,0,1,5,76,102,750,730,143,8.0,0.0,76.0,0.0,3.0,9.0,1615.0,1
9,0,1,13,123,160,751,731,143,9.0,0.0,123.0,0.0,3.0,9.0,1615.0,1
4,0,1,5,52,72,758,732,145,4.0,0.0,52.0,0.0,3.0,9.0,1615.0,1
13,0,1,5,74,96,759,733,145,13.0,0.0,74.0,0.0,3.0,9.0,1615.0,1
26,0,1,11,159,187,760,734,145,26.0,0.0,159.0,0.0,3.0,9.0,1077.0,1
8,0,1,6,71,90,761,735,145,8.0,0.0,71.0,0.0,3.0,9.0,1615.0,1
7,0,1,6,78,97,762,736,145,7.0,0.0,78.0,0.0,3.0,9.0,1615.0,1
7,0,1,6,73,91,763,737,145,7.0,0.0,73.0,0.0,3.0,9.0,1077.0,1
10,0,1,6,83,106,764,738,145,10.0,0.0,83.0,0.0,3.0,9.0,1615.0,1
4,0,1,5,49,67,765,739,145,4.0,0.0,49.0,0.0,3.0,9.0,1615.0,1
19,0,2,7,142,186,766,740,145,19.0,0.0,142.0,0.0,3.0,11.0,1615.0,0
3,0,1,5,45,64,767,741,145,3.0,0.0,45.0,0.0,3.0,8.0,1615.0,1
11,0,2,7,92,120,768,742,145,11.0,0.0,92.0,0.0,3.0,10.0,1615.0,0
7,0,1,12,97,123,779,743,147,7.0,0.0,97.0,0.0,3.0,8.0,1615.0,1
2,0,1,1,12,20,778,744,147,2.0,0.0,12.0,0.0,2.0,3.0,53.0,0
4,0,1,2,23,33,780,745,147,4.0,0.0,23.0,0.0,3.0,5.0,1615.0,0
13,0,1,2,66,77,781,746,147,13.0,0.0,66.0,0.0,3.0,8.0,1615.0,0
1,0,1,2,17,26,782,747,147,1.0,0.0,17.0,0.0,2.0,3.0,53.0,0
3,0,1,3,27,39,783,748,147,3.0,0.0,27.0,0.0,2.0,3.0,53.0,1
3,0,1,3,27,39,784,749,147,3.0,0.0,27.0,0.0,2.0,3.0,53.0,1
1,0,1,10,49,66,785,750,147,1.0,0.0,49.0,0.0,2.0,3.0,53.0,0
36,0,1,7,145,168,786,751,147,36.0,0.0,145.0,0.0,2.0,3.0,53.0,0
5,0,2,2,52,78,793,752,149,5.0,0.0,52.0,0.0,3.0,5.0,1077.0,1
3,0,1,2,31,41,794,753,149,3.0,0.0,31.0,0.0,4.0,5.0,1077.0,0
7,0,1,12,63,84,795,754,149,7.0,0.0,63.0,0.0,3.0,6.0,1615.0,0
1,0,1,3,57,78,796,755,149,1.0,0.0,57.0,0.0,2.0,4.0,1615.0,1
13,0,1,1,57,71,797,756,149,13.0,0.0,57.0,0.0,2.0,3.0,53.0,0
5,0,1,2,49,61,798,757,149,5.0,0.0,49.0,0.0,3.0,8.0,1615.0,1
5,0,1,1,31,43,799,758,149,5.0,0.0,31.0,0.0,2.0,3.0,53.0,0
1,0,1,1,8,15,800,759,149,1.0,0.0,8.0,0.0,3.0,6.0,1615.0,0
33,0,2,15,290,359,591,760,105,33.0,0.0,290.0,0.0,3.0,10.0,1615.0,0
33,0,2,15,279,345,592,761,105,33.0,0.0,279.0,0.0,1.0,3.0,1615.0,0
7,0,1,5,149,196,593,762,105,7.0,0.0,149.0,0.0,2.0,10.0,1615.0,0
9,0,1,3,190,220,594,763,105,9.0,0.0,190.0,0.0,2.0,12.0,1615.0,0
1,0,1,5,81,108,595,764,105,1.0,0.0,81.0,0.0,2.0,7.0,1077.0,0
6,0,1,5,122,162,596,765,105,6.0,0.0,122.0,0.0,2.0,6.0,1615.0,0
18,0,2,12,364,458,597,766,105,18.0,0.0,364.0,0.0,2.0,7.0,1077.0,0
8,0,1,4,89,107,598,767,105,8.0,0.0,89.0,0.0,2.0,4.0,1615.0,0
1,0,1,2,37,59,599,768,105,1.0,0.0,37.0,0.0,3.0,7.0,1615.0,0
8,0,1,0,44,62,600,769,105,8.0,0.0,44.0,0.0,2.0,2.0,1615.0,0
1,0,1,2,28,43,601,770,105,1.0,0.0,28.0,0.0,2.0,3.0,53.0,0
5,0,1,5,102,115,602,771,105,5.0,0.0,102.0,0.0,2.0,3.0,53.0,0
1,0,0,2,10,15,628,772,111,1.0,0.0,10.0,0.0,1.0,2.0,1615.0,0
5,0,1,5,64,80,639,773,114,5.0,0.0,64.0,0.0,3.0,7.0,1615.0,0
3,0,1,2,42,53,640,774,114,3.0,0.0,42.0,0.0,2.0,4.0,1615.0,0
11,0,3,12,374,535,641,775,114,11.0,0.0,374.0,0.0,3.0,13.0,1077.0,0
6,0,1,5,87,103,642,776,114,6.0,0.0,87.0,0.0,3.0,8.0,1615.0,0
1,0,1,1,8,16,647,777,116,1.0,0.0,8.0,0.0,1.0,1.0,1615.0,0
1,0,1,1,37,50,648,778,116,1.0,0.0,37.0,0.0,1.0,1.0,1615.0,0
1,0,1,5,121,144,652,779,118,1.0,0.0,121.0,0.0,3.0,8.0,1615.0,0
1,0,1,1,9,17,653,780,118,1.0,0.0,9.0,0.0,2.0,3.0,53.0,0
3,0,1,6,146,196,662,781,121,3.0,0.0,146.0,0.0,3.0,14.0,1077.0,0
1,0,1,1,9,17,663,782,121,1.0,0.0,9.0,0.0,2.0,3.0,53.0,0
2,0,1,1,25,35,664,783,121,2.0,0.0,25.0,0.0,2.0,7.0,1615.0,0
1,0,1,1,9,17,683,784,124,1.0,0.0,9.0,0.0,2.0,3.0,53.0,0
1,0,1,1,9,17,684,785,124,1.0,0.0,9.0,0.0,2.0,3.0,53.0,0
4,0,1,3,69,80,685,786,124,4.0,0.0,69.0,0.0,3.0,8.0,1615.0,0
5,0,1,5,99,119,686,787,124,5.0,0.0,99.0,0.0,3.0,9.0,1615.0,0
1,0,1,1,8,16,694,788,127,1.0,0.0,8.0,0.0,1.0,1.0,1615.0,0
1,0,1,1,35,50,695,789,127,1.0,0.0,35.0,0.0,1.0,1.0,1615.0,0
1,0,1,1,9,17,698,790,129,1.0,0.0,9.0,0.0,2.0,3.0,53.0,0
1,0,1,1,9,17,704,791,131,1.0,0.0,9.0,0.0,2.0,3.0,53.0,0
1,0,1,1,9,17,705,792,131,1.0,0.0,9.0,0.0,2.0,3.0,53.0,0
7,0,1,1,40,49,706,793,131,7.0,0.0,40.0,0.0,3.0,8.0,1615.0,0
6,0,1,1,37,48,707,794,131,6.0,0.0,37.0,0.0,3.0,7.0,1615.0,0
1,0,2,0,6,26,715,795,133,1.0,0.0,6.0,0.0,1.0,1.0,1615.0,0
2,0,2,1,27,42,728,796,138,2.0,0.0,27.0,0.0,2.0,3.0,53.0,0
1,0,1,1,6,110,730,797,140,1.0,0.0,6.0,0.0,3.0,5.0,1615.0,0
5,0,1,3,61,82,731,798,140,5.0,0.0,61.0,0.0,3.0,8.0,1615.0,0
1,0,1,1,10,17,732,799,140,1.0,0.0,10.0,0.0,2.0,3.0,53.0,0
4,0,1,5,95,128,739,800,142,4.0,0.0,95.0,0.0,3.0,6.0,1615.0,0
1,0,1,3,86,116,740,801,142,1.0,0.0,86.0,0.0,3.0,8.0,1615.0,0
7,0,1,4,114,154,741,802,142,7.0,0.0,114.0,0.0,3.0,8.0,1615.0,0
4,0,1,3,56,77,742,803,142,4.0,0.0,56.0,0.0,3.0,8.0,1615.0,0
4,0,1,3,55,74,743,804,142,4.0,0.0,55.0,0.0,3.0,8.0,1615.0,0
4,0,1,5,87,118,744,805,142,4.0,0.0,87.0,0.0,3.0,8.0,1615.0,0
11,0,1,5,118,147,752,806,144,11.0,0.0,118.0,0.0,3.0,8.0,1615.0,0
2,0,1,5,87,122,753,807,144,2.0,0.0,87.0,0.0,3.0,7.0,1615.0,0
12,0,1,5,95,120,754,808,144,12.0,0.0,95.0,0.0,3.0,7.0,1615.0,0
3,0,1,3,68,93,755,809,144,3.0,0.0,68.0,0.0,3.0,7.0,1615.0,0
1,0,2,2,46,95,756,810,144,1.0,0.0,46.0,0.0,3.0,7.0,1615.0,0
33,0,1,9,174,208,757,811,144,33.0,0.0,174.0,0.0,3.0,9.0,1615.0,0
5,0,1,3,55,76,769,812,146,5.0,0.0,55.0,0.0,3.0,9.0,1615.0,0
1,0,1,4,67,97,770,813,146,1.0,0.0,67.0,0.0,3.0,7.0,1615.0,0
2,0,1,3,59,82,771,814,146,2.0,0.0,59.0,0.0,3.0,7.0,1615.0,0
1,0,1,5,113,149,772,815,146,1.0,0.0,113.0,0.0,3.0,7.0,1615.0,0
4,0,1,4,56,77,773,816,146,4.0,0.0,56.0,0.0,3.0,7.0,1615.0,0
1,0,1,3,67,91,774,817,146,1.0,0.0,67.0,0.0,3.0,7.0,1615.0,0
12,0,1,5,123,160,775,818,146,12.0,0.0,123.0,0.0,3.0,9.0,1615.0,0
6,0,1,3,60,83,776,819,146,6.0,0.0,60.0,0.0,3.0,9.0,1615.0,0
2,0,1,8,141,180,777,820,146,2.0,0.0,141.0,0.0,3.0,7.0,1615.0,0
1,0,1,1,22,32,788,821,148,1.0,0.0,22.0,0.0,2.0,3.0,53.0,0
3,0,1,4,68,90,789,822,148,3.0,0.0,68.0,0.0,3.0,7.0,1615.0,0
1,0,1,1,19,29,787,823,148,1.0,0.0,19.0,0.0,2.0,3.0,53.0,0
1,0,1,3,41,60,790,824,148,1.0,0.0,41.0,0.0,3.0,7.0,1615.0,0
3,0,1,6,64,81,791,825,148,3.0,0.0,64.0,0.0,3.0,11.0,1077.0,0
1,0,1,1,12,21,792,826,148,1.0,0.0,12.0,0.0,2.0,3.0,53.0,0
1,0,1,0,2,8,803,827,151,1.0,0.0,2.0,0.0,2.0,3.0,1615.0,0
1,0,1,1,11,21,801,828,150,1.0,0.0,11.0,0.0,2.0,3.0,53.0,0
1,0,1,1,11,20,802,829,150,1.0,0.0,11.0,0.0,2.0,3.0,53.0,0
1,0,0,3,14,18,9,830,2,1.0,0.0,14.0,0.0,3.0,8.0,53.0,0
1,0,0,3,16,21,10,831,3,1.0,0.0,16.0,0.0,3.0,7.0,53.0,0
1,0,0,3,16,21,11,832,4,1.0,0.0,16.0,0.0,3.0,4.0,53.0,0
1,0,2,1,7,37,12,833,5,1.0,0.0,7.0,0.0,3.0,6.0,53.0,0
9,0,0,2,47,78,13,834,5,9.0,0.0,47.0,0.0,2.0,9.0,1077.0,0
20,0,1,9,265,352,14,835,5,20.0,0.0,265.0,0.0,4.0,18.0,53.0,0
82,0,2,12,642,1001,15,836,5,82.0,0.0,642.0,1.0,4.0,54.0,1615.0,0
1,0,1,1,8,20,16,837,5,1.0,0.0,8.0,0.0,3.0,8.0,142.0,0
7,0,0,7,82,107,110,838,35,7.0,0.0,82.0,0.0,2.0,6.0,1077.0,0
14,0,2,6,169,273,111,839,35,14.0,0.0,169.0,0.0,2.0,8.0,1077.0,0
3,0,1,4,40,54,45,840,19,3.0,0.0,40.0,0.0,3.0,8.0,1077.0,0
2,0,0,5,32,44,17,841,6,2.0,0.0,32.0,0.0,3.0,8.0,1077.0,0
2,0,0,5,28,39,18,842,6,2.0,0.0,28.0,0.0,4.0,10.0,1077.0,0
2,0,0,4,23,31,19,843,6,2.0,0.0,23.0,0.0,3.0,8.0,1077.0,0
2,0,0,4,24,35,20,844,6,2.0,0.0,24.0,0.0,3.0,8.0,1077.0,0
2,0,0,4,23,32,21,845,6,2.0,0.0,23.0,0.0,3.0,8.0,1077.0,0
2,0,0,5,32,42,22,846,6,2.0,0.0,32.0,0.0,3.0,9.0,1077.0,0
2,0,0,4,23,32,395,847,80,2.0,0.0,23.0,0.0,2.0,4.0,1077.0,0
2,0,0,4,23,32,396,848,80,2.0,0.0,23.0,0.0,2.0,4.0,1077.0,0
2,0,0,4,27,37,397,849,80,2.0,0.0,27.0,0.0,2.0,7.0,1077.0,0
2,0,0,4,23,32,398,850,80,2.0,0.0,23.0,0.0,2.0,4.0,1077.0,0
2,0,1,3,23,36,399,851,80,2.0,0.0,23.0,0.0,2.0,4.0,1077.0,0
2,0,1,3,24,37,400,852,80,2.0,0.0,24.0,0.0,2.0,4.0,1077.0,0
125,0,1,13,547,637,23,853,7,125.0,0.0,547.0,2.0,5.0,55.0,1615.0,0
