McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
3,0,35,7,0,3,5350,0
7,0,72,8,0,2,5350,0
11,0,115,12,0,4,5350,0
4,0,47,10,0,4,2319,0
5,0,100,1,0,1,3997,0
16,0,214,7,0,3,5350,0
5,0,72,38,0,9,5350,0
29,0,246,14,0,6,2472,0
3,0,60,1,0,1,3997,0
67,0,395,4,0,4,41,0
1,0,15,1,0,1,3997,0
189,0,764,3,0,3,2472,0
1,0,4,1,0,1,3997,0
64,0,241,1,0,1,3997,0
17,0,263,26,0,6,5350,0
7,0,125,37,0,10,5350,0
1,0,14,10,0,5,5350,0
1,0,9,4,0,4,3997,0
2,0,183,78,0,12,2319,0
2,0,20,9,0,4,2472,0
3,0,330,48,0,10,2472,0
1,0,44,1,0,1,5350,0
1,0,35,1,0,1,5350,0
1,0,33,1,0,1,5350,0
3,0,51,5,0,5,505,0
7,0,153,12,0,4,5350,0
13,0,177,2,0,2,2319,0
2,0,25,5,0,3,5350,0
