McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,17,9,0,3,665,0
14,0,332,71,0,14,665,0
1,0,16,1,0,1,3997,0
1,0,105,6,0,3,665,0
4,0,73,6,0,4,2319,0
3,0,38,4,0,4,2319,0
1,0,8,2,0,1,5350,0
5,0,65,4,0,3,1636,0
21,0,325,6,0,4,1636,0
1,0,16,1,0,1,3997,0
6,0,91,6,0,2,5350,0
1,0,99,11,0,6,1296,0
136,0,1235,136,2,15,5350,0
1,0,21,12,0,6,1296,0
2,0,25,2,0,2,5350,0
7,0,61,6,0,2,2319,0
2,0,35,29,0,9,1296,0
15,0,146,12,0,6,5350,0
14,0,132,13,0,7,310,0
30,0,294,28,0,8,310,0
1,0,16,2,0,1,2319,0
1,0,9,2,0,2,2319,0
233,0,1944,31,0,6,5350,0
4,0,90,23,0,8,2319,0
13,0,610,223,0,19,505,0
1,0,47,31,0,10,2319,0
1,0,7,4,0,2,5350,0
9,0,157,9,0,6,1296,0
1,0,15,2,0,1,533,0
10,0,211,25,0,9,1296,0
4,0,80,7,0,4,665,0
4,0,73,30,0,11,5350,0
5,0,61,22,0,10,665,0
7,0,102,30,0,11,665,0
7,0,171,34,0,11,665,0
1,0,7,5,0,4,7,0
1,0,13,5,0,4,7,0
2,0,39,8,0,7,828,0
6,0,110,21,0,8,665,0
9,0,142,35,0,8,665,0
1,0,22,2,0,2,3997,0
1,0,11,1,0,1,5350,1
1,0,12,2,0,1,2319,0
5,0,130,17,0,9,665,1
6,0,61,39,0,8,5350,0
1,0,6,3,0,3,5350,0
4,0,104,44,0,12,5350,0
1,0,18,17,0,9,665,0
1,0,7,6,0,3,5350,0
1,0,201,37,0,7,1296,0
49,0,506,47,0,11,1296,0
21,0,252,35,0,10,665,0
20,0,225,7,0,5,1296,1
1,0,6,2,0,2,1404,0
1,0,21,1,0,1,1296,0
1,0,213,12,0,6,505,0
1,0,16,5,0,5,5350,0
2,0,19,1,0,1,1296,0
1,0,28,10,0,5,665,0
12,0,93,18,0,5,1296,0
1,0,10,1,0,1,3997,0
1,0,9,6,0,5,505,0
1,0,13,8,0,6,1636,0
2,0,53,8,0,5,505,0
1,0,8,5,0,2,1296,0
1,0,20,8,0,5,1296,0
1,0,8,4,0,1,1296,0
17,0,201,11,0,5,1296,0
1,0,28,13,0,7,1296,0
1,0,19,2,0,2,1296,0
1,0,9,2,0,2,1296,0
1,0,12,6,0,4,2319,0
4,0,62,8,0,4,2319,0
3,0,41,14,0,6,505,0
1,0,148,65,0,13,5350,0
7,0,71,47,0,10,505,0
129,0,1379,247,0,20,505,1
16,0,128,15,0,6,665,0
1,0,14,8,0,4,665,0
1,0,6,2,0,2,5350,0
1,0,6,2,0,2,2319,0
7,0,89,2,0,2,2319,0
82,0,752,110,0,15,5350,0
10,0,128,17,0,9,5350,0
1,0,24,16,0,8,2319,0
12,0,150,15,0,7,5350,0
9,0,127,12,0,7,2319,0
7,0,59,4,0,1,533,0
1,0,14,4,0,3,2319,0
3,0,36,5,0,3,2319,0
1,0,12,3,0,3,5350,0
1,0,10,9,0,6,665,0
3,0,34,5,0,4,2319,0
1,0,30,3,0,3,224,0
1,0,51,3,0,3,224,0
3,0,46,4,0,3,310,0
1,0,15,1,0,1,828,0
1,0,29,6,0,4,5350,0
1,0,60,1,0,1,828,0
3,0,95,5,0,3,310,0
8,0,123,5,0,3,2319,0
1,0,30,1,0,1,828,0
1,0,50,1,0,1,828,0
2,0,315,29,2,10,310,0
3,0,95,2,0,1,310,0
14,0,538,39,0,9,310,0
6,0,171,7,0,6,505,0
1,0,20,2,0,1,828,0
1,0,22,4,0,3,224,0
1,0,18,2,0,1,828,0
1,0,17,7,0,3,310,0
1,0,20,2,0,1,828,0
1,0,22,2,0,1,828,0
1,0,17,4,0,1,310,0
1,0,16,1,0,1,828,0
1,0,19,1,0,1,828,0
1,0,17,1,0,1,828,0
1,0,22,4,0,3,224,0
26,0,527,17,0,9,310,0
1,0,44,9,0,6,2319,0
2,0,287,6,0,5,2319,0
3,0,142,3,0,3,2319,0
4,0,63,8,0,6,2472,0
12,0,438,50,0,11,665,0
1,0,113,1,0,1,828,0
3,0,84,5,0,3,11,0
1,0,3,5,0,3,3,0
1,0,3,5,0,3,3,0
1,0,15,2,0,2,5350,0
1,0,6,5,0,3,3,0
1,0,65,2,0,2,1296,0
1,0,101,10,0,3,5350,0
8,0,86,7,0,4,1296,0
8,0,204,12,0,6,2319,0
1,0,16,3,0,1,1296,0
1,0,70,6,0,4,2319,0
2,0,107,3,0,2,5350,0
3,0,60,11,0,3,5350,0
4,0,47,2,0,1,2319,0
1,0,19,2,0,2,1296,0
1,0,131,11,0,7,5350,0
1,0,167,7,0,3,2319,0
7,0,232,26,0,9,665,0
2,0,73,8,0,4,2472,0
2,0,112,25,0,10,5350,0
5,0,56,7,0,4,1296,0
1,0,22,1,0,1,1296,0
11,0,138,15,0,7,5350,0
4,0,139,4,0,3,1296,0
22,0,199,10,0,7,310,0
3,0,67,21,0,9,5350,0
6,0,97,22,0,7,5350,0
4,0,144,39,0,14,5350,0
1,0,51,13,0,7,533,0
1,0,72,12,0,4,665,0
2,0,69,20,0,8,310,0
1,0,19,2,0,2,5350,0
1,0,11,2,0,2,5350,0
1,0,28,13,0,5,257,0
1,0,29,2,0,2,310,0
2,0,34,7,0,3,665,0
1,0,6,7,0,3,665,0
3,0,68,6,0,3,665,0
7,0,62,7,0,3,665,0
8,0,52,7,0,3,665,0
1,0,1,6,0,3,665,0
11,0,72,7,0,3,665,0
1,0,45,7,0,5,5350,0
1,0,29,3,0,1,5350,0
9,0,170,15,0,8,1636,0
1,0,15,3,0,2,1296,0
1,0,105,19,0,9,665,0
1,0,73,14,0,9,2319,0
2,0,130,41,0,14,5350,0
19,0,284,42,0,13,5350,0
7,0,52,1,0,1,1636,0
1,0,37,4,0,4,5350,0
25,0,263,40,0,10,828,0
4,0,29,5,0,3,5350,0
2,0,40,1,0,1,1636,0
2,0,79,6,0,1,5350,0
1,0,29,6,0,2,5350,0
3,0,29,4,0,2,5350,0
1,0,85,4,0,3,224,0
4,0,141,11,0,4,2319,0
32,0,298,18,0,6,2472,0
2,0,61,4,0,3,828,0
3,0,28,3,0,2,5350,0
2,0,88,16,0,6,5350,0
1,0,42,7,0,3,5350,0
2,0,55,4,0,3,2319,0
5,0,42,2,0,2,2319,0
1,0,8,2,0,1,1636,0
33,0,485,31,0,10,828,0
1,0,6,2,0,1,1636,0
1,0,38,6,0,2,5350,0
1,0,25,10,0,5,533,0
4,0,127,101,0,15,5350,0
5,0,47,5,0,4,5350,0
7,0,102,4,0,3,1636,0
5,0,44,2,0,2,2472,0
2,0,27,8,0,4,5350,0
3,0,61,34,0,10,3997,0
1,0,36,4,0,3,2472,0
38,0,524,36,0,8,1296,0
19,0,220,2,0,2,2472,0
17,0,281,39,0,10,665,0
4,0,104,7,0,5,665,0
5,0,78,14,2,6,2319,0
2,0,86,2,2,2,2472,0
2,0,37,2,0,2,1636,0
6,0,55,15,0,11,412,0
3,0,45,5,0,3,1296,0
2,0,37,1,0,1,1636,0
5,0,71,10,0,5,2319,0
12,0,166,27,0,9,5350,0
29,0,217,17,0,7,533,0
1,0,9,4,0,2,5350,0
2,0,94,38,0,11,5350,0
1,0,27,9,0,4,5350,0
1,0,8,2,0,2,533,0
2,0,40,14,0,8,2319,0
1,0,144,9,0,6,828,0
2,0,119,8,0,5,665,0
1,0,130,8,0,5,665,0
1,0,12,2,0,2,2472,0
1,0,105,7,0,4,665,0
2,0,139,26,0,10,665,0
1,0,17,10,0,6,5350,0
2,0,42,6,0,2,2319,0
1,0,65,2,0,2,2472,0
4,0,49,2,0,1,268,0
19,0,292,12,0,8,236,0
26,0,499,7,0,4,1636,0
1,0,23,16,0,6,665,0
1,0,21,13,0,7,665,0
3,0,90,9,0,4,224,0
1,0,74,7,0,4,224,0
1,0,33,1,0,1,1636,0
1,0,38,10,0,8,533,0
3,0,83,12,0,6,5350,0
7,0,64,2,0,2,505,0
1,0,55,17,0,7,2319,0
4,0,114,7,0,4,665,0
17,0,230,41,0,13,5350,0
10,0,203,35,0,13,5350,0
1,0,35,6,0,3,5350,0
1,0,21,3,0,3,505,0
1,0,43,13,0,6,5350,0
2,0,24,4,1,3,505,0
1,0,26,1,0,1,1636,0
10,0,333,5,0,3,5350,0
1,0,47,1,0,1,2319,0
1,0,63,8,0,3,1296,0
2,0,79,25,0,10,5350,0
2,0,126,1,0,1,5350,0
1,0,105,6,0,5,257,0
48,0,1061,68,0,13,5350,0
5,0,153,7,0,3,665,0
1,0,132,6,0,3,665,0
3,0,80,7,0,3,665,0
1,0,45,6,0,3,665,0
4,0,92,7,0,3,665,0
1,0,86,6,0,3,665,0
1,0,21,2,0,1,5350,0
12,0,120,12,0,4,5350,0
5,0,89,7,0,3,5350,0
5,0,63,8,0,3,5350,0
13,0,65,1,0,1,5350,0
4,0,70,2,0,2,310,0
2,0,39,8,0,3,665,0
3,0,46,8,0,3,665,0
79,0,929,68,0,14,665,0
8,0,104,13,0,5,505,0
1,0,23,4,0,2,1634,0
6,0,71,4,0,2,1634,0
3,0,118,3,0,2,828,0
6,0,55,1,0,1,1636,0
4,0,55,1,0,1,1636,0
1,0,10,3,0,3,1296,0
19,0,207,21,0,7,2472,0
1,0,11,3,0,3,1296,0
1,0,13,6,0,5,2319,0
1,0,8,1,0,1,5350,0
7,0,106,11,0,5,2472,0
1,0,13,6,0,3,1296,0
32,0,181,12,0,6,5350,0
1,0,11,3,0,3,1296,0
1,0,19,6,0,5,2319,0
1,0,19,3,0,2,2319,0
108,0,969,26,0,9,5350,0
69,0,557,9,0,6,5350,0
5,0,37,3,0,3,1296,0
1,0,10,3,0,3,1296,0
1,0,13,4,0,3,310,0
1,0,22,2,0,2,5350,0
1,0,23,9,0,6,1296,0
1,0,8,2,0,2,310,0
1,0,8,2,0,2,310,0
1,0,92,14,0,8,310,0
16,0,139,2,0,2,533,0
1,0,23,5,0,4,412,0
5,0,178,2,0,2,310,0
5,0,182,2,0,2,310,0
18,0,667,11,0,7,5350,0
3,0,74,18,0,10,2472,0
2,0,48,17,0,10,2472,0
1,0,21,2,0,1,533,0
3,0,96,3,0,3,1636,0
18,0,252,5,0,2,828,0
6,0,274,8,0,5,5350,0
2,0,20,2,0,2,310,0
5,0,178,3,0,3,533,0
11,0,234,14,0,5,2319,0
1,0,53,3,0,2,5350,0
1,0,145,13,0,6,2319,0
1,0,172,28,0,8,2319,0
1,0,29,6,0,3,1636,0
1,0,31,5,0,3,5350,0
2,0,47,29,0,10,2319,0
3,0,63,1,0,1,5350,0
2,0,88,14,0,4,665,0
1,0,147,18,0,7,665,0
1,0,58,5,0,4,5350,0
2,0,35,3,0,3,2319,0
3,0,69,2,0,2,1636,0
1,0,41,3,0,3,2319,0
1,0,29,5,0,3,5350,0
2,0,70,22,0,8,665,0
6,0,178,25,0,7,2319,0
2,0,67,4,0,3,2319,0
2,0,100,2,0,1,2319,0
1,0,57,14,0,5,2319,0
9,0,151,11,0,5,2319,0
6,0,143,6,0,5,505,0
2,0,50,5,0,3,533,0
32,0,254,30,0,10,5350,0
14,0,270,13,0,8,5350,0
8,0,130,4,0,3,828,0
11,0,184,6,0,4,5350,0
3,0,27,2,0,1,5350,0
20,0,276,34,0,11,665,0
9,0,108,27,0,7,505,0
1,0,28,5,0,3,5350,0
4,0,101,5,0,4,412,0
2,0,125,19,0,6,5350,0
2,0,89,17,0,8,2319,0
4,0,145,15,0,8,5350,0
1,0,245,20,1,8,310,0
3,0,63,2,0,1,2472,0
6,0,61,9,0,6,310,0
2,0,33,2,0,2,1296,0
5,0,112,9,0,4,5350,0
1,0,38,5,0,3,5350,0
8,0,97,6,0,3,5350,0
2,0,74,20,0,7,665,0
2,0,40,4,0,4,5350,0
6,0,122,20,0,6,5350,0
9,0,137,14,0,7,5350,0
5,0,114,31,0,9,310,0
1,0,183,16,0,8,2472,0
7,0,93,27,0,11,310,0
4,0,147,6,0,4,5350,0
14,0,396,9,0,5,5350,0
8,0,83,14,0,7,5350,0
5,0,98,13,0,6,7,0
28,0,307,15,0,5,5350,0
13,0,205,44,0,13,5350,0
15,0,202,9,0,5,3997,0
31,0,587,39,0,10,5350,0
38,0,512,9,0,6,310,0
22,0,366,21,0,8,665,0
3,0,55,13,0,8,5350,0
10,0,206,42,0,13,2319,0
4,0,184,16,0,8,2319,0
19,0,629,16,0,7,1636,0
10,0,278,19,0,10,665,0
8,0,139,38,0,12,2319,0
42,0,802,46,1,13,5350,0
4,0,150,28,0,9,5350,0
10,0,188,18,0,7,5350,0
3,0,146,27,0,10,5350,0
4,0,196,30,0,11,2319,0
1,0,92,16,0,8,533,0
3,0,64,18,0,8,665,0
2,0,25,3,0,2,2319,0
2,0,76,7,0,4,1296,0
1,0,246,7,0,6,310,0
10,0,155,30,0,10,665,0
1,0,73,18,0,7,310,0
5,0,111,13,0,4,5350,0
1,0,20,2,0,2,310,0
14,0,292,4,0,4,665,0
5,0,133,6,0,3,1636,0
12,0,269,3,0,2,1636,0
1,0,45,3,0,2,5350,0
4,0,47,6,0,5,2472,0
1,0,37,3,0,2,59,0
17,0,198,46,0,13,665,0
8,0,270,24,0,10,5350,0
3,0,80,33,0,13,5350,0
4,0,93,16,0,8,59,0
6,0,160,27,0,10,59,0
1,0,50,3,0,2,59,0
2,0,100,21,0,7,5350,0
6,0,166,8,0,4,5350,0
3,0,33,6,0,3,5350,0
3,0,235,9,0,4,5350,0
3,0,111,6,0,4,2319,0
5,0,126,13,0,4,5350,0
10,0,200,22,0,8,5350,0
1,0,36,12,0,3,5350,0
4,0,123,4,0,2,5350,0
1,0,26,4,0,2,5350,0
2,0,37,5,0,4,310,0
1,0,71,6,0,2,5350,0
6,0,170,10,0,3,5350,0
3,0,178,23,0,10,665,0
5,0,170,2,0,2,2319,0
1,0,33,2,0,2,2319,0
4,0,184,6,0,4,665,0
24,0,288,27,0,7,2472,0
3,0,82,19,0,7,5350,0
28,0,622,24,0,8,5350,0
4,0,140,13,0,9,665,0
33,0,333,22,0,6,5350,0
1,0,87,26,0,8,505,0
8,0,224,39,0,10,665,0
1,0,41,10,0,4,5350,0
8,0,211,100,0,12,5350,0
2,0,113,39,0,11,5350,0
6,0,176,23,0,9,2319,0
3,0,87,6,0,4,505,0
5,0,80,7,0,5,2319,0
1,0,39,5,0,3,2319,0
3,0,239,6,0,5,2319,0
1,0,117,6,0,5,2319,0
1,0,80,5,0,4,2319,0
1,0,154,11,0,4,5350,0
3,0,122,8,0,5,2319,0
1,0,46,3,0,2,5350,0
1,0,67,13,0,5,2319,0
4,0,78,6,0,4,2319,0
1,0,38,5,0,3,2319,0
3,0,55,10,0,5,2319,0
2,0,48,8,0,5,5350,0
2,0,66,10,0,5,5350,0
2,0,110,6,0,4,2319,0
1,0,36,5,0,3,2319,0
2,0,53,5,0,3,2319,0
30,0,574,3,0,3,5350,0
1,0,41,9,0,4,2319,0
7,0,127,6,0,4,2319,0
16,0,253,1,0,1,2319,0
8,0,199,9,0,5,5350,0
1,0,51,6,0,2,5350,0
1,0,86,2,0,2,665,0
1,0,139,4,0,2,5350,0
1,0,40,10,0,6,828,0
10,0,170,13,0,5,5350,0
16,0,132,2,0,2,2472,0
15,0,222,24,0,10,2472,0
8,0,58,11,0,6,7,0
9,0,106,15,0,7,665,0
1,0,35,3,0,3,2319,0
1,0,14,2,0,2,5350,0
1,0,51,6,0,3,5350,0
19,0,253,9,0,7,533,0
2,0,23,3,0,3,5350,0
1,0,39,3,0,2,5350,0
10,0,176,3,0,1,2319,0
12,0,151,12,0,3,5350,0
2,0,111,10,0,6,5350,0
3,0,82,2,0,1,5350,0
5,0,135,6,0,2,5350,0
7,0,285,35,0,9,5350,0
22,0,565,28,0,7,5350,0
11,0,120,4,0,2,5350,0
3,0,55,7,0,2,5350,0
2,0,16,2,0,2,2319,0
3,0,256,8,0,4,2319,0
2,0,85,10,0,6,310,0
3,0,157,7,0,4,828,0
3,0,193,45,0,9,310,0
3,0,420,54,0,10,5350,0
4,0,189,37,0,10,2319,0
9,0,482,73,0,9,310,0
1,0,80,10,0,3,2319,0
10,0,309,40,0,9,310,0
4,0,131,20,0,5,533,0
1,0,75,4,0,2,2319,0
3,0,179,10,0,3,5350,0
7,0,98,28,0,8,2319,0
1,0,7,2,0,2,5350,0
4,0,124,5,0,3,665,0
17,0,225,21,0,7,533,0
1,0,19,4,0,3,2319,0
1,0,229,46,0,11,1296,0
6,0,223,40,0,11,1296,0
1,0,58,12,0,8,665,0
7,0,204,37,0,10,1296,0
1,0,129,22,0,8,1296,0
1,0,171,31,0,7,5350,0
1,0,60,12,0,2,5350,0
13,0,290,12,0,3,5350,0
1,0,60,9,0,4,5350,0
2,0,133,6,0,3,533,0
1,0,64,4,0,2,5350,0
2,0,117,30,0,8,5350,0
6,0,363,32,0,9,2472,0
2,0,103,34,0,11,5350,0
3,0,353,36,0,11,2319,0
1,0,33,14,0,7,5350,0
6,0,139,17,0,7,665,0
1,0,269,25,0,9,5350,0
2,0,71,7,0,4,5350,0
1,0,22,4,0,3,2319,0
2,0,58,18,0,6,5350,0
2,0,120,5,0,4,224,0
4,0,195,17,0,7,2319,0
5,0,79,12,0,7,665,0
1,0,27,1,0,1,533,0
10,0,296,30,0,8,5350,0
5,0,53,10,0,7,5350,0
1,0,80,17,0,8,665,0
1,0,39,6,0,5,5350,0
1,0,92,4,0,3,5350,0
4,0,138,15,0,7,665,0
4,0,102,8,0,5,665,0
6,0,227,40,0,12,5350,0
1,0,20,1,0,1,828,0
3,0,34,30,0,8,5350,0
1,0,25,2,0,2,665,0
2,0,60,4,0,4,20,0
3,0,80,23,0,6,5350,0
4,0,103,57,0,11,533,0
5,0,117,15,0,7,5350,0
1,0,42,15,0,7,5350,0
21,0,330,56,0,10,665,0
7,0,360,53,0,12,5350,0
3,0,56,17,0,8,5350,0
55,0,660,69,0,14,665,0
5,0,112,25,0,10,5350,0
70,0,1055,177,0,17,505,0
3,0,77,25,0,8,5350,0
11,0,182,23,0,9,665,0
56,0,708,27,0,7,5350,0
2,0,49,2,0,1,533,0
3,0,83,17,0,6,5350,0
11,0,264,20,0,9,533,0
5,0,155,34,0,7,1296,0
2,0,55,23,0,11,665,0
20,0,757,186,0,14,505,0
13,0,315,22,0,9,1636,0
5,0,32,4,0,4,1296,0
4,0,71,5,0,2,5350,0
6,0,176,10,0,6,5350,0
3,0,254,10,0,5,310,0
2,0,185,32,0,8,5350,0
3,0,149,14,0,5,1296,0
12,0,366,9,0,4,5350,0
3,0,110,20,0,6,1296,0
1,0,16,2,0,2,1296,0
16,0,160,16,0,8,1296,0
3,0,214,12,0,6,1296,0
18,0,814,80,2,10,5350,0
2,0,23,1,0,1,5350,0
3,0,31,17,0,7,5350,0
1,0,35,4,0,1,1296,0
2,0,72,14,0,5,505,0
13,0,132,20,0,8,5350,1
3,0,138,18,0,7,5350,0
7,0,173,19,0,9,665,0
24,0,391,34,0,11,5350,0
9,0,132,17,0,6,505,0
4,0,122,25,0,7,1296,0
6,0,94,44,0,8,1296,0
6,0,102,29,0,7,5350,0
7,0,102,27,0,8,1296,0
1,0,39,29,0,9,5350,0
1,0,145,11,0,6,665,0
1,0,42,4,0,1,1296,0
5,0,248,48,0,11,505,0
8,0,94,13,0,7,310,0
7,0,202,26,0,9,310,0
8,0,80,12,0,7,310,0
9,0,73,8,0,6,310,0
3,0,39,1,0,1,533,0
1,0,11,1,0,1,533,0
11,0,93,16,0,9,2472,0
2,0,25,5,0,5,2319,0
2,0,206,41,0,13,5350,0
11,0,443,19,0,8,5350,0
2,0,62,7,0,5,533,0
1,0,32,6,0,5,2472,0
6,0,156,6,0,4,2319,0
1,0,4,2,0,2,533,0
4,0,73,3,0,3,665,0
1,0,17,3,0,1,310,0
1,0,17,1,0,1,310,0
1,0,98,2,0,1,310,0
1,0,132,1,0,1,310,0
16,0,288,13,0,8,1636,0
13,0,141,6,0,5,533,0
3,0,140,6,0,4,2319,0
14,0,487,29,0,10,5350,0
1,0,45,8,0,5,5350,0
4,0,100,10,0,5,5350,0
5,0,199,12,0,5,5350,0
4,0,228,23,0,12,2319,0
1,0,8,4,0,3,1296,0
6,0,149,8,0,6,2319,0
6,0,135,10,0,7,5350,0
1,0,26,6,0,4,310,0
1,0,24,8,0,5,310,0
1,0,40,5,0,3,310,0
3,0,135,12,0,5,5350,0
1,0,11,2,0,2,5350,0
1,0,19,4,0,2,5350,0
1,0,12,2,0,2,5350,0
5,0,49,10,0,7,533,0
1,0,19,2,0,2,5350,0
1,0,17,5,0,2,5350,0
1,0,11,2,0,2,5350,0
1,0,11,2,0,2,5350,0
4,0,64,15,0,8,310,0
1,0,21,3,0,3,533,0
1,0,43,4,0,1,1296,0
1,0,21,1,0,1,5350,0
24,0,242,20,0,10,5350,0
1,0,20,3,0,3,1296,0
1,0,19,2,0,2,5350,0
9,0,75,15,0,9,257,0
1,0,18,2,0,2,5350,0
1,0,13,2,0,2,5350,0
8,0,533,50,0,13,2319,0
9,0,117,9,0,5,1296,0
1,0,74,7,0,3,310,0
7,0,215,29,0,12,2319,0
4,0,84,7,0,6,310,0
1,0,216,59,0,12,5350,0
33,0,1528,101,0,17,2319,0
7,0,185,31,0,11,310,0
1,0,148,86,0,14,5350,0
2,0,101,13,0,5,1404,0
1,0,61,2,0,2,533,0
9,0,314,7,0,4,533,0
3,0,103,1,0,1,533,0
1,0,67,6,0,5,310,0
2,0,114,13,0,6,2319,0
1,0,9,2,0,2,310,0
1,0,9,2,0,2,310,0
3,0,96,12,0,5,5350,0
4,0,275,24,0,7,310,0
17,0,433,34,0,7,5350,0
3,0,175,2,0,1,533,0
1,0,19,2,0,2,533,0
2,0,78,12,0,6,5350,0
5,0,231,20,0,10,310,0
1,0,15,10,0,6,5350,0
1,0,56,3,0,1,2319,0
10,0,211,8,0,4,533,0
3,0,93,4,0,4,2319,0
3,0,176,15,0,6,2472,0
2,0,150,2,0,1,1636,0
2,0,101,10,0,9,2472,0
4,0,142,13,0,9,310,0
1,0,73,5,0,5,533,0
5,0,66,2,0,2,828,0
11,0,101,7,0,4,533,0
1,0,38,2,0,2,828,0
2,0,85,7,0,4,5350,0
2,0,65,9,0,7,310,0
1,0,38,6,0,5,533,0
3,0,56,4,0,1,533,0
4,0,79,11,0,4,1126,0
1,0,1,2,0,1,5350,0
8,0,113,19,0,7,3997,0
1,0,14,1,0,1,5350,0
3,0,37,3,0,2,2319,0
6,0,28,5,0,4,5350,0
5,0,45,5,0,4,5350,0
1,0,26,3,0,2,828,0
5,0,43,5,0,4,505,0
3,0,62,3,0,2,828,0
7,0,71,10,0,6,5350,0
1,0,18,6,0,3,2319,0
2,0,28,1,0,1,3997,0
6,0,73,14,0,5,2472,0
4,0,55,19,0,6,1296,0
1,0,8,1,0,1,3997,0
31,0,180,17,0,6,1634,0
48,0,361,24,0,9,2319,0
23,0,186,6,0,3,2319,0
6,0,43,1,0,1,3997,0
3,0,65,3,0,2,828,0
2,0,22,2,0,1,5350,0
5,0,42,6,0,5,1296,0
10,0,97,1,0,1,5350,0
2,0,24,9,0,5,5350,0
37,0,338,26,0,11,828,0
5,0,38,3,0,3,1404,0
2,0,20,7,0,5,505,0
1,0,19,4,0,2,1126,0
38,0,353,40,0,11,2319,0
6,0,128,5,0,5,1296,0
52,0,415,15,0,7,1296,0
66,0,895,127,0,15,505,0
43,0,498,53,0,11,2319,0
15,0,132,19,0,6,2319,0
58,0,469,35,1,12,2319,0
21,0,87,5,0,4,505,0
4,0,90,14,0,6,2319,0
4,0,40,11,0,4,5350,0
1,0,1,1,0,1,3997,0
1,0,20,1,0,1,3997,0
1,0,28,1,0,1,3997,0
8,0,74,11,0,4,2319,0
1,0,20,13,0,3,5350,0
1,0,47,13,0,3,5350,0
4,0,137,10,0,5,533,0
21,0,264,9,0,4,533,0
6,0,218,10,0,7,310,0
2,0,11,4,0,3,1296,0
3,0,37,3,0,3,2319,0
1,0,26,10,0,4,533,0
3,0,39,1,0,1,1636,0
1,0,25,14,0,6,533,0
6,0,81,1,0,1,533,0
1,0,49,6,0,2,533,0
4,0,83,5,0,2,533,0
5,0,168,15,0,7,310,0
9,0,170,27,0,6,2319,0
3,0,44,11,0,7,2319,0
8,0,94,15,0,6,828,0
1,0,8,1,0,1,828,0
2,0,27,2,0,2,533,0
11,0,272,38,0,9,533,0
2,0,51,10,0,5,828,0
17,0,139,2,0,1,533,0
11,0,100,8,0,5,2319,0
11,0,122,37,0,10,1296,0
1,0,32,12,0,6,310,0
5,0,65,3,0,1,2319,0
8,0,89,18,0,6,533,0
1,0,12,2,0,2,533,0
6,0,81,16,0,8,310,0
9,0,78,4,0,4,2319,0
3,0,52,12,0,9,2472,0
6,0,120,17,0,8,310,0
1,0,20,2,0,2,828,0
3,0,27,2,0,2,828,0
6,0,61,6,0,4,533,0
5,0,38,3,0,3,2319,0
1,0,30,1,0,1,1296,0
5,0,97,25,0,9,5350,0
5,0,192,15,0,8,505,0
7,0,189,35,0,8,1296,0
13,0,327,40,0,14,5350,0
1,0,50,13,0,7,5350,0
3,0,75,12,0,6,5350,0
4,0,196,2,0,2,2319,0
6,0,129,46,0,13,5350,0
6,0,150,17,0,8,2319,0
9,0,151,16,0,8,310,0
1,0,145,23,0,10,533,0
3,0,190,17,0,12,533,0
1,0,16,10,0,6,2319,0
35,0,226,21,0,12,310,0
1,0,6,3,0,3,1634,0
9,0,94,2,0,1,828,0
11,0,112,5,0,3,533,0
1,0,6,1,0,1,3997,0
1,0,7,6,0,2,5350,0
1,0,19,1,0,1,3997,0
1,0,17,1,0,1,3997,0
1,0,10,1,0,1,3997,0
2,0,34,3,0,3,2472,0
1,0,20,6,0,2,5350,0
1,0,102,8,0,4,268,0
1,0,16,10,0,4,5350,0
14,0,112,10,0,6,257,0
2,0,84,15,0,5,2472,0
1,0,21,12,0,6,665,0
1,0,24,13,0,6,665,0
43,0,388,31,0,13,5350,0
1,0,21,1,0,1,3997,0
31,0,172,7,0,5,412,0
2,0,24,1,0,1,268,0
1,0,26,6,0,2,5350,0
5,0,50,8,0,4,268,0
3,0,27,7,0,3,5350,0
6,0,64,14,0,7,412,0
1,0,7,1,0,1,3997,0
22,0,194,9,0,3,5350,0
1,0,14,3,0,2,310,0
16,0,161,17,0,7,224,0
14,0,144,24,0,9,665,0
22,0,234,26,0,11,310,0
3,0,95,6,0,5,412,0
23,0,181,1,0,1,3997,0
3,0,100,4,0,3,236,0
5,0,70,11,2,5,5350,0
1,0,22,1,0,1,3997,0
9,0,88,14,0,6,5350,0
2,0,85,13,0,7,665,0
3,0,54,1,0,1,3997,0
11,0,159,1,0,1,3997,0
2,0,41,18,0,7,268,0
5,0,96,17,0,8,665,0
1,0,31,1,0,1,1296,0
2,0,41,1,0,1,1296,0
7,0,57,9,0,5,2319,0
11,0,154,5,0,4,665,0
3,0,30,2,0,2,236,0
2,0,48,4,0,4,236,0
11,0,183,30,0,12,2319,0
3,0,786,83,0,15,5350,0
1,0,28,7,0,3,5350,0
2,0,104,1,0,1,3997,0
1,0,29,7,0,3,5350,0
16,0,182,1,0,1,3997,0
8,0,84,11,0,3,2472,0
14,0,164,5,0,4,412,0
7,0,78,19,0,5,2319,0
45,0,289,18,0,10,310,0
9,0,87,19,0,5,2319,0
28,0,229,23,0,8,505,0
6,0,47,13,0,5,2472,0
1,0,28,8,0,3,2472,0
58,0,362,10,0,3,5350,0
1,0,28,8,0,3,2472,0
35,0,349,16,0,3,2472,0
3,0,44,13,0,2,2472,0
10,0,100,13,0,3,2472,0
5,0,60,8,0,3,2472,0
3,0,198,4,0,4,310,0
1,0,13,1,0,1,2472,0
