McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
4,0,58,0,1466,1,1,0
19,0,175,0,4735,1,1,0
5,0,29,0,4735,1,1,0
8,0,63,0,4735,1,1,0
14,0,89,0,4735,1,3,0
8,0,76,1,4735,1,1,0
12,0,132,0,4735,1,1,0
46,0,328,0,4735,1,1,0
4,0,219,0,319,1,1,0
13,0,404,0,4735,1,3,0
8,0,73,0,319,1,1,0
2,0,27,0,4735,1,1,0
1,0,37,0,4735,1,1,0
1,0,37,0,4735,1,1,0
3,0,114,0,4735,1,2,0
8,0,110,1,319,1,1,0
1,0,46,0,1466,1,1,0
14,0,429,1,4735,1,2,0
8,0,123,0,4735,1,1,0
19,0,329,0,319,2,6,0
1,0,106,0,319,1,1,0
4,0,82,0,4735,1,2,0
1,0,55,0,89,1,3,0
4,0,67,0,4735,1,1,0
2,0,49,0,319,1,1,0
5,0,217,0,1466,1,1,0
3,0,59,0,4735,1,1,0
4,0,86,0,319,1,1,0
1,0,94,0,4735,1,1,0
4,0,89,0,319,1,2,0
9,0,109,0,4735,2,2,0
7,0,119,0,4735,1,2,0
2,0,115,1,319,2,4,0
4,0,36,0,1466,1,1,0
7,0,96,0,1466,1,1,0
20,0,315,1,1466,2,2,0
25,0,1053,5,762,3,17,0
6,0,77,0,4735,1,3,0
1,0,344,1,4735,5,7,0
63,0,1618,2,319,2,9,0
1,0,275,0,4735,1,5,0
6,0,231,0,1466,1,1,0
11,0,184,1,4735,1,2,0
1,0,117,0,4735,1,3,0
43,0,880,2,1466,4,18,0
3,0,101,0,4735,1,1,0
1,0,49,0,1466,2,2,0
1,0,65,0,1466,1,1,0
17,0,481,1,4735,4,17,0
12,0,282,0,1466,1,1,0
10,0,193,0,4735,1,1,0
9,0,81,0,4735,1,1,0
3,0,140,1,319,2,2,0
1,0,96,1,1466,2,4,0
29,0,704,0,762,4,8,0
6,0,65,0,319,3,3,0
3,0,301,0,762,2,5,0
2,0,41,0,4735,1,1,0
1,0,36,0,4735,1,3,0
1,0,63,0,1466,2,4,0
1,0,276,0,4735,1,1,0
1,0,42,0,762,2,2,0
1,0,78,1,319,2,2,0
1,0,55,0,4735,1,3,0
1,0,296,0,4735,1,3,0
1,0,31,0,4735,1,1,0
1,0,186,0,9,2,4,0
1,0,187,0,9,1,3,0
1,0,59,0,0,0,1,0
1,0,30,0,4735,1,1,0
1,0,75,0,4735,1,1,0
2,0,46,0,4735,1,2,0
1,0,28,0,4735,1,2,0
1,0,53,1,4735,1,2,0
1,0,29,0,319,1,1,0
8,0,188,0,762,2,4,0
1,0,104,0,319,2,3,0
2,0,114,0,4735,2,5,0
3,0,98,0,4735,1,1,0
3,0,64,0,1466,2,2,0
1,0,59,1,319,1,1,0
3,0,82,0,1466,2,2,0
2,0,60,0,1466,1,1,0
1,0,44,0,319,2,2,0
1,0,37,0,319,1,1,0
1,0,99,0,319,1,1,0
1,0,208,0,1466,4,5,0
1,0,114,0,319,1,2,0
26,0,709,0,4735,2,9,0
2,0,36,0,4735,1,1,0
3,0,192,0,1466,2,4,0
1,0,8,0,762,3,3,0
1,0,11,0,4735,1,3,0
1,0,127,0,762,2,4,0
1,0,127,0,762,3,3,0
1,0,115,0,762,3,3,0
1,0,115,0,762,2,3,0
1,0,603,0,762,4,7,0
1,0,11,0,4735,1,3,0
1,0,12,0,4735,2,2,0
2,0,654,0,762,3,7,0
1,0,48,0,9,2,3,0
9,0,187,1,1466,3,6,0
1,0,1734,3,4735,4,22,0
1,0,131,0,9,1,1,0
1,0,195,0,4735,1,4,0
1,0,28,0,319,1,2,0
2,0,27,0,4735,1,1,0
1,0,48,0,762,1,1,0
19,0,349,0,1466,1,1,0
1,0,45,0,4735,1,2,0
8,0,304,1,4735,1,5,0
5,0,581,0,1466,2,2,0
18,0,226,0,1466,1,1,0
45,0,504,1,1466,2,3,0
5,0,113,1,4735,1,2,0
2,0,188,1,4735,1,2,0
1,0,71,0,4735,1,1,0
4,0,78,0,4735,1,2,0
3,0,120,0,4735,1,1,0
9,0,341,1,4735,1,2,0
4,0,126,0,4735,1,1,0
20,0,418,0,1466,1,1,0
2,0,100,1,4735,1,2,0
1,0,59,0,4735,1,1,0
6,0,108,0,4735,1,1,0
1,0,70,0,4735,1,1,0
1,0,16,0,4735,1,1,0
2,0,60,0,4735,1,2,0
3,0,139,1,1466,2,4,0
5,0,74,0,4735,1,1,0
18,0,329,0,4735,1,1,0
1,0,122,0,4735,1,1,0
5,0,136,0,1466,2,2,0
1,0,119,0,4735,1,1,0
1,0,130,0,4735,1,1,0
1,0,38,0,1466,2,4,0
1,0,31,0,1466,2,3,0
4,0,190,0,4735,1,2,0
1,0,38,0,4735,2,4,0
1,0,42,0,319,2,2,0
1,0,43,0,4735,1,2,0
5,0,80,0,4735,2,6,0
12,0,215,0,762,1,1,0
17,0,202,0,319,2,2,0
1,0,57,0,4735,2,3,0
8,0,112,0,4735,1,2,0
2,0,178,0,89,1,2,0
1,0,46,0,4735,1,1,0
1,0,71,0,4735,1,1,0
6,0,60,0,4735,1,1,0
1,0,136,1,4735,1,2,0
1,0,20,0,319,1,1,0
2,0,64,0,1466,2,2,0
4,0,61,0,4735,2,5,0
1,0,20,1,4735,4,7,0
1,0,11,0,1466,2,2,0
27,0,243,0,4735,3,3,0
17,0,116,0,1466,2,2,0
1,0,112,0,319,3,5,0
1,0,105,0,4735,1,1,0
1,0,42,0,4735,2,3,0
1,0,43,0,319,2,3,0
9,0,124,0,319,1,1,0
1,0,26,0,4735,1,1,0
1,0,45,0,319,2,2,0
4,0,117,0,319,3,3,0
3,0,109,0,4735,1,1,0
1,0,57,0,4735,2,3,0
1,0,70,0,0,0,1,0
1,0,57,0,4735,2,3,0
5,0,303,0,4735,3,5,0
2,0,78,0,4735,1,1,0
1,0,62,0,4735,2,3,0
1,0,53,0,4735,1,2,0
1,0,85,0,762,1,1,0
1,0,82,1,762,2,2,0
1,0,74,0,319,2,2,0
1,0,261,0,4735,2,3,0
4,0,102,0,319,3,4,0
1,0,40,0,4735,1,1,0
2,0,32,0,4735,1,1,0
1,0,68,0,4735,1,1,0
1,0,24,0,4735,1,1,0
2,0,84,0,230,4,7,0
1,0,70,0,319,2,2,0
1,0,59,0,319,2,3,0
2,0,138,1,319,2,6,0
1,0,76,0,319,2,3,0
1,0,67,0,4735,2,5,0
1,0,62,0,4735,2,4,0
1,0,176,0,4735,1,1,0
1,0,67,0,762,2,3,0
1,0,62,0,762,2,3,0
1,0,70,0,762,2,3,0
1,0,34,0,4735,1,2,0
1,0,37,0,4735,1,1,0
3,0,156,0,4735,2,4,0
4,0,131,0,319,1,1,0
1,0,21,0,4735,1,1,0
1,0,21,0,4735,1,2,0
3,0,125,0,4735,3,5,0
2,0,105,0,4735,1,3,0
1,0,72,0,4735,1,2,0
1,0,34,0,4735,2,3,0
1,0,42,0,4735,3,5,0
1,0,100,0,319,2,2,0
1,0,71,0,4735,2,3,0
