Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc
0,27,1,546,2,0.136251,1,10,2,0.103846,0.101064,54,38,1,4,4,95,18,10,12,18,36,0.25,0.112676,48,12,2,6,0.112676,48,1,1,0,0,1,378,520,22,0,22,0,18,0,7,0,18,286,0,6,0,378,520,22,0,22,0,18,0,7,0,18,286,0,6,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,1.5,1.0,1.0,0.5,11.7143,1.92857,1.54522,0.00172271,0.0273145,0.0891453,0.0962259,15.0,2.0,6.0,10.0,136.0,0.0,22.0,0.0,388.0,17.0,13.0,7.0,2.0,15.0,6.0,60.0,84.0
0,22,1,121,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,17,16,9,8,15,23,0.0,0.0365854,3,2,0,5,0.0365854,3,1,1,0,0,1,79,100,10,0,10,0,8,0,4,0,8,46,0,1,0,79,100,10,0,10,0,8,0,4,0,8,46,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,8.0,7.0,4.0,3.0,2.0,1.5,5.0,5.0,2.5,11.7143,2.375,1.54522,0.00310807,0.0273145,0.0891453,0.0962259,11.0,2.0,5.0,8.0,28.0,0.0,10.0,0.0,75.0,8.0,13.0,0.0,1.0,10.0,4.0,28.0,17.0
0,43,1,451,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,46,5,0,0,8,19,1.0,0.540351,154,140,9,0,0.436658,162,0,0,0,0,0,131,317,2,8,2,8,11,0,8,0,11,96,0,8,0,209,409,9,18,7,8,26,0,22,1,71,139,0,54,6,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,651.0,335.0,32.55,582.0,335.0,29.1,69.0,161.0,3.45,148.571,41.2012,8.26847,0.408332,0.0926648,0.376457,0.208128,10.0,1.0,0.0,10.0,55.0,0.0,2.0,0.0,237.0,11.0,9.0,2.0,3.0,0.0,8.0,63.0,32.0
0,171,1,1263,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,42,14,7,10,25,38,1.0,0.598712,279,227,10,0,0.359045,391,0,0,0,0,0,187,395,8,1,8,1,13,0,9,0,13,141,0,9,0,698,1093,46,26,41,19,97,10,75,1,154,490,10,125,4,6.0,6.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,36.0,2.0,0.0,9.0,1239.0,886.0,34.4167,1043.0,886.0,28.9722,196.0,78.0,5.44444,179.286,65.7761,16.8263,0.59608,0.118878,0.612866,0.263269,11.0,1.0,4.0,9.0,45.0,0.0,8.0,0.0,226.0,10.0,18.0,8.0,4.0,0.0,6.0,84.0,33.0
0,65,1,465,2,0.0843776,1,3,1,0.042394,0.06639,17,16,2,3,3,39,6,3,2,4,13,1.0,0.430769,112,102,6,0,0.382051,149,1,1,0,0,1,148,277,9,2,8,0,9,4,5,0,13,71,4,7,1,241,401,21,3,20,1,17,4,9,0,29,124,4,19,1,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,7.0,430.0,387.0,35.8333,407.0,387.0,33.9167,23.0,17.0,1.91667,179.286,59.8618,12.0175,0.215343,0.0990119,0.467422,0.211415,7.0,2.0,1.0,6.0,28.0,0.0,8.0,0.0,88.0,8.0,15.0,4.0,4.0,0.0,4.0,36.0,33.0
0,76,1,399,2,0.123183,2,8,2,0.095679,0.12963,31,28,1,4,4,59,0,2,1,0,9,1.0,0.378224,132,80,4,0,0.378224,132,0,0,0,0,0,217,324,3,1,3,1,9,0,3,0,9,204,0,3,0,217,324,3,1,3,1,9,0,3,0,9,204,0,3,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,328.0,313.0,46.8571,324.0,313.0,46.2857,4.0,4.0,0.571429,148.571,27.6943,7.62066,0.141883,0.0632699,0.303907,0.110328,9.0,1.0,1.0,8.0,36.0,0.0,3.0,0.0,270.0,9.0,9.0,3.0,5.0,0.0,3.0,100.0,59.0
0,32,1,137,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,14,4,1,1,9,13,1.0,0.45283,48,39,3,0,0.45283,48,2,2,0,0,1,58,106,8,0,7,0,4,1,2,0,11,43,1,8,0,58,106,8,0,7,0,4,1,2,0,11,43,1,8,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,128.0,100.0,25.6,125.0,100.0,25.0,3.0,3.0,0.6,148.571,46.856,6.53653,0.0619658,0.090004,0.335068,0.207675,3.0,3.0,0.0,3.0,6.0,0.0,7.0,1.0,56.0,4.0,16.0,6.0,1.0,0.0,2.0,17.0,14.0
0,83,1,285,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,29,7,1,4,16,27,0.833333,0.289216,59,51,5,1,0.289216,59,1,1,0,0,1,145,203,8,5,8,4,11,5,5,0,13,69,5,7,0,145,203,8,5,8,4,11,5,5,0,13,69,5,7,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,5.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,285.143,41.4286,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,6.0,21.0,0.0,8.0,0.0,101.0,7.0,21.0,3.0,4.0,1.0,2.0,44.0,22.0
0,30,1,76,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,9,6,0,0,12,14,0.5,0.148936,7,7,1,1,0.148936,7,0,0,0,0,0,40,47,1,0,1,0,2,1,1,0,2,22,1,1,0,40,47,1,0,1,0,2,1,1,0,2,22,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,307.429,40.4286,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,40.0,2.0,9.0,0.0,1.0,0.0,1.0,26.0,9.0
0,32,1,55,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,5,0,0,5,6,0.5,0.2,5,5,1,1,0.2,5,0,0,0,0,0,20,24,0,0,0,0,1,0,1,0,1,16,0,1,0,20,24,0,0,0,0,1,0,1,0,1,16,0,1,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,24.0,15.0,4.8,56.0,53.0,11.2,-32.0,7.0,-6.4,146.0,6.02381,4.01101,0.254921,0.0603641,0.223297,0.126469,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,1.0,9.0,0.0,0.0,0.0,1.0,11.0,3.0
0,42,1,152,2,0.254499,1,6,1,0.171171,0.256757,19,19,1,6,6,16,7,1,3,21,24,1.0,0.321101,35,35,4,0,0.321101,35,0,0,0,0,0,74,111,2,0,2,0,3,0,3,0,3,55,0,3,0,74,111,2,0,2,0,3,0,3,0,3,55,0,3,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,132.0,123.0,22.0,136.0,123.0,22.6667,-4.0,0.0,-0.666667,123.857,28.4307,4.43735,0.117002,0.0379541,0.172472,0.103124,12.0,1.0,1.0,11.0,3.0,0.0,2.0,0.0,77.0,3.0,9.0,2.0,0.0,0.0,3.0,42.0,15.0
0,47,1,237,2,0.0,0,0,0,0.0,0.0,0,0,3,1,1,16,1,2,4,0,9,0.9,0.505319,95,95,9,1,0.505319,95,2,2,1,1,1,93,191,14,2,12,0,9,0,9,4,24,36,0,24,5,93,191,14,2,12,0,9,0,9,4,24,36,0,24,5,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,11.0,6.0,3.66667,10.0,5.0,3.33333,1.0,1.0,0.333333,123.857,31.013,3.87029,0.0169838,0.00802606,0.0996214,0.00430382,6.0,3.0,1.0,5.0,36.0,0.0,13.0,1.0,94.0,9.0,41.0,13.0,0.0,0.0,9.0,36.0,18.0
0,27,1,122,2,0.414815,1,5,1,0.28125,0.291139,27,23,1,3,2,20,1,1,2,0,14,0.142857,0.166667,16,5,2,12,0.166667,16,1,1,0,0,1,80,96,6,8,6,8,14,0,13,0,14,37,0,13,0,80,96,6,8,6,8,14,0,13,0,14,37,0,13,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,22.0,13.0,5.5,59.0,51.0,14.75,-37.0,1.0,-9.25,361.857,150.474,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,3.0,1.0,1.0,2.0,91.0,0.0,6.0,0.0,75.0,14.0,21.0,0.0,1.0,6.0,13.0,24.0,19.0
0,38,1,321,2,0.161932,1,6,2,0.0809859,0.163121,23,23,1,5,5,44,9,4,14,15,27,1.0,0.489209,136,130,6,0,0.489209,136,2,2,0,0,1,142,284,82,31,2,6,12,0,5,0,92,93,43,49,12,142,284,82,31,2,6,12,0,5,0,92,93,43,49,12,6.0,6.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.0,5.0,0.0,8.0,702.0,192.0,24.2069,556.0,202.0,19.1724,146.0,105.0,5.03448,345.714,176.561,16.8048,1.12431,0.0825282,0.536249,0.13606,9.0,2.0,4.0,5.0,28.0,0.0,2.0,56.0,73.0,8.0,68.0,0.0,1.0,0.0,2.0,41.0,24.0
0,14,1,197,2,0.397059,6,45,7,0.298913,0.481818,55,53,1,3,3,26,1,23,18,0,5,1.0,0.384615,70,69,5,0,0.384615,70,0,0,0,0,0,112,184,5,1,5,1,5,3,4,0,5,76,3,4,0,112,184,5,1,5,1,5,3,4,0,5,76,3,4,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,8.0,6.0,2.0,12.0,6.0,3.0,-4.0,0.0,-1.0,264.857,220.839,4.00726,0.00804122,0.0892333,0.283052,0.220501,8.0,1.0,5.0,3.0,3.0,0.0,5.0,0.0,90.0,3.0,27.0,0.0,0.0,3.0,2.0,29.0,24.0
0,99,1,1767,2,0.367638,23,243,31,0.272618,0.380531,455,430,4,7,6,355,32,52,116,42,122,0.911111,0.295154,469,424,41,4,0.293898,472,1,1,5,5,1,1120,1655,80,25,42,25,80,5,44,12,80,747,43,44,12,1134,1669,88,25,48,25,81,7,44,12,86,748,45,45,12,18.0,18.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,57.0,11.0,0.0,12.0,1332.0,116.0,23.3684,605.0,123.0,10.614,727.0,93.0,12.7544,264.857,142.483,23.6331,0.865223,0.13696,0.797407,0.298367,73.0,1.0,46.0,27.0,2628.0,5.0,42.0,38.0,1009.0,73.0,9.0,24.0,14.0,16.0,42.0,345.0,290.0
0,35,1,1183,2,0.600575,43,569,68,0.586597,0.599083,674,653,1,9,6,357,4,1,7,11,45,1.0,0.0106007,12,12,8,0,0.0106007,12,1,1,0,0,1,1120,1149,57,1,19,1,34,4,7,1,34,695,42,7,1,1120,1149,57,1,19,1,34,4,7,1,34,695,42,7,1,9.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,8.0,1045.0,154.0,69.6667,900.0,181.0,60.0,145.0,59.0,9.66667,264.857,177.82,10.2371,0.598752,0.108996,0.456687,0.266352,3.0,1.0,1.0,2.0,496.0,0.0,19.0,38.0,1040.0,32.0,9.0,2.0,26.0,7.0,5.0,184.0,334.0
0,9,1,123,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,7,0,4,5,0,7,0.875,0.641509,68,67,7,1,0.641509,68,0,0,0,0,0,38,115,8,1,8,1,7,8,7,0,7,8,8,7,0,38,115,8,1,8,1,7,8,7,0,7,8,8,7,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,56.0,55.0,28.0,13.0,12.0,6.5,43.0,43.0,21.5,264.857,257.041,1.23854,0.0331713,0.0519223,0.145898,0.106899,0.0,1.0,0.0,0.0,6.0,0.0,8.0,0.0,13.0,4.0,9.0,0.0,0.0,8.0,4.0,5.0,4.0
0,6,1,139,2,0.632576,5,44,6,0.328358,0.623188,44,43,1,3,3,19,0,2,3,0,6,1.0,0.422764,52,51,5,0,0.422764,52,0,0,0,0,0,71,134,5,1,5,1,6,0,4,0,6,34,0,4,0,71,134,5,1,5,1,6,0,4,0,6,34,0,4,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,21.0,18.0,5.25,14.0,11.0,3.5,7.0,7.0,1.75,264.857,247.061,4.00726,0.0164289,0.0892333,0.283052,0.220501,5.0,1.0,2.0,3.0,6.0,0.0,5.0,0.0,57.0,4.0,27.0,0.0,0.0,1.0,2.0,26.0,17.0
0,44,1,325,2,0.169154,1,10,2,0.12766,0.193182,36,34,0,4,3,44,6,1,1,12,17,1.0,0.362319,100,76,2,0,0.362319,100,2,2,0,0,1,176,282,80,29,0,4,5,0,1,0,85,111,43,45,12,176,282,80,29,0,4,5,0,1,0,85,111,43,45,12,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,53.0,35.0,8.83333,42.0,28.0,7.0,11.0,7.0,1.83333,164.857,132.941,7.34144,0.0485354,0.0965588,0.36946,0.227756,9.0,2.0,1.0,8.0,10.0,0.0,0.0,56.0,209.0,5.0,68.0,0.0,0.0,0.0,1.0,95.0,33.0
0,29,1,124,2,0.414815,1,5,1,0.28125,0.291139,27,23,1,3,2,20,1,1,2,0,14,0.142857,0.166667,16,5,2,12,0.166667,16,1,1,0,0,1,80,96,6,8,6,8,14,0,13,0,14,37,0,13,0,80,96,6,8,6,8,14,0,13,0,14,37,0,13,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,187.286,0.0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05,3.0,1.0,1.0,2.0,91.0,0.0,6.0,0.0,75.0,14.0,21.0,0.0,1.0,6.0,13.0,24.0,19.0
0,13,1,192,2,0.90991,8,60,9,0.522222,0.859813,94,92,1,3,3,26,1,3,8,0,5,0.8,0.384181,68,68,4,1,0.384181,68,0,0,0,0,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,187.286,0.0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05,5.0,1.0,2.0,3.0,3.0,0.0,5.0,0.0,87.0,3.0,27.0,0.0,0.0,3.0,2.0,23.0,24.0
0,75,1,1345,2,0.491122,26,271,34,0.401259,0.505735,510,485,4,7,5,301,29,2,12,36,91,0.588235,0.224223,274,251,20,14,0.221683,274,1,1,1,1,1,948,1257,73,20,37,20,55,6,33,6,55,661,42,33,6,962,1271,81,20,43,20,56,6,33,6,61,662,42,34,6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,187.286,0.979592,2.52248,0.0552345,0.00271246,0.0556502,2.57592e-05,24.0,1.0,1.0,23.0,1081.0,1.0,37.0,36.0,822.0,47.0,9.0,24.0,10.0,11.0,30.0,284.0,244.0
0,27,1,1069,2,0.745996,53,658,81,0.735379,0.735849,767,741,1,10,6,320,4,1,7,11,46,0.0,0.0,0,0,0,8,0.0,0,1,1,0,0,1,1037,1043,55,1,19,1,35,4,7,1,35,642,40,7,1,1037,1043,55,1,19,1,35,4,7,1,35,642,40,7,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,187.286,0.0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05,4.0,1.0,1.0,3.0,496.0,0.0,19.0,36.0,947.0,32.0,9.0,2.0,26.0,7.0,5.0,167.0,301.0
0,8,1,81,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,0,4,1,0,2,1.0,0.73913,51,51,3,0,0.73913,51,0,0,0,0,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,187.286,0.0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05,2.0,1.0,2.0,0.0,3.0,0.0,8.0,0.0,9.0,3.0,9.0,0.0,0.0,8.0,3.0,4.0,2.0
0,4,1,133,2,0.632576,5,44,6,0.338462,0.623188,44,43,1,3,3,19,0,2,3,0,6,0.4,0.398305,47,47,2,3,0.398305,47,0,0,0,0,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,187.286,0.0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05,5.0,1.0,2.0,3.0,6.0,0.0,5.0,0.0,57.0,4.0,27.0,0.0,0.0,1.0,2.0,26.0,17.0
0,26,1,121,2,0.414815,1,5,1,0.28125,0.291139,27,23,1,3,2,20,1,1,2,0,14,0.142857,0.166667,16,5,2,12,0.166667,16,1,1,0,0,1,80,96,6,8,6,8,14,0,13,0,14,37,0,13,0,80,96,6,8,6,8,14,0,13,0,14,37,0,13,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,3.0,1.0,1.0,2.0,91.0,0.0,6.0,0.0,75.0,14.0,19.0,0.0,1.0,6.0,13.0,24.0,19.0
0,14,1,193,2,0.90991,8,60,9,0.522222,0.859813,94,92,1,3,3,26,1,2,8,0,5,0.8,0.384181,68,68,4,1,0.384181,68,0,0,0,0,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,109,180,5,1,5,1,5,3,4,0,5,73,3,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.143,0.0,1.03163,0.0042698,0.00120501,0.023183,2.18418e-05,5.0,1.0,2.0,3.0,3.0,0.0,5.0,0.0,87.0,3.0,27.0,0.0,0.0,3.0,2.0,23.0,24.0
0,26,1,727,2,0.396068,10,98,14,0.356125,0.388889,250,245,3,6,5,191,18,2,2,19,65,0.0384615,0.0644678,43,5,1,25,0.0637982,43,1,1,0,0,1,624,695,57,11,31,11,46,4,25,0,46,484,30,25,0,631,702,61,11,35,11,46,4,25,0,46,484,30,25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.143,0.0,1.03163,0.0042698,0.00120501,0.023183,2.18418e-05,20.0,1.0,2.0,18.0,903.0,0.0,31.0,26.0,583.0,43.0,9.0,17.0,9.0,14.0,22.0,221.0,174.0
0,17,1,700,2,0.520458,32,315,42,0.488304,0.489426,334,324,1,11,6,226,4,1,7,11,34,0.0,0.0,0,0,0,8,0.0,0,1,1,0,0,1,678,684,45,1,19,1,23,4,7,1,23,423,30,7,1,678,684,45,1,19,1,23,4,7,1,23,423,30,7,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.143,0.0,1.03163,0.0042698,0.00120501,0.023183,2.18418e-05,4.0,1.0,1.0,3.0,190.0,0.0,19.0,26.0,604.0,20.0,9.0,2.0,14.0,7.0,5.0,103.0,217.0
0,8,1,81,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,2,0,4,1,0,2,1.0,0.73913,51,51,3,0,0.73913,51,0,0,0,0,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,18,74,8,0,8,0,2,8,2,0,2,3,8,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.143,0.0,1.03163,0.0042698,0.00120501,0.023183,2.18418e-05,2.0,1.0,2.0,0.0,3.0,0.0,8.0,0.0,9.0,3.0,9.0,0.0,0.0,8.0,3.0,4.0,2.0
0,4,1,133,2,0.632576,5,44,6,0.338462,0.623188,44,43,1,3,3,19,0,2,3,0,6,0.4,0.398305,47,47,2,3,0.398305,47,0,0,0,0,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,71,130,5,1,5,1,6,0,4,0,6,34,0,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.143,0.0,1.03163,0.0042698,0.00120501,0.023183,2.18418e-05,5.0,1.0,2.0,3.0,6.0,0.0,5.0,0.0,57.0,4.0,27.0,0.0,0.0,1.0,2.0,26.0,17.0
0,24,1,33,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,5,1,1,3,5,0.0,0.1,1,0,0,3,0.1,1,2,2,0,0,1,9,10,6,10,0,0,2,0,2,0,27,2,1,20,1,9,10,6,10,0,0,2,0,2,0,27,2,1,20,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,3.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,7.0,2.0,45.0,0.0,0.0,0.0,2.0,4.0,2.0
0,32,1,63,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,8,4,13,5,3,10,0.0,0.0,0,0,0,7,0.0,0,0,0,0,0,0,26,32,2,2,2,2,7,0,6,0,7,12,0,6,0,26,32,2,2,2,2,7,0,6,0,7,12,0,6,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,4.0,1.0,1.0,3.0,15.0,0.0,2.0,0.0,18.0,6.0,9.0,2.0,1.0,0.0,5.0,12.0,7.0
0,29,1,109,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,8,3,3,8,11,0.0,0.047619,2,0,0,4,0.0571429,4,0,0,0,0,0,40,51,7,0,7,0,3,0,3,1,3,18,0,3,1,66,81,9,0,9,0,6,0,4,1,6,33,0,4,1,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,20.0,18.0,10.0,2.0,2.0,1.0,18.0,18.0,9.0,151.143,73.4143,2.74289,0.0336228,0.00562364,0.0699285,0.004366,7.0,1.0,2.0,5.0,3.0,0.0,7.0,0.0,32.0,3.0,9.0,0.0,0.0,7.0,3.0,12.0,4.0
0,23,1,116,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,24,2,5,12,4,19,0.0,0.0731707,6,1,0,10,0.0731707,6,1,1,4,4,1,76,94,6,10,3,7,15,0,9,0,26,49,1,19,1,76,94,6,10,3,7,15,0,9,0,26,49,1,19,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,8.0,6.0,2.66667,7.0,5.0,2.33333,1.0,1.0,0.333333,170.143,73.4286,3.9126,0.0091715,0.0563791,0.210955,0.108084,9.0,2.0,5.0,4.0,105.0,4.0,3.0,1.0,73.0,15.0,30.0,3.0,0.0,0.0,9.0,64.0,24.0
0,30,1,117,2,0.0,0,0,0,0.0,0.0,0,0,3,3,3,13,9,2,3,17,24,0.0,0.0555556,4,0,0,8,0.0512821,4,2,3,0,0,2,68,79,8,12,2,2,7,0,7,0,32,34,1,25,1,74,88,9,14,2,2,9,0,9,0,45,36,1,37,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,8.0,3.0,1.0,7.0,21.0,0.0,2.0,1.0,68.0,7.0,47.0,2.0,0.0,0.0,7.0,36.0,13.0
0,24,1,64,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,8,3,2,2,3,6,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,38,41,2,1,2,1,3,0,3,0,3,22,0,3,0,38,41,2,1,2,1,3,0,3,0,3,22,0,3,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,21.0,18.0,10.5,3.0,3.0,1.5,18.0,18.0,9.0,151.143,69.9184,2.74289,0.0376558,0.00562364,0.0699285,0.004366,6.0,1.0,2.0,4.0,3.0,0.0,2.0,0.0,34.0,3.0,9.0,2.0,0.0,0.0,3.0,14.0,7.0
