McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,38,3,0,2,5350,0
3,0,49,3,0,3,2319,0
1,0,11,2,0,2,5350,0
1,0,19,4,0,2,5350,0
1,0,12,2,0,2,5350,0
5,0,48,3,0,3,2472,0
1,0,19,2,0,2,5350,0
1,0,17,5,0,2,5350,0
1,0,11,2,0,2,5350,0
1,0,11,2,0,2,5350,0
4,0,50,10,0,5,2319,0
1,0,21,1,0,1,3997,0
2,0,89,5,0,4,2472,0
1,0,21,1,0,1,5350,0
24,0,244,11,0,5,505,0
1,0,20,3,0,3,1296,0
1,0,19,2,0,2,5350,0
9,0,66,5,0,4,1296,0
1,0,18,2,0,2,5350,0
1,0,13,2,0,2,5350,0
1,0,14,6,0,4,2319,0
9,0,509,40,0,10,2,0
9,0,116,2,0,1,5350,0
1,0,61,5,0,2,5350,0
7,0,206,20,0,7,1404,0
4,0,84,3,0,3,1296,0
1,0,209,44,0,9,1404,0
32,0,1491,83,0,14,505,0
7,0,147,26,0,10,1296,0
1,0,125,61,0,10,1404,0
2,0,101,13,0,5,1404,0
1,0,18,22,0,9,310,0
2,0,72,4,0,3,1404,0
1,0,42,4,0,3,1404,0
4,0,79,11,0,4,1126,0
1,0,1,2,0,1,5350,0
8,0,113,15,0,5,505,0
1,0,14,1,0,1,5350,0
3,0,39,2,0,1,5350,0
6,0,28,5,0,4,5350,0
5,0,45,5,0,4,5350,0
1,0,26,1,0,1,3997,0
5,0,43,5,0,4,505,0
3,0,62,1,0,1,3997,0
7,0,71,10,0,6,5350,0
1,0,18,4,0,3,2319,0
2,0,28,1,0,1,3997,0
6,0,71,12,0,5,505,0
4,0,50,15,0,6,5350,0
1,0,8,1,0,1,3997,0
31,0,180,17,0,6,1634,0
46,0,354,20,0,8,1296,0
23,0,186,5,0,2,5350,0
6,0,43,1,0,1,3997,0
3,0,65,1,0,1,3997,0
2,0,22,2,0,1,5350,0
5,0,42,6,0,5,1296,0
10,0,97,1,0,1,5350,0
2,0,24,9,0,5,5350,0
37,0,336,19,0,8,2319,0
5,0,38,3,0,3,1404,0
2,0,20,7,0,5,505,0
1,0,19,4,0,2,1126,0
38,0,357,38,0,11,1296,0
1,0,29,13,0,6,1296,0
6,0,120,5,0,5,1296,0
6,0,128,5,0,5,1296,0
52,0,415,13,0,7,5350,0
62,0,857,90,0,13,310,0
41,0,434,45,0,10,1404,0
15,0,134,18,0,6,2319,0
58,0,462,28,0,9,1404,0
21,0,87,5,0,4,505,0
4,0,89,12,0,6,5350,0
4,0,37,9,0,4,1296,0
1,0,1,1,0,1,3997,0
1,0,20,1,0,1,3997,0
1,0,28,1,0,1,3997,0
7,0,75,9,0,2,5350,0
1,0,20,13,0,3,5350,0
1,0,47,13,0,3,5350,0
1,0,30,1,0,1,1296,0
5,0,106,15,0,5,5350,0
8,0,162,8,0,4,5350,0
7,0,203,29,0,7,5350,0
13,0,321,25,0,8,1296,0
1,0,49,1,0,1,5350,0
3,0,80,3,0,1,5350,0
6,0,142,24,0,9,5350,0
6,0,149,8,0,4,5350,0
3,0,112,9,0,4,5350,0
1,0,153,18,0,6,505,0
3,0,145,11,0,8,2472,0
1,0,15,7,0,3,5350,0
36,0,249,6,0,3,5350,0
1,0,6,3,0,3,1634,0
1,0,6,1,0,1,3997,0
1,0,7,6,0,2,5350,0
1,0,19,1,0,1,3997,0
1,0,17,1,0,1,3997,0
1,0,10,1,0,1,3997,0
1,0,20,6,0,2,5350,0
1,0,37,7,0,3,5350,0
1,0,16,10,0,4,5350,0
14,0,108,7,0,4,1634,0
2,0,69,11,0,4,5350,0
1,0,20,9,0,4,5350,0
1,0,22,9,0,3,1296,0
1,0,10,3,0,3,1634,0
37,0,343,16,0,6,1296,0
1,0,21,1,0,1,3997,0
23,0,123,3,0,3,1296,0
1,0,26,6,0,2,5350,0
6,0,55,7,0,3,5350,0
3,0,27,7,0,3,5350,0
8,0,55,7,0,3,5350,0
1,0,7,1,0,1,3997,0
22,0,194,9,0,3,5350,0
18,0,171,7,0,3,5350,0
14,0,143,18,0,7,1634,0
19,0,217,22,0,7,5350,0
8,0,116,11,0,5,5350,0
3,0,87,1,0,1,3997,0
23,0,181,1,0,1,3997,0
1,0,85,2,0,2,1296,0
5,0,68,9,0,4,2319,0
1,0,22,1,0,1,3997,0
9,0,88,14,0,6,5350,0
2,0,81,10,0,5,5350,0
3,0,54,1,0,1,3997,0
11,0,159,1,0,1,3997,0
2,0,40,17,0,6,5350,0
5,0,94,15,0,7,1296,0
1,0,31,1,0,1,1296,0
2,0,41,1,0,1,1296,0
7,0,56,7,0,3,5350,0
3,0,30,1,0,1,3997,0
2,0,48,3,0,3,2319,0
10,0,160,19,0,8,5350,0
3,0,799,32,0,10,2319,0
1,0,28,7,0,3,5350,0
2,0,104,1,0,1,3997,0
1,0,29,7,0,3,5350,0
16,0,182,1,0,1,3997,0
8,0,84,10,0,3,2472,0
14,0,162,1,0,1,3997,0
7,0,74,12,0,4,2472,0
46,0,299,12,0,6,5350,0
9,0,82,12,0,4,2472,0
1,0,19,7,0,3,5350,0
1,0,19,10,0,3,5350,0
27,0,229,14,0,5,1296,0
6,0,47,12,0,5,5350,0
81,0,614,21,0,6,2472,0
1,0,28,7,0,3,5350,0
58,0,362,8,0,3,5350,0
1,0,28,7,0,3,5350,0
32,0,335,11,0,3,2472,0
3,0,43,8,0,2,5350,0
10,0,98,8,0,3,5350,0
5,0,60,7,0,3,5350,0
3,0,188,1,0,1,3997,0
6,0,63,14,0,8,2472,0
1,0,13,7,0,3,5350,0
3,0,35,7,0,3,5350,0
7,0,72,8,0,2,5350,0
11,0,115,12,0,4,5350,0
4,0,47,10,0,4,2319,0
5,0,100,1,0,1,3997,0
16,0,214,7,0,3,5350,0
5,0,78,41,0,11,2472,0
29,0,246,14,0,6,2472,0
3,0,60,1,0,1,3997,0
67,0,395,4,0,4,41,0
1,0,15,1,0,1,3997,0
189,0,764,3,0,3,2472,0
1,0,4,1,0,1,3997,0
64,0,241,1,0,1,3997,0
17,0,265,28,0,6,5350,0
7,0,125,37,0,10,5350,0
1,0,14,10,0,5,5350,0
1,0,9,4,0,4,3997,0
2,0,165,79,0,12,1296,0
2,0,20,9,0,4,2472,0
3,0,331,50,0,10,5350,0
1,0,34,3,0,1,5350,0
1,0,33,3,0,1,5350,0
1,0,33,1,0,1,5350,0
3,0,51,10,0,6,5350,0
7,0,153,12,0,4,5350,0
13,0,177,2,0,2,2319,0
2,0,24,6,0,4,1296,0
14,0,111,1,0,1,2319,0
1,0,11,6,0,3,505,0
2,0,77,7,0,4,5350,0
4,0,69,10,0,3,505,0
18,0,148,7,0,6,505,0
1,0,23,3,0,3,505,0
8,0,98,3,0,3,505,0
10,0,103,3,0,3,505,0
1,0,13,6,0,4,2319,0
7,0,102,18,0,8,505,0
1,0,45,3,0,3,505,0
8,0,122,4,0,3,505,0
7,0,146,3,0,3,505,0
15,0,124,3,0,3,505,0
8,0,59,3,0,3,505,0
34,0,321,17,0,10,505,0
4,0,57,3,0,3,505,0
3,0,115,12,0,7,2319,0
10,0,109,5,0,5,505,0
5,0,172,2,0,2,1404,0
1,0,15,5,0,4,505,0
1,0,25,7,0,5,5350,0
1,0,44,8,0,5,533,0
1,0,55,5,0,4,505,0
2,0,124,5,0,3,1634,0
5,0,72,7,0,4,505,0
7,0,248,28,0,10,505,0
19,0,348,20,0,5,505,0
36,0,425,9,0,4,1296,0
2,0,42,16,0,7,1404,0
3,0,87,4,0,3,1296,0
4,0,109,15,0,4,505,0
1,0,31,158,0,13,5350,0
1,0,24,4,0,2,5350,0
5,0,47,2,0,2,5350,0
1,0,16,7,0,5,5350,0
6,0,49,1,0,1,1296,0
13,0,113,1,0,1,1296,0
3,0,36,3,0,3,1404,0
1,0,11,7,0,4,1296,0
8,0,73,7,0,4,1296,0
4,0,57,2,0,2,1404,0
1,0,82,35,0,8,2472,0
3,0,52,1,0,1,1296,0
1,0,37,3,0,2,5350,0
27,0,494,59,0,7,5350,0
6,0,56,2,0,2,5350,0
1,0,17,2,0,2,505,0
1,0,19,1,0,1,1296,0
3,0,77,1,0,1,1296,0
1,0,35,6,0,3,5350,0
1,0,30,13,0,5,5350,0
5,0,79,8,0,3,5350,0
1,0,20,1,0,1,1296,0
1,0,20,1,0,1,1296,0
9,0,105,6,0,3,5350,0
3,0,63,1,0,1,1296,0
42,0,361,6,0,3,1404,0
7,0,79,13,0,6,3997,0
1,0,21,4,0,2,1296,0
1,0,17,4,0,4,1634,0
9,0,126,39,0,8,505,0
6,0,96,9,0,3,1296,0
1,0,6,4,0,3,1296,0
1,0,40,3,0,3,1296,0
1,0,10,5,0,4,1296,0
1,0,27,3,0,3,505,0
19,0,225,3,0,2,505,0
6,0,149,13,0,3,505,0
34,0,491,46,0,6,2319,0
1,0,46,1,0,1,1296,0
2,0,259,3,0,3,5350,0
2,0,293,3,0,3,5350,0
2,0,302,3,0,3,5350,0
9,0,98,3,0,3,5350,0
13,0,309,4,0,3,5350,0
1,0,31,3,0,3,5350,0
2,0,151,3,0,3,5350,0
2,0,93,3,0,3,5350,0
1,0,61,5,0,3,5350,0
1,0,29,3,0,3,5350,0
1,0,18,3,0,3,5350,0
18,0,213,6,0,3,5350,0
11,0,148,3,0,3,5350,0
3,0,41,3,0,3,5350,0
5,0,109,3,0,3,5350,0
2,0,73,3,0,3,5350,0
2,0,27,12,0,6,5350,0
1,0,5,1,0,1,1296,0
1,0,6,1,0,1,1296,0
1,0,5,1,0,1,1296,0
1,0,10,3,0,3,5350,0
26,0,299,3,0,3,5350,0
2,0,25,3,0,3,5350,0
1,0,46,3,0,3,5350,0
3,0,85,3,0,3,5350,0
1,0,6,3,0,3,5350,0
1,0,42,3,0,3,5350,0
1,0,48,3,0,3,5350,0
1,0,8,3,0,3,5350,0
9,0,126,5,0,2,505,0
8,0,157,7,0,3,505,0
2,0,91,9,0,3,5350,0
5,0,84,1,0,1,1296,0
166,0,1519,9,0,4,5350,0
1,0,12,1,0,1,1296,0
2,0,184,1,0,1,1296,0
1,0,20,1,0,1,1296,0
1,0,8,1,0,1,1296,0
2,0,38,3,0,3,5350,0
1,0,33,4,0,3,5350,0
35,0,516,4,0,3,5350,0
4,0,64,3,0,3,5350,0
1,0,7,3,0,3,5350,0
1,0,85,3,0,3,5350,0
1,0,6,3,0,3,5350,0
3,0,82,3,0,3,5350,0
1,0,5,3,0,3,5350,0
1,0,5,3,0,3,5350,0
3,0,56,3,0,3,5350,0
10,0,316,4,0,3,5350,0
8,0,311,4,0,3,5350,0
9,0,347,4,0,3,5350,0
1,0,7,3,0,3,5350,0
10,0,154,3,0,3,5350,0
1,0,34,3,0,3,5350,0
1,0,28,3,0,3,5350,0
1,0,35,4,0,3,1296,0
1,0,63,5,0,4,505,0
2,0,42,1,0,1,1636,0
4,0,87,9,0,5,505,0
1,0,12,3,0,3,505,0
1,0,20,3,0,2,1634,0
2,0,22,3,0,3,505,0
7,0,115,1,0,1,5350,0
3,0,74,11,0,3,1296,0
2,0,28,1,0,1,1296,0
1,0,27,6,0,5,1296,0
7,0,282,5,0,4,1634,0
6,0,61,5,0,3,1296,0
3,0,124,8,0,3,1296,0
1,0,47,2,0,2,1404,0
4,0,116,5,0,3,1296,0
9,0,121,17,0,5,1296,0
7,0,178,13,0,6,505,0
3,0,99,11,0,6,505,0
6,0,296,5,0,4,505,0
5,0,82,1,0,1,1296,0
3,0,82,8,0,6,505,0
1,0,42,11,0,5,505,0
3,0,39,3,0,3,505,0
9,0,159,11,0,5,5350,0
1,0,15,5,0,3,5350,0
30,0,319,3,0,3,5350,0
6,0,109,3,0,2,1296,0
9,0,327,10,0,3,5350,0
5,0,100,8,0,3,1296,0
6,0,95,4,0,3,1296,0
9,0,95,2,0,1,1296,0
3,0,168,4,0,3,1296,0
1,0,57,6,0,5,505,0
6,0,128,3,0,3,505,0
33,0,499,27,0,7,505,0
1,0,78,12,0,6,505,0
1,0,12,1,0,1,1296,0
8,0,130,1,0,1,1296,0
22,0,212,3,0,2,5350,0
13,0,171,1,0,1,1296,0
1,0,53,4,0,3,505,0
2,0,37,3,0,3,2319,0
4,0,131,6,0,4,2319,0
1,0,140,4,0,3,505,0
14,0,392,7,0,3,505,0
26,0,154,8,0,3,505,0
1,0,196,8,0,5,505,0
4,0,60,3,0,2,505,0
1,0,94,12,0,5,5350,0
1,0,83,30,0,9,5350,0
1,0,13,12,0,5,310,0
2,0,33,21,0,7,310,0
1,0,60,33,0,9,310,0
30,0,423,10,0,5,505,0
25,0,271,28,0,9,5350,0
1,0,66,59,0,10,505,0
1,0,30,2,0,2,310,0
14,0,130,13,0,5,505,0
1,0,19,11,0,4,505,0
24,0,272,25,0,8,5350,0
1,0,9,10,0,6,310,0
2,0,47,11,0,8,310,0
1,0,13,33,0,7,310,0
1,0,9,8,0,7,310,0
37,0,306,12,0,7,310,0
1,0,9,8,0,7,310,0
5,0,109,6,0,4,505,0
8,0,198,5,0,4,505,0
1,0,22,9,0,6,310,0
1,0,6,7,0,5,310,0
5,0,64,13,0,9,310,0
20,0,469,44,0,12,828,0
3,0,71,9,0,5,505,0
1,0,14,5,0,5,310,0
2,0,22,8,0,6,505,0
1,0,20,7,0,5,310,0
1,0,6,2,0,2,310,0
1,0,9,8,0,4,505,0
1,0,60,9,0,4,505,0
12,0,189,10,0,4,310,0
3,0,56,2,0,2,310,0
3,0,49,3,0,3,310,0
1,0,189,18,0,6,505,0
1,0,112,9,0,4,310,0
6,0,119,4,0,3,5350,0
1,0,14,6,0,4,310,0
3,0,423,27,0,6,505,0
36,0,378,26,0,6,505,0
21,0,185,7,0,4,1296,0
6,0,60,2,0,2,310,0
1,0,7,1,0,1,1296,0
1,0,20,2,0,2,310,0
26,0,429,17,0,4,5350,0
1,0,7,2,0,2,1296,0
1,0,6,2,0,2,1296,0
1,0,24,2,0,2,1296,0
1,0,9,3,0,2,1296,0
4,0,74,4,0,2,1296,0
1,0,19,6,0,4,310,0
26,0,234,11,0,5,828,0
3,0,25,2,0,2,310,0
8,0,73,4,0,2,1296,0
8,0,73,2,0,2,310,0
1,0,5,2,0,2,310,0
5,0,38,3,0,3,310,0
1,0,28,2,0,2,310,0
8,0,89,2,0,2,310,0
2,0,53,2,0,2,310,0
9,0,117,2,0,2,310,0
1,0,9,2,0,2,310,0
12,0,133,3,0,3,310,0
1,0,5,2,0,1,1296,0
1,0,5,2,0,2,310,0
1,0,6,2,0,1,1296,0
1,0,5,2,0,2,310,0
1,0,5,2,0,2,310,0
1,0,48,2,0,2,1296,0
1,0,40,2,0,2,1296,0
3,0,86,5,0,4,5350,0
11,0,283,12,0,3,1296,0
1,0,7,2,0,2,310,0
1,0,5,2,0,2,310,0
28,0,340,6,0,4,5350,0
1,0,27,2,0,2,310,0
1,0,42,3,0,3,310,0
1,0,11,5,0,4,505,0
8,0,145,7,0,4,1296,0
3,0,184,10,0,5,505,0
1,0,34,2,0,2,310,0
6,0,120,5,0,4,505,0
32,0,335,18,0,5,1296,0
1,0,36,2,0,2,310,0
9,0,61,3,0,3,310,0
1,0,18,3,0,3,310,0
1,0,8,6,0,4,505,0
13,0,268,12,0,4,505,0
1,0,4,3,0,3,310,0
1,0,5,3,0,3,310,0
1,0,28,6,0,4,505,0
1,0,13,2,0,2,310,0
28,0,226,15,0,6,505,0
1,0,22,4,0,4,505,0
3,0,41,4,0,4,505,0
1,0,10,4,0,4,505,0
1,0,16,4,0,4,310,0
1,0,18,3,0,3,310,0
1,0,6,2,0,2,310,0
14,0,169,6,0,3,1296,0
6,0,35,4,0,2,1296,0
1,0,18,4,0,2,1296,0
1,0,18,3,0,3,310,0
1,0,38,2,0,2,310,0
6,0,33,4,0,2,1296,0
21,0,158,9,0,4,505,0
1,0,34,2,0,2,310,0
11,0,152,2,0,2,310,0
1,0,4,2,0,2,310,0
1,0,11,2,0,2,310,0
17,0,127,4,0,2,1296,0
1,0,4,2,0,2,310,0
1,0,6,2,0,2,310,0
1,0,30,2,0,2,310,0
2,0,69,3,0,3,310,0
1,0,11,2,0,2,310,0
14,0,127,12,0,4,505,0
1,0,33,3,0,3,310,0
1,0,22,2,0,2,310,0
1,0,9,4,0,4,5350,0
1,0,43,2,0,2,310,0
7,0,95,4,0,2,1296,0
1,0,46,2,0,2,310,0
1,0,9,2,0,2,310,0
16,0,161,7,0,4,5350,0
3,0,47,8,0,4,5350,0
5,0,58,2,0,2,310,0
2,0,51,4,0,4,5350,0
1,0,51,2,0,2,310,0
28,0,204,8,0,4,1296,0
3,0,63,2,0,2,310,0
1,0,39,2,0,2,310,0
4,0,120,3,0,3,310,0
4,0,43,2,0,2,310,0
2,0,25,3,0,3,310,0
1,0,59,2,0,2,310,0
46,0,330,11,0,5,505,0
4,0,37,2,0,2,310,0
10,0,82,2,0,2,310,0
1,0,14,2,0,2,310,0
1,0,36,2,0,2,310,0
5,0,55,2,0,2,310,0
5,0,51,2,0,2,310,0
4,0,46,2,0,2,310,0
1,0,21,2,0,2,310,0
10,0,67,2,0,2,310,0
5,0,34,2,0,2,310,0
1,0,8,2,0,2,310,0
18,0,241,6,0,4,5350,0
2,0,24,2,0,2,310,0
4,0,42,2,0,2,310,0
22,0,168,2,0,2,310,0
3,0,114,6,0,4,310,0
1,0,5,2,0,2,310,0
1,0,22,2,0,2,310,0
2,0,101,6,0,4,1296,0
5,0,95,6,0,4,505,0
1,0,53,2,0,2,310,0
1,0,88,4,0,2,310,0
1,0,179,15,0,5,1296,0
42,0,623,13,0,4,310,0
26,0,397,8,0,6,505,0
2,0,45,2,0,2,310,0
3,0,57,5,0,4,505,0
1,0,62,2,0,2,310,0
11,0,57,2,0,2,310,0
15,0,208,2,0,2,310,0
1,0,4,2,0,2,310,0
6,0,212,4,0,2,1296,0
2,0,181,25,0,5,505,0
12,0,222,7,0,4,505,0
4,0,95,2,0,2,310,0
1,0,51,2,0,2,310,0
6,0,128,9,0,7,310,0
9,0,69,8,0,6,310,0
16,0,655,25,0,8,310,0
18,0,348,69,0,11,5350,0
1,0,20,6,0,5,310,0
1,0,12,4,0,2,310,0
17,0,761,22,0,8,1404,0
1,0,8,6,0,5,310,0
1,0,38,7,0,5,310,0
1,0,5,4,0,2,310,0
1,0,7,6,0,5,310,0
8,0,123,10,0,7,310,0
4,0,104,7,0,3,310,0
1,0,7,13,0,7,310,0
14,0,92,12,0,6,505,0
1,0,11,4,0,2,310,0
1,0,42,14,0,6,310,0
1,0,8,6,0,5,310,0
42,0,607,80,0,11,505,0
1,0,20,3,0,3,310,0
37,0,450,10,0,4,5350,0
1,0,10,5,0,5,310,0
1,0,6,3,0,3,310,0
5,0,55,9,0,6,310,0
3,0,31,9,0,6,310,0
2,0,43,7,0,5,310,0
1,0,12,3,0,3,310,0
1,0,24,7,0,5,310,0
5,0,38,6,0,5,310,0
4,0,37,3,0,3,310,0
2,0,19,4,0,4,310,0
1,0,8,3,0,3,310,0
3,0,40,6,0,4,310,0
2,0,123,34,0,8,5350,0
1,0,9,8,0,5,310,0
1,0,12,4,0,4,310,0
2,0,155,34,0,8,5350,0
4,0,64,3,0,3,310,0
8,0,76,16,0,8,310,0
1,0,6,5,0,4,310,0
1,0,6,4,0,4,310,0
1,0,22,7,0,6,310,0
15,0,381,26,0,7,5350,0
2,0,50,9,0,6,505,0
1,0,16,9,0,6,310,0
5,0,35,5,0,4,310,0
2,0,26,5,0,4,310,0
3,0,25,2,0,2,310,0
4,0,78,9,0,5,1636,0
1,0,32,7,0,5,1296,0
14,0,172,7,0,4,1296,0
1,0,8,2,0,2,310,0
4,0,104,4,0,3,505,0
1,0,62,2,0,2,310,0
1,0,8,2,0,2,310,0
14,0,83,2,0,2,310,0
1,0,68,2,0,2,310,0
1,0,15,2,0,2,310,0
5,0,47,2,0,2,310,0
1,0,6,2,0,2,310,0
11,0,83,2,0,2,310,0
10,0,131,2,0,2,310,0
15,0,110,2,0,2,310,0
1,0,25,2,0,2,310,0
35,0,329,2,0,2,310,0
1,0,10,2,0,2,310,0
1,0,11,2,0,2,310,0
1,0,25,2,0,2,310,0
13,0,194,2,0,2,310,0
10,0,232,2,0,2,310,0
5,0,46,4,0,3,505,0
2,0,27,2,0,2,310,0
6,0,66,2,0,2,310,0
3,0,26,2,0,2,310,0
6,0,58,4,0,3,505,0
10,0,117,4,0,3,505,0
1,0,34,4,0,3,505,0
1,0,262,2,0,2,310,0
12,0,387,4,0,3,505,0
6,0,61,2,0,2,310,0
1,0,12,2,0,2,505,0
5,0,67,2,0,2,505,0
1,0,39,2,0,2,505,0
4,0,55,1,0,1,533,0
3,0,131,1,0,1,533,0
1,0,18,1,0,1,533,0
8,0,179,3,0,3,1296,0
12,0,187,1,0,1,533,0
7,0,122,1,0,1,533,0
1,0,22,1,0,1,533,0
1,0,21,1,0,1,533,0
1,0,29,1,0,1,533,0
1,0,108,3,0,2,505,0
1,0,8,2,0,2,310,0
18,0,220,4,0,3,505,0
3,0,115,7,0,3,505,0
10,0,192,4,0,3,505,0
1,0,5,2,0,2,310,0
39,0,379,4,0,3,505,0
3,0,90,4,0,3,505,0
1,0,24,2,0,2,310,0
1,0,58,2,0,2,310,0
5,0,53,5,0,4,1296,0
8,0,82,3,0,2,310,0
2,0,28,2,0,2,310,0
1,0,25,5,0,4,1296,0
1,0,24,4,0,3,505,0
2,0,27,2,0,2,310,0
1,0,56,2,0,2,310,0
125,0,581,6,0,4,1296,0
1,0,11,2,0,2,310,0
1,0,12,2,0,2,310,0
3,0,156,2,0,2,310,0
5,0,63,2,0,2,310,0
1,0,77,4,0,3,505,0
1,0,29,2,0,1,533,0
28,0,139,1,0,1,533,0
10,0,87,2,0,1,533,0
1,0,9,1,0,1,533,0
1,0,11,1,0,1,533,0
1,0,7,1,0,1,533,0
1,0,6,1,0,1,533,0
1,0,21,1,0,1,533,0
1,0,23,3,0,3,1296,0
2,0,59,1,0,1,533,0
1,0,6,3,0,3,1296,0
11,0,148,6,0,3,1296,0
6,0,83,6,0,3,1296,0
1,0,20,3,0,2,505,0
1,0,25,1,0,1,533,0
13,0,137,2,0,2,310,0
7,0,57,3,0,3,310,0
2,0,51,2,0,2,310,0
2,0,24,2,0,2,310,0
1,0,86,3,0,3,1296,0
4,0,116,3,0,3,505,0
1,0,190,3,0,2,505,0
1,0,89,3,0,2,505,0
1,0,217,3,0,2,505,0
1,0,70,3,0,2,505,0
1,0,439,3,0,2,505,0
3,0,243,3,0,2,505,0
1,0,70,3,0,2,505,0
1,0,730,3,0,2,505,0
1,0,63,3,0,2,505,0
1,0,23,3,0,2,505,0
3,0,85,4,0,2,505,0
20,0,290,3,0,2,505,0
2,0,88,5,0,2,505,0
7,0,128,3,0,2,505,0
1,0,86,3,0,2,505,0
25,0,424,3,0,2,505,0
9,0,128,3,0,2,505,0
13,0,390,6,0,3,1296,0
1,0,286,4,0,2,505,0
3,0,199,1,0,1,533,0
1,0,666,3,0,2,505,0
1,0,69,3,0,3,1296,0
1,0,54,3,0,2,505,0
3,0,238,3,0,2,505,0
1,0,290,1,0,1,533,0
10,0,167,1,0,1,533,0
1,0,15,1,0,1,533,0
1,0,23,1,0,1,533,0
5,0,105,5,0,3,1296,0
1,0,53,1,0,1,533,0
4,0,112,11,0,5,1296,0
6,0,111,1,0,1,533,0
1,0,31,1,0,1,533,0
5,0,113,6,0,4,1296,0
9,0,187,3,0,3,1296,0
3,0,49,1,0,1,533,0
3,0,42,1,0,1,533,0
5,0,45,1,0,1,533,0
2,0,36,1,0,1,533,0
11,0,113,5,0,3,1296,0
1,0,13,3,0,1,1636,0
2,0,32,3,0,3,1296,0
8,0,67,3,0,1,1636,0
6,0,26,3,0,1,1636,0
9,0,204,5,0,3,533,0
1,0,22,4,0,4,3997,0
1,0,74,1,0,1,533,0
3,0,46,20,0,6,828,0
1,0,109,51,0,6,2319,0
1,0,77,21,0,7,310,0
2,0,49,7,0,4,2319,0
1,0,26,7,0,4,2319,0
1,0,34,8,0,6,2319,0
1,0,14,10,0,6,2319,0
1,0,23,11,0,6,2319,0
3,0,30,3,0,2,2319,0
1,0,19,10,0,6,2319,0
1,0,24,8,0,6,2319,0
2,0,19,7,0,6,2319,0
4,0,79,8,0,6,2319,0
1,0,19,7,0,6,2319,0
1,0,31,8,0,6,2319,0
12,0,91,10,0,6,2319,0
7,0,43,7,0,6,2319,0
13,0,186,12,0,6,2319,0
1,0,6,7,0,6,2319,0
6,0,54,10,0,6,2319,0
1,0,31,6,0,4,2319,0
1,0,8,5,0,4,2319,0
1,0,14,5,0,4,2319,0
2,0,32,5,0,4,2319,0
4,0,69,10,0,6,2319,0
1,0,11,8,0,6,2319,0
1,0,21,8,0,6,2319,0
12,0,101,13,0,6,2319,0
1,0,17,10,0,6,2319,0
5,0,75,10,0,6,2319,0
2,0,87,11,0,6,2319,0
1,0,12,7,0,4,2319,0
5,0,80,9,0,4,2319,0
2,0,102,9,0,4,2319,0
1,0,13,9,0,6,2319,0
11,0,136,10,0,6,2319,0
7,0,100,10,0,6,2319,0
8,0,70,6,0,4,2319,0
1,0,10,5,0,4,2319,0
1,0,24,5,0,4,2319,0
1,0,10,5,0,4,2319,0
1,0,11,5,0,4,2319,0
1,0,4,5,0,4,2319,0
1,0,27,5,0,4,2319,0
1,0,10,5,0,4,2319,0
1,0,32,5,0,4,2319,0
14,0,243,11,0,4,2319,0
13,0,206,8,0,4,2319,0
1,0,10,6,0,4,2319,0
1,0,19,5,0,4,2319,0
1,0,9,5,0,4,2319,0
1,0,9,6,0,4,2319,0
2,0,22,5,0,4,2319,0
3,0,34,5,0,4,2319,0
5,0,36,6,0,4,2319,0
3,0,32,7,0,4,2319,0
1,0,14,5,0,4,2319,0
1,0,15,5,0,4,2319,0
1,0,9,5,0,4,2319,0
2,0,23,5,0,4,2319,0
1,0,9,5,0,4,2319,0
1,0,6,5,0,4,2319,0
1,0,18,6,0,4,2319,0
4,0,36,7,0,4,2319,0
1,0,6,5,0,4,2319,0
2,0,24,6,0,4,2319,0
3,0,35,6,0,4,2319,0
3,0,44,6,0,4,2319,0
2,0,19,6,0,4,2319,0
2,0,19,6,0,4,2319,0
3,0,37,6,0,4,2319,0
1,0,5,5,0,4,2319,0
1,0,8,5,0,4,2319,0
16,0,88,7,0,4,2319,0
1,0,21,6,0,4,2319,0
2,0,32,6,0,4,2319,0
2,0,31,6,0,4,2319,0
2,0,35,6,0,4,2319,0
1,0,8,5,0,4,2319,0
1,0,48,9,0,6,2472,0
1,0,32,6,0,4,2319,0
7,0,60,6,0,4,2319,0
1,0,27,6,0,4,2319,0
1,0,5,5,0,4,2319,0
1,0,25,6,0,4,2319,0
2,0,29,6,0,4,2319,0
1,0,25,7,0,4,2319,0
2,0,25,6,0,4,2319,0
2,0,36,6,0,4,2319,0
3,0,49,6,0,4,2319,0
3,0,23,3,0,2,2319,0
1,0,25,6,0,4,2319,0
7,0,67,7,0,4,2319,0
1,0,27,6,0,4,2319,0
1,0,19,6,0,4,2319,0
1,0,18,6,0,4,2319,0
1,0,5,5,0,4,2319,0
2,0,31,6,0,5,310,0
