target,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
1,59,21,4,1,1,0.7025425459089527,True,1.0,17365.0,6.0,1.0,False,17.0,1386992.25,47.0,2.0,302.0,449.0,449.0,302.0,449.0,449.0,262.0,390.0,390.0,0.0348252118644067,0.0517743644067796,0.0517743644067796
1,165,242,3,2,1,0.5229008736971303,True,21.0,4035672.0,60.0,34.0,False,15.0,443574.3333333333,42.0,1.0,178.0,3796.0,3912.0,155.0,2776.0,2879.0,159.0,2985.0,3086.0,0.0083455038597955,0.1557479657834341,0.1610160650949301
0,424,285,11,5,2,0.6839288624459962,True,8.0,4149432.0,38.0,13.0,False,33.0,439166.6363636364,107.0,3.0,64.0,1932.0,1932.0,64.0,1718.0,1718.0,58.0,1369.0,1369.0,0.0042385057471264,0.098419540229885,0.098419540229885
0,36,43,5,2,1,0.653988430552416,True,4.0,506253.0,21.0,7.0,False,8.0,3244428.8,30.0,2.0,333.0,790.0,1086.0,321.0,693.0,978.0,278.0,478.0,724.0,0.019551506657323,0.0335669236159775,0.0508058864751226
0,2,2,1,1,1,0.0,True,1.0,331279.0,5.0,2.0,False,16.0,5435567.0,59.0,1.0,2537.0,2215.0,4728.0,1671.0,2053.0,3707.0,2213.0,1563.0,3754.0,0.1223880597014925,0.0864566058595909,0.2075732448866777
0,16,0,2,1,1,0.8960382325345574,True,5.0,782213.0,13.0,2.0,False,3.0,1294833.0,8.0,3.0,222.0,1489.0,1489.0,222.0,1488.0,1488.0,161.0,869.0,869.0,0.0369441277080957,0.1984036488027366,0.1984036488027366
1,60,47,1,1,1,0.0,True,2.0,15847.0,8.0,2.0,False,10.0,10705837.0,18.0,2.0,2254.0,2708.0,2708.0,1659.0,2075.0,2075.0,1716.0,2101.0,2101.0,0.100910960916838,0.123538054657655,0.123538054657655
1,59,3,4,3,2,0.9540022928122384,True,1.0,63314.0,3.0,1.0,False,3.0,26532.5,10.0,2.0,12.0,42.0,42.0,12.0,42.0,42.0,12.0,42.0,42.0,0.0209003215434083,0.0691318327974276,0.0691318327974276
0,139,2,5,2,2,0.5221885745199805,True,6.0,1225071.0,24.0,4.0,False,36.0,7204.0,123.0,4.0,303.0,918.0,918.0,301.0,802.0,802.0,292.0,893.0,893.0,0.0197732487515184,0.060332028613848,0.060332028613848
1,15,0,2,1,1,0.5665095065529053,True,1.0,36890.0,13.0,2.0,False,5.0,2542255.0,9.0,2.0,98.0,367.0,367.0,98.0,344.0,344.0,95.0,348.0,348.0,0.0090934924694515,0.0330586340816519,0.0330586340816519
0,73,25,3,1,1,0.7151485327986884,True,9.0,608079.0,57.0,23.0,False,7.0,540684.6666666666,80.0,2.0,469.0,378.0,550.0,360.0,290.0,410.0,411.0,324.0,478.0,0.0213250517598343,0.0168219461697722,0.0247929606625258
1,18869,11871,232,14,3,0.7710115655012435,True,12.0,1777291.0,48.0,28.0,False,56.0,1668107.5923076924,207.0,5.0,10.0,3345.0,3345.0,10.0,2708.0,2708.0,2.0,2503.0,2503.0,0.0002198929854137,0.1835373451586894,0.1835373451586894
1,200,134,9,3,1,0.5785845671058102,True,2.0,16523.0,8.0,3.0,True,1.0,290.44444444444446,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0327102803738317,0.0327102803738317,0.0327102803738317
1,39,7,5,2,1,0.660335730585387,True,13.0,534447.0,51.0,9.0,False,29.0,84757.0,154.0,2.0,2079.0,3919.0,3919.0,1947.0,3149.0,3149.0,1437.0,2952.0,2952.0,0.08326577880718,0.1709901563404748,0.1709901563404748
1,154,8,2,2,2,0.167026804045228,True,1.0,1345641.0,18.0,5.0,False,27.0,156813.0,74.0,3.0,178.0,1287.0,1287.0,178.0,1211.0,1211.0,167.0,1193.0,1193.0,0.0133428639504407,0.0948296402192041,0.0948296402192041
0,83,4,4,2,2,0.5173922049308053,True,6.0,958830.0,25.0,9.0,False,44.0,288855.25,139.0,3.0,90.0,399.0,399.0,74.0,374.0,374.0,88.0,347.0,347.0,0.0056604973605546,0.0221331806907078,0.0221331806907078
1,366,337,30,13,4,0.8093933196894654,True,3.0,248379.0,21.0,12.0,False,41.0,28716.1875,211.0,1.0,87.0,89.0,109.0,87.0,89.0,109.0,87.0,89.0,109.0,0.017720499395892,0.0181232380185259,0.022150624244865
0,5,2,1,1,1,0.0,True,1.0,906635.0,3.0,1.0,False,17.0,4518133.0,50.0,1.0,432.0,3715.0,3963.0,323.0,2787.0,2973.0,392.0,2906.0,3134.0,0.0209098164405426,0.1546687948922585,0.1667996807661612
1,2,0,1,1,1,0.0,True,2.0,212429.0,8.0,3.0,False,2.0,943689.0,2.0,3.0,27.0,352.0,352.0,27.0,352.0,352.0,25.0,238.0,238.0,0.0266940451745379,0.2453798767967145,0.2453798767967145
1,40,35,2,1,1,0.1021580364086503,True,3.0,111435.0,23.0,10.0,False,4.0,139598.0,6.0,1.0,124.0,203.0,224.0,124.0,203.0,224.0,13.0,70.0,71.0,0.002466091245376,0.0125066056015501,0.0126827549762198
1,17,23,3,2,2,0.4462841661186388,True,1.0,3937.0,3.0,1.0,False,5.0,87258.0,14.0,2.0,136.0,332.0,332.0,136.0,332.0,332.0,135.0,321.0,321.0,0.0339236717385881,0.0803192816163631,0.0803192816163631
0,46,39,4,1,1,0.8609844661963539,True,1.0,128399.0,7.0,3.0,False,5.0,1123153.0,6.0,4.0,149.0,686.0,686.0,149.0,686.0,686.0,130.0,369.0,369.0,0.058196357174589,0.1643713904931141,0.1643713904931141
0,1,2,1,1,1,0.0,True,2.0,87872.0,5.0,3.0,False,5.0,15223.0,12.0,1.0,67.0,69.0,110.0,67.0,69.0,110.0,66.0,63.0,103.0,0.0381548974943052,0.0364464692482915,0.0592255125284738
1,330,335,11,2,1,0.6558464726404094,True,18.0,1939258.0,48.0,1.0,False,56.0,118567.81818181818,336.0,1.0,27.0,541.0,559.0,27.0,347.0,365.0,25.0,410.0,426.0,0.0013618269432222,0.0215273412947831,0.0223653886444584
0,96,0,1,1,1,0.0,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,247,238,7,2,2,0.5397882534576838,True,10.0,1679802.0,66.0,22.0,False,51.0,3925394.857142857,123.0,3.0,0.0,743.0,743.0,0.0,581.0,581.0,0.0,728.0,728.0,5.580980020091528e-05,0.0406853443464672,0.0406853443464672
1,23,20,5,1,1,0.7714681333856362,True,3.0,59773.0,11.0,3.0,False,6.0,1138973.0,44.0,3.0,318.0,1080.0,1080.0,309.0,912.0,912.0,275.0,950.0,950.0,0.021043000914913,0.0725068618481244,0.0725068618481244
1,7,6,1,1,1,0.0,True,1.0,46966.0,3.0,2.0,False,3.0,223.0,4.0,1.0,219.0,71.0,285.0,219.0,71.0,285.0,33.0,30.0,61.0,0.025018395879323,0.0228108903605592,0.0456217807211184
0,44,41,3,2,2,0.8806043258460067,True,6.0,1205761.0,31.0,5.0,True,0.0,0.0,0.0,1.0,139.0,139.0,139.0,139.0,139.0,139.0,132.0,132.0,132.0,0.0550724637681159,0.0550724637681159,0.0550724637681159
1,151,10,5,2,2,0.5444812250280092,True,5.0,98138.0,13.0,1.0,False,57.0,8239416.8,169.0,2.0,906.0,4218.0,4218.0,659.0,3339.0,3339.0,866.0,3560.0,3560.0,0.0437106125535669,0.1795311318376607,0.1795311318376607
0,26,10,2,2,2,0.9910760598382222,True,2.0,198056.0,7.0,3.0,False,17.0,90115.0,34.0,2.0,754.0,1787.0,1787.0,670.0,1625.0,1625.0,732.0,1730.0,1730.0,0.0621977089520577,0.1468816291896478,0.1468816291896478
0,130,1,4,2,1,0.3615199311384172,True,2.0,228225.0,4.0,2.0,False,7.0,207717.75,9.0,2.0,13.0,30.0,36.0,13.0,30.0,36.0,12.0,27.0,32.0,0.0012009237875288,0.0025866050808314,0.0030484988452655
0,32,20,1,1,1,0.0,True,2.0,155656.0,9.0,1.0,False,10.0,3041990.0,18.0,2.0,864.0,1337.0,1337.0,621.0,953.0,953.0,782.0,1229.0,1229.0,0.0471573114912069,0.0740785352927005,0.0740785352927005
0,8,2,1,1,1,0.0,True,1.0,261228.0,3.0,1.0,False,8.0,870524.0,15.0,1.0,52.0,269.0,309.0,48.0,225.0,261.0,51.0,248.0,287.0,0.0026687195278419,0.0127790608160123,0.0147806004618937
0,559,7,12,1,1,0.750298857523071,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,2,2,1,1,1,0.0,True,1.0,82871.0,7.0,5.0,False,7.0,4303540.0,11.0,1.0,1.0,170.0,171.0,1.0,165.0,166.0,1.0,130.0,131.0,0.0001787789398408,0.011710020559578,0.0117994100294985
0,88,86,2,1,1,0.514646431683429,True,2.0,63348.0,9.0,1.0,False,12.0,2010.0,24.0,2.0,140.0,717.0,717.0,138.0,705.0,705.0,71.0,583.0,583.0,0.0069464544138929,0.0563434635793535,0.0563434635793535
1,96,4,7,2,2,0.5992580727806985,True,1.0,12328.0,3.0,3.0,True,0.0,0.0,0.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0306748466257668,0.0306748466257668,0.0306748466257668
1,132,4,6,2,1,0.6413999164241065,True,3.0,904261.0,20.0,5.0,False,17.0,386897.3333333333,38.0,2.0,135.0,3374.0,3477.0,129.0,1962.0,2062.0,129.0,2964.0,3062.0,0.0057976185167016,0.1322302992463095,0.1366008116665923
0,13,0,2,1,1,0.3912435636292556,True,2.0,34151.0,12.0,5.0,False,22.0,1804516.0,43.0,2.0,956.0,999.0,999.0,708.0,749.0,749.0,865.0,906.0,906.0,0.0492101375156267,0.0515399477213319,0.0515399477213319
1,33,16,5,2,1,0.9003708600523758,True,3.0,201472.0,7.0,1.0,False,15.0,49758.6,187.0,1.0,2575.0,3971.0,4656.0,2141.0,2848.0,3370.0,1901.0,3157.0,3645.0,0.0953383458646616,0.1582957393483709,0.1827568922305764
0,32,0,2,2,1,0.9971803988942642,True,2.0,97408.0,9.0,3.0,False,16.0,1216702.0,31.0,2.0,464.0,645.0,645.0,463.0,644.0,644.0,378.0,526.0,526.0,0.0453946580428793,0.0631213318960354,0.0631213318960354
1,6,3,1,1,1,0.0,True,1.0,608299.0,5.0,2.0,False,5.0,3536097.0,5.0,2.0,0.0,41.0,41.0,0.0,38.0,38.0,0.0,2.0,2.0,0.0015290519877675,0.0045871559633027,0.0045871559633027
1,176,4,4,1,1,0.3789021570130134,True,6.0,1662049.0,25.0,6.0,False,9.0,2144374.5,41.0,3.0,163.0,766.0,766.0,163.0,766.0,766.0,116.0,648.0,648.0,0.0199829205807002,0.1108454312553373,0.1108454312553373
1,13,2,1,1,1,0.0,True,1.0,75674.0,5.0,1.0,False,2.0,561306.0,2.0,2.0,310.0,499.0,499.0,309.0,498.0,498.0,238.0,399.0,399.0,0.0663336108798223,0.1110185956147654,0.1110185956147654
0,7,7,1,1,1,0.0,True,4.0,106904.0,18.0,6.0,False,21.0,351211.0,61.0,2.0,232.0,243.0,243.0,215.0,225.0,225.0,5.0,12.0,12.0,0.0091324200913242,0.0197869101978691,0.0197869101978691
1,2,2,1,1,1,0.0,True,1.0,16335.0,5.0,2.0,False,2.0,3922713.0,2.0,3.0,559.0,1973.0,1973.0,559.0,1972.0,1972.0,484.0,1207.0,1207.0,0.074857231054175,0.1864485260070998,0.1864485260070998
0,14,26,2,2,2,0.8812908992306927,True,2.0,1215183.0,17.0,1.0,True,16.0,1776156.5,28.0,1.0,373.0,373.0,373.0,319.0,319.0,319.0,344.0,344.0,344.0,0.0243060448076652,0.0243060448076652,0.0243060448076652
1,330,12,3,1,1,0.7086020490864781,True,5.0,645177.0,29.0,8.0,False,1.0,7871.0,7.0,3.0,630.0,3096.0,3096.0,462.0,2418.0,2418.0,569.0,2561.0,2561.0,0.0422472576341535,0.1898903053661429,0.1898903053661429
1,75,71,2,2,2,0.4558314584408234,True,11.0,644353.0,30.0,2.0,False,1.0,76747.0,2.0,2.0,29.0,121.0,121.0,29.0,121.0,121.0,29.0,121.0,121.0,0.0218181818181818,0.0887272727272727,0.0887272727272727
1,51,70,4,4,2,0.4207334557701775,True,1.0,370744.0,8.0,5.0,False,5.0,1107377.8,18.0,1.0,97.0,98.0,119.0,97.0,98.0,119.0,43.0,44.0,50.0,0.0179959100204499,0.0184049079754601,0.0208588957055214
1,17,20,2,1,1,0.974024864435752,True,2.0,1050177.0,14.0,2.0,False,10.0,840308.5,27.0,2.0,112.0,194.0,194.0,110.0,192.0,192.0,84.0,126.0,126.0,0.0432130147432638,0.0645653279105236,0.0645653279105236
1,6,0,1,1,1,0.0,True,1.0,717862.0,7.0,1.0,False,17.0,1469288.0,47.0,2.0,145.0,467.0,467.0,118.0,413.0,413.0,104.0,399.0,399.0,0.0076059398768562,0.0289750090546903,0.0289750090546903
0,20,12,3,2,1,0.557560358508834,True,2.0,101306.0,16.0,5.0,False,36.0,755002.6666666666,123.0,4.0,158.0,1917.0,1917.0,158.0,1762.0,1762.0,118.0,1583.0,1583.0,0.0115713730066122,0.1540256709451575,0.1540256709451575
0,1,1,1,1,1,0.0,True,2.0,12657.0,5.0,1.0,False,3.0,2513980.0,4.0,2.0,141.0,420.0,420.0,141.0,420.0,420.0,109.0,353.0,353.0,0.0328260220829603,0.1056401074306177,0.1056401074306177
1,10,269,7,1,1,0.5837129885305303,True,2.0,546089.0,14.0,5.0,False,18.0,1264846.2857142857,32.0,4.0,874.0,3321.0,3321.0,870.0,3315.0,3315.0,792.0,2390.0,2390.0,0.1005707038681039,0.3032339885859226,0.3032339885859226
0,54,99,5,4,2,0.5143688009275997,True,2.0,130212.0,15.0,5.0,False,7.0,498730.8,28.0,3.0,66.0,340.0,340.0,66.0,340.0,340.0,66.0,328.0,328.0,0.0333665338645418,0.1638446215139442,0.1638446215139442
1,487,117,9,3,2,0.7383326906847687,True,22.0,7341995.0,68.0,11.0,False,44.0,215800.44444444444,137.0,1.0,305.0,296.0,577.0,302.0,226.0,504.0,287.0,272.0,535.0,0.0134926212227687,0.0127898805340829,0.0251112672757085
1,11,13,1,1,1,0.0,True,3.0,28151.0,9.0,2.0,False,2.0,1905234.0,4.0,2.0,82.0,233.0,233.0,76.0,201.0,201.0,72.0,211.0,211.0,0.004231148206109,0.0122877180780154,0.0122877180780154
1,185,182,20,7,2,0.6814147893378929,True,2.0,158217.0,10.0,2.0,False,47.0,15630.8,436.0,2.0,3257.0,3708.0,3708.0,2653.0,3035.0,3035.0,2639.0,2958.0,2958.0,0.1380392156862745,0.154718954248366,0.154718954248366
0,109,126,20,6,3,0.8395357163022764,True,9.0,2307288.0,32.0,14.0,False,6.0,480856.15,41.0,1.0,91.0,53.0,141.0,89.0,53.0,139.0,90.0,51.0,138.0,0.0277354465102103,0.015848826577263,0.04236513258153
0,227,52,2,1,1,0.5742016862296284,True,2.0,1731303.0,7.0,4.0,False,5.0,7934181.0,10.0,2.0,0.0,181.0,181.0,0.0,181.0,181.0,0.0,149.0,149.0,0.0001397819401733,0.0209672910259994,0.0209672910259994
1,2,1,1,1,1,0.0,True,1.0,93754.0,7.0,2.0,False,9.0,3475063.0,13.0,3.0,133.0,519.0,519.0,123.0,441.0,441.0,105.0,477.0,477.0,0.0087242798353909,0.0393415637860082,0.0393415637860082
1,271,214,18,1,1,0.7836834792692307,True,17.0,979547.0,68.0,12.0,False,29.0,427424.7222222223,66.0,2.0,97.0,135.0,135.0,95.0,133.0,133.0,48.0,86.0,86.0,0.0048271106294946,0.0085705841788986,0.0085705841788986
1,10,7,1,1,1,0.0,True,4.0,419755.0,9.0,4.0,False,4.0,595121.0,19.0,2.0,373.0,3374.0,3374.0,371.0,2781.0,2781.0,190.0,2533.0,2533.0,0.0116449213510547,0.1544933544689672,0.1544933544689672
1,583,73,16,4,2,0.6313554384209474,True,25.0,7447850.0,60.0,9.0,False,15.0,125559.6875,98.0,1.0,21.0,87.0,92.0,21.0,87.0,92.0,21.0,87.0,92.0,0.0113871635610766,0.0455486542443064,0.0481366459627329
0,7,4,1,1,1,0.0,True,2.0,395603.0,19.0,2.0,False,20.0,1460605.0,27.0,2.0,783.0,1231.0,1231.0,548.0,862.0,862.0,706.0,1132.0,1132.0,0.0444151275285839,0.0711772835783389,0.0711772835783389
1,38,2,5,1,1,0.8568271664746129,True,4.0,156835.0,17.0,10.0,False,5.0,1590438.8,12.0,2.0,5.0,265.0,268.0,5.0,265.0,268.0,5.0,226.0,229.0,0.0018714909544603,0.0708047411104179,0.0717404865876481
1,3,2,1,1,1,0.0,True,1.0,231.0,1.0,2.0,False,3.0,696270.0,6.0,1.0,5.0,102.0,103.0,5.0,102.0,103.0,1.0,11.0,12.0,0.0047846889952153,0.0287081339712918,0.0311004784688995
0,67,57,6,3,3,0.7391220391335745,True,4.0,1213453.0,52.0,4.0,False,11.0,20906.0,26.0,3.0,249.0,1415.0,1415.0,249.0,1414.0,1414.0,237.0,1340.0,1340.0,0.0421015390058376,0.2372191756589421,0.2372191756589421
0,2,0,2,1,1,1.0,True,1.0,109533.0,5.0,1.0,False,9.0,1028.0,38.0,2.0,1444.0,1653.0,1653.0,1433.0,1611.0,1611.0,1263.0,1451.0,1451.0,0.1324669880528191,0.1521693565290295,0.1521693565290295
1,49,19,21,5,1,0.8222952078707463,True,1.0,180951.0,11.0,4.0,False,17.0,427277.6190476191,102.0,3.0,144.0,1685.0,1685.0,144.0,1684.0,1684.0,130.0,982.0,982.0,0.0200827839950942,0.1506975318105166,0.1506975318105166
1,60,3,7,1,1,0.9317891637679484,True,2.0,528610.0,7.0,2.0,False,7.0,192582.85714285716,56.0,2.0,62.0,113.0,113.0,62.0,113.0,113.0,61.0,69.0,69.0,0.484375,0.546875,0.546875
1,153,131,10,4,2,0.6649220332262666,True,1.0,14899.0,6.0,1.0,False,25.0,355348.3,138.0,2.0,643.0,731.0,731.0,641.0,729.0,729.0,638.0,721.0,721.0,0.0665694343160746,0.0752161683508698,0.0752161683508698
1,20,20,8,2,1,0.9005364990196759,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,107,0,3,2,2,0.8219457424903122,True,2.0,964756.0,13.0,7.0,False,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0714285714285714,0.1428571428571428,0.1428571428571428
1,402,31,1,1,1,0.0,True,2.0,328246.0,16.0,9.0,False,3.0,3277287.0,4.0,3.0,318.0,2553.0,2553.0,303.0,2280.0,2280.0,279.0,1771.0,1771.0,0.0225824663279296,0.142914751189612,0.142914751189612
1,2,2,1,1,1,0.0,True,1.0,52926.0,7.0,3.0,False,4.0,265446.0,6.0,3.0,61.0,281.0,281.0,61.0,281.0,281.0,56.0,220.0,220.0,0.0260869565217391,0.1011441647597254,0.1011441647597254
1,8,0,2,2,2,0.5435644431995964,True,1.0,10349.0,4.0,1.0,False,7.0,1429195.0,14.0,2.0,141.0,245.0,245.0,141.0,244.0,244.0,140.0,235.0,235.0,0.0489753386592566,0.081972907259465,0.081972907259465
0,26,1,2,2,2,0.975119064940866,True,2.0,39503.0,5.0,2.0,False,15.0,32531.0,36.0,1.0,1.0,359.0,360.0,1.0,357.0,358.0,1.0,347.0,348.0,0.0004131377814501,0.0718859739723197,0.0720925428630448
1,12,3,1,1,1,0.0,True,1.0,9750.0,4.0,3.0,False,7.0,934543.0,17.0,1.0,20.0,196.0,213.0,19.0,196.0,212.0,19.0,171.0,187.0,0.0116822429906542,0.1004672897196261,0.1098130841121495
0,251,34,5,3,2,0.7706202565579431,True,11.0,3655261.0,53.0,12.0,False,41.0,2829917.6,176.0,2.0,0.0,750.0,750.0,0.0,516.0,516.0,0.0,739.0,739.0,5.709717939933767e-05,0.0422519127555098,0.0422519127555098
1,12,12,2,1,1,0.6500224216483541,True,1.0,89717.0,5.0,3.0,True,13.0,391537.0,56.0,1.0,226.0,226.0,226.0,214.0,214.0,214.0,187.0,187.0,187.0,0.0207368188837414,0.0207368188837414,0.0207368188837414
0,361,411,16,3,2,0.6787245002032518,True,2.0,317233.0,11.0,6.0,False,4.0,763389.125,20.0,2.0,43.0,44.0,44.0,43.0,44.0,44.0,43.0,44.0,44.0,0.0271270036991368,0.0277435265104808,0.0277435265104808
1,21,20,2,1,1,0.9649567669505684,True,1.0,890097.0,9.0,6.0,False,18.0,31985.5,49.0,2.0,312.0,931.0,1106.0,312.0,931.0,1106.0,255.0,820.0,958.0,0.0407578411081038,0.1307116701162235,0.1526826938385607
1,302,0,9,1,1,0.8858359476917979,True,3.0,220963.0,7.0,1.0,False,0.0,0.0,0.0,2.0,705.0,894.0,894.0,514.0,703.0,703.0,44.0,48.0,48.0,0.0610583446404341,0.0664857530529172,0.0664857530529172
1,3,3,2,1,1,0.9182958340544896,True,2.0,433326.0,14.0,3.0,False,11.0,80912.0,27.0,2.0,323.0,522.0,522.0,258.0,451.0,451.0,207.0,363.0,363.0,0.0159338133905316,0.0278841734334303,0.0278841734334303
1,19,9,6,5,3,0.9546444483376652,True,8.0,13949.0,23.0,7.0,False,8.0,85858.0,29.0,1.0,384.0,600.0,854.0,349.0,535.0,766.0,380.0,596.0,847.0,0.0187610793775851,0.0293972818593657,0.04175694307662
1,31,3,2,2,2,0.5225593745369408,True,1.0,14853.0,4.0,1.0,False,15.0,2371577.5,25.0,2.0,672.0,915.0,915.0,670.0,911.0,911.0,666.0,905.0,905.0,0.066586802435859,0.0904462413896376,0.0904462413896376
1,120,0,12,12,1,1.0,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,1284,0,11,1,1,0.708122770683117,True,1.0,984546.0,3.0,1.0,False,0.0,0.0,0.0,2.0,163.0,2035.0,2035.0,141.0,1795.0,1795.0,137.0,1321.0,1321.0,0.01171875,0.1122622282608695,0.1122622282608695
1,66,8,3,2,2,0.7492573164451396,True,15.0,796403.0,73.0,28.0,False,13.0,761460.3333333334,16.0,1.0,2.0,194.0,194.0,2.0,176.0,176.0,2.0,168.0,168.0,0.000209878270603,0.0118231425773051,0.0118231425773051
1,60,58,32,5,1,0.8866106863627732,True,1.0,240463.0,4.0,3.0,False,16.0,162131.8125,185.0,1.0,16.0,123.0,137.0,16.0,123.0,137.0,9.0,112.0,120.0,0.0022371364653243,0.0252796420581655,0.027069351230425
1,31,25,2,1,1,0.1292337748458849,True,5.0,907922.0,26.0,13.0,False,10.0,280161.0,29.0,2.0,18.0,2218.0,2226.0,18.0,2214.0,2222.0,18.0,1382.0,1390.0,0.0024130048260096,0.1756413512827025,0.1766573533147066
1,26,3,2,1,1,0.5787946246321198,True,5.0,519197.0,24.0,4.0,False,13.0,497640.0,36.0,2.0,1457.0,1844.0,1844.0,1291.0,1653.0,1653.0,1116.0,1237.0,1237.0,0.0954537685865664,0.1057938813877969,0.1057938813877969
1,16,0,1,1,1,0.0,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,47,36,2,1,1,0.2786698035638991,True,1.0,11261.0,4.0,1.0,False,7.0,84944.0,10.0,2.0,49.0,90.0,90.0,49.0,90.0,90.0,48.0,83.0,83.0,0.0347517730496453,0.0595744680851063,0.0595744680851063
1,194,13,4,3,2,0.6831114719987768,True,10.0,525499.0,56.0,34.0,False,34.0,6167.0,150.0,4.0,24.0,1217.0,1224.0,24.0,1209.0,1216.0,24.0,1149.0,1156.0,0.0023761999809904,0.1093051991255584,0.1099705351202357
0,25,1,4,2,1,0.8443782720744277,False,2.0,244978.5,12.0,3.0,True,9.0,395115.0,27.0,2.0,168.0,477.0,548.0,162.0,436.0,498.0,127.0,363.0,419.0,0.0236353404614518,0.0664112388250319,0.0768270944741533
1,20,10,1,1,1,0.0,True,2.0,6853036.0,5.0,2.0,False,6.0,229298.0,29.0,1.0,172.0,172.0,172.0,170.0,170.0,170.0,158.0,158.0,158.0,0.0407066052227342,0.0407066052227342,0.0407066052227342
1,4,4,1,1,1,0.0,True,1.0,14820.0,4.0,3.0,False,3.0,960689.0,3.0,1.0,44.0,228.0,259.0,44.0,228.0,259.0,40.0,209.0,237.0,0.0224166211044286,0.1148168398031711,0.1301257517769272
1,52,13,5,1,1,0.6685048304499961,True,2.0,2644317.0,18.0,9.0,False,6.0,348865.0,12.0,1.0,14.0,217.0,218.0,14.0,217.0,218.0,13.0,198.0,198.0,0.0081159420289855,0.1153623188405797,0.1153623188405797
0,23,11,3,1,1,0.3227697625543064,True,2.0,237483.0,14.0,6.0,False,19.0,442069.0,36.0,3.0,221.0,2497.0,2497.0,218.0,2050.0,2050.0,181.0,1900.0,1900.0,0.0122320048390348,0.1277639626318973,0.1277639626318973
1,30,30,6,2,1,0.6040656379006845,True,3.0,272176.0,26.0,3.0,False,4.0,5009.5,132.0,2.0,3262.0,3714.0,3714.0,2657.0,3040.0,3040.0,2474.0,2768.0,2768.0,0.149890988372093,0.1676962209302325,0.1676962209302325
1,15,6,1,1,1,0.0,True,1.0,39183.0,9.0,6.0,False,16.0,835229.0,39.0,2.0,1002.0,4063.0,4957.0,750.0,3146.0,3818.0,906.0,3135.0,3937.0,0.0505968983599241,0.1749414258618766,0.2196809104094611
1,81,97,4,2,1,0.4524607156819636,True,2.0,744.0,4.0,2.0,False,22.0,221990.5,133.0,1.0,1256.0,2558.0,2891.0,1202.0,2136.0,2419.0,689.0,1828.0,2023.0,0.0486120896153304,0.1288572636325207,0.1425954628716359
1,4,0,1,1,1,0.0,True,1.0,6208.0,3.0,3.0,True,2.0,693090.0,13.0,1.0,122.0,122.0,122.0,121.0,121.0,121.0,91.0,91.0,91.0,0.0049433130944065,0.0049433130944065,0.0049433130944065
0,124,17,2,1,1,0.1861442930683527,True,6.0,1247228.0,32.0,7.0,False,5.0,151941.0,10.0,2.0,1105.0,1599.0,1599.0,1040.0,1529.0,1529.0,977.0,1413.0,1413.0,0.100112601085065,0.1447435766199201,0.1447435766199201
0,0,0,1,1,1,0.0,True,1.0,6365.0,4.0,1.0,False,20.0,700287.0,33.0,2.0,275.0,807.0,807.0,267.0,709.0,709.0,227.0,492.0,492.0,0.0168713926298653,0.0364806866952789,0.0364806866952789
1,47,37,13,2,1,0.8997891017284164,True,5.0,216525.0,25.0,6.0,False,6.0,12596.53846153846,126.0,3.0,3214.0,4421.0,4421.0,2626.0,3554.0,3554.0,2426.0,3398.0,3398.0,0.148440366972477,0.2078899082568807,0.2078899082568807
1,9,7,3,2,1,0.8024052436705214,True,6.0,1491682.0,27.0,14.0,False,15.0,3373692.6666666665,46.0,1.0,12.0,905.0,914.0,12.0,902.0,911.0,11.0,724.0,732.0,0.0013940520446096,0.0842239776951672,0.085153345724907
0,23,1,2,1,1,0.954434002924965,True,4.0,415731.0,33.0,10.0,False,20.0,517724.0,73.0,2.0,150.0,1171.0,1171.0,150.0,1127.0,1127.0,112.0,904.0,904.0,0.0111286192633444,0.0891274374630687,0.0891274374630687
