McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
2,0,29,0,374,1,1,0
4,0,46,1,1466,2,3,0
27,0,240,3,185,5,10,0
1,0,11,0,374,1,1,0
1,0,23,0,374,1,1,0
1,0,8,0,374,1,1,0
3,0,49,0,511,1,1,0
1,0,24,0,1466,3,8,0
1,0,23,0,511,2,2,0
1,0,61,0,474,2,3,0
3,0,35,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,52,0,762,3,4,0
1,0,76,0,4735,1,2,0
4,0,51,0,1466,2,3,0
1,0,8,0,4735,1,1,0
1,0,11,0,511,1,1,0
1,0,18,0,511,1,1,0
3,0,29,0,511,1,1,0
2,0,27,1,374,4,6,0
6,0,50,0,479,2,2,0
1,0,43,0,511,1,1,0
1,0,11,0,1466,2,3,0
22,0,320,0,374,5,17,0
1,0,30,0,374,3,7,0
1,0,29,0,374,3,6,0
1,0,45,0,374,1,2,0
2,0,34,1,374,6,13,0
3,0,29,1,231,4,5,0
6,0,51,0,479,5,7,0
2,0,44,0,1466,2,3,0
22,0,165,1,511,6,17,1
3,0,58,0,511,6,12,1
3,0,49,0,374,7,11,1
3,0,48,0,374,7,11,1
1,0,44,0,374,2,5,0
3,0,39,0,230,5,6,1
1,0,66,0,511,4,12,0
4,0,59,0,511,3,10,0
7,0,136,2,511,5,18,0
1,0,20,1,511,6,17,0
29,0,273,2,374,5,15,0
1,0,56,1,511,4,19,0
1,0,37,0,511,2,4,0
1,0,39,0,511,2,4,0
6,0,77,0,511,2,4,0
3,0,58,0,374,2,2,0
5,0,54,0,374,2,3,0
17,0,126,0,2,4,6,0
1,0,47,0,511,2,4,0
1,0,48,0,511,2,5,0
2,0,48,1,511,4,15,0
1,0,26,0,374,4,6,0
9,0,169,1,511,5,11,0
5,0,76,1,511,4,13,0
2,0,47,0,374,5,8,0
1,0,36,0,374,5,10,0
7,0,82,0,1466,5,11,0
13,0,205,2,230,10,37,0
13,0,205,2,230,10,38,0
5,0,80,1,511,6,28,0
7,0,77,2,230,6,25,0
4,0,65,1,511,3,11,0
2,0,45,0,374,5,11,0
5,0,126,0,511,3,11,0
12,0,121,0,230,8,17,0
5,0,118,1,511,7,31,0
8,0,89,2,230,9,32,0
1,0,94,1,511,3,11,0
1,0,25,0,230,3,4,0
2,0,57,1,511,5,9,0
45,0,436,2,230,9,29,0
1,0,59,1,511,6,33,0
19,0,159,3,230,8,34,0
5,0,58,0,511,3,13,0
5,0,49,0,762,1,1,0
26,0,398,2,230,8,23,0
38,0,248,0,374,3,3,0
9,0,166,1,511,3,6,0
2,0,38,1,511,5,11,0
4,0,54,0,374,3,4,0
19,0,127,1,1466,3,3,0
163,0,945,15,234,19,83,1
36,0,247,2,231,12,33,0
31,0,205,2,185,12,36,0
53,0,329,4,185,12,51,0
70,0,454,7,234,14,34,1
74,0,522,13,511,19,75,1
55,0,358,4,231,13,53,0
56,0,364,4,231,13,53,0
53,0,330,4,185,12,53,0
51,0,315,4,185,12,52,0
4,0,80,1,185,6,6,0
37,0,388,2,231,11,45,0
53,0,329,4,185,12,51,0
59,0,332,4,185,12,45,1
17,0,153,2,185,9,13,0
95,0,387,2,234,12,33,1
109,0,606,8,234,15,45,1
31,0,250,4,38,13,35,1
39,0,250,5,234,12,37,0
36,0,262,3,185,12,40,0
2,0,11,0,244,1,2,0
21,0,192,1,374,5,6,1
71,0,324,3,234,12,43,1
20,0,166,4,185,10,29,0
45,0,311,6,185,9,46,0
25,0,185,3,234,10,25,0
17,0,137,4,185,12,29,0
66,0,352,2,185,9,36,1
69,0,314,9,811,16,43,1
32,0,204,6,185,13,37,1
13,0,164,3,511,7,32,0
29,0,191,2,374,7,33,0
15,0,153,3,185,4,9,0
39,0,304,5,185,12,45,0
50,0,184,1,22,3,3,0
175,0,883,12,234,18,51,1
37,0,235,1,511,4,6,1
8,0,41,0,231,2,3,0
11,0,105,2,374,5,11,0
1,0,97,0,374,1,1,0
9,0,93,3,1466,4,14,0
6,0,83,4,1466,4,14,0
1,0,16,0,1466,1,1,0
1,0,7,0,1466,2,2,0
13,0,125,3,1466,4,17,0
15,0,120,0,374,1,1,0
12,0,152,1,374,5,23,0
1,0,17,1,1466,2,4,0
5,0,72,1,1,5,12,0
4,0,108,2,762,4,7,0
1,0,36,1,511,3,5,0
1,0,8,0,246,1,2,0
7,0,62,0,246,2,8,0
48,0,336,5,762,10,31,1
2,0,35,0,230,3,4,0
13,0,126,1,246,2,11,0
48,0,210,2,246,4,14,1
2,0,24,0,246,1,2,0
1,0,61,2,234,3,6,0
1,0,10,0,246,1,1,0
4,0,30,0,246,1,1,0
3,0,180,0,762,1,1,1
22,0,106,0,762,1,1,1
13,0,157,1,185,2,2,0
1,0,16,1,185,2,2,0
2,0,18,0,762,1,1,0
16,0,65,0,234,4,6,0
5,0,110,2,374,3,3,0
27,0,256,6,374,5,27,0
70,0,601,12,374,9,58,0
1,0,42,1,762,2,4,0
13,0,89,3,374,4,11,0
19,0,202,3,374,5,24,0
20,0,156,1,374,4,12,0
24,0,273,7,374,6,44,0
7,0,25,0,16,4,5,0
43,0,339,5,374,8,46,0
23,0,144,1,374,7,12,0
30,0,157,1,374,7,12,0
9,0,72,1,38,8,13,0
3,0,32,1,511,4,5,0
12,0,91,0,374,6,10,0
6,0,51,0,46,1,6,0
19,0,207,2,374,6,14,0
1,0,33,2,762,2,5,0
7,0,53,1,762,4,8,1
2,0,11,0,0,0,1,0
35,0,177,1,244,4,9,0
17,0,220,1,46,5,9,0
25,0,153,1,515,3,3,0
4,0,22,0,1466,1,1,0
78,0,606,8,1466,4,30,1
40,0,299,3,1466,2,5,1
5,0,36,0,319,1,1,1
4,0,42,1,511,3,4,0
10,0,68,0,1466,1,1,0
3,0,47,1,231,3,8,0
1,0,8,0,319,1,1,0
5,0,36,1,4735,2,4,0
5,0,34,1,4735,2,4,0
1,0,24,0,1466,1,2,0
1,0,20,0,1466,1,3,0
1,0,9,0,1466,1,1,0
4,0,58,1,231,4,14,0
1,0,22,0,1466,2,4,0
1,0,20,0,1466,2,4,0
1,0,22,0,1466,2,4,0
1,0,20,0,1466,2,4,0
1,0,22,0,1466,2,4,0
1,0,20,0,1466,2,4,0
9,0,105,2,1466,5,15,0
1,0,27,0,22,1,1,0
2,0,73,0,22,1,1,0
14,0,197,2,1466,4,11,1
1,0,32,0,1466,1,1,0
9,0,96,1,1466,5,6,0
51,0,416,3,1466,9,32,1
3,0,47,0,1466,3,8,1
6,0,131,1,1466,4,10,1
19,0,176,5,230,7,23,1
36,0,333,2,511,4,13,1
29,0,252,4,230,7,28,1
1,0,23,1,230,4,7,0
68,0,323,1,474,2,7,0
12,0,122,0,762,7,19,0
5,0,39,0,474,4,10,0
7,0,72,1,474,4,10,0
13,0,120,6,474,6,19,0
2,0,27,0,474,4,9,0
3,0,71,2,474,8,18,0
9,0,97,0,474,2,4,0
1,0,73,2,474,5,14,0
128,0,341,3,811,9,31,0
2,0,67,1,474,4,15,0
87,0,245,3,16,9,40,1
2,0,59,1,474,4,12,0
6,0,94,0,474,4,6,0
9,0,108,2,66,9,18,1
6,0,107,0,474,4,7,0
58,0,201,2,474,8,25,0
30,0,274,1,231,7,10,0
7,0,73,1,474,8,22,0
4,0,69,1,762,6,12,0
7,0,84,0,762,8,21,0
5,0,53,0,474,3,4,0
14,0,122,0,474,7,17,0
4,0,58,1,474,9,15,0
5,0,56,0,474,3,9,0
2,0,42,2,474,4,12,0
2,0,44,3,474,7,16,0
8,0,107,0,762,8,15,0
5,0,57,1,811,9,22,0
4,0,57,2,46,7,14,0
1,0,36,2,474,5,13,0
1,0,102,3,474,5,26,0
3,0,59,0,474,2,5,0
4,0,67,2,38,2,7,0
6,0,87,0,474,2,5,0
3,0,36,2,474,4,9,0
1,0,37,3,474,5,20,0
49,0,249,2,811,10,31,1
3,0,37,2,474,5,12,1
4,0,58,0,474,6,12,0
1,0,30,0,4735,1,1,0
3,0,31,0,4735,1,1,0
15,0,93,1,46,6,10,0
1,0,14,0,4735,1,1,0
1,0,18,0,4735,1,1,0
1,0,21,1,244,1,1,0
65,0,248,0,230,4,15,0
1,0,22,0,4735,1,1,0
1,0,19,0,474,2,4,0
1,0,23,1,474,2,5,0
1,0,32,0,474,2,4,0
1,0,37,0,46,1,1,0
8,0,87,0,46,1,2,0
16,0,126,1,762,12,28,0
4,0,72,1,185,7,20,0
1,0,47,0,185,1,1,0
2,0,23,0,185,1,1,0
2,0,11,0,511,3,3,0
11,0,168,0,511,2,4,1
6,0,78,1,185,4,9,1
1,0,39,0,185,3,6,0
1,0,8,1,89,2,5,0
1,0,12,0,185,5,7,0
1,0,9,0,185,2,3,0
8,0,59,0,185,2,6,0
1,0,16,0,511,4,4,0
1,0,12,2,185,5,8,0
1,0,10,0,185,1,1,0
1,0,23,0,185,3,4,0
4,0,37,0,185,3,5,0
9,0,70,0,185,3,4,0
10,0,77,1,511,5,18,0
55,0,246,0,185,1,1,0
1,0,22,0,89,2,3,0
15,0,72,0,89,1,1,0
1,0,5,0,1466,2,2,0
13,0,366,1,511,6,18,0
13,0,57,0,185,5,8,0
5,0,53,0,511,2,5,0
37,0,187,0,234,5,8,0
11,0,112,0,89,1,1,0
3,0,42,0,36,2,2,0
1,0,23,0,230,1,2,0
5,0,59,0,230,1,2,0
4,0,22,1,1466,2,3,0
3,0,54,0,762,1,2,0
17,0,215,0,762,2,6,0
6,0,93,0,762,1,3,0
26,0,181,1,185,2,4,0
18,0,99,1,762,2,5,1
9,0,78,0,511,2,3,0
10,0,50,0,185,2,3,0
26,0,149,0,1466,4,4,0
19,0,58,1,5,2,3,0
4,0,56,0,5,2,2,0
3,0,48,1,762,3,5,0
15,0,64,1,1466,2,7,0
1,0,19,1,1466,2,3,0
2,0,43,3,762,5,12,0
3,0,38,4,762,4,11,0
31,0,313,3,511,9,19,0
19,0,261,1,511,5,12,0
1,0,15,0,244,1,1,0
14,0,110,0,762,3,3,0
12,0,84,2,374,4,6,0
3,0,87,0,4735,2,2,0
1,0,13,0,34,2,4,0
1,0,69,0,22,2,5,0
6,0,73,0,34,3,5,0
25,0,88,0,22,3,6,0
10,0,116,1,374,5,6,0
1,0,13,0,374,3,3,0
33,0,243,2,185,6,6,0
7,0,68,0,185,2,2,0
10,0,133,0,231,3,3,0
99,0,493,5,231,7,12,1
1,0,21,1,36,2,4,0
13,0,90,2,231,2,3,0
11,0,68,2,374,4,5,0
23,0,205,4,374,5,9,0
1,0,33,1,374,2,4,0
3,0,39,1,374,2,4,0
3,0,49,1,36,2,4,0
16,0,117,3,374,4,9,0
18,0,170,3,374,7,14,0
3,0,64,0,762,2,2,0
38,0,361,0,21,4,10,0
2,0,164,0,1466,3,6,0
110,0,324,2,234,7,16,0
4,0,44,1,374,3,6,0
10,0,77,1,374,5,8,0
3,0,72,1,374,5,6,0
6,0,126,1,511,2,2,0
11,0,93,0,34,2,3,0
1,0,13,0,1466,1,1,0
6,0,38,0,244,3,3,0
1,0,18,1,12,5,5,0
10,0,149,1,1466,8,17,1
1,0,55,1,12,7,11,0
25,0,243,2,12,5,11,0
4,0,26,1,1466,2,4,0
26,0,221,1,1466,4,9,0
1,0,65,1,1466,3,4,0
42,0,221,4,1466,9,31,1
1,0,18,1,12,5,5,0
8,0,82,1,1466,6,13,0
1,0,31,1,12,7,11,0
1,0,39,2,1466,6,11,0
2,0,74,2,4735,7,21,1
1,0,18,1,12,5,5,0
5,0,97,1,474,6,12,0
1,0,47,1,12,6,9,0
1,0,40,1,474,4,7,0
21,0,174,7,319,12,33,1
1,0,18,1,12,4,4,0
4,0,62,1,1466,2,2,0
6,0,104,1,1466,5,11,0
1,0,38,1,12,5,6,0
9,0,73,1,1466,2,2,0
4,0,71,2,4735,6,12,1
1,0,18,1,12,5,5,0
1,0,105,3,23,9,19,0
1,0,46,2,23,8,13,0
1,0,35,2,479,5,8,0
14,0,99,3,319,10,31,0
1,0,18,1,12,4,4,0
12,0,310,1,1466,4,5,0
5,0,75,1,1466,2,3,0
39,0,554,1,1466,4,7,0
1,0,18,1,1466,2,2,0
1,0,13,1,12,3,4,0
8,0,127,1,1466,2,4,0
13,0,136,2,1466,7,15,0
1,0,18,1,12,4,4,0
1,0,13,1,1466,3,5,0
1,0,13,1,12,4,5,0
6,0,95,1,12,5,7,0
1,0,42,2,4735,5,8,1
25,0,141,1,474,1,2,0
1,0,18,1,12,5,5,0
1,0,15,1,1466,2,3,0
17,0,248,4,474,10,22,0
1,0,71,1,474,8,12,0
1,0,22,1,1466,4,7,0
8,0,89,1,474,8,21,1
1,0,18,1,12,5,5,0
4,0,99,2,1466,7,16,0
1,0,40,1,12,6,11,0
4,0,119,1,1466,4,8,0
43,0,252,3,1466,9,29,0
1,0,18,1,12,5,5,0
1,0,6,1,1466,2,4,0
2,0,58,1,474,7,17,0
1,0,25,1,12,7,12,0
1,0,22,1,1466,4,7,0
1,0,67,2,12,7,24,1
1,0,18,1,12,5,5,0
1,0,80,1,474,2,4,0
34,0,312,3,474,8,30,1
1,0,118,1,12,6,17,0
1,0,22,1,474,4,8,0
1,0,1,1,1466,2,3,0
3,0,67,1,474,6,19,1
1,0,18,1,12,5,5,0
2,0,75,1,474,7,16,1
1,0,27,1,12,6,10,0
1,0,22,1,1466,4,7,0
1,0,1,1,1466,2,3,0
7,0,86,3,12,7,25,1
1,0,18,1,12,5,5,0
1,0,45,1,1466,6,18,0
1,0,21,1,1466,6,14,0
1,0,22,1,1466,2,3,0
1,0,1,1,1466,2,3,0
1,0,29,1,1466,6,15,0
1,0,10,1,474,3,4,0
5,0,88,3,1466,8,25,1
1,0,18,0,185,1,1,0
11,0,109,0,185,1,3,0
1,0,22,0,185,1,2,0
19,0,160,0,185,1,2,0
11,0,92,1,474,3,4,1
1,0,1,1,1466,2,3,0
1,0,18,1,12,5,5,0
1,0,6,1,1466,2,4,0
2,0,58,1,474,7,17,0
1,0,25,1,1466,6,11,0
1,0,22,1,1466,4,7,0
1,0,67,2,12,7,23,1
1,0,18,1,12,5,5,0
1,0,74,2,234,6,15,0
1,0,25,2,234,7,12,0
1,0,22,1,1466,2,3,0
1,0,1,1,1466,2,3,0
1,0,29,2,1466,7,15,0
1,0,10,1,474,3,4,0
5,0,89,2,1466,9,23,1
1,0,18,0,12,3,3,0
1,0,40,0,29,1,1,0
1,0,21,0,1466,2,2,0
11,0,91,1,29,2,3,1
1,0,50,0,474,2,2,1
10,0,135,4,1466,7,15,1
1,0,1,1,1466,2,3,0
1,0,18,1,12,5,5,0
1,0,16,1,1466,5,11,0
1,0,13,1,1466,5,11,0
1,0,22,1,1466,2,3,0
1,0,13,1,1466,4,9,0
1,0,10,1,474,3,4,0
5,0,90,3,231,9,33,1
4,0,36,1,1466,3,4,0
1,0,25,1,1466,3,4,0
20,0,168,1,234,5,10,0
1,0,18,1,12,5,5,0
1,0,32,1,185,6,8,0
1,0,17,1,234,5,7,0
8,0,79,1,474,4,7,0
5,0,104,2,234,8,23,1
128,0,644,0,1466,7,20,0
8,0,158,0,4735,6,13,0
8,0,78,0,244,3,4,0
10,0,70,0,811,2,3,0
1,0,18,0,12,4,5,0
1,0,181,0,4735,7,20,0
1,0,109,0,4735,7,19,0
25,0,172,0,244,4,7,0
1,0,63,1,1466,5,7,0
24,0,181,3,1466,10,35,1
1,0,1,0,1466,1,1,0
1,0,54,0,1466,3,7,0
1,0,37,0,1466,3,5,0
1,0,26,1,474,4,10,0
2,0,78,0,474,4,6,0
1,0,21,0,1466,3,5,0
26,0,289,0,1466,6,23,0
2,0,73,0,474,4,7,1
1,0,26,0,1466,3,4,0
24,0,251,2,474,6,18,0
2,0,70,0,474,5,9,0
1,0,20,0,1466,3,4,0
23,0,280,1,1466,10,31,1
1,0,33,1,1466,3,3,0
1,0,18,1,12,4,4,0
3,0,77,1,231,4,7,0
1,0,30,1,231,5,8,0
3,0,29,1,1466,2,2,0
4,0,94,2,231,5,11,0
23,0,229,1,4735,6,16,0
1,0,18,1,12,5,5,0
1,0,134,1,244,5,13,0
1,0,57,1,12,6,11,0
19,0,111,1,4735,7,15,0
10,0,122,0,1466,6,9,0
4,0,57,0,1466,2,3,0
3,0,89,1,12,7,18,0
1,0,9,0,1466,1,1,0
2,0,39,0,1466,1,1,0
1,0,31,0,1466,1,1,0
1,0,18,1,12,5,5,0
1,0,35,1,1466,3,6,0
1,0,22,1,12,5,8,0
3,0,43,1,1466,2,3,0
9,0,132,2,12,5,14,0
1,0,18,1,12,5,5,0
1,0,58,1,1466,3,6,0
1,0,30,1,12,5,8,0
3,0,41,1,1466,3,5,0
24,0,253,4,4735,7,24,1
1,0,18,1,12,5,5,0
2,0,155,1,1466,5,14,0
1,0,66,1,12,5,12,0
5,0,57,1,1466,5,12,0
32,0,257,1,1466,8,25,0
3,0,89,1,12,7,17,0
1,0,18,1,12,4,4,0
2,0,42,1,1466,3,3,0
1,0,20,1,12,3,4,0
1,0,22,1,1466,3,3,0
1,0,56,1,12,4,7,1
1,0,18,1,12,4,4,0
2,0,42,1,1466,3,5,0
1,0,25,1,12,4,5,0
3,0,48,1,1466,2,2,0
8,0,68,1,12,4,7,1
1,0,18,1,12,4,4,0
11,0,148,1,1466,3,6,0
1,0,46,1,319,3,5,0
1,0,22,1,1466,3,3,0
1,0,58,1,319,4,8,1
2,0,60,0,319,1,1,1
1,0,18,0,319,1,1,0
2,0,42,0,319,1,1,0
1,0,21,0,319,1,1,0
4,0,63,0,319,1,1,0
1,0,18,1,12,4,4,0
30,0,245,3,319,7,16,0
1,0,63,2,12,5,7,0
3,0,53,1,1466,2,2,0
4,0,82,2,12,6,9,1
1,0,18,1,12,4,4,0
3,0,57,1,1466,2,2,0
1,0,24,1,12,3,4,0
1,0,22,1,1466,3,3,0
1,0,54,1,12,4,6,1
1,0,18,1,12,4,4,0
2,0,55,1,1466,2,2,1
1,0,29,1,12,3,4,1
4,0,51,1,1466,2,2,0
6,0,66,1,12,4,6,1
1,0,18,1,12,4,4,0
44,0,349,2,319,6,14,0
1,0,100,1,319,4,9,0
3,0,53,1,1466,2,2,0
4,0,76,1,319,5,11,1
6,0,37,0,319,1,1,0
8,0,104,1,474,3,4,0
3,0,58,0,319,1,1,0
7,0,78,0,319,1,1,0
1,0,18,0,12,3,3,0
3,0,58,1,319,1,2,0
1,0,29,0,12,3,3,0
4,0,50,0,319,1,1,0
2,0,106,0,319,1,1,0
11,0,138,0,12,2,3,0
20,0,232,1,474,3,7,0
33,0,183,5,474,5,12,1
1,0,19,1,12,4,5,0
1,0,13,1,12,3,5,0
1,0,29,1,1466,2,2,0
1,0,42,3,4735,5,15,1
1,0,36,1,12,4,7,0
1,0,18,1,12,4,4,0
1,0,71,1,474,5,14,0
1,0,12,1,12,3,4,0
5,0,50,1,1466,2,4,0
1,0,45,3,4735,5,16,1
1,0,18,1,12,5,5,0
1,0,89,1,1466,4,15,0
1,0,38,1,4735,6,13,0
1,0,22,1,1466,2,3,0
1,0,75,1,1466,4,16,0
1,0,10,1,474,3,4,0
20,0,140,3,511,8,35,1
1,0,18,1,12,4,4,0
3,0,55,1,1466,6,12,0
1,0,22,1,12,6,9,0
1,0,26,1,1466,4,4,0
2,0,50,2,12,6,14,1
7,0,64,2,12,6,17,1
1,0,18,1,12,4,5,0
4,0,68,1,1466,6,15,0
1,0,29,1,12,6,10,0
1,0,24,1,1466,4,5,0
1,0,18,1,12,5,5,0
1,0,14,1,31,4,5,0
6,0,88,1,474,9,16,0
1,0,26,1,12,9,12,0
1,0,22,1,474,3,6,0
12,0,172,4,762,9,31,0
1,0,18,1,12,4,6,0
1,0,74,0,474,3,5,0
1,0,88,2,474,5,10,0
1,0,43,2,12,3,5,0
14,0,123,2,44,6,8,0
1,0,18,1,12,4,6,0
1,0,9,1,1466,2,2,0
1,0,13,1,12,3,4,0
5,0,51,1,1466,2,3,0
9,0,76,3,12,7,16,0
24,0,185,0,1466,6,12,1
1,0,45,4,4735,6,12,1
1,0,1,1,1466,2,3,0
1,0,18,1,12,5,5,0
1,0,30,1,1466,2,2,0
18,0,175,2,474,9,18,0
1,0,48,1,12,8,12,0
1,0,22,1,1466,4,7,0
1,0,59,2,12,7,20,1
1,0,18,0,12,4,4,0
2,0,62,0,1466,6,9,0
1,0,31,0,1466,5,5,0
4,0,47,0,762,1,1,0
6,0,69,2,4735,6,10,1
5,0,68,2,4735,4,8,1
1,0,18,0,12,3,3,0
1,0,15,0,762,1,1,0
3,0,100,0,474,3,5,0
1,0,40,0,1466,2,2,0
1,0,22,0,474,2,2,0
1,0,18,0,474,4,6,0
2,0,36,0,89,7,11,0
1,0,16,0,1466,5,9,0
1,0,22,0,1466,4,6,0
1,0,53,0,12,6,15,1
1,0,18,0,474,3,5,0
5,0,48,0,1466,6,11,0
1,0,16,0,1466,4,5,0
3,0,36,0,244,1,1,0
7,0,61,1,4735,7,10,1
1,0,18,0,474,4,6,0
32,0,313,0,474,9,22,0
1,0,113,0,474,6,12,0
1,0,22,0,1466,4,6,0
2,0,66,0,12,8,19,1
1,0,1,0,11,3,3,0
1,0,50,0,811,3,3,0
8,0,82,1,474,7,14,0
1,0,42,0,474,7,8,0
13,0,158,4,1466,10,40,0
1,0,18,0,12,4,4,0
7,0,128,1,474,9,20,0
3,0,50,0,1466,6,10,0
6,0,54,0,1466,6,6,0
1,0,18,0,1466,4,4,0
6,0,90,0,474,8,18,0
1,0,26,0,1466,7,11,0
1,0,23,0,1466,4,9,0
19,0,116,2,1466,9,22,1
1,0,18,0,1466,4,5,0
1,0,31,0,1466,2,2,0
1,0,22,0,1466,2,3,0
5,0,66,0,1466,3,7,0
1,0,46,2,4735,5,10,1
1,0,18,0,1466,4,4,0
8,0,95,1,474,7,14,0
1,0,30,0,1466,4,8,0
1,0,23,0,1466,4,8,0
12,0,124,0,474,6,21,1
114,0,691,9,1466,4,23,0
26,0,168,0,1466,5,9,0
1,0,15,0,1466,1,1,0
4,0,36,0,1466,3,6,0
1,0,52,0,1466,2,5,0
31,0,167,2,230,5,11,0
1,0,21,1,230,3,5,0
17,0,126,1,1466,3,7,0
34,0,174,2,230,4,9,0
24,0,151,1,230,5,9,0
1,0,26,1,1466,2,5,0
26,0,116,0,230,5,11,0
3,0,44,0,230,5,8,0
26,0,138,2,1466,5,11,0
18,0,94,1,230,4,8,0
4,0,39,1,230,5,7,0
20,0,179,1,12,4,6,0
11,0,73,2,230,5,9,0
79,0,412,2,230,4,17,1
24,0,143,0,1466,3,4,0
19,0,106,2,230,4,6,0
5,0,40,0,230,2,4,0
2,0,19,0,230,3,4,0
3,0,28,0,230,2,4,0
16,0,55,0,230,5,9,0
11,0,63,1,230,4,8,0
10,0,59,0,230,2,3,0
15,0,77,4,1466,4,11,0
1,0,33,2,374,4,9,1
3,0,159,2,246,1,3,0
6,0,97,0,246,1,1,0
6,0,121,1,374,4,4,1
53,0,289,4,374,10,30,1
9,0,129,2,374,7,20,1
3,0,42,5,374,6,9,1
1,0,15,3,246,5,11,1
4,0,91,3,246,5,10,1
3,0,67,1,246,3,4,1
54,0,465,2,1466,7,30,0
1,0,6,0,4735,1,1,0
43,0,430,7,1466,6,41,0
1,0,42,0,511,3,7,0
22,0,204,4,511,7,28,0
1,0,10,1,1466,2,4,0
1,0,17,0,4735,1,1,0
1,0,11,0,246,1,3,0
1,0,34,0,1466,2,4,0
2,0,31,0,246,1,2,0
1,0,25,0,246,1,2,0
4,0,40,0,246,2,2,0
12,0,55,1,5,2,2,0
1,0,11,0,246,1,3,0
1,0,34,0,246,2,5,0
1,0,11,0,246,1,3,0
1,0,34,0,1466,2,4,0
3,0,35,2,234,4,5,0
11,0,64,3,234,3,6,0
5,0,52,0,246,2,3,0
10,0,65,0,185,3,5,0
1,0,14,0,246,1,1,0
1,0,29,0,4735,2,2,0
4,0,54,2,762,3,7,0
1,0,42,2,511,2,4,0
2,0,36,0,474,7,19,0
4,0,53,1,474,6,14,0
1,0,39,0,474,6,12,0
3,0,45,0,474,6,14,0
1,0,37,0,474,7,11,0
5,0,60,2,23,7,20,0
1,0,22,0,474,3,6,0
1,0,22,0,474,4,10,0
27,0,102,1,474,5,15,0
4,0,40,1,474,5,15,0
1,0,27,0,474,4,12,0
2,0,28,0,474,4,13,0
1,0,27,0,474,4,11,0
1,0,42,0,1466,6,18,0
19,0,125,0,185,2,4,0
1,0,27,0,474,4,11,0
1,0,43,1,234,8,19,0
1,0,39,1,474,3,7,0
1,0,40,0,1466,6,17,0
1,0,39,0,234,7,16,0
3,0,54,1,474,9,21,0
9,0,50,2,4735,5,17,1
11,0,79,2,474,9,29,0
9,0,95,2,234,1,4,0
2,0,47,0,231,5,12,1
6,0,72,0,474,8,21,0
2,0,41,0,474,4,9,0
2,0,44,0,474,4,9,0
17,0,73,1,474,7,21,0
1,0,26,0,474,3,5,0
2,0,41,0,474,3,7,0
1,0,29,0,319,3,7,0
1,0,30,0,319,1,1,0
1,0,28,0,474,3,6,0
1,0,23,0,474,3,5,0
3,0,29,0,474,3,6,1
1,0,25,0,474,3,6,0
3,0,31,1,474,3,7,0
1,0,18,0,31,2,2,0
1,0,28,0,474,6,11,0
10,0,79,0,474,7,15,0
5,0,61,0,474,7,12,0
4,0,54,0,474,4,10,0
21,0,95,0,474,6,13,0
8,0,74,0,474,7,21,0
2,0,37,0,474,5,11,0
2,0,39,0,474,5,12,0
1,0,33,0,474,6,12,0
12,0,73,1,44,7,13,0
9,0,75,2,474,10,23,0
1,0,47,0,474,6,13,0
1,0,22,0,474,4,10,0
4,0,50,2,185,8,18,0
2,0,35,0,185,5,10,0
1,0,29,0,474,5,17,0
11,0,83,0,474,7,20,0
1,0,31,0,474,7,15,0
5,0,56,0,474,8,18,0
1,0,45,0,474,7,17,0
1,0,4,0,511,2,2,0
2,0,24,0,511,3,3,0
9,0,66,0,762,2,3,0
1,0,34,0,185,3,3,0
17,0,163,3,185,4,12,1
1,0,4,0,89,2,3,0
2,0,24,0,511,4,4,0
2,0,59,0,185,5,9,0
2,0,19,1,34,3,3,0
1,0,33,0,185,5,6,0
1,0,9,0,185,4,5,0
11,0,57,0,511,4,4,0
6,0,91,0,185,5,9,0
12,0,60,1,34,3,3,0
16,0,206,0,185,4,9,0
1,0,9,0,185,4,5,0
10,0,99,1,185,8,17,0
7,0,51,1,511,4,4,0
15,0,141,1,185,6,13,0
15,0,214,3,185,6,18,0
1,0,4,0,89,2,3,0
3,0,55,0,185,5,7,0
1,0,13,0,511,3,3,0
1,0,17,0,1466,2,2,0
1,0,33,0,185,5,6,0
13,0,108,2,185,6,13,0
1,0,34,0,185,1,1,1
39,0,173,4,23,8,24,1
12,0,59,0,89,1,3,0
3,0,51,0,185,4,7,0
12,0,144,0,185,7,27,0
9,0,65,0,23,6,9,0
30,0,108,3,185,6,19,0
2,0,56,1,185,5,17,0
48,0,401,2,185,6,34,0
9,0,69,1,185,3,7,0
1,0,34,0,185,5,6,0
1,0,4,0,89,2,3,0
4,0,62,0,185,5,9,0
2,0,22,0,511,3,3,0
4,0,32,0,89,3,5,0
1,0,34,0,185,5,6,0
1,0,34,0,185,4,5,0
1,0,4,0,89,2,3,0
16,0,129,8,185,6,23,0
2,0,24,0,511,4,4,0
6,0,36,0,511,3,4,0
1,0,4,0,511,2,2,0
13,0,123,4,185,4,14,0
2,0,22,0,511,2,3,0
5,0,33,0,762,1,2,0
6,0,49,0,2,3,3,0
25,0,261,1,185,5,18,0
1,0,12,0,185,4,7,0
30,0,251,0,185,5,16,0
2,0,42,0,511,3,5,0
19,0,80,1,511,3,8,0
1,0,11,0,89,2,2,0
14,0,138,0,185,6,18,0
12,0,150,0,185,6,13,0
5,0,172,3,185,7,15,0
5,0,82,0,185,8,19,0
