numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
14,2,0,8,183.0,46.0,130.714,152.0,54.0,108.571,31.0,34.0,221.429,368.143,183.101,0,0,0,0,0
5,0,0,3,5.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,239.143,937.143,0,0,0,0,0
3,2,0,2,5.0,3.0,166.667,7.0,3.0,233.333,-2.0,0.0,-0.666667,701.429,242.571,1,0,0,0,0
1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,71.0,0.0,0,0,0,0,0
1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,595.714,0.0,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
7,2,0,5,27.0,13.0,385.714,64.0,51.0,914.286,-37.0,5.0,-528.571,365.0,168.355,0,0,0,0,0
3,0,0,3,9.0,6.0,3.0,12.0,6.0,4.0,-3.0,1.0,-1.0,170.143,510.794,0,0,0,0,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,602.449,0,0,0,0,0
4,2,0,4,67.0,51.0,16.75,27.0,12.0,6.75,40.0,39.0,10.0,101.714,856.567,0,0,0,0,0
4,1,0,2,30.0,16.0,7.5,11.0,6.0,2.75,19.0,15.0,4.75,132.286,369.667,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,627.143,0.0,0,0,0,0,0
6,1,0,1,39.0,16.0,6.5,18.0,8.0,3.0,21.0,8.0,3.5,441.429,154.872,0,0,0,0,0
7,0,0,3,7.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,250.143,193.878,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,205.714,0.0,0,0,0,0,0
3,0,0,2,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,246.143,100.952,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,81.0,0.0,0,0,0,0,0
10,1,0,7,27.0,13.0,2.7,65.0,51.0,6.5,-38.0,1.0,-3.8,368.143,162.794,0,0,0,0,0
3,0,1,2,9.0,6.0,3.0,42.0,36.0,14.0,-33.0,1.0,-11.0,437.143,247.937,0,0,0,0,0
2,1,0,2,2.0,1.0,1.0,3.0,2.0,1.5,-1.0,0.0,-0.5,207.143,101.429,0,0,0,0,0
5,1,0,1,5.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,246.143,137.714,0,0,0,0,0
6,0,0,5,50.0,21.0,833.333,14.0,6.0,233.333,36.0,16.0,6.0,244.714,129.906,0,0,0,0,0
3,0,0,2,3.0,1.0,1.0,4.0,2.0,133.333,-1.0,0.0,-0.333333,701.429,313.333,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
12,3,0,7,430.0,387.0,358.333,407.0,387.0,339.167,23.0,17.0,191.667,179.286,598.618,0,0,0,0,0
2,1,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,701.429,308.571,0,0,0,0,0
2,0,0,2,9.0,8.0,4.5,10.0,9.0,5.0,-1.0,0.0,-0.5,207.143,121.905,0,0,0,0,0
6,1,0,5,10.0,4.0,166.667,9.0,3.0,1.5,1.0,1.0,0.166667,187.0,862.571,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
13,2,0,6,265.0,64.0,203.846,250.0,185.0,192.308,15.0,58.0,115.385,264.857,202.889,1,0,0,0,0
4,0,0,2,22.0,16.0,5.5,14.0,7.0,3.5,8.0,15.0,2.0,136.571,52.526,0,0,0,0,0
4,0,0,2,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,250.143,453.571,0,0,0,0,0
7,0,0,2,197.0,123.0,281.429,32.0,21.0,457.143,165.0,115.0,235.714,397.143,770.631,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,6.0,5.0,3.0,-5.0,0.0,-2.5,298.571,0.0,0,0,0,0,0
2,0,1,1,3.0,2.0,1.5,3.0,2.0,1.5,0.0,0.0,0.0,117.143,171.429,0,0,0,0,0
5,0,0,2,61.0,30.0,12.2,11.0,4.0,2.2,50.0,26.0,10.0,136.571,916.066,0,0,0,0,0
5,0,0,2,5.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,316.286,247.429,0,0,0,0,0
3,1,0,3,43.0,38.0,143.333,30.0,25.0,10.0,13.0,13.0,433.333,275.714,188.306,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,207.143,0.0,0,0,0,0,0
3,0,0,2,1.0,1.0,0.333333,2.0,1.0,0.666667,-1.0,0.0,-0.333333,782.857,0.0,1,0,0,0,0
27,6,0,9,352.0,113.0,13.037,216.0,51.0,8.0,136.0,68.0,503.704,368.143,127.543,0,0,0,0,0
2,0,1,1,1.0,1.0,0.5,3.0,2.0,1.5,-2.0,0.0,-1.0,117.143,0.0,0,0,0,0,0
2,0,0,2,20.0,18.0,10.0,2.0,2.0,1.0,18.0,18.0,9.0,151.143,734.143,0,0,0,0,0
2,0,0,1,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,821.429,256.429,0,0,0,0,0
17,2,0,6,247.0,66.0,145.294,179.0,51.0,105.294,68.0,40.0,4.0,368.143,142.315,0,0,0,0,0
21,4,1,9,481.0,121.0,229.048,349.0,122.0,16.619,132.0,90.0,628.571,229.0,117.646,1,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,298.571,0.0,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
3,0,0,2,125.0,90.0,416.667,93.0,90.0,31.0,32.0,32.0,106.667,905.714,107.291,0,0,0,0,0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
43,6,1,10,1011.0,273.0,235.116,491.0,73.0,114.186,520.0,200.0,12.093,368.143,243.808,1,0,0,0,0
4,0,0,3,14.0,7.0,3.5,8.0,5.0,2.0,6.0,6.0,1.5,211.286,49.398,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,205.143,0.0,0,0,0,0,0
3,0,0,1,23.0,16.0,766.667,15.0,13.0,5.0,8.0,15.0,266.667,136.571,33.441,0,0,0,0,0
6,1,0,3,307.0,258.0,511.667,269.0,258.0,448.333,38.0,25.0,633.333,905.714,133.076,0,0,0,0,0
3,0,0,2,4.0,3.0,133.333,4.0,3.0,133.333,0.0,0.0,0.0,782.857,320.357,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
3,0,0,1,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,247.0,242.381,0,0,0,0,0
9,1,0,6,44.0,13.0,488.889,68.0,51.0,755.556,-24.0,6.0,-266.667,368.143,125.64,0,0,0,0,0
2,0,0,1,14.0,13.0,7.0,1.0,1.0,0.5,13.0,13.0,6.5,632.857,136.633,0,0,0,0,0
4,3,0,3,6.0,3.0,1.5,6.0,3.0,1.5,0.0,0.0,0.0,355.714,25.381,0,0,0,0,0
2,0,0,1,4.0,3.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,62.0,0.964286,0,0,0,0,0
3,0,0,3,8.0,6.0,266.667,8.0,5.0,266.667,0.0,1.0,0.0,143.857,505.714,0,0,0,0,0
4,0,0,4,47.0,24.0,11.75,13.0,6.0,3.25,34.0,18.0,8.5,241.714,933.435,0,0,0,0,0
3,0,0,3,11.0,9.0,366.667,9.0,5.0,3.0,2.0,4.0,0.666667,187.0,584.286,0,0,0,0,0
5,1,0,4,40.0,15.0,8.0,65.0,50.0,13.0,-25.0,12.0,-5.0,254.429,304.929,0,0,0,0,0
3,0,0,2,67.0,57.0,223.333,59.0,57.0,196.667,8.0,8.0,266.667,905.714,10.887,0,0,0,0,0
2,1,0,2,1.0,1.0,0.5,3.0,2.0,1.5,-2.0,0.0,-1.0,53.0,0.0,0,0,0,0,0
2,0,1,2,21.0,13.0,10.5,53.0,46.0,26.5,-32.0,1.0,-16.0,422.857,134.422,0,0,0,0,0
8,2,0,5,66.0,23.0,8.25,48.0,22.0,6.0,18.0,16.0,2.25,244.714,106.316,0,0,0,0,0
3,1,0,1,277.0,273.0,923.333,275.0,273.0,916.667,2.0,2.0,0.666667,708.571,500.469,0,0,0,0,0
5,0,1,1,36.0,19.0,7.2,705.0,688.0,141.0,-669.0,6.0,-133.8,30.0,869.048,1,0,0,0,0
3,1,0,2,42.0,28.0,14.0,35.0,28.0,116.667,7.0,7.0,233.333,121.571,67.619,0,0,0,0,0
5,0,0,3,36.0,18.0,7.2,3.0,1.0,0.6,33.0,18.0,6.6,104.857,483.968,0,0,0,0,0
2,0,1,1,1.0,1.0,0.5,2.0,1.0,1.0,-1.0,0.0,-0.5,117.143,0.0,1,0,0,0,0
3,1,0,2,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,99.0,985.714,0,0,0,0,0
2,0,0,1,14.0,13.0,7.0,4.0,3.0,2.0,10.0,10.0,5.0,627.143,212.245,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,298.571,0.0,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,145.714,0.0,1,0,0,0,0
76,8,2,13,1663.0,357.0,218.816,837.0,80.0,110.132,826.0,285.0,108.684,368.143,231.52,1,0,0,0,0
6,4,0,3,33.0,14.0,5.5,12.0,6.0,2.0,21.0,9.0,3.5,807.143,40.303,0,0,0,0,0
3,0,0,2,7.0,6.0,233.333,7.0,6.0,233.333,0.0,0.0,0.0,99.0,33.551,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.143,0.0,0,0,0,0,0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3,0,0,1,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,247.0,242.381,0,0,0,0,0
20,2,0,6,810.0,287.0,40.5,196.0,53.0,9.8,614.0,287.0,30.7,368.143,284.59,1,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,1,0,0,0,0
5,0,0,1,42.0,21.0,8.4,5.0,3.0,1.0,37.0,18.0,7.4,136.571,739.796,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
7,1,0,3,312.0,144.0,445.714,197.0,144.0,281.429,115.0,75.0,164.286,905.714,306.049,1,0,0,0,0
6,1,0,3,105.0,69.0,17.5,258.0,166.0,43.0,-153.0,4.0,-25.5,905.714,130.667,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,557.143,0.0,1,0,0,0,0
2,0,1,1,50.0,49.0,25.0,22.0,21.0,11.0,28.0,28.0,14.0,117.143,2.52,0,0,0,0,0
11,2,0,6,87.0,46.0,790.909,121.0,51.0,11.0,-34.0,3.0,-309.091,349.571,164.714,0,0,0,0,0
3,0,0,2,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,239.143,0.238095,0,0,0,0,0
23,2,1,4,792.0,405.0,344.348,356.0,203.0,154.783,436.0,202.0,189.565,987.143,258.036,1,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
4,2,0,2,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,251.857,178.571,0,0,0,0,0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
5,1,0,3,28.0,13.0,5.6,102.0,51.0,20.4,-74.0,1.0,-14.8,368.143,124.041,0,0,0,0,0
3,0,0,3,13.0,6.0,433.333,10.0,5.0,333.333,3.0,2.0,1.0,170.143,108.923,0,0,0,0,0
5,0,0,4,22.0,18.0,4.4,8.0,4.0,1.6,14.0,17.0,2.8,229.0,135.37,0,0,0,0,0
3,0,0,3,19.0,18.0,633.333,13.0,11.0,433.333,6.0,7.0,2.0,122.286,109.218,0,0,0,0,0
22,4,0,9,307.0,110.0,139.545,286.0,78.0,13.0,21.0,82.0,0.954545,262.857,600.861,0,0,0,0,0
37,8,0,11,393.0,112.0,106.216,373.0,95.0,100.811,20.0,65.0,0.54054,368.143,174.639,1,0,0,0,0
20,0,0,4,651.0,335.0,32.55,582.0,335.0,29.1,69.0,161.0,3.45,148.571,412.012,0,0,0,0,0
8,1,0,3,8.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,250.143,156.071,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,85.0,0.0,0,0,0,0,0
7,1,0,4,32.0,13.0,457.143,106.0,51.0,151.429,-74.0,4.0,-105.714,241.714,116.821,0,0,0,0,0
9,2,0,3,85.0,26.0,944.444,59.0,18.0,655.556,26.0,22.0,288.889,110.143,318.992,0,0,0,0,0
5,0,0,5,22.0,11.0,4.4,58.0,49.0,11.6,-36.0,1.0,-7.2,349.571,176.571,0,0,0,0,0
3,0,0,2,44.0,42.0,146.667,44.0,42.0,146.667,0.0,0.0,0.0,905.714,109.903,0,0,0,0,0
14,1,0,4,297.0,210.0,212.143,255.0,210.0,182.143,42.0,12.0,3.0,905.714,137.379,0,0,0,0,0
8,0,0,6,239.0,126.0,29.875,76.0,54.0,9.5,163.0,72.0,20.375,202.143,160.397,0,0,0,0,0
3,0,1,1,16.0,11.0,533.333,11.0,6.0,366.667,5.0,5.0,166.667,30.0,110.536,0,0,0,0,0
5,1,0,2,219.0,206.0,43.8,80.0,68.0,16.0,139.0,138.0,27.8,607.143,144.279,1,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
3,0,0,2,18.0,16.0,6.0,5.0,3.0,166.667,13.0,15.0,433.333,136.571,499.444,0,0,0,0,0
2,0,1,1,4.0,3.0,2.0,3.0,2.0,1.5,1.0,1.0,0.5,117.143,192.857,0,0,0,0,0
11,2,0,5,174.0,68.0,158.182,203.0,81.0,184.545,-29.0,11.0,-263.636,246.857,137.312,0,0,0,0,0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
13,3,0,6,96.0,20.0,738.462,51.0,18.0,392.308,45.0,20.0,346.154,208.429,638.229,1,0,0,0,0
4,0,0,3,7.0,5.0,1.75,7.0,3.0,1.75,0.0,2.0,0.0,94.0,262.857,0,0,0,0,0
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,239.143,0.142857,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,355.714,0.0,0,0,0,0,0
2,0,0,2,9.0,8.0,4.5,6.0,5.0,3.0,3.0,3.0,1.5,14.0,622.222,0,0,0,0,0
2,0,0,2,3.0,2.0,1.5,3.0,2.0,1.5,0.0,0.0,0.0,16.0,0.047619,1,0,0,0,0
2,0,0,2,3.0,2.0,1.5,13.0,12.0,6.5,-10.0,0.0,-5.0,14.0,466.667,0,0,0,0,0
4,0,0,4,9.0,6.0,2.25,6.0,5.0,1.5,3.0,2.0,0.75,153.571,543.492,0,0,0,0,0
2,0,1,1,17.0,16.0,8.5,9.0,8.0,4.5,8.0,8.0,4.0,117.143,242.017,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,298.571,0.0,0,0,0,0,0
5,0,0,3,32.0,13.0,6.4,58.0,51.0,11.6,-26.0,11.0,-5.2,349.857,193.83,0,0,0,0,0
3,0,0,3,5.0,4.0,166.667,6.0,4.0,2.0,-1.0,0.0,-0.333333,64.0,227.429,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,145.714,0.0,1,0,0,0,0
12,1,0,6,223.0,160.0,185.833,318.0,199.0,26.5,-95.0,18.0,-791.667,324.857,161.475,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,207.143,0.0,0,0,0,0,0
4,1,0,4,618.0,431.0,154.5,343.0,176.0,85.75,275.0,255.0,68.75,264.857,234.621,0,0,0,0,0
2,0,0,2,55.0,54.0,27.5,55.0,54.0,27.5,0.0,0.0,0.0,905.714,110.805,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
11,2,0,7,212.0,99.0,192.727,132.0,77.0,12.0,80.0,23.0,727.273,193.286,670.849,0,0,0,0,0
6,1,0,3,54.0,41.0,9.0,63.0,41.0,10.5,-9.0,4.0,-1.5,905.714,106.905,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
3,0,0,2,65.0,63.0,216.667,65.0,63.0,216.667,0.0,0.0,0.0,905.714,110.857,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,194.143,0.0,0,0,0,0,0
10,0,1,3,232.0,65.0,23.2,23.0,10.0,2.3,209.0,62.0,20.9,548.571,268.972,1,0,0,0,0
3,0,0,2,3.0,1.0,1.0,4.0,2.0,133.333,-1.0,0.0,-0.333333,701.429,313.333,0,0,0,0,0
10,1,0,6,43.0,13.0,4.3,36.0,9.0,3.6,7.0,7.0,0.7,180.143,437.076,0,0,0,0,0
2,0,1,1,11.0,10.0,5.5,4.0,3.0,2.0,7.0,7.0,3.5,30.0,166.234,0,0,0,0,0
4,1,0,3,34.0,28.0,8.5,24.0,17.0,6.0,10.0,11.0,2.5,667.143,510.588,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,627.143,0.0,0,0,0,0,0
4,0,0,3,12.0,7.0,3.0,9.0,6.0,2.25,3.0,2.0,0.75,531.429,273.333,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,628.571,0.0,0,0,0,0,0
166,35,1,14,8602.0,1221.0,518.193,4215.0,499.0,253.916,4387.0,722.0,264.277,368.143,296.037,1,0,0,0,0
9,1,0,7,83.0,39.0,922.222,81.0,61.0,9.0,2.0,8.0,0.222222,349.571,134.069,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,2.0,1.0,1.0,-1.0,0.0,-0.5,191.429,0.0,0,0,0,0,0
5,1,0,2,175.0,170.0,35.0,178.0,170.0,35.6,-3.0,0.0,-0.6,183.286,0.0604082,0,0,0,0,0
5,0,0,3,467.0,460.0,93.4,440.0,433.0,88.0,27.0,27.0,5.4,231.429,383.695,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,197.143,0.0,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,170.143,0.0,0,0,0,0,0
5,2,0,2,83.0,58.0,16.6,68.0,50.0,13.6,15.0,8.0,3.0,14.0,907.401,0,0,0,0,0
3,0,1,2,24.0,17.0,8.0,6.0,5.0,2.0,18.0,17.0,6.0,145.0,173.571,0,0,0,0,0
7,0,0,3,328.0,313.0,468.571,324.0,313.0,462.857,4.0,4.0,0.571429,148.571,276.943,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,205.143,0.0,0,0,0,0,0
4,0,0,2,25.0,16.0,6.25,21.0,13.0,5.25,4.0,12.0,1.0,136.571,36.12,0,0,0,0,0
5,0,0,2,92.0,88.0,18.4,150.0,145.0,30.0,-58.0,0.0,-11.6,664.286,297.003,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,348.571,138.571,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
1,1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,191.571,0.0,0,0,0,0,0
35,5,0,9,1117.0,483.0,319.143,375.0,62.0,107.143,742.0,445.0,21.2,368.143,275.335,1,0,0,0,0
11,0,0,5,297.0,249.0,27.0,254.0,170.0,230.909,43.0,79.0,390.909,246.143,155.748,1,0,0,0,0
3,0,0,2,46.0,43.0,153.333,46.0,43.0,153.333,0.0,0.0,0.0,905.714,109.658,0,0,0,0,0
20,5,0,8,301.0,77.0,15.05,241.0,80.0,12.05,60.0,67.0,3.0,368.143,198.82,0,0,0,0,0
29,5,0,8,702.0,192.0,242.069,556.0,202.0,191.724,146.0,105.0,503.448,345.714,176.561,0,0,0,0,0
3,0,0,2,2.0,1.0,0.666667,2.0,1.0,0.666667,0.0,0.0,0.0,99.0,195.714,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,187.286,0.0,0,0,0,0,0
18,2,0,7,99.0,30.0,5.5,162.0,56.0,9.0,-63.0,15.0,-3.5,368.143,109.758,0,0,0,0,0
4,0,0,3,92.0,80.0,23.0,90.0,79.0,22.5,2.0,1.0,0.5,298.571,160.932,1,0,0,0,0
19,4,0,8,234.0,102.0,123.158,194.0,62.0,102.105,40.0,94.0,210.526,368.143,159.803,0,0,0,0,0
10,2,0,5,100.0,27.0,10.0,162.0,51.0,16.2,-62.0,9.0,-6.2,322.286,950.971,0,0,0,0,0
9,0,0,6,47.0,13.0,522.222,62.0,51.0,688.889,-15.0,9.0,-166.667,368.143,206.584,0,0,0,0,0
7,1,0,5,101.0,55.0,144.286,66.0,51.0,942.857,35.0,52.0,5.0,246.857,137.301,0,0,0,0,0
11,3,0,3,203.0,121.0,184.545,224.0,121.0,203.636,-21.0,11.0,-190.909,905.714,126.594,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,205.143,0.0,0,0,0,0,0
3,0,0,2,103.0,102.0,343.333,104.0,102.0,346.667,-1.0,0.0,-0.333333,99.0,195.229,0,0,0,0,0
2,1,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0,214.286,0,0,0,0,0
3,1,0,2,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,244.714,0.619048,0,0,0,0,0
36,2,0,9,1239.0,886.0,344.167,1043.0,886.0,289.722,196.0,78.0,544.444,179.286,657.761,1,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,298.571,0.0,0,0,0,0,0
16,1,0,7,331.0,145.0,206.875,216.0,102.0,13.5,115.0,65.0,71.875,242.143,204.074,1,0,0,0,0
6,0,0,2,397.0,167.0,661.667,312.0,163.0,52.0,85.0,42.0,141.667,818.571,620.507,0,0,0,0,0
6,1,0,3,87.0,57.0,14.5,61.0,57.0,101.667,26.0,21.0,433.333,905.714,105.747,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,207.143,0.0,0,0,0,0,0
9,0,0,4,9.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,316.286,524.127,0,0,0,0,0
6,2,0,4,38.0,13.0,633.333,111.0,51.0,18.5,-73.0,1.0,-121.667,368.143,991.805,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,234.714,0.0,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,657.143,0.0,0,0,0,0,0
3,1,0,2,9.0,8.0,3.0,3.0,1.0,1.0,6.0,7.0,2.0,191.429,269.206,0,0,0,0,0
18,2,0,7,79.0,25.0,438.889,140.0,51.0,777.778,-61.0,13.0,-338.889,368.143,137.796,0,0,0,0,0
22,3,0,9,320.0,100.0,145.455,151.0,51.0,686.364,169.0,98.0,768.182,368.143,239.629,0,0,0,0,0
8,1,0,4,167.0,96.0,20.875,115.0,96.0,14.375,52.0,32.0,6.5,121.571,666.801,0,0,0,0,0
6,0,0,3,13.0,6.0,216.667,12.0,5.0,2.0,1.0,1.0,0.166667,242.143,117.78,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30.0,0.0,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,200.429,336.429,0,0,0,0,0
24,2,0,8,256.0,68.0,106.667,133.0,51.0,554.167,123.0,67.0,5.125,368.143,159.17,0,0,0,0,0
1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,117.143,0.0,0,0,0,0,0
2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,240.143,0.642857,0,0,0,0,0
4,1,0,4,26.0,13.0,6.5,58.0,51.0,14.5,-32.0,5.0,-8.0,368.143,195.225,0,0,0,0,0
2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,211.0,952.653,0,0,0,0,0
4,0,1,2,43.0,21.0,10.75,6.0,5.0,1.5,37.0,21.0,9.25,145.0,104.851,0,0,0,0,0
6,2,0,2,86.0,59.0,143.333,8.0,3.0,133.333,78.0,59.0,13.0,136.571,15.794,0,0,0,0,0
1,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,197.143,0.0,0,0,0,0,0
4,0,0,1,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,216.286,596.429,0,0,0,0,0
4,1,0,2,22.0,16.0,5.5,6.0,3.0,1.5,16.0,15.0,4.0,136.571,490.195,0,0,0,0,0
