McCC,CLOC,LLOC,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of committers,target
1,0,9,2899,13,0,6,0
1,0,9,2899,9,0,5,0
1,0,3,2899,7,0,5,0
1,0,15,2899,13,0,7,0
1,0,15,2899,11,0,6,0
1,0,9,2899,11,0,6,0
1,0,11,2899,14,0,6,0
1,0,18,2899,13,0,7,0
12,0,120,2053,23,0,7,1
1,0,25,116,16,0,6,0
1,0,48,2899,14,0,7,0
2,0,49,1147,12,0,5,0
1,0,5,116,3,0,3,0
10,0,248,116,228,4,13,0
1,0,1,2053,6,0,4,0
1,0,4,163,3,0,3,0
6,0,62,2899,10,0,5,0
1,0,47,288,8,0,5,0
1,0,84,1733,12,0,7,0
1,0,48,2899,8,0,4,0
1,0,41,163,3,0,3,0
1,0,54,163,3,0,3,0
10,0,101,407,103,2,12,0
8,0,76,2899,16,2,8,0
33,0,266,1733,204,1,16,0
11,0,62,1733,28,0,8,0
8,0,51,296,34,0,11,0
3,0,31,288,6,2,3,0
1,0,1,1147,4,0,4,0
1,0,62,1733,9,0,5,0
4,0,34,1733,6,0,5,0
1,0,52,2899,5,0,4,0
5,0,46,1147,4,0,4,0
2,0,31,2899,6,0,4,0
7,0,82,2899,6,0,4,0
7,0,134,2899,25,4,9,0
1,0,20,1147,4,0,4,0
2,0,49,1733,6,1,4,0
2,0,47,1733,2,1,1,0
1,0,64,1733,2,1,1,0
11,0,60,1733,7,1,4,0
3,0,56,1733,2,1,1,0
1,0,32,1733,5,1,4,0
2,0,38,1733,2,1,1,0
1,0,62,1733,6,1,4,0
1,0,64,1733,3,1,1,0
1,0,61,1733,2,1,1,0
1,0,1,163,4,0,4,0
1,0,19,1733,2,1,1,0
1,0,30,1733,5,1,4,0
1,0,20,1733,2,1,1,0
3,0,58,1733,22,4,6,0
4,0,63,1733,9,2,6,0
1,0,4,288,7,0,7,0
1,0,1,288,4,0,4,0
3,0,54,1733,12,1,7,0
7,0,85,1733,15,3,7,0
3,0,54,1733,12,1,7,0
1,0,22,1733,14,1,6,0
5,0,32,1733,2,1,1,0
7,0,116,1733,57,7,12,0
56,0,358,1733,111,12,14,0
1,0,12,1733,9,0,7,0
18,0,215,1733,73,6,10,0
1,0,10,831,10,1,5,0
1,0,6,2053,2,0,1,0
1,0,34,2053,2,0,1,0
1,0,1,2053,2,0,1,0
2,0,85,2053,3,0,1,0
6,0,33,1147,21,7,9,0
13,0,185,1147,30,0,9,0
10,0,104,2053,22,0,8,0
6,0,70,2899,12,0,7,1
14,0,117,116,38,4,12,1
1,0,4,288,7,0,3,0
3,0,47,1147,8,7,3,0
1,0,10,288,24,0,7,0
1,0,29,2053,13,0,6,0
1,0,1,15,5,0,4,0
3,0,43,1733,32,5,10,0
1,0,22,1733,17,5,9,0
17,0,129,298,37,1,9,0
1,0,4,1147,9,0,7,0
1,0,6,1147,9,0,4,0
7,0,50,163,7,3,4,0
1,0,11,1733,17,0,9,0
1,0,11,298,23,1,10,0
1,0,1,1147,4,0,3,0
10,0,86,1147,35,0,11,0
1,0,5,298,18,0,9,0
1,0,4,1733,6,0,3,0
54,0,345,1733,106,11,12,0
8,0,43,1147,18,0,6,0
1,0,1,2899,2,0,2,0
19,0,140,1733,21,0,6,0
2,0,24,2899,2,0,2,0
15,0,137,1733,18,1,8,0
1,0,17,34,6,0,5,0
15,0,166,1147,17,3,5,0
1,0,44,34,6,0,5,0
2,0,16,34,6,0,5,0
2,0,56,831,10,2,7,0
1,0,51,34,6,0,5,0
18,0,71,1733,18,3,8,0
1,0,42,1733,18,2,8,0
10,0,70,296,8,0,6,0
1,0,85,296,15,1,6,0
1,0,56,1147,9,0,5,0
10,0,62,296,8,0,6,0
2,0,50,407,15,1,7,0
1,0,64,34,6,0,5,0
2,0,42,1147,11,0,5,0
2,0,39,163,4,1,3,0
1,0,17,34,6,0,5,0
2,0,15,1147,11,0,5,0
1,0,19,34,6,0,5,0
6,0,74,1147,11,0,5,0
1,0,1,163,7,0,6,0
1,0,46,1733,12,0,6,0
1,0,27,163,10,1,7,0
1,0,29,34,6,0,5,0
1,0,3,34,6,0,5,0
1,0,9,34,6,0,5,0
1,0,33,1733,17,0,7,0
1,0,4,1147,11,0,5,0
2,0,14,1147,11,0,5,0
1,0,13,1147,12,0,5,0
1,0,7,1147,11,0,5,0
1,0,1,163,12,0,6,0
3,0,51,34,6,0,5,0
2,0,52,34,7,0,5,0
2,0,27,116,3,0,3,0
1,0,32,34,6,0,5,0
1,0,1,163,7,0,6,0
6,0,59,163,12,0,6,0
15,0,230,296,32,1,6,1
1,0,59,1733,22,2,4,1
1,0,6,296,6,0,2,0
1,0,1,163,3,0,3,0
1,0,13,2899,4,0,3,0
1,0,15,2899,4,0,3,0
3,0,40,1733,6,0,3,0
1,0,35,1733,2,0,2,0
1,0,35,163,5,0,4,0
9,0,82,1147,23,0,7,0
1,0,23,163,7,1,5,0
1,0,17,2899,4,0,3,0
6,0,47,1733,6,0,3,0
1,0,4,2899,4,0,3,0
1,0,39,2899,4,0,3,0
6,0,35,1733,6,0,3,0
4,0,30,2899,4,0,3,0
1,0,36,2899,4,0,3,0
3,0,42,2899,4,0,3,0
8,0,77,1733,9,0,6,0
5,0,37,2899,4,0,3,0
3,0,43,2899,4,0,3,0
1,0,1,2899,5,0,3,0
14,0,97,116,14,0,5,0
3,0,46,1733,6,0,3,0
1,0,35,2899,4,0,3,0
1,0,3,116,3,0,2,0
2,0,45,163,16,4,6,0
1,0,52,1733,21,1,5,0
6,0,83,1733,28,1,8,0
1,0,54,163,3,0,3,0
8,0,95,1733,26,0,6,0
1,0,49,1733,24,1,6,0
1,0,84,831,36,9,8,0
1,0,70,1733,20,0,8,0
6,0,79,1733,25,1,6,0
7,0,99,1733,24,0,6,0
2,0,56,1733,25,1,6,0
2,0,66,1733,26,1,6,0
1,0,42,1733,24,2,6,0
1,0,54,1733,25,1,6,0
3,0,20,296,6,0,5,0
4,0,68,163,3,0,3,0
1,0,77,1733,18,0,6,0
1,0,74,1733,19,0,7,0
5,0,92,1733,22,0,6,0
1,0,71,1733,19,0,7,0
2,0,65,1733,25,1,6,0
2,0,82,1733,27,1,6,0
1,0,35,1733,17,0,5,0
1,0,35,163,3,0,3,0
2,0,64,1733,25,1,6,0
2,0,76,1733,26,1,6,0
2,0,48,1733,19,0,6,0
1,0,1,1147,5,0,4,0
1,0,6,116,4,0,3,0
1,0,5,1733,6,0,4,0
1,0,5,298,5,0,4,0
1,0,10,116,5,0,3,0
1,0,5,116,3,0,3,0
1,0,5,116,7,0,5,0
1,0,4,298,5,0,4,0
4,0,34,116,9,0,5,0
1,0,5,1733,2,0,2,0
1,0,5,1733,7,0,4,0
3,0,29,116,10,0,6,0
1,0,5,116,4,0,3,0
1,0,6,163,3,0,3,0
1,0,4,116,4,0,4,0
1,0,1,116,3,0,3,0
1,0,4,116,3,0,3,0
1,0,1,116,5,0,4,0
1,0,20,116,7,0,5,0
1,0,27,1733,5,0,3,0
1,0,9,116,4,0,4,0
1,0,13,163,3,0,3,0
1,0,14,163,3,0,3,0
1,0,14,116,9,0,6,0
1,0,4,163,3,0,3,0
1,0,1,163,3,0,3,0
5,0,77,1733,26,0,8,0
1,0,37,407,27,0,7,0
5,0,60,407,10,0,5,0
1,0,38,163,23,0,8,0
5,0,55,831,37,4,7,0
1,0,39,407,22,0,6,0
1,0,22,407,18,0,7,0
7,0,119,831,47,16,10,0
1,0,48,407,17,0,8,0
9,0,85,407,26,2,7,0
7,0,72,407,16,0,6,0
3,0,58,407,15,0,6,0
1,0,29,407,25,0,7,0
1,0,52,407,28,0,7,0
5,0,60,407,29,8,6,0
1,0,40,407,18,0,7,0
1,0,45,1147,20,0,6,0
4,0,64,1733,19,0,7,0
14,0,123,831,22,4,7,0
5,0,64,407,15,0,6,0
2,0,57,1733,23,0,8,0
7,0,79,407,17,2,7,0
1,0,45,407,14,2,7,0
2,0,54,407,27,0,6,0
2,0,61,407,29,0,7,0
7,0,78,1733,6,0,4,0
14,0,107,831,19,4,6,0
6,0,59,163,5,0,4,0
2,0,26,407,11,0,5,0
2,0,50,407,27,0,6,0
3,0,63,407,28,0,6,0
17,0,123,831,43,6,11,0
2,0,25,1147,16,0,6,0
1,0,39,407,12,0,6,0
1,0,6,1147,4,0,3,0
1,0,1,407,11,0,5,0
1,0,28,1733,16,0,7,0
2,0,76,2053,33,1,9,0
1,0,33,407,30,1,9,0
1,0,31,407,25,1,8,0
1,0,13,1733,38,0,9,1
4,0,41,298,25,0,8,0
5,0,68,1733,28,1,6,0
1,0,9,116,12,0,5,0
1,0,1,1147,5,0,4,0
1,0,6,116,3,0,3,0
13,0,196,116,9,0,4,0
39,0,298,1733,4,0,2,0
1,0,282,1733,4,0,2,0
1,0,57,1733,4,0,2,0
6,0,55,1733,4,0,2,0
8,0,78,1733,4,0,2,0
1,0,193,1733,4,0,2,0
12,0,137,1733,4,0,2,0
7,0,76,1733,4,0,2,0
22,0,138,1733,2,0,2,0
3,0,123,116,5,0,3,0
4,0,55,1733,2,0,2,0
1,0,1,1733,2,0,2,0
126,0,649,1733,2,0,2,0
1,0,303,1733,2,0,2,0
1,0,45,1733,2,0,2,0
6,0,55,1733,2,0,2,0
3,0,31,1733,2,0,2,0
11,0,93,1733,2,0,2,0
2,0,30,1733,2,0,2,0
1,0,177,1733,2,0,2,0
12,0,189,116,5,0,3,0
11,0,174,116,5,0,3,1
19,0,263,1733,2,0,2,0
36,0,253,116,5,0,3,0
6,0,32,1733,2,0,2,0
1,0,1,1733,2,0,2,0
12,0,80,1733,2,0,2,0
1,0,18,1733,2,0,2,0
4,0,55,1733,2,0,2,0
12,0,132,116,5,0,3,0
4,0,110,1733,4,0,2,0
6,0,38,1733,2,0,2,0
1,0,24,1733,2,0,2,0
4,0,98,1733,4,0,2,0
4,0,74,116,5,0,3,0
17,0,139,1733,4,0,2,0
5,0,30,1733,2,0,2,0
7,0,79,1733,2,0,2,0
5,0,59,116,7,0,3,0
1,0,65,1147,47,0,13,0
5,0,34,288,21,0,12,0
1,0,23,288,14,0,9,0
1,0,23,288,14,0,9,0
1,0,48,1147,31,0,12,0
10,0,57,8,4,0,4,0
1,0,59,34,47,0,14,0
1,0,41,288,26,0,12,0
8,0,50,288,25,0,12,0
1,0,23,288,14,0,9,0
1,0,22,288,21,0,12,0
1,0,1,34,11,0,8,0
1,0,52,34,35,0,13,0
1,0,22,288,21,0,12,0
1,0,35,1733,6,0,5,0
1,0,44,2053,13,0,5,0
1,0,35,2053,13,0,5,0
2,0,27,2053,13,0,5,0
2,0,26,2053,13,0,5,0
1,0,40,2053,13,0,5,0
1,0,23,8,4,0,4,0
1,0,53,2053,15,0,5,0
4,0,60,2053,13,0,5,0
1,0,49,2053,15,0,5,0
1,0,44,2053,15,0,5,0
2,0,27,2053,13,0,5,0
1,0,44,2053,13,0,5,0
1,0,24,2053,13,0,5,0
1,0,1,8,4,0,4,0
1,0,35,2053,13,0,5,0
1,0,39,2053,13,0,5,0
1,0,61,1147,41,0,13,0
1,0,23,288,12,0,9,0
1,0,23,288,12,0,9,0
1,0,46,1147,20,0,10,0
11,0,57,8,4,0,4,0
1,0,46,1147,20,0,10,0
1,0,46,1147,20,0,10,0
1,0,23,288,12,0,9,0
1,0,27,288,12,0,9,0
1,0,22,288,12,0,9,0
1,0,22,288,12,0,9,0
1,0,59,1147,38,0,13,0
1,0,1,34,11,0,8,0
1,0,51,34,35,0,13,0
3,0,33,288,12,0,9,0
3,0,45,1733,8,0,5,0
1,0,29,2053,17,2,5,0
2,0,30,2053,13,0,5,0
1,0,46,2053,13,0,5,1
1,0,23,1733,9,0,5,0
1,0,53,2053,15,0,5,0
4,0,61,2053,16,0,7,0
1,0,54,2053,13,0,5,1
1,0,40,2053,13,0,5,1
2,0,31,2053,13,0,5,0
1,0,45,2053,13,0,5,1
1,0,23,1733,9,0,5,0
1,0,24,2053,13,0,5,0
1,0,1,8,4,0,4,0
1,0,46,2053,16,0,7,0
1,0,36,2053,16,0,7,0
1,0,44,2053,16,0,7,0
1,0,70,34,37,0,13,0
5,0,42,8,4,0,4,0
1,0,61,34,37,0,13,0
1,0,63,34,38,0,13,0
1,0,1,2053,6,0,4,0
1,0,70,34,36,0,13,0
1,0,42,1733,14,0,7,0
2,0,28,1733,6,0,5,0
1,0,21,1733,6,0,5,0
1,0,45,1733,8,0,5,0
8,0,65,1733,8,0,5,0
1,0,41,8,4,0,4,0
1,0,29,8,4,0,4,0
1,0,1,8,4,0,4,0
1,0,48,1733,6,0,5,0
1,0,65,1147,73,0,14,0
6,0,86,1147,63,0,13,0
2,0,76,1147,56,0,13,0
1,0,78,163,22,0,12,0
1,0,73,163,17,0,10,0
1,0,67,1147,47,0,11,0
1,0,65,1147,47,0,11,0
2,0,47,34,44,0,11,0
9,0,53,288,12,0,7,0
4,0,41,1147,38,1,10,0
1,0,1,163,6,0,4,0
1,0,78,163,22,0,12,0
1,0,38,288,33,0,10,0
1,0,48,2053,6,0,3,0
7,0,99,1147,32,2,10,0
3,0,96,1147,18,0,7,0
4,0,52,831,4,0,3,0
1,0,44,2053,6,0,3,0
2,0,70,2053,6,0,3,0
1,0,21,2053,6,0,3,0
1,0,21,2053,6,0,3,0
2,0,28,2053,6,0,3,0
2,0,33,1733,6,2,5,0
1,0,37,2053,6,0,3,0
4,0,55,1733,16,0,6,0
8,0,74,1733,8,0,4,0
1,0,1,831,3,0,3,0
1,0,16,2053,6,0,3,0
2,0,38,2053,6,0,3,0
2,0,47,2053,7,0,3,0
3,0,37,2899,10,2,3,0
5,0,98,2899,18,2,7,0
3,0,61,1147,33,0,11,0
1,0,34,34,33,0,12,0
1,0,33,288,24,0,11,0
1,0,29,288,23,0,11,0
1,0,1,2053,5,0,3,0
1,0,29,288,23,0,11,0
1,0,29,1147,30,0,11,0
7,0,48,831,3,0,3,0
1,0,53,34,47,0,13,0
1,0,26,1733,6,0,3,0
2,0,53,1733,13,0,5,0
1,0,24,1733,5,0,3,0
1,0,26,1733,5,0,3,0
1,0,25,1733,5,0,3,0
1,0,33,1733,5,0,3,0
1,0,25,1733,5,0,3,0
1,0,33,1733,5,0,3,0
1,0,1,831,3,0,3,0
1,0,25,1733,5,0,3,0
1,0,33,1733,5,0,3,0
1,0,25,1733,5,0,3,0
1,0,45,1733,5,0,3,0
1,0,20,1733,5,0,3,0
1,0,24,831,3,0,3,0
1,0,64,1733,5,0,3,0
1,0,41,1733,7,0,3,0
4,0,60,1733,7,0,3,0
4,0,93,407,17,0,7,0
1,0,46,34,11,0,5,0
1,0,1,2053,6,0,4,0
3,0,84,296,2,0,2,0
1,0,46,163,12,0,6,0
2,0,85,296,5,0,3,0
3,0,92,1733,10,2,3,0
1,0,20,407,6,0,3,0
1,0,50,1733,8,0,3,0
3,0,30,407,6,0,3,0
1,0,1,407,6,0,3,0
1,0,23,1733,10,0,3,0
4,0,48,753,3,0,2,0
4,0,24,753,3,0,2,0
6,0,43,753,3,0,2,0
1,0,12,753,3,0,2,0
6,0,51,753,3,0,2,0
1,0,14,753,3,0,2,0
8,0,50,753,3,0,2,0
3,0,22,753,3,0,2,0
9,0,58,753,3,0,2,0
3,0,37,753,3,0,2,0
4,0,33,753,3,0,2,0
19,0,94,753,3,0,2,0
6,0,39,753,3,0,2,0
9,0,102,753,3,0,2,0
1,0,1,163,4,0,3,0
1,0,14,753,3,0,2,0
9,0,92,753,3,0,2,0
6,0,45,753,3,0,2,0
26,0,150,753,3,0,2,0
3,0,28,753,3,0,2,0
4,0,25,753,3,0,2,0
4,0,28,753,3,0,2,0
1,0,124,753,3,0,2,0
2,0,80,753,3,0,2,0
1,0,15,753,3,0,2,0
4,0,40,753,3,0,2,0
4,0,33,753,3,0,2,0
8,0,56,753,3,0,2,0
1,0,18,753,3,0,2,0
1,0,13,753,3,0,2,0
5,0,95,753,3,0,2,0
1,0,12,753,3,0,2,0
5,0,23,753,3,0,2,0
2,0,20,753,3,0,2,0
10,0,50,753,3,0,2,0
5,0,23,753,3,0,2,0
2,0,20,753,3,0,2,0
11,0,65,753,3,0,2,0
37,0,132,753,3,0,2,0
2,0,20,753,3,0,2,0
11,0,90,753,3,0,2,0
1,0,1,163,4,0,3,0
4,0,59,753,3,0,2,0
1,0,31,753,3,0,2,0
1,0,31,753,3,0,2,0
1,0,31,753,3,0,2,0
1,0,50,753,3,0,2,0
1,0,95,753,3,0,2,0
3,0,89,753,3,0,2,0
1,0,44,753,3,0,2,0
1,0,1,163,4,0,3,0
1,0,44,753,3,0,2,0
1,0,23,163,4,0,3,0
4,0,53,163,3,1,2,0
1,0,35,2053,5,1,2,0
1,0,43,2899,2,0,2,0
1,0,1,163,3,0,3,0
9,0,88,2899,2,0,2,0
2,0,35,2899,2,0,2,0
4,0,52,2899,2,0,2,0
1,0,60,163,6,0,4,0
2,0,50,2899,2,0,2,0
2,0,43,2899,2,0,2,0
1,0,10,2899,2,0,2,0
1,0,20,2899,2,0,2,0
13,0,119,2899,2,0,2,0
1,0,32,163,3,0,3,0
8,0,75,2899,2,0,2,0
3,0,41,2899,2,0,2,0
1,0,32,163,3,0,3,0
6,0,79,753,5,0,3,0
1,0,34,2899,2,0,2,0
1,0,1,163,3,0,3,0
1,0,28,2899,2,0,2,0
1,0,30,2899,2,0,2,0
3,0,48,2899,2,0,2,0
9,0,70,2053,2,0,1,0
16,0,93,2053,2,0,1,0
13,0,89,2053,2,0,1,0
17,0,98,2053,2,0,1,0
12,0,136,2053,2,0,1,0
1,0,1,2053,2,0,1,0
8,0,49,2053,2,0,1,0
1,0,38,2053,2,0,1,0
5,0,76,2053,3,0,1,0
4,0,67,2053,2,0,1,0
1,0,1,2053,2,0,1,0
1,0,57,2053,2,0,1,0
1,0,42,2053,2,0,1,0
5,0,97,1733,27,3,9,0
12,0,147,384,21,1,11,0
23,0,296,1147,9,0,4,0
11,0,87,116,13,1,6,0
9,0,73,116,13,1,6,0
1,0,68,296,8,0,5,0
4,0,94,1733,16,2,6,0
1,0,20,116,4,1,4,0
2,0,74,163,3,0,3,0
3,0,70,1733,6,0,4,0
1,0,81,1147,12,1,6,0
3,0,77,296,11,0,5,0
1,0,75,1147,9,0,4,0
2,0,68,2053,8,0,6,0
3,0,72,163,7,0,5,0
1,0,76,1147,9,0,4,0
4,0,85,1733,6,0,4,0
2,0,84,1147,9,0,4,0
8,0,119,163,10,0,5,0
4,0,88,1733,6,0,4,0
1,0,57,1733,6,0,4,0
7,0,94,1147,9,0,4,0
1,0,78,1147,12,1,6,0
3,0,104,1147,12,1,6,0
3,0,63,1733,6,0,4,0
1,0,54,1733,6,0,4,0
2,0,68,2053,8,0,6,0
1,0,72,163,10,1,6,0
5,0,100,163,10,0,5,0
1,0,55,1733,6,0,4,0
4,0,85,1733,6,0,4,0
2,0,35,1733,6,0,4,0
4,0,118,1147,9,0,4,0
1,0,32,1733,6,0,4,0
4,0,51,296,10,0,6,0
1,0,35,1733,6,0,4,0
1,0,77,1147,9,0,4,0
4,0,85,296,12,2,6,0
1,0,35,163,3,0,3,0
3,0,98,1147,9,0,4,0
1,0,47,1147,9,0,4,0
1,0,27,1733,6,0,4,0
2,0,35,1733,6,0,4,0
2,0,65,1733,6,0,4,0
1,0,30,1733,6,0,4,0
1,0,45,1733,6,0,4,0
1,0,80,1147,9,0,4,0
1,0,55,1733,6,0,4,0
2,0,73,1147,8,0,5,0
1,0,1,1733,6,0,4,0
1,0,47,753,9,0,5,0
3,0,36,163,7,0,5,0
24,0,180,2053,26,6,7,0
19,0,148,163,7,0,5,0
22,0,197,1733,22,3,6,0
1,0,1,1733,6,0,4,0
12,0,63,163,11,2,5,0
6,0,142,1733,28,5,5,0
1,0,58,163,17,2,5,0
1,0,20,163,17,2,5,0
2,0,53,163,27,4,6,1
1,0,20,1733,13,1,5,0
3,0,71,1733,12,1,4,0
1,0,6,163,7,0,5,0
1,0,33,163,10,1,6,0
1,0,1,1733,6,0,4,0
8,0,53,407,3,1,3,0
1,0,28,753,13,0,5,0
21,0,227,116,24,1,8,0
2,0,70,116,22,1,9,0
1,0,34,753,9,0,5,0
1,0,59,116,20,0,8,0
1,0,35,753,13,0,6,0
8,0,92,1733,23,4,7,1
3,0,57,116,17,1,7,0
1,0,33,116,14,0,7,0
4,0,67,116,19,2,8,0
2,0,69,1733,16,0,7,0
1,0,26,753,9,0,5,0
2,0,46,116,15,2,8,0
2,0,46,116,15,0,7,0
1,0,31,1147,9,0,4,0
2,0,36,753,9,0,5,0
8,0,106,116,22,1,8,0
19,0,230,116,24,1,8,0
1,0,26,753,9,0,5,0
2,0,27,116,13,0,8,0
2,0,83,1733,17,0,8,0
1,0,26,163,7,0,5,0
4,0,84,116,12,0,7,0
9,0,82,116,19,2,7,0
3,0,55,116,18,2,8,0
2,0,64,163,18,3,9,0
2,0,53,116,17,0,7,0
1,0,26,116,12,0,7,0
3,0,115,116,22,1,7,0
8,0,84,1733,18,0,9,0
1,0,31,1733,9,0,5,0
1,0,30,753,9,0,5,0
2,0,34,116,12,0,7,0
1,0,22,116,12,0,7,0
1,0,26,753,9,0,5,0
3,0,40,753,12,0,5,0
2,0,28,116,12,0,7,0
2,0,35,116,12,0,7,0
1,0,26,753,9,0,5,0
4,0,50,116,16,0,8,0
1,0,34,753,9,0,5,0
21,0,174,1733,45,4,11,1
2,0,31,116,12,0,7,0
2,0,34,116,14,0,8,0
1,0,27,1147,8,0,5,0
7,0,90,1733,16,1,6,0
7,0,70,116,25,1,9,0
8,0,99,116,25,1,9,0
3,0,46,163,10,0,5,0
2,0,60,116,14,0,7,0
1,0,1,163,7,0,5,0
2,0,44,1733,14,0,8,0
1,0,26,753,9,0,5,0
6,0,74,116,27,2,9,0
7,0,102,116,27,2,9,0
1,0,31,1733,6,0,4,0
1,0,33,116,12,0,7,0
2,0,47,116,14,0,8,0
1,0,36,753,9,0,5,0
18,0,179,116,16,0,8,0
4,0,76,116,15,0,7,0
9,0,140,116,22,3,7,0
6,0,87,1733,23,4,7,0
7,0,71,116,18,0,7,0
14,0,136,116,18,0,8,0
3,0,34,753,12,1,5,0
1,0,31,753,9,0,5,0
1,0,26,1733,11,1,5,0
22,0,196,2053,40,0,12,0
1,0,46,116,16,0,8,0
2,0,62,116,20,2,7,0
2,0,52,116,20,1,8,0
1,0,52,116,14,0,7,0
1,0,30,753,9,0,5,0
2,0,41,753,9,0,5,0
4,0,54,116,21,2,8,0
3,0,34,753,12,1,5,0
2,0,28,753,9,0,5,0
1,0,26,753,9,0,5,0
3,0,37,753,12,1,5,0
2,0,51,116,12,0,7,0
2,0,44,753,14,1,5,0
9,0,519,2053,25,1,9,0
123,0,1081,1733,50,7,13,1
1,0,1,1733,6,0,4,0
1,0,64,1733,6,0,4,0
4,0,59,1733,6,0,4,0
1,0,33,1733,6,0,4,0
1,0,26,1733,6,0,4,0
1,0,26,1733,6,0,4,0
2,0,27,1733,6,0,4,0
5,0,46,1733,6,0,4,0
2,0,27,1733,6,0,4,0
5,0,41,753,7,0,4,0
3,0,44,753,7,0,4,0
5,0,41,753,7,0,4,0
1,0,24,1733,6,0,4,0
9,0,45,1733,6,0,4,0
1,0,27,163,7,0,5,0
1,0,1,163,7,0,5,0
1,0,29,2899,9,0,4,0
1,0,9,1733,6,0,4,0
3,0,117,1733,6,0,4,0
1,0,42,1147,9,0,4,0
1,0,23,163,7,0,5,0
1,0,51,1733,6,0,4,0
7,0,121,1733,16,0,5,0
1,0,8,1733,6,0,4,0
1,0,1,163,6,0,5,0
55,0,367,2053,25,6,8,0
34,0,331,384,28,4,12,0
5,0,91,1118,10,1,5,0
4,0,59,116,12,1,6,0
2,0,44,116,9,0,6,0
2,0,61,116,14,0,7,0
3,0,42,1733,6,0,4,0
3,0,64,1733,6,0,4,0
8,0,104,1147,15,3,5,1
1,0,19,1733,5,0,4,0
2,0,85,1118,9,1,5,0
1,0,12,1733,5,0,4,0
3,0,33,1147,8,0,4,0
1,0,49,1147,7,0,3,0
1,0,50,1733,4,0,3,0
1,0,1,1733,4,0,3,0
1,0,21,288,5,0,4,0
1,0,21,288,5,0,4,0
2,0,41,288,6,0,4,0
1,0,406,1733,13,0,5,0
1,0,13,288,5,0,4,0
1,0,42,288,5,0,4,0
2,0,96,407,13,0,6,0
5,0,89,407,13,0,6,0
5,0,89,407,13,0,6,0
2,0,88,407,13,0,6,0
2,0,96,407,13,0,6,0
5,0,89,407,13,0,6,0
5,0,89,407,13,0,6,0
2,0,88,407,13,0,6,0
8,0,92,407,13,0,6,0
8,0,92,407,13,0,6,0
2,0,85,407,14,0,6,0
4,0,166,288,7,0,4,0
2,0,94,407,13,0,6,0
5,0,92,407,13,0,6,0
5,0,92,407,13,0,6,0
2,0,85,407,13,0,6,0
2,0,94,407,15,0,6,0
5,0,92,407,13,0,6,0
5,0,92,407,13,0,6,0
2,0,85,407,15,0,6,0
3,0,51,288,5,0,4,0
2,0,94,407,13,0,6,0
5,0,92,407,16,1,6,0
5,0,92,407,13,0,6,0
2,0,85,407,13,0,6,0
1,0,1,288,4,0,4,0
4,0,53,288,5,0,4,0
3,0,37,288,5,0,4,0
2,0,64,288,6,0,4,0
3,0,65,34,21,0,9,0
3,0,65,34,21,0,9,0
17,0,197,34,32,0,11,0
1,0,1,831,4,0,4,0
3,0,62,831,7,0,5,0
3,0,70,831,10,0,5,0
1,0,38,831,8,0,5,0
1,0,35,831,8,0,5,0
1,0,1,831,4,0,4,0
1,0,43,831,8,0,5,0
2,0,51,831,10,0,5,0
1,0,47,831,7,0,5,0
3,0,46,2053,12,2,5,0
1,0,29,831,7,0,5,0
7,0,90,831,9,0,5,0
5,0,60,831,6,0,5,0
4,0,109,1733,20,0,5,0
2,0,50,831,7,0,5,0
1,0,1,831,4,0,4,0
6,0,70,831,11,0,5,0
1,0,43,1733,8,0,5,0
2,0,52,831,8,0,5,0
3,0,49,831,7,0,5,0
8,0,75,2053,21,0,6,0
3,0,71,116,25,2,7,0
3,0,67,831,18,0,6,0
3,0,61,831,8,0,5,0
8,0,94,831,26,4,8,0
7,0,93,1118,49,4,11,1
1,0,24,831,9,0,5,0
9,0,83,2053,29,0,6,0
49,0,353,116,82,13,14,1
1,0,69,831,10,0,5,0
6,0,61,831,16,0,5,0
4,0,77,1147,19,2,7,0
4,0,26,831,8,0,5,0
36,0,259,1733,56,2,7,1
22,0,88,1733,23,0,8,0
5,0,23,2899,9,0,6,0
1,0,1,831,4,0,4,0
1,0,13,831,8,0,5,0
12,0,98,407,31,2,8,0
16,0,135,2053,55,4,9,0
1,0,53,296,13,0,7,0
5,0,109,1733,14,1,6,0
2,0,41,1147,4,0,3,0
3,0,53,1147,6,0,3,0
1,0,44,1147,4,0,3,0
3,0,39,1147,4,0,3,0
4,0,66,1147,4,0,3,0
3,0,63,163,7,0,4,0
4,0,43,1147,4,0,3,0
1,0,40,1147,4,0,3,0
1,0,51,1147,4,0,3,0
1,0,30,1147,6,0,3,0
1,0,54,1147,4,0,3,0
1,0,39,1147,4,0,3,0
1,0,54,1147,4,0,3,0
1,0,1,1147,4,0,3,0
3,0,50,1147,6,0,3,0
1,0,57,1147,6,0,3,0
4,0,64,1147,4,0,3,0
1,0,34,1147,4,0,3,0
1,0,53,296,8,0,5,0
2,0,30,1147,4,0,3,0
4,0,51,1147,6,0,3,0
1,0,45,1147,6,0,3,0
4,0,63,163,7,0,4,0
1,0,50,1147,6,0,3,0
1,0,40,1147,4,0,3,0
1,0,17,1147,4,0,3,0
1,0,31,1147,6,0,3,0
5,0,46,1147,4,0,3,0
1,0,19,753,4,0,4,0
1,0,35,753,4,0,4,0
6,0,82,1147,10,1,8,0
3,0,43,1118,10,1,8,0
1,0,19,753,4,0,4,0
11,0,78,1147,7,0,5,0
