McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of previous modifications,Number of committers,Number of developer commits,target
1,0,3,0,5,43,595,795,90,1,0,5,0,8,4,3122,0
65,0,3,19,445,589,596,796,90,65,0,445,0,55,7,3122,1
1,0,0,3,12,31,597,797,90,1,0,12,0,12,4,1345,0
6,0,0,18,88,127,598,798,90,6,0,88,0,34,7,113,1
7,0,1,7,70,110,599,799,90,7,0,70,0,31,6,3122,0
268,0,7,53,1505,2050,600,800,90,268,0,1505,1,337,10,1345,1
29,0,1,11,182,251,601,801,90,29,0,182,1,31,7,1345,1
36,0,0,10,234,333,602,802,90,36,0,234,1,109,7,3122,0
3,0,0,5,27,53,603,803,90,3,0,27,0,3,0,0,0
22,0,4,3,233,393,604,804,90,22,0,233,0,59,6,3122,0
2,0,0,3,15,20,605,805,90,2,0,15,0,1,0,0,0
1,0,1,14,69,105,607,806,92,1,0,69,0,16,6,1345,0
1,0,1,14,151,223,608,807,92,1,0,151,0,18,6,1345,0
36,0,1,19,299,416,609,808,93,36,0,299,0,10,4,1345,1
33,0,1,18,351,446,610,809,93,33,0,351,0,5,4,3122,1
6,0,1,11,87,146,611,810,93,6,0,87,0,6,4,3122,1
9,0,1,6,73,117,612,811,93,9,0,73,0,8,5,3122,0
13,0,1,17,129,175,613,812,93,13,0,129,0,16,4,1345,0
221,0,3,63,1453,1957,614,813,93,221,0,1453,3,128,8,3122,1
87,0,1,48,1217,1541,615,814,93,87,0,1217,1,14,5,3122,1
1,0,1,7,30,61,616,815,93,1,0,30,0,7,4,1345,1
5,0,1,8,45,64,617,816,93,5,0,45,0,3,2,3122,0
10,0,1,8,71,117,628,817,96,10,0,71,0,8,4,420,0
10,0,1,10,79,124,629,818,96,10,0,79,0,15,4,61,0
2,0,1,10,49,87,630,819,96,2,0,49,0,7,2,3122,0
2,0,1,10,49,88,631,820,96,2,0,49,0,7,2,3122,0
4,0,1,9,42,73,632,821,96,4,0,42,0,7,3,1345,0
1,0,1,1,4,10,633,822,96,1,0,4,0,1,1,1345,0
7,0,1,7,46,78,634,823,96,7,0,46,0,3,3,16,0
8,0,1,12,92,130,635,824,96,8,0,92,0,9,5,420,0
4,0,1,6,29,56,636,825,96,4,0,29,0,2,1,1345,0
4,0,1,9,42,74,637,826,96,4,0,42,0,4,3,1345,0
4,0,1,6,29,57,638,827,96,4,0,29,0,5,3,1345,0
10,0,1,7,50,68,639,828,96,10,0,50,0,13,5,420,0
5,0,1,8,51,77,640,829,96,5,0,51,0,3,2,3122,0
5,0,1,7,44,62,641,830,96,5,0,44,0,4,2,3122,0
18,0,0,8,133,176,642,831,96,18,0,133,0,12,4,1345,0
3,0,1,1,18,43,643,832,96,3,0,18,0,7,4,420,1
6,0,1,11,77,126,644,833,96,6,0,77,0,11,5,420,0
4,0,1,13,73,104,645,834,96,4,0,73,0,12,3,1345,1
1,0,1,6,9,36,646,835,96,1,0,9,0,7,4,16,0
21,0,1,3,80,112,647,836,96,21,0,80,0,26,5,61,0
130,0,1,23,922,1207,648,837,96,130,0,922,0,58,6,1345,1
99,0,1,48,1315,1696,654,838,98,99,0,1315,0,5,4,420,1
5,0,0,30,147,209,655,839,99,5,0,147,0,47,4,420,0
30,0,0,26,227,304,656,840,99,30,0,227,1,18,6,420,0
13,0,1,24,228,297,657,841,99,13,0,228,0,9,6,420,0
3,0,0,12,87,133,658,842,99,3,0,87,0,8,0,0,0
115,0,1,48,740,1005,659,843,99,115,0,740,1,172,9,1345,1
1,0,2,28,50,111,660,844,100,1,0,50,1,41,3,1345,1
10,0,0,5,51,82,661,845,100,10,0,51,0,38,3,61,1
2,0,1,5,31,65,662,846,100,2,0,31,1,11,2,3122,1
4,0,1,5,39,70,663,847,100,4,0,39,0,4,0,0,0
14,0,3,25,138,209,664,848,100,14,0,138,2,53,3,3122,1
87,0,0,14,369,480,665,849,100,87,0,369,1,144,8,3122,1
65,0,5,13,276,394,666,850,100,65,0,276,2,63,5,3122,1
1,0,1,2,8,34,667,851,100,1,0,8,0,5,0,0,0
7,0,1,8,46,77,668,852,101,7,0,46,0,3,2,420,0
9,0,1,19,95,140,669,853,101,9,0,95,0,16,2,6,0
1,0,1,9,53,88,670,854,101,1,0,53,0,9,0,0,0
4,0,1,3,32,65,671,855,102,4,0,32,0,38,1,3122,0
11,0,5,6,62,124,672,856,102,11,0,62,0,39,1,3122,0
127,0,8,17,436,672,673,857,102,127,0,436,0,44,2,1345,0
131,0,5,28,664,1000,674,858,102,131,0,664,1,93,6,3122,0
68,0,5,40,592,804,675,859,102,68,0,592,1,58,7,61,0
6,0,2,39,170,242,676,860,102,6,0,170,0,38,7,61,0
1,0,1,3,20,49,677,861,102,1,0,20,0,25,4,16,0
1,0,1,1,5,26,680,862,104,1,0,5,0,5,3,420,0
1,0,12,14,29,114,681,863,104,1,0,29,0,8,4,420,0
26,0,0,22,214,274,682,864,104,26,0,214,0,25,3,1345,0
65,0,1,14,496,687,683,865,104,65,0,496,0,19,2,3122,0
14,0,0,12,158,212,684,866,104,14,0,158,0,26,2,3122,0
1,0,2,17,22,69,685,867,104,1,0,22,0,8,1,3122,0
23,0,1,19,183,243,686,868,104,23,0,183,0,28,5,420,0
27,0,3,12,162,263,687,869,104,27,0,162,0,11,1,1345,0
52,0,2,22,260,354,688,870,104,52,0,260,0,48,7,3122,0
1,0,0,3,10,29,689,871,105,1,0,10,0,4,3,1345,0
11,0,0,8,52,63,690,872,105,11,0,52,0,7,4,1345,0
5,0,2,0,21,52,691,873,105,5,0,21,0,1,0,0,0
14,0,1,31,314,417,692,874,106,14,0,314,0,13,4,3122,0
1,0,7,31,48,162,693,875,106,1,0,48,0,11,5,113,0
10,0,1,27,226,314,694,876,106,10,0,226,0,8,4,3122,0
6,0,1,7,55,89,695,877,106,6,0,55,0,3,1,3122,0
79,0,0,46,430,549,1323,878,193,79,0,430,0,5,0,0,0
10,0,0,21,161,209,1324,879,193,10,0,161,0,2,0,0,0
1,0,1,7,219,307,1454,880,222,1,0,219,0,1,0,0,0
5,0,0,5,65,98,196,881,33,5,0,65,0,6,0,0,0
3,0,0,12,118,201,197,882,33,3,0,118,0,6,0,0,0
4,0,1,26,532,687,1500,883,228,4,0,532,0,5,1,1345,0
3,0,1,14,301,419,1501,884,228,3,0,301,0,5,1,1345,0
2,0,1,13,267,350,1502,885,228,2,0,267,0,5,1,1345,0
4,0,1,1,46,64,5,886,1,4,0,46,0,6,2,3122,0
2,0,1,3,58,82,6,887,1,2,0,58,0,9,3,1345,0
8,0,1,12,187,261,7,888,1,8,0,187,0,15,3,3122,0
5,0,1,54,383,528,64,889,15,5,0,383,0,6,0,0,0
7,0,0,33,447,624,108,890,17,7,0,447,0,9,3,16,0
1,0,0,15,94,122,109,891,17,1,0,94,0,6,3,16,0
1,0,1,25,297,405,110,892,17,1,0,297,0,6,3,16,0
1,0,1,35,320,442,111,893,17,1,0,320,0,7,3,16,0
1,0,0,21,118,159,112,894,17,1,0,118,0,9,3,16,0
8,0,1,5,62,85,118,895,19,8,0,62,0,18,6,1345,0
16,0,1,7,125,163,129,896,21,16,0,125,0,29,6,1345,0
34,0,1,11,158,205,130,897,21,34,0,158,0,32,6,1345,0
25,0,1,4,215,277,144,898,24,25,0,215,0,10,2,1345,0
30,0,1,15,289,413,141,899,23,30,0,289,0,27,6,1345,0
67,0,0,23,663,904,142,900,23,67,0,663,0,14,3,1345,0
18,0,1,6,201,280,143,901,23,18,0,201,0,10,2,1345,0
41,0,1,20,198,259,153,902,27,41,0,198,0,10,4,1345,0
31,0,1,7,217,289,154,903,27,31,0,217,0,16,4,1345,0
20,0,1,3,128,176,155,904,27,20,0,128,0,16,4,1345,0
81,0,1,16,399,532,156,905,27,81,0,399,0,15,4,420,0
45,0,1,13,227,299,157,906,27,45,0,227,0,5,3,1345,0
13,0,1,14,301,397,158,907,27,13,0,301,0,4,2,1345,0
1,0,1,2,39,61,159,908,27,1,0,39,0,4,3,1345,0
13,0,1,17,265,359,160,909,27,13,0,265,0,17,4,420,1
31,0,1,7,217,289,179,910,31,31,0,217,0,6,3,1345,0
20,0,1,3,129,177,180,911,31,20,0,129,0,6,3,1345,0
81,0,1,16,405,541,181,912,31,81,0,405,0,12,3,1345,0
13,0,1,17,257,348,182,913,31,13,0,257,0,9,3,1345,1
8,0,1,4,84,123,208,914,36,8,0,84,0,4,4,6,0
5,0,0,3,38,58,213,915,39,5,0,38,0,4,4,16,0
3,0,0,4,54,72,216,916,41,3,0,54,0,6,4,420,0
2,0,1,2,51,74,277,917,50,2,0,51,0,5,3,113,0
11,0,1,9,147,194,278,918,50,11,0,147,0,9,5,33,0
2,0,1,0,21,33,302,919,58,2,0,21,0,1,1,1345,0
1,0,1,1,8,15,303,920,58,1,0,8,0,1,1,1345,0
1,0,1,1,8,15,304,921,58,1,0,8,0,1,1,1345,0
1,0,1,1,8,15,305,922,58,1,0,8,0,1,1,1345,0
1,0,1,3,31,58,337,923,63,1,0,31,0,6,0,0,0
1,0,0,2,64,74,426,924,71,1,0,64,0,1,0,0,0
4,0,0,5,54,72,427,925,71,4,0,54,0,8,4,3122,0
6,0,1,2,58,94,457,926,75,6,0,58,0,2,0,0,0
7,0,1,1,70,101,577,927,87,7,0,70,0,5,2,6,0
3,0,1,3,51,74,589,928,89,3,0,51,0,6,4,1345,0
5,0,0,6,84,104,606,929,91,5,0,84,0,13,6,420,0
34,0,1,21,677,893,618,930,94,34,0,677,0,4,2,1345,0
56,0,1,27,777,1047,619,931,94,56,0,777,0,53,7,420,0
13,0,1,28,322,436,620,932,94,13,0,322,0,35,6,420,1
16,0,1,7,201,264,621,933,94,16,0,201,0,16,2,3122,0
21,0,1,8,238,316,622,934,94,21,0,238,0,7,2,3122,0
23,0,1,7,225,294,623,935,94,23,0,225,0,10,2,3122,0
4,0,1,1,29,43,649,936,97,4,0,29,0,3,3,16,0
7,0,0,13,212,336,650,937,97,7,0,212,0,5,2,1345,0
1,0,1,2,32,53,651,938,97,1,0,32,0,14,4,61,0
16,0,1,3,116,151,652,939,97,16,0,116,0,1,1,1345,0
44,0,1,60,1304,1848,653,940,97,44,0,1304,0,35,3,1345,0
3,0,0,4,49,59,678,941,103,3,0,49,0,8,0,0,0
2,0,0,4,44,57,679,942,103,2,0,44,0,9,0,0,0
16,0,3,17,119,170,703,943,108,16,0,119,0,3,2,1345,0
67,0,1,8,425,586,704,944,108,67,0,425,0,18,4,3122,1
18,0,1,7,190,278,705,945,108,18,0,190,0,30,4,420,1
4,0,2,16,110,156,706,946,108,4,0,110,0,11,3,420,1
2,0,2,12,70,112,707,947,108,2,0,70,0,13,3,420,0
3,0,1,2,17,44,708,948,108,3,0,17,0,8,2,420,0
64,0,3,35,512,713,709,949,108,64,0,512,4,124,8,3122,1
7,0,1,0,68,116,710,950,109,7,0,68,0,3,2,420,0
15,0,2,71,331,446,711,951,109,15,0,331,0,11,3,1345,0
7,0,1,10,98,127,712,952,109,7,0,98,0,4,2,420,0
27,0,1,11,189,227,713,953,109,27,0,189,0,3,2,420,0
4,0,1,2,31,61,714,954,109,4,0,31,0,3,2,420,0
47,0,1,4,187,235,715,955,109,47,0,187,0,3,2,420,0
1,0,1,2,12,23,716,956,109,1,0,12,0,3,2,420,0
1,0,2,0,12,44,717,957,109,1,0,12,0,3,2,420,0
7,0,1,1,63,100,718,958,109,7,0,63,0,3,2,420,0
1,0,1,2,6,14,719,959,110,1,0,6,0,3,2,420,0
1,0,1,14,24,44,720,960,110,1,0,24,0,3,2,420,0
1,0,1,1,4,10,721,961,110,1,0,4,0,3,2,420,0
87,0,1,22,538,692,722,962,110,87,0,538,0,6,2,420,0
8,0,1,15,456,571,723,963,111,8,0,456,0,3,2,420,0
2,0,1,8,46,81,724,964,111,2,0,46,0,3,2,420,0
11,0,2,9,111,147,725,965,111,11,0,111,0,3,2,420,0
3,0,1,1,29,62,734,966,113,3,0,29,0,5,2,420,0
19,0,1,2,266,359,735,967,114,19,0,266,0,16,4,420,0
14,0,1,3,102,156,736,968,114,14,0,102,0,12,4,420,0
14,0,1,2,181,256,737,969,114,14,0,181,0,4,4,420,0
1,0,1,0,6,27,738,970,114,1,0,6,0,3,2,1345,0
1,0,1,0,6,27,739,971,114,1,0,6,0,4,4,420,0
1,0,1,0,6,27,740,972,114,1,0,6,0,10,4,420,0
3,0,1,6,71,115,741,973,114,3,0,71,0,6,2,1345,1
26,0,1,3,171,223,742,974,114,26,0,171,0,16,4,420,0
10,0,0,10,137,184,917,975,139,10,0,137,0,32,3,3122,1
7,0,1,1,46,79,918,976,140,7,0,46,0,21,3,1345,0
55,0,0,29,322,437,919,977,140,55,0,322,0,47,3,1345,0
55,0,2,13,283,393,920,978,140,55,0,283,0,2,1,1345,1
1,0,1,1,9,35,921,979,140,1,0,9,0,2,1,1345,0
8,0,1,3,39,76,922,980,140,8,0,39,0,6,0,0,0
4,0,1,4,39,71,923,981,140,4,0,39,0,8,1,1345,0
3,0,1,1,76,125,924,982,140,3,0,76,1,90,7,1345,0
1,0,0,2,18,54,925,983,140,1,0,18,0,10,0,0,0
1,0,1,1,5,29,926,984,140,1,0,5,0,4,3,61,0
1,0,0,3,11,33,927,985,140,1,0,11,0,2,0,0,0
1,0,1,1,4,27,928,986,140,1,0,4,0,2,0,0,0
1,0,1,1,7,44,929,987,140,1,0,7,0,2,1,1345,0
2,0,1,5,36,73,930,988,141,2,0,36,0,6,0,0,0
1,0,0,2,17,38,931,989,141,1,0,17,0,8,0,0,0
10,0,1,3,61,102,932,990,142,10,0,61,0,15,2,3122,0
1,0,1,4,20,48,933,991,143,1,0,20,0,8,3,420,0
2,0,1,3,38,66,934,992,143,2,0,38,0,16,3,420,0
5,0,0,4,26,54,935,993,143,5,0,26,0,4,3,1345,0
43,0,3,16,280,388,936,994,143,43,0,280,0,30,4,420,0
7,0,0,7,53,68,937,995,144,7,0,53,0,21,5,1345,0
1,0,1,3,18,45,938,996,145,1,0,18,0,5,3,1345,0
8,0,1,79,285,394,939,997,145,8,0,285,0,2,2,1345,0
17,0,0,5,121,172,940,998,146,17,0,121,0,7,5,420,1
25,0,2,2,108,170,941,999,147,25,0,108,2,21,5,420,1
16,0,2,2,74,127,942,1000,147,16,0,74,0,8,5,420,1
46,0,3,3,147,222,943,1001,147,46,0,147,0,13,5,420,1
18,0,3,3,89,146,944,1002,147,18,0,89,0,8,5,420,1
4,0,4,0,46,93,945,1003,147,4,0,46,0,7,4,16,1
4,0,1,3,48,83,950,1004,149,4,0,48,0,5,3,16,1
1,0,1,1,14,40,951,1005,149,1,0,14,0,4,3,16,1
1,0,1,1,14,40,952,1006,149,1,0,14,0,2,2,16,1
1,0,1,1,14,40,953,1007,149,1,0,14,0,2,2,16,1
14,0,1,3,76,115,954,1008,149,14,0,76,0,6,4,3122,1
5,0,1,6,69,112,955,1009,149,5,0,69,0,10,6,420,1
1,0,1,1,14,40,956,1010,149,1,0,14,0,7,4,1345,1
1,0,1,1,14,40,957,1011,149,1,0,14,0,2,2,16,1
1,0,1,1,14,40,958,1012,149,1,0,14,0,2,2,16,1
4,0,1,3,45,79,959,1013,149,4,0,45,0,3,3,16,1
14,0,1,4,82,128,960,1014,149,14,0,82,0,9,4,1345,1
1,0,1,1,14,40,961,1015,149,1,0,14,0,7,4,1345,1
1,0,1,1,14,40,962,1016,149,1,0,14,0,2,2,16,1
1,0,1,1,14,40,963,1017,149,1,0,14,0,2,2,16,1
13,0,2,4,100,150,964,1018,149,13,0,100,0,2,2,16,1
9,0,1,3,61,98,965,1019,149,9,0,61,0,2,2,16,1
19,0,0,4,157,206,966,1020,150,19,0,157,0,7,2,1345,0
4,0,0,7,67,86,967,1021,150,4,0,67,0,5,3,16,0
5,0,0,3,107,122,968,1022,150,5,0,107,0,3,3,16,0
23,0,0,9,148,200,969,1023,150,23,0,148,0,4,3,16,0
6,0,0,6,91,110,970,1024,150,6,0,91,0,3,3,16,0
1,0,0,6,50,67,971,1025,150,1,0,50,0,5,3,1345,0
1,0,1,2,9,148,972,1026,150,1,0,9,0,5,3,1345,0
8,0,0,10,124,161,973,1027,150,8,0,124,0,11,3,3122,0
3,0,0,5,40,56,974,1028,150,3,0,40,0,16,4,3122,0
2,0,1,3,45,63,946,1029,148,2,0,45,1,3,2,420,0
2,0,1,5,65,82,947,1030,148,2,0,65,0,5,3,420,0
2,0,0,6,82,119,948,1031,148,2,0,82,0,7,4,16,0
2,0,0,4,42,69,949,1032,148,2,0,42,1,5,3,420,0
6,0,1,1,44,56,1462,1033,224,6,0,44,0,5,2,1345,0
1,0,1,1,4,25,1463,1034,224,1,0,4,0,15,4,1345,0
1,0,1,2,15,24,1464,1035,224,1,0,15,0,5,2,1345,0
11,0,2,0,48,103,1465,1036,224,11,0,48,0,4,0,0,0
1,0,2,0,14,73,1466,1037,224,1,0,14,0,1,0,0,0
1,0,1,1,15,25,1467,1038,224,1,0,15,0,5,2,1345,0
1,0,1,17,80,123,1468,1039,224,1,0,80,0,14,4,1345,0
1,0,1,10,120,202,1469,1040,225,1,0,120,0,4,2,1345,0
6,0,1,13,82,130,975,1041,151,6,0,82,0,12,4,33,0
59,0,8,36,351,528,976,1042,151,59,0,351,0,33,8,420,1
1,0,0,5,24,47,977,1043,151,1,0,24,0,6,2,1345,0
61,0,11,58,541,793,978,1044,151,61,0,541,1,81,8,420,1
13,0,2,7,89,137,979,1045,151,13,0,89,0,17,5,420,1
10,0,1,7,80,118,980,1046,151,10,0,80,0,9,4,16,0
104,0,0,38,403,482,981,1047,151,104,0,403,0,19,5,420,0
5,0,1,7,51,86,982,1048,151,5,0,51,0,4,0,0,0
36,0,0,27,209,273,983,1049,151,36,0,209,0,15,3,420,0
55,0,1,27,251,316,984,1050,151,55,0,251,0,26,6,420,0
1,0,0,5,16,23,985,1051,151,1,0,16,0,1,0,0,0
1,0,0,5,16,37,986,1052,151,1,0,16,0,2,0,0,0
1,0,1,3,23,47,987,1053,152,1,0,23,0,3,0,0,0
51,0,1,9,252,302,988,1054,153,51,0,252,0,10,2,3122,0
349,0,10,34,990,1287,989,1055,153,349,0,990,1,73,7,420,1
34,0,1,4,107,144,990,1056,153,34,0,107,0,7,4,420,0
204,0,4,9,709,816,991,1057,153,204,0,709,0,55,5,420,0
7,0,1,4,28,57,996,1058,155,7,0,28,0,6,3,3122,0
3,0,1,4,32,64,997,1059,156,3,0,32,0,1,0,0,0
23,0,1,33,208,278,998,1060,156,23,0,208,0,9,3,420,0
10,0,0,23,141,196,999,1061,156,10,0,141,0,8,3,420,0
15,0,1,23,136,189,1000,1062,156,15,0,136,0,9,3,420,0
1,0,1,0,4,28,1001,1063,156,1,0,4,0,3,3,420,0
24,0,1,20,158,203,1002,1064,157,24,0,158,0,5,4,420,0
23,0,1,7,125,168,1003,1065,157,23,0,125,0,7,4,420,0
1,0,0,9,42,70,1004,1066,158,1,0,42,0,6,4,3122,0
1,0,0,9,42,69,1005,1067,158,1,0,42,0,9,4,3122,0
13,0,0,42,235,309,1006,1068,159,13,0,235,0,12,5,420,0
4,0,1,10,73,111,1007,1069,159,4,0,73,0,9,5,420,0
1,0,0,8,34,60,1008,1070,159,1,0,34,0,8,5,420,0
6,0,0,5,49,83,1009,1071,159,6,0,49,0,12,5,420,0
16,0,13,23,194,350,1010,1072,159,16,0,194,0,10,4,420,0
7,0,0,0,60,95,1011,1073,159,7,0,60,0,7,4,420,0
18,0,5,2,93,142,1012,1074,160,18,0,93,0,7,4,420,0
1,0,1,4,23,35,1013,1075,160,1,0,23,0,4,4,420,0
2,0,2,2,26,48,1014,1076,160,2,0,26,0,4,4,420,0
17,0,4,3,121,221,1015,1077,160,17,0,121,1,10,4,1345,0
2,0,1,13,65,105,1017,1078,162,2,0,65,0,9,4,420,0
70,0,6,27,300,408,1018,1079,163,70,0,300,0,16,5,420,0
2,0,1,4,30,62,1019,1080,164,2,0,30,0,2,0,0,0
22,0,0,34,204,269,1020,1081,164,22,0,204,0,11,3,420,0
8,0,0,23,137,192,1021,1082,164,8,0,137,0,9,3,420,0
14,0,1,23,133,186,1022,1083,164,14,0,133,0,11,3,420,0
1,0,1,0,4,28,1023,1084,164,1,0,4,0,3,3,420,0
1,0,0,1,10,28,1024,1085,164,1,0,10,0,2,0,0,0
17,0,1,5,57,85,1025,1086,164,17,0,57,0,2,0,0,0
219,0,2,25,862,1141,1026,1087,164,219,0,862,0,20,4,420,0
1,0,1,5,26,56,1027,1088,164,1,0,26,0,1,0,0,0
2,0,1,4,21,31,992,1089,154,2,0,21,0,1,0,0,0
2,0,1,3,17,26,993,1090,154,2,0,17,0,1,0,0,0
1,0,1,2,31,48,994,1091,154,1,0,31,0,1,0,0,0
3,0,1,20,132,191,995,1092,154,3,0,132,0,4,2,3122,0
6,0,4,8,189,269,1016,1093,161,6,0,189,0,4,4,420,0
8,0,1,8,62,93,696,1094,107,8,0,62,0,16,0,0,0
29,0,9,6,192,326,697,1095,107,29,0,192,0,56,5,1345,0
99,0,1,36,538,728,698,1096,107,99,0,538,2,182,9,3122,1
1,0,1,4,7,33,699,1097,107,1,0,7,0,1,0,0,0
1,0,0,4,15,35,700,1098,107,1,0,15,0,10,2,1345,0
3,0,1,2,21,45,701,1099,107,3,0,21,0,8,2,1345,0
20,0,1,3,99,143,702,1100,107,20,0,99,0,25,3,1345,0
1,0,0,1,19,40,779,1101,119,1,0,19,0,9,4,33,0
9,0,3,4,69,127,780,1102,119,9,0,69,0,19,2,1345,0
13,0,0,7,95,130,781,1103,119,13,0,95,0,20,1,3122,0
1,0,0,3,18,39,782,1104,119,1,0,18,0,4,2,1345,0
1,0,0,1,11,31,783,1105,119,1,0,11,0,7,2,1345,0
1,0,0,1,14,36,784,1106,119,1,0,14,0,3,2,1345,0
1,0,0,3,27,51,785,1107,119,1,0,27,0,2,0,0,0
1,0,0,1,19,42,786,1108,119,1,0,19,0,9,2,1345,0
1,0,0,3,18,40,787,1109,119,1,0,18,0,6,0,0,0
1,0,0,4,22,44,788,1110,119,1,0,22,0,8,3,420,0
1,0,0,3,18,39,789,1111,119,1,0,18,0,4,2,1345,0
1,0,0,3,24,46,790,1112,119,1,0,24,0,4,2,1345,0
1,0,0,2,20,44,791,1113,119,1,0,20,0,7,2,1345,0
1,0,0,3,21,43,792,1114,119,1,0,21,0,5,2,1345,0
36,0,3,12,206,282,743,1115,115,36,0,206,0,59,6,3122,1
18,0,8,11,163,240,744,1116,115,18,0,163,0,16,4,420,0
1,0,1,2,5,29,745,1117,115,1,0,5,0,3,2,420,1
1,0,1,4,16,44,746,1118,115,1,0,16,0,1,0,0,0
1,0,1,3,6,32,747,1119,115,1,0,6,0,4,2,420,0
1,0,1,1,5,28,748,1120,115,1,0,5,0,5,2,420,0
1,0,1,1,4,27,749,1121,115,1,0,4,0,4,2,420,0
1,0,1,12,18,52,750,1122,115,1,0,18,0,9,3,420,1
1,0,1,7,10,39,751,1123,115,1,0,10,0,10,3,420,0
57,0,4,21,321,446,752,1124,115,57,0,321,0,18,3,3122,1
8,0,1,10,82,122,753,1125,115,8,0,82,0,9,3,420,0
1,0,3,19,32,92,754,1126,115,1,0,32,1,57,5,420,1
48,0,1,74,452,627,755,1127,115,48,0,452,0,89,9,1345,1
1,0,1,5,23,51,756,1128,115,1,0,23,0,6,0,0,0
1,0,1,3,17,44,757,1129,115,1,0,17,0,4,2,420,0
26,0,2,9,216,290,759,1130,117,26,0,216,2,40,4,420,0
2,0,2,8,71,116,760,1131,117,2,0,71,0,1,0,0,0
1,0,1,9,19,50,761,1132,117,1,0,19,2,24,4,420,0
1,0,1,8,33,65,762,1133,118,1,0,33,0,15,4,420,0
1,0,2,14,50,94,763,1134,118,1,0,50,2,30,4,420,1
1,0,1,2,9,35,764,1135,118,1,0,9,0,33,4,420,0
2,0,1,9,89,131,765,1136,118,2,0,89,0,5,2,420,1
6,0,1,8,90,129,766,1137,118,6,0,90,2,32,4,420,0
4,0,1,8,65,100,767,1138,118,4,0,65,0,28,4,420,0
3,0,1,10,78,150,768,1139,118,3,0,78,0,12,4,1345,1
3,0,1,7,76,112,769,1140,118,3,0,76,0,7,4,420,0
4,0,1,7,63,100,770,1141,118,4,0,63,0,5,4,420,0
5,0,1,7,56,93,771,1142,118,5,0,56,0,4,4,420,0
4,0,1,7,71,111,772,1143,118,4,0,71,0,8,4,420,0
1,0,1,5,20,49,773,1144,118,1,0,20,0,4,2,420,0
2,0,1,7,42,76,774,1145,118,2,0,42,0,13,4,420,0
1,0,1,6,30,61,775,1146,118,1,0,30,0,2,2,420,0
1,0,1,11,59,97,776,1147,118,1,0,59,0,22,4,420,0
9,0,1,9,92,135,777,1148,118,9,0,92,0,8,4,420,1
6,0,1,9,90,131,778,1149,118,6,0,90,0,32,4,3122,0
28,0,0,4,135,166,793,1150,120,28,0,135,0,19,3,1345,0
9,0,1,5,57,78,794,1151,120,9,0,57,0,6,3,420,0
12,0,1,5,64,89,795,1152,120,12,0,64,0,7,3,3122,0
1,0,1,0,5,29,796,1153,120,1,0,5,0,13,3,420,0
1,0,1,0,5,29,797,1154,120,1,0,5,0,15,3,420,0
1,0,1,0,5,30,798,1155,120,1,0,5,0,11,3,420,0
6,0,1,4,38,72,799,1156,120,6,0,38,0,11,3,420,0
1,0,0,3,24,45,800,1157,121,1,0,24,0,8,2,1345,0
1,0,0,3,7,26,801,1158,121,1,0,7,0,6,2,1345,0
36,0,0,17,235,323,802,1159,122,36,0,235,0,62,7,420,0
8,0,0,9,46,78,803,1160,123,8,0,46,1,35,6,113,0
1,0,1,0,20,43,804,1161,123,1,0,20,0,14,4,16,0
4,0,1,4,34,64,805,1162,124,4,0,34,0,2,2,1345,1
4,0,1,3,33,50,806,1163,124,4,0,33,0,2,2,1345,1
38,0,2,4,257,374,807,1164,124,38,0,257,1,83,7,1345,1
193,0,0,8,1277,1698,808,1165,124,193,0,1277,1,330,9,1345,1
1,0,1,2,11,21,809,1166,124,1,0,11,0,2,2,1345,1
20,0,1,4,104,130,829,1167,126,20,0,104,0,16,8,1345,0
6,0,1,8,67,102,830,1168,126,6,0,67,0,25,5,1345,1
1,0,0,5,17,40,831,1169,126,1,0,17,0,4,2,1345,0
8,0,15,3,63,176,832,1170,126,8,0,63,0,12,2,1345,0
58,0,3,25,288,388,833,1171,126,58,0,288,0,49,7,3122,1
1,0,21,6,110,345,834,1172,126,1,0,110,0,14,2,1345,0
5,0,1,9,56,93,835,1173,126,5,0,56,0,4,2,1345,0
5,0,1,8,88,134,836,1174,126,5,0,88,0,11,2,1345,0
7,0,1,1,88,125,837,1175,126,7,0,88,0,35,6,3122,0
109,0,0,12,507,649,838,1176,126,109,0,507,0,127,8,3122,0
4,0,0,4,118,150,839,1177,126,4,0,118,0,69,6,1345,0
1,0,4,2,11,56,840,1178,127,1,0,11,0,8,2,1345,0
6,0,1,5,55,97,841,1179,127,6,0,55,0,69,5,1345,1
10,0,1,2,43,75,845,1180,127,10,0,43,0,7,0,0,0
28,0,1,2,123,189,842,1181,127,28,0,123,1,48,7,420,0
2,0,0,4,17,40,843,1182,127,2,0,17,0,5,2,1345,0
8,0,1,1,51,92,844,1183,127,8,0,51,0,16,2,1345,0
11,0,0,1,32,58,846,1184,127,11,0,32,0,7,2,1345,0
2,0,0,4,17,40,847,1185,127,2,0,17,0,5,2,1345,0
9,0,0,2,56,90,848,1186,128,9,0,56,0,7,3,1345,0
1,0,0,3,19,40,849,1187,128,1,0,19,0,1,0,0,0
5,0,1,3,36,68,850,1188,128,5,0,36,0,5,2,1345,0
1,0,0,3,22,44,851,1189,128,1,0,22,0,14,0,0,0
13,0,0,4,78,117,852,1190,128,13,0,78,0,13,6,3122,0
