McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
6,0,1,6,42,75,405,568,88,6.0,0.0,42.0,0.0,2.0,3.0,1283.0,0
1,0,1,3,16,47,406,569,88,1.0,0.0,16.0,1.0,2.0,2.0,1464.0,0
1,0,1,2,5,32,407,570,88,1.0,0.0,5.0,0.0,2.0,3.0,1283.0,0
1,0,1,4,18,47,408,571,88,1.0,0.0,18.0,0.0,1.0,2.0,2597.0,0
3,0,2,3,26,66,409,572,88,3.0,0.0,26.0,1.0,3.0,8.0,1283.0,1
1,0,1,4,14,40,410,573,88,1.0,0.0,14.0,0.0,2.0,3.0,1464.0,0
6,0,5,0,36,94,411,574,88,6.0,0.0,36.0,0.0,2.0,7.0,423.0,0
33,0,3,0,185,271,412,575,89,33.0,0.0,185.0,0.0,4.0,4.0,1283.0,0
11,0,0,5,75,102,413,576,90,11.0,0.0,75.0,0.0,5.0,12.0,1283.0,0
1,0,0,3,13,35,414,577,91,1.0,0.0,13.0,0.0,1.0,1.0,2597.0,0
1,0,1,1,13,26,415,578,92,1.0,0.0,13.0,0.0,2.0,3.0,592.0,0
10,0,2,0,55,100,416,579,92,10.0,0.0,55.0,0.0,1.0,3.0,2597.0,0
4,0,3,1,37,110,417,580,92,4.0,0.0,37.0,0.0,3.0,7.0,1464.0,0
10,0,1,5,82,137,418,581,92,10.0,0.0,82.0,0.0,3.0,8.0,1464.0,0
5,0,3,1,46,115,419,582,92,5.0,0.0,46.0,0.0,3.0,7.0,1464.0,0
5,0,1,14,75,114,420,583,92,5.0,0.0,75.0,0.0,2.0,3.0,592.0,0
28,0,0,2,62,90,421,584,92,28.0,0.0,62.0,1.0,2.0,3.0,1464.0,0
29,0,11,3,178,306,422,585,93,29.0,0.0,178.0,2.0,4.0,7.0,1464.0,0
9,0,1,7,85,123,423,586,93,9.0,0.0,85.0,0.0,2.0,3.0,592.0,0
1,0,3,0,12,54,424,587,93,1.0,0.0,12.0,0.0,1.0,2.0,2597.0,0
7,0,1,2,87,124,425,588,93,7.0,0.0,87.0,0.0,2.0,7.0,2597.0,0
1,0,3,0,12,54,426,589,93,1.0,0.0,12.0,0.0,1.0,1.0,2597.0,0
1,0,1,1,5,36,427,590,93,1.0,0.0,5.0,1.0,2.0,2.0,263.0,0
22,0,2,2,184,252,428,591,93,22.0,0.0,184.0,1.0,2.0,4.0,592.0,0
12,0,2,1,69,114,429,592,93,12.0,0.0,69.0,0.0,2.0,4.0,592.0,0
22,0,1,3,131,173,430,593,93,22.0,0.0,131.0,0.0,2.0,4.0,592.0,0
1,0,1,1,10,37,431,594,93,1.0,0.0,10.0,1.0,3.0,3.0,2597.0,0
1,0,1,0,4,25,432,595,93,1.0,0.0,4.0,0.0,1.0,3.0,2597.0,0
1,0,1,4,16,47,433,596,94,1.0,0.0,16.0,0.0,1.0,1.0,2597.0,0
1,0,1,4,16,47,434,597,94,1.0,0.0,16.0,0.0,1.0,1.0,2597.0,0
5,0,1,1,36,66,435,598,95,5.0,0.0,36.0,0.0,4.0,6.0,592.0,0
1,0,1,9,34,68,436,599,95,1.0,0.0,34.0,0.0,1.0,2.0,2597.0,0
1,0,1,2,11,34,437,600,95,1.0,0.0,11.0,0.0,3.0,3.0,1464.0,0
5,0,1,1,23,52,438,601,95,5.0,0.0,23.0,0.0,2.0,3.0,592.0,0
8,0,1,1,52,83,439,602,95,8.0,0.0,52.0,0.0,2.0,4.0,2597.0,0
5,0,1,0,21,55,440,603,95,5.0,0.0,21.0,0.0,1.0,2.0,2597.0,0
1,0,10,0,14,110,441,604,95,1.0,0.0,14.0,0.0,2.0,3.0,592.0,0
1,0,1,9,29,72,442,605,95,1.0,0.0,29.0,0.0,2.0,3.0,592.0,0
4,0,1,0,17,52,443,606,95,4.0,0.0,17.0,0.0,3.0,4.0,219.0,0
5,0,1,0,27,60,444,607,95,5.0,0.0,27.0,0.0,1.0,1.0,2597.0,0
27,0,1,1,147,197,445,608,95,27.0,0.0,147.0,0.0,2.0,3.0,592.0,0
8,0,1,3,48,82,446,609,95,8.0,0.0,48.0,0.0,4.0,6.0,592.0,0
6,0,1,0,45,78,447,610,95,6.0,0.0,45.0,0.0,2.0,3.0,263.0,0
1,0,1,1,7,29,448,611,95,1.0,0.0,7.0,0.0,3.0,3.0,1464.0,0
1,0,1,4,18,46,449,612,96,1.0,0.0,18.0,0.0,2.0,4.0,1283.0,0
1,0,1,4,16,45,450,613,96,1.0,0.0,16.0,0.0,1.0,1.0,2597.0,0
28,0,1,3,102,168,451,614,96,28.0,0.0,102.0,0.0,5.0,12.0,2597.0,0
15,0,1,1,89,124,452,615,96,15.0,0.0,89.0,0.0,1.0,3.0,2597.0,0
51,0,3,5,267,345,453,616,96,51.0,0.0,267.0,1.0,7.0,23.0,1464.0,1
1,0,1,1,6,32,454,617,97,1.0,0.0,6.0,0.0,1.0,1.0,2597.0,0
16,0,1,2,133,165,455,618,98,16.0,0.0,133.0,0.0,1.0,6.0,2597.0,0
8,0,1,10,55,91,456,619,98,8.0,0.0,55.0,0.0,1.0,1.0,2597.0,1
15,0,1,5,107,171,457,620,99,15.0,0.0,107.0,1.0,3.0,9.0,1464.0,0
20,0,1,5,138,210,458,621,99,20.0,0.0,138.0,1.0,6.0,31.0,2597.0,1
1,0,0,1,9,29,459,622,99,1.0,0.0,9.0,0.0,2.0,2.0,592.0,0
1,0,1,2,15,47,460,623,99,1.0,0.0,15.0,0.0,2.0,2.0,343.0,0
1,0,1,8,32,63,461,624,100,1.0,0.0,32.0,0.0,1.0,7.0,2597.0,0
1,0,1,6,25,54,462,625,100,1.0,0.0,25.0,0.0,1.0,4.0,2597.0,0
1,0,1,4,17,43,463,626,100,1.0,0.0,17.0,0.0,1.0,2.0,2597.0,0
1,0,1,4,17,43,464,627,100,1.0,0.0,17.0,0.0,1.0,2.0,2597.0,0
1,0,8,0,14,93,465,628,101,1.0,0.0,14.0,0.0,2.0,6.0,2597.0,0
3,0,0,10,92,129,466,629,101,3.0,0.0,92.0,1.0,5.0,11.0,592.0,0
11,0,1,9,76,119,467,630,102,11.0,0.0,76.0,0.0,3.0,9.0,2597.0,1
1,0,1,12,15,52,468,631,102,1.0,0.0,15.0,0.0,2.0,4.0,2597.0,0
1,0,2,11,101,151,469,632,102,1.0,0.0,101.0,0.0,5.0,15.0,1464.0,0
3,0,2,0,18,57,470,633,103,3.0,0.0,18.0,0.0,1.0,2.0,1283.0,0
4,0,1,5,23,54,471,634,103,4.0,0.0,23.0,0.0,2.0,6.0,1283.0,0
1,0,7,2,16,109,472,635,103,1.0,0.0,16.0,1.0,3.0,12.0,1464.0,0
21,0,0,9,174,233,473,636,103,21.0,0.0,174.0,3.0,3.0,20.0,1464.0,0
3,0,1,2,20,48,478,637,105,3.0,0.0,20.0,0.0,1.0,1.0,2597.0,0
4,0,0,2,16,37,479,638,105,4.0,0.0,16.0,0.0,1.0,1.0,2597.0,0
1,0,1,4,20,50,480,639,105,1.0,0.0,20.0,0.0,1.0,1.0,2597.0,0
1,0,1,0,26,64,481,640,105,1.0,0.0,26.0,0.0,1.0,1.0,2597.0,0
1,0,1,1,9,43,482,641,105,1.0,0.0,9.0,0.0,1.0,1.0,2597.0,0
1,0,4,1,9,49,483,642,106,1.0,0.0,9.0,0.0,2.0,3.0,2597.0,0
5,0,4,1,55,97,484,643,106,5.0,0.0,55.0,0.0,3.0,6.0,2597.0,0
1,0,1,10,15,49,485,644,107,1.0,0.0,15.0,0.0,4.0,5.0,592.0,0
11,0,1,12,117,161,486,645,107,11.0,0.0,117.0,0.0,6.0,15.0,592.0,1
1,0,5,0,9,52,487,646,108,1.0,0.0,9.0,0.0,3.0,5.0,1283.0,0
1,0,1,4,32,61,488,647,108,1.0,0.0,32.0,0.0,4.0,7.0,423.0,0
5,0,1,1,16,41,489,648,109,5.0,0.0,16.0,0.0,3.0,3.0,2597.0,0
1,0,1,0,8,32,490,649,110,1.0,0.0,8.0,0.0,2.0,4.0,2597.0,0
1,0,0,7,42,67,491,650,110,1.0,0.0,42.0,0.0,1.0,1.0,2597.0,0
3,0,5,1,26,80,492,651,110,3.0,0.0,26.0,0.0,2.0,3.0,592.0,0
7,0,1,5,33,66,493,652,110,7.0,0.0,33.0,0.0,3.0,5.0,2597.0,0
2,0,1,1,12,39,494,653,110,2.0,0.0,12.0,0.0,3.0,4.0,592.0,0
1,0,3,0,17,61,496,654,110,1.0,0.0,17.0,0.0,3.0,6.0,592.0,0
8,0,4,1,32,81,495,655,110,8.0,0.0,32.0,0.0,3.0,5.0,592.0,0
1,0,0,11,14,44,497,656,111,1.0,0.0,14.0,0.0,1.0,1.0,592.0,0
1,0,1,10,49,84,498,657,111,1.0,0.0,49.0,1.0,2.0,3.0,1464.0,0
22,0,0,13,133,174,499,658,111,22.0,0.0,133.0,0.0,3.0,5.0,2597.0,1
2,0,0,12,44,76,500,659,112,2.0,0.0,44.0,0.0,4.0,6.0,1464.0,0
1,0,1,4,19,50,501,660,112,1.0,0.0,19.0,0.0,3.0,5.0,1283.0,0
1,0,0,5,19,46,502,661,112,1.0,0.0,19.0,0.0,3.0,4.0,1283.0,0
1,0,1,1,5,36,503,662,112,1.0,0.0,5.0,0.0,3.0,5.0,2597.0,0
1,0,1,1,5,31,504,663,112,1.0,0.0,5.0,0.0,2.0,2.0,592.0,0
42,0,1,66,336,457,505,664,112,42.0,0.0,336.0,3.0,8.0,33.0,1283.0,1
1,0,1,2,13,44,506,665,113,1.0,0.0,13.0,0.0,2.0,2.0,2597.0,0
4,0,0,4,36,61,507,666,114,4.0,0.0,36.0,0.0,1.0,1.0,2597.0,0
9,0,1,7,62,101,508,667,114,9.0,0.0,62.0,0.0,2.0,2.0,1283.0,1
11,0,0,2,31,53,509,668,114,11.0,0.0,31.0,0.0,1.0,1.0,2597.0,0
1,0,0,4,17,41,510,669,114,1.0,0.0,17.0,0.0,1.0,1.0,2597.0,0
1,0,1,2,18,45,511,670,115,1.0,0.0,18.0,0.0,5.0,10.0,2597.0,1
12,0,0,10,94,126,512,671,115,12.0,0.0,94.0,0.0,7.0,15.0,263.0,0
13,0,1,4,78,119,513,672,115,13.0,0.0,78.0,0.0,2.0,8.0,2597.0,0
29,0,1,1,143,182,514,673,115,29.0,0.0,143.0,0.0,4.0,15.0,2597.0,0
1,0,1,3,6,31,515,674,115,1.0,0.0,6.0,0.0,4.0,6.0,1464.0,0
1,0,1,0,37,306,516,675,116,1.0,0.0,37.0,0.0,5.0,24.0,2597.0,0
1,0,1,0,32,284,517,676,116,1.0,0.0,32.0,0.0,7.0,26.0,423.0,0
1,0,1,0,13,75,518,677,116,1.0,0.0,13.0,0.0,3.0,9.0,2597.0,0
1,0,1,0,25,191,519,678,116,1.0,0.0,25.0,0.0,7.0,36.0,1464.0,0
1,0,1,0,15,87,520,679,116,1.0,0.0,15.0,0.0,3.0,6.0,343.0,0
1,0,1,0,38,323,521,680,116,1.0,0.0,38.0,1.0,6.0,29.0,1283.0,0
1,0,1,0,15,84,522,681,116,1.0,0.0,15.0,0.0,1.0,6.0,2597.0,0
1,0,1,0,10,43,523,682,116,1.0,0.0,10.0,0.0,1.0,1.0,2597.0,0
1,0,1,0,11,50,524,683,116,1.0,0.0,11.0,0.0,3.0,6.0,343.0,0
1,0,1,0,15,95,525,684,116,1.0,0.0,15.0,0.0,3.0,6.0,343.0,0
1,0,1,0,15,93,526,685,116,1.0,0.0,15.0,0.0,7.0,17.0,592.0,0
1,0,1,0,12,54,527,686,116,1.0,0.0,12.0,0.0,4.0,6.0,1464.0,0
1,0,1,1,6,31,528,687,116,1.0,0.0,6.0,0.0,1.0,1.0,2597.0,0
1,0,1,0,12,63,529,688,116,1.0,0.0,12.0,0.0,3.0,5.0,343.0,0
1,0,1,0,4,25,530,689,116,1.0,0.0,4.0,0.0,3.0,4.0,343.0,0
1,0,1,0,4,25,531,690,116,1.0,0.0,4.0,0.0,1.0,2.0,2597.0,0
1,0,1,0,6,27,532,691,116,1.0,0.0,6.0,0.0,1.0,1.0,2597.0,0
1,0,1,0,11,55,533,692,116,1.0,0.0,11.0,0.0,4.0,7.0,1464.0,0
1,0,1,0,5,28,534,693,117,1.0,0.0,5.0,0.0,3.0,4.0,343.0,0
1,0,1,0,4,25,535,694,117,1.0,0.0,4.0,0.0,1.0,2.0,2597.0,0
1,0,1,0,5,28,536,695,117,1.0,0.0,5.0,0.0,3.0,4.0,343.0,0
1,0,1,0,5,29,537,696,117,1.0,0.0,5.0,0.0,2.0,3.0,2597.0,0
1,0,1,0,7,30,538,697,117,1.0,0.0,7.0,0.0,3.0,4.0,343.0,0
1,0,1,0,6,29,539,698,117,1.0,0.0,6.0,0.0,3.0,4.0,343.0,0
9,0,1,7,63,100,540,699,117,9.0,0.0,63.0,0.0,3.0,3.0,2597.0,1
1,0,1,0,5,26,541,700,117,1.0,0.0,5.0,0.0,1.0,1.0,343.0,0
1,0,1,0,32,55,542,701,117,1.0,0.0,32.0,0.0,6.0,16.0,592.0,0
1,0,1,0,4,25,543,702,117,1.0,0.0,4.0,0.0,3.0,4.0,343.0,0
1,0,1,0,9,39,544,703,117,1.0,0.0,9.0,1.0,2.0,3.0,1464.0,0
1,0,1,0,7,43,545,704,118,1.0,0.0,7.0,0.0,3.0,5.0,2597.0,0
1,0,1,0,7,43,546,705,118,1.0,0.0,7.0,0.0,3.0,5.0,2597.0,0
1,0,1,0,13,50,547,706,118,1.0,0.0,13.0,0.0,3.0,5.0,2597.0,0
1,0,1,0,7,43,548,707,118,1.0,0.0,7.0,0.0,3.0,5.0,2597.0,0
1,0,1,0,33,188,549,708,118,1.0,0.0,33.0,0.0,1.0,2.0,2597.0,0
1,0,1,0,11,60,550,709,118,1.0,0.0,11.0,0.0,1.0,3.0,2597.0,0
1,0,1,0,10,47,551,710,118,1.0,0.0,10.0,0.0,1.0,1.0,2597.0,0
1,0,1,0,13,53,552,711,118,1.0,0.0,13.0,0.0,3.0,6.0,2597.0,0
1,0,1,0,16,46,553,712,118,1.0,0.0,16.0,0.0,3.0,6.0,2597.0,0
1,0,1,0,7,43,554,713,118,1.0,0.0,7.0,0.0,3.0,5.0,2597.0,0
1,0,1,6,112,139,555,714,118,1.0,0.0,112.0,1.0,4.0,11.0,592.0,0
3,0,2,9,60,111,556,715,119,3.0,0.0,60.0,8.0,3.0,17.0,1464.0,1
1,0,6,0,14,78,557,716,120,1.0,0.0,14.0,0.0,2.0,3.0,1283.0,0
27,0,1,7,194,274,558,717,120,27.0,0.0,194.0,1.0,4.0,17.0,1283.0,1
1,0,2,0,4,45,559,718,120,1.0,0.0,4.0,1.0,3.0,4.0,1464.0,0
12,0,1,1,102,149,560,719,120,12.0,0.0,102.0,2.0,3.0,8.0,1464.0,1
9,0,1,2,32,60,561,720,121,9.0,0.0,32.0,0.0,3.0,8.0,592.0,0
1,0,7,0,10,72,562,721,121,1.0,0.0,10.0,0.0,1.0,2.0,2597.0,0
1,0,3,0,8,44,563,722,121,1.0,0.0,8.0,0.0,1.0,2.0,2597.0,0
1,0,0,6,11,35,564,723,122,1.0,0.0,11.0,0.0,3.0,5.0,2597.0,0
5,0,0,6,75,107,565,724,122,5.0,0.0,75.0,1.0,4.0,9.0,2597.0,0
1,0,1,11,16,56,566,725,123,1.0,0.0,16.0,0.0,2.0,5.0,2597.0,0
22,0,4,11,161,217,567,726,123,22.0,0.0,161.0,0.0,5.0,18.0,1283.0,1
9,0,1,7,60,99,568,727,123,9.0,0.0,60.0,0.0,3.0,3.0,2597.0,1
9,0,0,5,51,81,569,728,124,9.0,0.0,51.0,0.0,3.0,4.0,1464.0,0
1,0,1,7,30,67,570,729,124,1.0,0.0,30.0,0.0,1.0,1.0,423.0,0
1,0,1,2,111,203,571,730,124,1.0,0.0,111.0,0.0,2.0,2.0,423.0,0
18,0,4,0,65,145,572,731,124,18.0,0.0,65.0,0.0,2.0,2.0,592.0,0
1,0,3,0,11,55,573,732,124,1.0,0.0,11.0,2.0,5.0,9.0,1464.0,0
5,0,1,3,30,72,574,733,124,5.0,0.0,30.0,0.0,2.0,2.0,2597.0,0
3,0,3,3,49,119,575,734,125,3.0,0.0,49.0,0.0,4.0,12.0,1283.0,0
10,0,1,1,30,74,576,735,125,10.0,0.0,30.0,0.0,5.0,19.0,423.0,0
7,0,1,1,26,68,577,736,125,7.0,0.0,26.0,0.0,5.0,15.0,423.0,0
8,0,2,2,53,105,578,737,126,8.0,0.0,53.0,0.0,4.0,13.0,2597.0,0
11,0,4,1,64,136,579,738,127,11.0,0.0,64.0,0.0,2.0,2.0,2597.0,0
1,0,1,3,15,41,580,739,128,1.0,0.0,15.0,0.0,3.0,3.0,1464.0,0
1,0,4,4,11,66,581,740,128,1.0,0.0,11.0,0.0,5.0,12.0,2597.0,0
14,0,1,11,133,175,582,741,128,14.0,0.0,133.0,0.0,6.0,17.0,1283.0,1
1,0,0,5,10,34,583,742,129,1.0,0.0,10.0,0.0,1.0,2.0,2597.0,0
5,0,4,1,39,81,584,743,129,5.0,0.0,39.0,0.0,1.0,1.0,2597.0,0
1,0,1,11,42,84,585,744,129,1.0,0.0,42.0,0.0,1.0,2.0,2597.0,0
1,0,1,12,45,83,586,745,129,1.0,0.0,45.0,0.0,1.0,1.0,2597.0,0
2,0,0,2,15,37,587,746,129,2.0,0.0,15.0,0.0,1.0,1.0,592.0,0
48,0,3,8,183,280,588,747,129,48.0,0.0,183.0,0.0,1.0,1.0,2597.0,0
2,0,1,3,17,44,591,748,131,2.0,0.0,17.0,0.0,1.0,3.0,592.0,0
1,0,5,1,10,59,592,749,132,1.0,0.0,10.0,0.0,4.0,9.0,592.0,0
7,0,0,6,84,123,593,750,132,7.0,0.0,84.0,0.0,4.0,13.0,592.0,1
1,0,1,6,11,39,594,751,133,1.0,0.0,11.0,0.0,1.0,3.0,2597.0,0
5,0,1,8,95,133,595,752,133,5.0,0.0,95.0,0.0,4.0,9.0,592.0,0
1,0,16,2,24,147,596,753,133,1.0,0.0,24.0,0.0,4.0,9.0,2597.0,0
13,0,1,21,209,267,597,754,133,13.0,0.0,209.0,0.0,5.0,26.0,1464.0,0
1,0,3,2,8,43,598,755,133,1.0,0.0,8.0,0.0,3.0,3.0,263.0,0
1,0,1,6,23,53,599,756,133,1.0,0.0,23.0,0.0,3.0,3.0,263.0,0
1,0,5,1,11,61,600,757,134,1.0,0.0,11.0,0.0,4.0,9.0,592.0,0
6,0,0,6,59,89,601,758,134,6.0,0.0,59.0,0.0,5.0,16.0,592.0,0
1,0,1,2,7,33,602,759,135,1.0,0.0,7.0,0.0,2.0,5.0,1283.0,0
9,0,1,7,57,110,603,760,136,9.0,0.0,57.0,0.0,4.0,5.0,1283.0,1
9,0,1,7,88,126,604,761,137,9.0,0.0,88.0,0.0,2.0,2.0,1283.0,1
9,0,1,7,64,102,605,762,137,9.0,0.0,64.0,0.0,2.0,2.0,1283.0,1
1,0,0,2,6,25,606,763,137,1.0,0.0,6.0,0.0,1.0,1.0,592.0,0
1,0,0,3,10,31,607,764,137,1.0,0.0,10.0,0.0,1.0,1.0,592.0,0
9,0,1,7,81,119,608,765,137,9.0,0.0,81.0,0.0,2.0,2.0,1283.0,1
9,0,1,7,117,155,609,766,137,9.0,0.0,117.0,0.0,2.0,2.0,1283.0,1
9,0,1,7,69,107,610,767,137,9.0,0.0,69.0,0.0,2.0,2.0,1283.0,1
10,0,2,16,97,151,611,768,137,10.0,0.0,97.0,2.0,1.0,3.0,592.0,0
1,0,1,1,4,32,612,769,137,1.0,0.0,4.0,0.0,2.0,3.0,2597.0,0
1,0,0,1,12,31,614,770,139,1.0,0.0,12.0,0.0,1.0,1.0,2597.0,0
14,0,0,2,60,84,615,771,139,14.0,0.0,60.0,0.0,1.0,1.0,2597.0,0
1,0,1,2,16,45,618,772,141,1.0,0.0,16.0,1.0,1.0,3.0,1464.0,0
8,0,5,0,37,96,619,773,141,8.0,0.0,37.0,0.0,2.0,5.0,1464.0,0
1,0,3,0,17,62,620,774,141,1.0,0.0,17.0,0.0,3.0,10.0,1283.0,0
8,0,4,1,54,131,621,775,141,8.0,0.0,54.0,0.0,1.0,6.0,1283.0,0
3,0,4,0,23,70,622,776,141,3.0,0.0,23.0,0.0,2.0,2.0,343.0,0
6,0,1,2,38,67,623,777,141,6.0,0.0,38.0,0.0,2.0,2.0,1464.0,0
1,0,2,0,12,64,624,778,141,1.0,0.0,12.0,0.0,3.0,3.0,1283.0,0
4,0,0,2,9,30,625,779,141,4.0,0.0,9.0,0.0,4.0,7.0,592.0,0
11,0,0,5,80,107,626,780,141,11.0,0.0,80.0,0.0,1.0,1.0,2597.0,0
9,0,1,7,59,98,627,781,141,9.0,0.0,59.0,0.0,2.0,2.0,1283.0,1
2,0,0,5,22,47,628,782,141,2.0,0.0,22.0,0.0,1.0,1.0,2597.0,0
1,0,2,1,17,50,629,783,141,1.0,0.0,17.0,0.0,4.0,8.0,1464.0,0
7,0,0,4,35,58,630,784,141,7.0,0.0,35.0,0.0,1.0,1.0,2597.0,0
21,0,1,5,265,383,631,785,141,21.0,0.0,265.0,0.0,4.0,5.0,592.0,0
1,0,1,2,11,36,632,786,141,1.0,0.0,11.0,0.0,2.0,2.0,1464.0,0
2,0,1,2,17,43,633,787,141,2.0,0.0,17.0,0.0,3.0,5.0,2597.0,0
1,0,1,0,19,44,634,788,141,1.0,0.0,19.0,0.0,1.0,3.0,2597.0,0
1,0,1,2,13,46,635,789,141,1.0,0.0,13.0,0.0,1.0,1.0,2597.0,0
3,0,0,8,36,73,636,790,141,3.0,0.0,36.0,0.0,1.0,2.0,2597.0,0
17,0,1,18,129,175,637,791,141,17.0,0.0,129.0,0.0,2.0,3.0,2597.0,0
5,0,1,5,50,79,638,792,141,5.0,0.0,50.0,0.0,1.0,1.0,2597.0,0
5,0,0,11,74,114,639,793,141,5.0,0.0,74.0,0.0,1.0,2.0,1283.0,0
6,0,1,4,44,78,640,794,141,6.0,0.0,44.0,2.0,3.0,13.0,1464.0,0
1,0,1,1,4,33,641,795,141,1.0,0.0,4.0,0.0,1.0,5.0,1283.0,0
2,0,1,3,17,50,642,796,141,2.0,0.0,17.0,0.0,3.0,5.0,1464.0,0
1,0,1,1,5,34,643,797,141,1.0,0.0,5.0,0.0,1.0,1.0,1283.0,0
7,0,0,14,66,99,644,798,141,7.0,0.0,66.0,0.0,1.0,1.0,2597.0,0
7,0,1,2,25,57,645,799,141,7.0,0.0,25.0,0.0,3.0,4.0,2597.0,0
9,0,1,7,57,96,646,800,141,9.0,0.0,57.0,0.0,2.0,2.0,1283.0,1
3,0,1,3,25,55,647,801,142,3.0,0.0,25.0,0.0,1.0,1.0,2597.0,0
1,0,1,7,15,48,648,802,142,1.0,0.0,15.0,1.0,3.0,7.0,2597.0,0
24,0,0,8,152,198,649,803,142,24.0,0.0,152.0,1.0,3.0,6.0,1464.0,0
9,0,6,1,57,132,650,804,142,9.0,0.0,57.0,1.0,3.0,5.0,2597.0,0
7,0,8,1,73,171,651,805,142,7.0,0.0,73.0,0.0,3.0,5.0,1464.0,1
1,0,1,2,11,38,664,806,146,1.0,0.0,11.0,0.0,1.0,1.0,2597.0,0
1,0,3,7,46,92,665,807,146,1.0,0.0,46.0,0.0,1.0,1.0,2597.0,0
1,0,1,2,11,38,666,808,146,1.0,0.0,11.0,0.0,1.0,1.0,2597.0,0
1,0,4,8,63,114,667,809,146,1.0,0.0,63.0,0.0,1.0,1.0,2597.0,0
38,0,3,12,267,339,668,810,146,38.0,0.0,267.0,1.0,2.0,9.0,2597.0,0
15,0,1,13,113,170,669,811,146,15.0,0.0,113.0,0.0,2.0,7.0,2597.0,0
10,0,1,1,73,117,672,812,147,10.0,0.0,73.0,0.0,1.0,2.0,2597.0,0
3,0,1,1,35,73,673,813,147,3.0,0.0,35.0,0.0,1.0,2.0,2597.0,0
1,0,1,2,14,39,676,814,148,1.0,0.0,14.0,0.0,1.0,1.0,423.0,0
1,0,0,3,17,41,677,815,148,1.0,0.0,17.0,1.0,1.0,1.0,423.0,0
1,0,3,0,6,45,678,816,149,1.0,0.0,6.0,0.0,1.0,1.0,2597.0,0
1,0,5,0,8,56,679,817,149,1.0,0.0,8.0,0.0,1.0,1.0,2597.0,0
6,0,0,1,45,70,680,818,150,6.0,0.0,45.0,0.0,1.0,1.0,2597.0,0
1,0,1,1,4,28,681,819,151,1.0,0.0,4.0,0.0,1.0,1.0,2597.0,0
1,0,1,1,5,30,682,820,151,1.0,0.0,5.0,0.0,1.0,1.0,2597.0,0
1,0,1,2,5,29,683,821,151,1.0,0.0,5.0,0.0,1.0,1.0,2597.0,0
4,0,1,1,33,62,684,822,151,4.0,0.0,33.0,0.0,1.0,1.0,2597.0,0
1,0,1,2,6,33,685,823,151,1.0,0.0,6.0,0.0,1.0,1.0,2597.0,0
1,0,0,7,24,51,686,824,152,1.0,0.0,24.0,0.0,2.0,2.0,2597.0,0
1,0,0,5,16,41,687,825,152,1.0,0.0,16.0,0.0,2.0,2.0,2597.0,0
1,0,0,7,25,52,688,826,152,1.0,0.0,25.0,0.0,4.0,6.0,1464.0,0
1,0,0,5,16,41,689,827,152,1.0,0.0,16.0,0.0,2.0,2.0,1464.0,0
1,0,0,7,24,51,690,828,152,1.0,0.0,24.0,0.0,1.0,1.0,2597.0,0
1,0,0,5,16,41,691,829,152,1.0,0.0,16.0,0.0,1.0,1.0,2597.0,0
1,0,0,7,10,36,692,830,153,1.0,0.0,10.0,0.0,1.0,1.0,1464.0,0
1,0,0,7,10,36,693,831,153,1.0,0.0,10.0,0.0,3.0,5.0,1464.0,0
1,0,0,7,10,36,694,832,153,1.0,0.0,10.0,0.0,2.0,4.0,592.0,0
7,0,0,8,59,89,695,833,154,7.0,0.0,59.0,0.0,1.0,1.0,2597.0,0
1,0,0,4,8,32,696,834,154,1.0,0.0,8.0,0.0,4.0,6.0,1464.0,0
1,0,0,2,5,26,697,835,154,1.0,0.0,5.0,0.0,1.0,2.0,2597.0,0
2,0,0,4,19,44,698,836,155,2.0,0.0,19.0,0.0,1.0,1.0,2597.0,0
1,0,0,6,32,60,699,837,155,1.0,0.0,32.0,0.0,1.0,1.0,2597.0,0
3,0,0,2,17,39,700,838,155,3.0,0.0,17.0,0.0,1.0,1.0,2597.0,0
9,0,1,7,57,94,701,839,156,9.0,0.0,57.0,0.0,2.0,2.0,1283.0,1
9,0,1,7,57,94,702,840,156,9.0,0.0,57.0,0.0,2.0,2.0,1283.0,1
9,0,1,7,60,99,703,841,156,9.0,0.0,60.0,0.0,2.0,2.0,1283.0,1
1,0,1,1,6,33,704,842,157,1.0,0.0,6.0,0.0,2.0,3.0,2597.0,0
1,0,3,1,15,59,705,843,157,1.0,0.0,15.0,0.0,1.0,4.0,592.0,0
1,0,2,1,9,44,706,844,157,1.0,0.0,9.0,0.0,5.0,6.0,2597.0,0
10,0,2,1,52,109,707,845,157,10.0,0.0,52.0,0.0,6.0,10.0,592.0,0
3,0,1,1,23,48,708,846,157,3.0,0.0,23.0,0.0,1.0,1.0,2597.0,0
1,0,2,1,9,40,709,847,157,1.0,0.0,9.0,0.0,4.0,6.0,2597.0,0
13,0,1,2,61,113,710,848,157,13.0,0.0,61.0,0.0,6.0,11.0,592.0,0
22,0,9,30,225,349,711,849,157,22.0,0.0,225.0,3.0,6.0,56.0,1283.0,0
15,0,1,1,82,154,712,850,157,15.0,0.0,82.0,0.0,6.0,29.0,1283.0,0
1,0,1,3,20,57,713,851,157,1.0,0.0,20.0,1.0,4.0,14.0,1464.0,0
6,0,1,2,98,147,714,852,157,6.0,0.0,98.0,0.0,6.0,33.0,592.0,1
