McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
5,0,65,0,4735,1,8,0
1,0,26,0,4735,1,7,0
1,0,1,0,4735,1,1,0
8,0,95,1,4735,1,17,0
5,0,40,0,4735,1,1,0
1,0,26,0,4735,1,1,0
3,0,46,2,4735,1,4,0
1,0,48,0,4735,1,9,0
1,0,20,0,4735,1,7,0
1,0,1,0,4735,1,1,0
1,0,32,0,4735,1,7,0
1,0,18,0,4735,1,5,0
5,0,79,1,4735,2,20,0
1,0,1,0,4735,1,1,0
1,0,1,0,4735,1,1,0
2,0,48,0,4735,1,1,0
1,0,26,0,4735,1,1,0
4,0,66,1,4735,1,4,0
1,0,85,0,4735,1,9,0
1,0,20,0,4735,1,6,0
1,0,1,0,4735,1,1,0
1,0,53,0,4735,1,6,0
1,0,18,0,4735,1,4,0
5,0,89,1,4735,2,18,0
1,0,1,0,4735,1,1,0
1,0,38,0,4735,1,7,0
1,0,20,0,4735,1,7,0
1,0,29,0,4735,1,5,0
1,0,18,0,4735,1,5,0
5,0,80,1,4735,2,18,1
4,0,41,0,4735,1,1,0
1,0,30,0,4735,1,1,0
13,0,122,0,4735,1,1,0
1,0,11,0,4735,1,1,0
4,0,64,0,4735,1,1,0
5,0,99,2,4735,1,4,0
4,0,59,1,4735,1,3,0
6,0,88,0,4735,1,2,0
1,0,14,0,4735,1,1,0
1,0,24,0,4735,1,1,0
9,0,108,0,4735,1,6,0
7,0,79,0,4735,1,3,0
20,0,133,0,4735,1,14,0
21,0,138,0,4735,1,17,0
1,0,48,0,4735,1,7,0
24,0,267,0,4735,1,14,0
9,0,108,0,4735,1,6,0
15,0,203,0,4735,1,17,0
27,0,219,1,4735,2,33,0
1,0,45,0,4735,1,3,0
20,0,235,0,4735,1,6,1
2,0,51,0,4735,1,3,0
12,0,194,2,4735,2,10,0
15,0,167,0,4735,1,16,0
1,0,9,0,4735,1,3,0
3,0,27,0,4735,1,3,0
4,0,86,0,4735,1,6,0
1,0,33,0,4735,1,4,0
3,0,41,0,4735,1,2,0
9,0,125,0,4735,1,12,0
5,0,68,0,4735,1,7,0
3,0,43,0,4735,1,5,0
24,0,231,0,4735,1,14,0
1,0,9,0,4735,1,1,0
3,0,27,0,4735,1,3,0
15,0,153,0,4735,1,9,0
4,0,80,0,4735,1,7,0
3,0,46,0,4735,1,6,0
1,0,20,0,4735,1,5,0
1,0,18,0,4735,1,3,0
1,0,18,0,4735,1,3,0
5,0,70,0,319,2,18,0
1,0,33,0,4735,1,5,0
1,0,40,0,4735,1,3,0
1,0,26,0,4735,1,5,0
3,0,33,0,4735,1,3,0
1,0,46,0,4735,1,6,0
1,0,14,0,4735,1,3,0
4,0,50,0,4735,1,6,0
3,0,37,0,319,2,6,0
1,0,41,0,4735,1,12,0
1,0,49,0,4735,1,8,0
1,0,11,0,4735,1,3,0
1,0,38,0,4735,1,10,0
1,0,68,0,4735,1,4,0
1,0,20,0,4735,1,3,0
1,0,50,0,4735,1,3,0
1,0,18,0,4735,1,2,0
11,0,102,1,4735,2,17,0
1,0,13,0,4735,1,6,0
1,0,20,0,4735,1,6,0
1,0,1,0,4735,1,1,0
1,0,18,0,4735,1,7,0
1,0,18,0,4735,1,5,0
5,0,80,1,4735,2,12,0
7,0,64,0,4735,1,1,0
1,0,14,0,4735,1,1,0
4,0,90,1,4735,1,8,0
1,0,1,0,4735,1,1,0
10,0,126,0,4735,1,16,0
1,0,26,0,4735,1,8,0
4,0,73,1,4735,1,19,0
2,0,48,0,4735,1,1,0
1,0,26,0,4735,1,1,0
4,0,66,1,4735,1,4,0
10,0,173,0,4735,1,1,0
1,0,26,0,4735,1,1,0
5,0,75,1,4735,1,5,0
1,0,20,0,4735,1,2,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
4,0,70,0,4735,1,7,0
1,0,56,0,4735,1,6,0
1,0,43,0,4735,1,6,0
1,0,26,0,4735,1,2,0
1,0,50,0,319,2,8,0
1,0,26,0,4735,2,5,0
1,0,31,0,4735,1,1,0
1,0,70,0,4735,1,10,0
1,0,31,0,4735,1,7,0
1,0,18,0,4735,1,1,0
1,0,26,0,4735,1,4,0
1,0,31,0,4735,1,1,0
1,0,47,0,4735,1,3,0
1,0,31,0,4735,1,3,0
1,0,18,0,4735,1,1,0
1,0,36,0,4735,1,1,0
1,0,26,0,4735,1,4,0
1,0,26,0,4735,1,2,0
1,0,18,0,4735,1,3,0
1,0,27,0,4735,1,4,0
1,0,35,0,4735,1,6,0
1,0,18,0,4735,1,3,0
1,0,31,0,4735,1,3,0
1,0,36,0,4735,1,4,0
1,0,34,0,4735,1,3,0
1,0,43,0,4735,1,4,0
1,0,18,0,4735,1,5,0
1,0,27,0,4735,1,1,0
1,0,54,0,4735,1,8,0
1,0,31,0,4735,1,1,0
1,0,78,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,6,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,6,0
1,0,16,0,4735,1,3,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,3,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,5,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,1,0
1,0,16,0,4735,1,1,0
1,0,5,0,4735,1,2,0
32,0,181,0,4735,2,15,1
1,0,8,0,4735,1,1,0
4,0,24,0,4735,1,3,0
1,0,10,0,4735,1,2,0
6,0,33,0,4735,1,1,0
39,0,269,0,4735,1,2,0
7,0,134,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,9,0,4735,1,1,0
1,0,9,0,4735,1,1,0
5,0,39,0,4735,1,2,0
13,0,62,0,4735,1,2,0
28,0,306,1,4735,1,28,0
1,0,6,0,4735,1,1,0
26,0,335,2,4735,1,31,0
1,0,34,0,4735,1,1,0
32,0,184,0,4735,1,8,0
1,0,16,0,4735,1,8,0
1,0,19,0,4735,1,4,0
1,0,29,0,4735,1,1,0
1,0,36,1,4735,1,15,0
6,0,82,1,4735,1,11,0
7,0,82,1,4735,1,26,0
16,0,134,1,4735,1,37,0
27,0,194,0,4735,1,5,0
3,0,61,0,4735,1,1,0
10,0,62,0,4735,1,1,0
6,0,82,1,4735,1,23,0
30,0,185,1,4735,1,10,0
5,0,42,0,4735,1,1,0
1,0,30,0,4735,1,2,0
1,0,10,0,4735,1,2,0
1,0,16,0,4735,1,1,0
1,0,13,0,4735,1,1,0
3,0,92,0,4735,1,4,0
1,0,30,0,4735,1,2,0
3,0,40,0,4735,1,1,0
6,0,52,1,4735,1,4,0
39,0,189,1,4735,1,7,0
9,0,101,0,4735,1,6,0
1,0,13,0,4735,1,1,0
3,0,92,1,4735,1,11,0
5,0,45,0,4735,1,3,0
7,0,54,0,4735,1,1,0
6,0,52,0,4735,1,5,0
32,0,157,1,4735,1,13,0
8,0,89,0,4735,1,12,0
1,0,13,0,4735,1,1,0
3,0,92,1,4735,1,12,0
5,0,46,0,4735,1,2,0
7,0,55,0,4735,1,1,0
6,0,52,0,4735,1,5,0
39,0,189,1,4735,1,13,0
9,0,101,0,4735,1,12,0
1,0,13,0,4735,1,1,0
3,0,92,1,4735,1,11,0
5,0,45,0,4735,1,2,0
7,0,54,0,4735,1,1,0
6,0,52,0,4735,1,4,0
39,0,189,1,4735,1,13,0
9,0,101,0,4735,1,12,0
1,0,20,0,4735,1,2,0
3,0,115,1,4735,1,14,0
5,0,47,0,4735,1,2,0
7,0,56,0,4735,1,1,0
6,0,52,0,4735,1,4,0
52,0,250,1,4735,1,15,0
12,0,136,0,4735,1,14,0
39,0,189,1,4735,1,13,0
1,0,13,0,4735,1,1,0
3,0,92,1,4735,1,12,0
1,0,30,0,4735,1,3,0
3,0,40,0,4735,1,1,0
6,0,52,0,4735,1,4,0
9,0,101,0,4735,1,12,0
19,0,100,2,4735,1,12,0
3,0,52,1,4735,1,10,0
1,0,13,0,4735,1,1,0
4,0,65,0,4735,1,8,0
2,0,26,0,4735,1,4,0
15,0,125,0,4735,1,6,0
7,0,56,0,4735,1,3,0
12,0,76,0,4735,1,6,0
1,0,20,0,4735,1,2,0
5,0,70,1,4735,1,6,0
7,0,74,1,4735,1,6,0
1,0,39,0,4735,1,7,0
6,0,83,0,4735,1,4,0
1,0,30,0,4735,1,5,0
10,0,83,0,4735,1,14,0
1,0,30,0,4735,1,5,0
1,0,24,0,4735,1,2,0
1,0,14,0,4735,1,1,0
1,0,29,0,4735,1,1,0
1,0,14,0,4735,1,1,0
22,0,158,0,4735,1,19,0
38,0,244,0,319,2,34,0
5,0,62,0,319,1,1,0
33,0,143,1,4735,2,14,0
7,0,64,0,4735,2,5,0
3,0,49,0,4735,1,2,0
13,0,92,0,4735,1,15,1
3,0,51,0,4735,1,14,0
4,0,49,0,4735,1,2,0
4,0,57,0,4735,1,12,0
3,0,49,0,4735,1,2,0
6,0,70,0,4735,1,12,0
4,0,55,0,4735,1,12,0
4,0,58,0,4735,1,1,0
5,0,65,0,4735,1,1,0
8,0,74,0,4735,1,5,0
4,0,59,0,4735,1,28,0
14,0,99,0,4735,1,21,0
4,0,52,0,4735,1,5,0
4,0,61,0,4735,1,12,0
11,0,79,0,4735,1,11,0
4,0,52,0,4735,1,12,0
5,0,62,0,4735,1,13,0
3,0,42,0,4735,1,11,0
6,0,69,0,4735,1,10,0
3,0,47,0,4735,1,12,0
3,0,46,0,4735,1,4,0
18,0,111,0,4735,1,8,0
3,0,53,0,4735,1,18,0
3,0,49,0,4735,1,2,0
8,0,81,0,4735,1,2,0
12,0,103,0,4735,1,3,0
7,0,76,0,4735,1,3,0
11,0,109,0,4735,1,6,0
10,0,106,0,4735,1,3,0
12,0,205,0,4735,1,3,0
22,0,271,0,4735,1,5,0
4,0,65,0,4735,1,2,0
7,0,76,0,4735,1,2,0
10,0,196,0,4735,1,2,0
14,0,234,0,4735,1,3,0
6,0,66,0,4735,1,2,0
8,0,91,0,4735,1,5,0
7,0,89,0,4735,1,2,0
12,0,213,1,4735,1,7,0
27,0,185,0,4735,1,11,0
34,0,187,0,4735,1,3,0
13,0,216,1,4735,1,8,0
27,0,185,0,4735,1,11,0
34,0,187,0,4735,1,3,0
13,0,216,1,4735,1,8,0
27,0,185,0,4735,1,11,0
34,0,187,0,4735,1,3,0
1,0,28,0,4735,1,4,0
12,0,213,1,4735,1,8,0
27,0,185,0,4735,1,11,0
34,0,187,0,4735,1,3,0
13,0,217,1,4735,1,5,0
21,0,170,0,4735,1,3,0
34,0,187,0,4735,1,3,0
13,0,216,0,4735,1,7,0
27,0,193,0,4735,1,11,0
34,0,187,0,4735,1,3,0
12,0,213,1,4735,1,8,0
27,0,185,0,4735,1,11,0
34,0,187,0,4735,1,3,0
30,0,187,0,4735,1,11,0
12,0,212,0,4735,1,8,0
21,0,127,0,4735,1,10,0
27,0,188,0,4735,1,11,0
36,0,191,0,4735,1,4,0
1,0,15,0,4735,1,1,0
19,0,262,0,4735,1,6,0
18,0,164,0,4735,1,7,0
19,0,261,0,4735,1,6,0
18,0,164,0,4735,1,7,0
17,0,260,0,4735,1,6,0
18,0,165,0,4735,1,7,0
3,0,24,0,4735,1,1,0
6,0,48,0,4735,1,1,0
43,0,273,0,4735,1,1,0
52,0,159,0,4735,1,1,0
5,0,34,0,2,1,1,0
9,0,80,0,4735,1,1,0
33,0,147,0,4735,1,1,0
34,0,110,0,4735,1,1,0
124,0,766,1,4735,1,2,0
26,0,106,1,4735,3,11,0
13,0,60,0,2,2,2,0
4,0,45,1,4735,1,1,0
15,0,113,1,4735,1,3,0
3,0,43,1,4735,1,1,0
18,0,100,1,4735,1,1,0
10,0,84,1,4735,1,1,0
9,0,44,1,4735,1,1,0
4,0,28,1,4735,1,1,0
1,0,21,0,4735,1,1,0
1,0,34,0,4735,1,1,0
13,0,327,0,4735,1,13,0
5,0,85,0,4735,1,1,0
1,0,20,0,4735,1,4,0
1,0,20,0,4735,1,3,0
1,0,33,0,4735,1,1,0
1,0,146,0,319,2,9,0
1,0,53,0,4735,1,6,0
1,0,171,0,4735,1,2,0
1,0,21,0,4735,1,1,0
1,0,18,0,4735,1,2,0
1,0,49,0,4735,1,1,0
1,0,47,0,4735,1,1,0
1,0,31,0,4735,1,1,0
1,0,22,0,4735,1,2,0
1,0,13,0,4735,1,2,0
1,0,33,0,4735,1,2,0
1,0,91,0,4735,2,3,0
3,0,100,0,4735,4,17,0
3,0,76,0,4735,2,4,0
1,0,93,0,4735,1,3,0
25,0,645,0,4735,1,19,0
2,0,33,0,4735,1,1,0
3,0,39,1,4735,1,2,0
1,0,30,0,4735,1,2,0
1,0,85,0,4735,1,9,0
1,0,1453,1,4735,1,3,0
1,0,170,0,319,2,14,0
2,0,24,0,4735,1,1,0
1,0,83,0,4735,1,5,0
1,0,14,0,4735,1,8,0
2,0,30,0,4735,1,11,0
1,0,27,0,4735,1,2,0
3,0,144,1,4735,1,8,0
1,0,30,0,4735,1,2,0
16,0,243,1,4735,1,11,0
1,0,91,0,4735,1,5,0
45,0,497,0,4735,1,1,0
5,0,111,0,4735,1,1,0
3,0,74,0,4735,1,5,0
3,0,116,0,4735,1,1,0
9,0,262,1,4735,1,8,0
1,0,60,0,4735,1,5,0
1,0,56,0,4735,1,5,0
6,0,105,0,4735,1,6,0
1,0,67,0,4735,1,5,0
1,0,8,0,4735,1,1,0
5,0,71,0,4735,1,1,0
18,0,325,1,4735,1,7,0
1,0,119,0,4735,1,5,0
5,0,131,0,4735,1,7,0
1,0,117,0,4735,1,4,0
1,0,128,0,4735,1,6,0
11,0,113,0,4735,1,3,0
5,0,65,0,4735,1,2,0
1,0,36,0,4735,1,2,0
4,0,185,0,4735,1,2,0
1,0,26,0,4735,1,2,0
1,0,28,0,4735,1,2,0
1,0,32,0,4735,1,2,0
1,0,40,0,4735,1,1,0
1,0,49,0,4735,1,5,0
1,0,81,0,4735,1,2,0
1,0,21,0,4735,1,1,0
1,0,21,0,4735,1,1,0
4,0,52,0,4735,1,4,0
8,0,100,0,4735,1,3,0
6,0,58,0,4735,1,1,0
1,0,44,0,4735,1,1,0
1,0,65,0,4735,1,2,0
1,0,18,0,4735,1,3,0
4,0,69,1,4735,1,6,0
1,0,17,1,4735,1,5,0
1,0,3,0,4735,1,1,0
1,0,70,0,4735,1,3,0
1,0,39,0,4735,1,3,0
1,0,69,0,4735,1,3,0
1,0,101,0,4735,1,1,0
1,0,42,0,4735,1,2,0
1,0,24,0,4735,1,1,0
1,0,43,0,4735,1,3,0
1,0,54,0,4735,1,5,0
3,0,103,0,4735,1,3,0
1,0,54,0,4735,1,3,0
1,0,53,0,4735,1,3,0
1,0,188,0,4735,1,3,0
1,0,57,0,4735,1,3,0
1,0,52,0,4735,1,3,0
1,0,25,1,4735,1,2,0
1,0,234,0,4735,1,2,0
1,0,46,0,4735,1,1,0
1,0,20,0,4735,1,1,0
1,0,50,0,4735,1,3,0
1,0,38,0,4735,1,1,0
1,0,23,0,4735,1,3,0
1,0,66,0,4735,1,3,0
1,0,65,0,4735,1,3,0
1,0,51,0,4735,1,3,0
2,0,61,0,4735,1,1,0
1,0,165,0,4735,1,3,0
1,0,20,0,4735,1,1,0
1,0,53,0,4735,1,2,0
1,0,30,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,48,0,4735,1,1,0
1,0,54,0,4735,1,2,0
1,0,30,0,4735,1,1,0
1,0,30,0,4735,1,1,0
1,0,40,0,4735,1,1,0
4,0,127,1,4735,1,5,0
1,0,15,0,4735,1,3,0
5,0,66,0,4735,1,1,0
1,0,49,0,4735,1,5,0
1,0,59,0,4735,1,5,0
1,0,107,0,4735,1,4,0
1,0,106,0,4735,1,4,0
1,0,100,0,4735,1,5,0
1,0,106,0,4735,1,5,0
1,0,104,0,4735,1,4,0
1,0,96,0,4735,1,4,0
1,0,67,0,4735,1,3,0
1,0,31,0,4735,1,3,0
1,0,37,0,4735,1,3,0
1,0,96,0,4735,1,3,0
1,0,40,0,4735,1,1,0
1,0,36,0,4735,1,1,0
1,0,18,1,4735,1,1,0
4,0,55,1,4735,1,3,0
4,0,43,0,4735,1,2,0
3,0,26,0,4735,1,1,0
6,0,93,0,4735,1,9,0
7,0,79,0,4735,1,3,0
12,0,207,0,4735,1,5,0
7,0,82,0,4735,1,9,0
5,0,60,0,4735,1,9,0
7,0,42,0,4735,1,3,0
1,0,25,0,4735,1,1,0
4,0,89,0,4735,1,2,0
8,0,123,0,4735,1,3,0
31,0,205,0,4735,1,5,0
5,0,36,0,4735,1,3,0
13,0,245,1,4735,1,23,0
28,0,222,0,4735,1,11,0
21,0,143,0,4735,1,3,0
25,0,185,0,4735,1,6,0
11,0,113,0,4735,1,2,0
22,0,202,0,4735,1,7,0
7,0,105,0,4735,1,1,0
8,0,71,0,4735,1,4,0
18,0,129,0,4735,1,1,0
8,0,42,0,4735,1,1,0
9,0,59,0,4735,1,2,0
6,0,87,0,319,2,8,0
7,0,440,0,319,2,13,0
6,0,78,0,4735,1,9,0
1,0,9,0,4735,1,1,0
1,0,21,1,4735,1,1,0
17,0,200,0,4735,1,1,0
3,0,41,0,4735,1,1,0
4,0,61,0,4735,1,1,0
3,0,59,0,4735,1,1,0
1,0,27,0,4735,1,2,0
2,0,17,0,4735,1,2,0
11,0,246,1,4735,1,29,0
4,0,159,1,4735,1,7,0
1,0,3,0,4735,1,1,0
1,0,82,0,319,2,6,0
1,0,219,0,4735,1,12,0
1,0,239,0,4735,1,5,0
1,0,41,0,4735,1,4,0
4,0,126,1,4735,1,1,0
21,0,291,2,319,2,10,0
1,0,51,0,4735,1,3,0
6,0,52,0,4735,1,4,0
23,0,250,0,4735,1,11,0
3,0,82,0,4735,1,9,0
1,0,8,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,8,0,4735,1,1,0
5,0,127,0,319,2,5,0
41,0,316,0,319,1,3,0
33,0,236,0,4735,1,5,0
4,0,53,0,4735,1,1,0
24,0,173,0,4735,1,7,0
7,0,52,1,4735,1,1,0
19,0,174,1,4735,1,3,0
3,0,39,0,4735,1,2,0
5,0,29,0,4735,1,1,0
14,0,86,0,4735,1,4,0
2,0,27,1,4735,1,2,0
2,0,9,1,4735,1,1,0
5,0,44,0,4735,1,2,0
8,0,63,0,4735,1,2,0
16,0,91,0,4735,1,1,0
10,0,70,0,4735,1,1,0
35,0,276,1,4735,1,11,0
12,0,132,1,4735,1,1,0
46,0,324,0,4735,1,2,0
1,0,20,0,319,2,2,0
2,0,35,0,319,2,3,0
1,0,27,0,319,2,6,0
1,0,27,0,319,2,4,0
1,0,27,0,319,2,2,0
10,0,228,0,4735,1,9,0
1,0,3,0,4735,1,2,0
1,0,3,0,4735,1,2,0
2,0,42,0,4735,1,7,0
1,0,3,0,4735,1,4,0
1,0,6,0,4735,1,3,0
10,0,231,3,4735,1,7,0
8,0,120,0,4735,1,3,0
19,0,278,0,4735,1,7,0
1,0,120,0,4735,1,2,0
5,0,72,0,4735,2,5,0
4,0,61,0,4735,1,1,0
5,0,211,1,4735,1,5,0
2,0,43,0,4735,1,1,0
2,0,60,0,4735,1,1,0
2,0,76,0,319,1,1,0
7,0,91,1,4735,1,4,0
4,0,34,1,4735,1,1,0
7,0,93,0,4735,1,1,0
20,0,283,0,4735,1,2,0
13,0,377,1,4735,1,4,0
6,0,75,0,4735,1,4,0
1,0,182,0,4735,1,7,0
15,0,283,0,4735,1,7,0
1,0,6,0,4735,1,1,0
30,0,292,0,4735,2,5,0
34,0,314,0,4735,2,5,0
1,0,11,0,4735,1,1,0
1,0,8,0,4735,1,1,0
59,0,1508,3,4735,1,32,0
1,0,65,0,4735,1,4,0
5,0,182,2,4735,1,5,0
3,0,199,2,4735,1,5,0
6,0,127,1,4735,1,6,0
23,0,326,2,2,3,7,0
3,0,92,0,4735,1,4,0
2,0,44,0,4735,1,2,0
6,0,65,0,4735,1,2,0
1,0,60,0,4735,1,3,0
8,0,226,1,4735,2,13,0
9,0,161,0,4735,1,1,0
7,0,72,0,4735,1,5,0
3,0,138,0,4735,1,10,0
1,0,78,0,4735,1,3,0
19,0,169,1,4735,1,3,0
27,0,420,3,4735,1,12,0
6,0,66,0,4735,1,10,0
1,0,8,0,4735,1,2,0
1,0,9,0,4735,1,1,0
1,0,10,0,4735,1,1,0
12,0,83,0,4735,1,5,0
5,0,67,0,4735,1,6,0
8,0,57,0,4735,1,3,0
1,0,19,0,4735,1,3,0
1,0,19,0,4735,1,7,0
2,0,157,0,319,2,11,0
29,0,143,0,4735,1,8,0
5,0,35,0,4735,1,5,0
1,0,8,0,4735,1,1,0
12,0,69,0,4735,1,6,0
1,0,8,0,4735,1,2,0
20,0,94,1,4735,1,7,0
1,0,8,0,4735,1,1,0
20,0,91,1,4735,1,5,0
1,0,11,0,4735,1,1,0
1,0,19,0,4735,1,1,0
1,0,8,0,4735,1,1,0
1,0,19,0,4735,1,2,0
3,0,37,0,4735,1,1,0
11,0,93,0,4735,1,2,0
8,0,74,0,4735,1,3,0
2,0,30,0,4735,1,2,0
7,0,72,0,4735,1,5,0
1,0,11,0,4735,1,2,0
9,0,65,0,4735,1,2,0
1,0,16,0,4735,1,3,0
1,0,18,0,4735,1,3,0
2,0,19,0,4735,1,1,0
1,0,29,0,4735,1,4,0
21,0,224,0,4735,1,3,0
1,0,13,0,4735,1,1,0
1,0,8,0,4735,1,2,0
1,0,18,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,38,0,4735,1,11,0
1,0,59,0,319,2,6,0
68,0,375,1,4735,2,18,1
1,0,8,0,4735,1,1,0
2,0,21,0,4735,1,2,0
1,0,13,0,4735,1,2,0
38,0,252,0,4735,1,7,0
1,0,8,0,4735,1,1,0
2,0,21,0,4735,1,2,0
1,0,31,0,4735,1,1,0
84,0,445,1,4735,1,13,0
1,0,8,0,4735,1,1,0
2,0,21,0,4735,1,2,0
21,0,175,0,4735,1,2,0
1,0,8,0,4735,1,1,0
1,0,10,0,4735,1,1,0
1,0,10,0,4735,1,1,0
1,0,1,0,4735,1,1,0
1,0,4,0,4735,1,1,0
8,0,43,0,4735,1,1,0
3,0,58,0,4735,1,1,0
3,0,23,0,4735,1,1,0
22,0,149,0,4735,1,1,0
3,0,35,0,4735,1,1,0
1,0,7,0,4735,1,1,0
3,0,38,0,4735,1,1,0
2,0,21,0,4735,1,2,0
6,0,140,0,4735,1,11,0
2,0,18,0,4735,1,1,0
1,0,106,0,4735,1,1,0
13,0,134,0,4735,1,2,0
3,0,198,0,319,2,5,0
4,0,30,0,4735,1,2,0
8,0,201,0,4735,1,9,0
2,0,18,0,4735,1,1,0
9,0,90,0,4735,1,1,0
9,0,90,0,4735,1,1,0
8,0,84,0,4735,1,1,0
1,0,5,0,4735,1,1,0
12,0,134,0,4735,1,1,0
23,0,92,0,4735,1,2,0
1,0,112,1,4735,1,6,0
13,0,134,0,4735,1,2,0
3,0,197,0,319,2,4,0
6,0,39,0,4735,1,2,0
10,0,143,0,4735,1,8,0
2,0,18,0,4735,1,1,0
1,0,92,0,4735,1,4,0
9,0,95,0,4735,1,1,0
3,0,182,0,319,2,5,0
6,0,39,0,4735,1,2,0
3,0,103,1,4735,1,13,0
2,0,33,0,4735,1,2,0
1,0,20,0,4735,1,3,0
1,0,6,0,4735,1,1,0
1,0,10,0,4735,1,1,0
31,0,190,0,4735,1,8,0
3,0,27,0,4735,1,5,0
25,0,138,0,4735,1,5,0
14,0,153,0,4735,1,15,0
1,0,8,0,4735,1,1,0
3,0,35,0,4735,1,1,0
1,0,59,0,319,2,7,0
1,0,12,0,4735,1,1,0
1,0,11,0,4735,1,1,0
52,0,158,1,4735,1,6,1
16,0,98,2,4735,1,9,0
7,0,107,0,4735,1,2,0
1,0,13,0,4735,1,1,0
3,0,35,0,4735,1,1,0
7,0,34,0,4735,1,2,0
70,0,625,0,4735,1,4,0
140,0,648,0,4735,1,4,0
88,0,446,0,4735,1,3,0
45,0,148,0,4735,1,3,0
1,0,61,0,319,2,6,0
17,0,115,0,4735,1,2,0
3,0,70,0,4735,1,2,0
