target,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
0,23,5,2,2,1,0.74959525725948,True,3.0,20156.0,10.0,5.0,False,15.0,962662.5,41.0,2.0,265.0,981.0,1061.0,265.0,980.0,1060.0,209.0,204.0,263.0,0.7865168539325843,0.7677902621722846,0.9887640449438202
0,7,7,7,1,1,1.0,True,2.0,6150760.0,27.0,9.0,False,26.0,9413483.42857143,51.0,5.0,84.0,2764.0,2778.0,84.0,2309.0,2323.0,84.0,2701.0,2715.0,0.0113621173639887,0.3611816602058548,0.3630530677716883
1,23,13,8,8,1,0.7463659726629285,True,8.0,-12383389.0,43.0,11.0,False,27.0,105193.125,44.0,3.0,1.0,741.0,741.0,1.0,719.0,719.0,1.0,641.0,641.0,0.0028288543140028,0.908062234794908,0.908062234794908
0,34,9,4,2,1,0.8380368437811903,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,30,0,2,2,1,0.7219280948873623,True,3.0,246305.0,10.0,5.0,False,12.0,2359354.0,17.0,2.0,13.0,676.0,681.0,13.0,645.0,650.0,8.0,648.0,648.0,0.0076206604572396,0.5495342929720576,0.5495342929720576
0,44,2,2,2,1,0.8589810370425963,True,14.0,12109580.0,171.0,57.0,False,109.0,551706.5,317.0,5.0,73.0,2802.0,2857.0,73.0,2146.0,2201.0,53.0,2492.0,2527.0,0.0079763663220088,0.3682422451994092,0.3734121122599704
0,117,0,4,3,2,0.8228325325947381,True,22.0,2769989.0,110.0,40.0,False,82.0,497301.25,373.0,4.0,451.0,2578.0,2882.0,316.0,2194.0,2397.0,408.0,1632.0,1902.0,0.0763914830033619,0.3050056032872618,0.3554351886440045
1,12,12,1,1,1,0.0,True,2.0,82773.0,11.0,3.0,False,10.0,254644.0,20.0,3.0,65.0,617.0,624.0,65.0,607.0,614.0,55.0,492.0,494.0,0.1070745697896749,0.9426386233269598,0.9464627151051626
1,14,0,1,1,1,0.0,True,1.0,3824.0,5.0,9.0,True,0.0,0.0,0.0,1.0,755.0,755.0,755.0,716.0,716.0,716.0,304.0,304.0,304.0,0.7367149758454107,0.7367149758454107,0.7367149758454107
1,76,10,2,2,1,0.8019325020834525,True,4.0,165490.0,19.0,6.0,False,8.0,1886484.0,19.0,2.0,4.0,875.0,878.0,4.0,873.0,876.0,2.0,303.0,304.0,0.0070257611241217,0.711943793911007,0.7142857142857143
0,76,4,2,1,1,0.4689955935892812,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,503,1,9,5,1,0.7304645441895072,True,2.0,90980.0,11.0,5.0,False,14.0,1043669.4444444444,23.0,2.0,37.0,1724.0,1742.0,37.0,1692.0,1710.0,36.0,1608.0,1626.0,0.0114657576696622,0.4986055159590951,0.5041834521227146
1,14,7,3,2,1,0.8559631658263386,True,6.0,-11829212.0,20.0,3.0,False,21.0,92181.0,72.0,2.0,544.0,440.0,730.0,544.0,416.0,706.0,499.0,373.0,634.0,0.6756756756756757,0.5054054054054054,0.8581081081081081
1,12,6,5,5,1,0.9697238998682476,True,3.0,291149.0,28.0,12.0,False,58.0,707651.2,140.0,5.0,7.0,823.0,825.0,7.0,812.0,814.0,6.0,748.0,749.0,0.0018731602890018,0.2004281509232004,0.2006957452502007
1,284,168,16,11,1,0.6871689005196603,True,31.0,5504789.0,170.0,42.0,False,258.0,180332.0,1755.0,2.0,272.0,436.0,436.0,261.0,425.0,425.0,268.0,432.0,432.0,0.0389742103738047,0.0627354390031874,0.0627354390031874
1,15,34,5,4,1,0.9126085511552086,True,10.0,2521576.0,64.0,20.0,False,5.0,2864456.8,6.0,4.0,8.0,728.0,733.0,8.0,599.0,604.0,3.0,241.0,241.0,0.0083333333333333,0.5041666666666667,0.5041666666666667
1,43,33,1,1,1,0.0,True,2.0,3649991.0,17.0,9.0,False,6.0,1827491.0,10.0,3.0,23.0,508.0,510.0,23.0,468.0,470.0,21.0,281.0,282.0,0.0296096904441453,0.3795423956931359,0.3808882907133243
0,107,4,13,7,1,0.7858296768448795,True,1.0,518582.0,8.0,3.0,False,75.0,23338.69230769231,438.0,3.0,651.0,784.0,1200.0,651.0,784.0,1200.0,493.0,489.0,857.0,0.278466741826381,0.2762119503945885,0.4836527621195039
0,34,2,3,3,1,0.7671565629018291,True,2.0,491133.0,12.0,6.0,False,35.0,467756.0,70.0,4.0,163.0,733.0,771.0,163.0,562.0,600.0,152.0,574.0,601.0,0.1349206349206349,0.5070546737213404,0.5308641975308642
1,19,10,2,2,1,0.9293636260137188,True,5.0,613778.0,71.0,16.0,False,28.0,1453136.0,42.0,8.0,2.0,878.0,878.0,2.0,842.0,842.0,2.0,763.0,763.0,0.0024711696869851,0.6293245469522241,0.6293245469522241
1,65,3,4,2,1,0.534985651755417,True,9.0,4114015.0,70.0,33.0,False,57.0,502903.0,145.0,4.0,15.0,3232.0,3234.0,15.0,2680.0,2682.0,14.0,2318.0,2319.0,0.0021511544528897,0.3325684784167503,0.3327118887136096
0,74,66,12,10,1,0.7250426201865849,True,7.0,372724.0,30.0,6.0,False,121.0,353163.0833333333,521.0,2.0,620.0,2181.0,2557.0,523.0,2019.0,2321.0,601.0,2024.0,2384.0,0.1515609264853978,0.5098187311178247,0.600453172205438
1,382,311,29,4,2,0.74721457397139,True,1.0,-1978277.0,5.0,2.0,False,20.0,1718665.5172413792,49.0,2.0,800.0,632.0,1017.0,785.0,618.0,994.0,708.0,582.0,886.0,0.5631453534551231,0.4630659253375695,0.704527402700556
1,49,3,3,3,1,0.9617861923084388,True,6.0,5388387.0,34.0,11.0,False,117.0,430554.0,356.0,3.0,5.0,3054.0,3057.0,5.0,2521.0,2524.0,5.0,2774.0,2777.0,0.0010615711252653,0.4909766454352441,0.4915074309978768
0,144,126,29,15,1,0.9320489774085468,True,9.0,6051064.0,80.0,22.0,False,112.0,525837.724137931,521.0,3.0,31.0,267.0,298.0,31.0,264.0,295.0,0.0,233.0,233.0,0.0008340283569641,0.195162635529608,0.195162635529608
0,213,130,14,5,1,0.8456862251332039,True,4.0,269234.0,18.0,10.0,False,23.0,159100.14285714287,83.0,2.0,26.0,555.0,558.0,26.0,554.0,557.0,23.0,167.0,167.0,0.1371428571428571,0.96,0.96
0,8,1,2,2,1,0.7642045065086203,True,4.0,8392766.0,19.0,11.0,False,130.0,18914.0,640.0,8.0,4.0,2022.0,2024.0,4.0,1963.0,1965.0,3.0,1255.0,1257.0,0.0008686210640608,0.2727470141150923,0.2731813246471227
1,63,17,6,2,1,0.8316324929494429,True,13.0,6184524.0,149.0,45.0,False,59.0,340266.3333333333,167.0,8.0,3.0,4502.0,4502.0,3.0,3470.0,3470.0,3.0,3370.0,3370.0,0.0005282620179609,0.4451928156365557,0.4451928156365557
1,835,620,5,2,1,0.8300994120016867,True,19.0,813041.0,66.0,14.0,False,0.0,0.0,0.0,2.0,2.0,743.0,745.0,2.0,743.0,745.0,0.0,0.0,0.0,1.0,1.0,1.0
1,188,102,26,13,1,0.8197631139666604,True,10.0,8117939.0,67.0,24.0,False,227.0,79449.5,1497.0,3.0,13.0,2735.0,2738.0,13.0,2524.0,2527.0,12.0,1872.0,1875.0,0.0023508137432188,0.3386980108499096,0.3392405063291139
1,17,23,2,2,1,0.954434002924965,True,2.0,249291.0,11.0,2.0,False,1.0,591847.0,3.0,2.0,726.0,735.0,735.0,705.0,713.0,713.0,597.0,601.0,601.0,0.9033232628398792,0.9093655589123868,0.9093655589123868
1,11,8,6,3,1,0.9515857130443444,True,4.0,344622.0,15.0,5.0,False,57.0,195164.8333333333,157.0,3.0,8.0,258.0,262.0,8.0,257.0,261.0,8.0,233.0,237.0,0.0127659574468085,0.3319148936170212,0.3375886524822695
0,210,107,8,6,1,0.5983493969385858,True,7.0,6900836.0,76.0,28.0,False,81.0,1078604.25,235.0,5.0,1.0,619.0,620.0,1.0,613.0,614.0,1.0,578.0,579.0,0.001713796058269,0.4961439588688946,0.4970008568980291
1,94,0,2,2,1,0.998693408098057,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,297,56,14,8,1,0.8536572145532714,True,13.0,4544233.0,96.0,39.0,False,6.0,427155.3571428572,11.0,3.0,353.0,423.0,684.0,328.0,408.0,645.0,8.0,14.0,16.0,0.2647058823529412,0.4411764705882353,0.5
0,285,268,14,4,2,0.8893483836275744,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,230,206,28,11,2,0.8795746507062384,True,1.0,201300.0,9.0,3.0,False,107.0,298536.39285714284,406.0,3.0,674.0,1003.0,1514.0,647.0,988.0,1474.0,552.0,926.0,1329.0,0.1870771312584573,0.3135994587280108,0.4499323410013531
0,31,3,3,3,1,0.7716276170651086,True,4.0,80400.0,17.0,7.0,False,54.0,57268.0,214.0,2.0,9.0,692.0,695.0,9.0,692.0,695.0,9.0,610.0,613.0,0.0035498757543485,0.2168974085906993,0.2179623713170039
0,35,0,4,3,1,0.1865699950606409,True,4.0,4312972.0,29.0,12.0,False,25.0,4359896.5,71.0,2.0,43.0,267.0,298.0,39.0,214.0,241.0,41.0,152.0,182.0,0.0502392344497607,0.1830143540669856,0.2188995215311004
1,130,104,3,3,1,0.8815247717824024,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,3,55,6,3,1,0.5865765490329585,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,26,1,2,2,1,0.5032583347756457,True,3.0,1522005.0,22.0,12.0,False,192.0,6767.0,1069.0,4.0,511.0,3100.0,3100.0,334.0,2487.0,2487.0,454.0,2902.0,2902.0,0.0651582414435056,0.415723900902191,0.415723900902191
1,28,120,3,3,1,0.1910377809694877,True,1.0,184891.0,8.0,4.0,False,13.0,1174317.0,16.0,3.0,15.0,1188.0,1194.0,15.0,1178.0,1184.0,15.0,1129.0,1135.0,0.0031626803716149,0.2233643012453054,0.224550306384661
1,1258,61,28,10,2,0.8698157874585186,True,1.0,13297.0,7.0,3.0,False,59.0,51921.96428571428,146.0,2.0,32.0,233.0,250.0,32.0,233.0,250.0,26.0,152.0,163.0,0.0989010989010989,0.5604395604395604,0.6007326007326007
0,3,3,1,1,1,0.0,True,1.0,150336.0,8.0,4.0,False,4.0,368086.0,3.0,4.0,145.0,1512.0,1577.0,131.0,1375.0,1427.0,82.0,206.0,235.0,0.2530487804878049,0.6310975609756098,0.7195121951219512
0,158,18,10,6,1,0.7390731170220304,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,298,180,9,8,7,0.6149757197791997,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,176,8,5,5,1,0.7041255212286466,True,6.0,1225142.0,28.0,10.0,False,46.0,658655.4,95.0,3.0,4.0,910.0,910.0,4.0,856.0,856.0,4.0,844.0,844.0,0.0009952229299363,0.1681926751592356,0.1681926751592356
0,44,7,4,2,1,0.6928281508199168,True,2.0,770867.0,19.0,10.0,False,21.0,926811.75,47.0,6.0,27.0,2285.0,2287.0,27.0,2041.0,2043.0,27.0,1377.0,1379.0,0.0041629497472494,0.2048765982753494,0.2051739518287243
1,140,3,8,7,1,0.8164817971229014,True,8.0,5515682.0,102.0,25.0,False,144.0,602871.125,505.0,3.0,15.0,1271.0,1274.0,15.0,1050.0,1053.0,10.0,965.0,965.0,0.001440544787847,0.1265060240963855,0.1265060240963855
1,35,141,1,1,1,0.0,True,11.0,5520546.0,48.0,17.0,False,40.0,1030017.0,64.0,5.0,16.0,3003.0,3013.0,16.0,2462.0,2472.0,8.0,2745.0,2747.0,0.0014990006662225,0.4573617588274484,0.4576948700866089
0,196,187,4,4,1,0.99407465547616,True,8.0,2883859.0,41.0,13.0,False,25.0,4255995.0,50.0,2.0,292.0,1762.0,1982.0,292.0,1384.0,1604.0,276.0,1717.0,1921.0,0.0397874174087905,0.2467681700660729,0.2760700948003447
0,102,0,3,3,1,0.672730604815334,True,10.0,1258462.0,61.0,20.0,False,33.0,1234021.3333333333,95.0,2.0,249.0,2050.0,2211.0,248.0,1598.0,1758.0,242.0,1934.0,2088.0,0.0437365010799136,0.3482721382289417,0.3759899208063355
1,40,46,39,21,1,0.4474475991018192,True,1.0,825168.0,18.0,6.0,False,66.0,299871.0,186.0,3.0,68.0,924.0,985.0,68.0,867.0,928.0,3.0,396.0,396.0,0.0085653104925053,0.8501070663811563,0.8501070663811563
1,45,5,2,2,1,0.7950402793845223,True,1.0,-26011869.0,9.0,4.0,False,8.0,25748.0,17.0,2.0,56.0,220.0,236.0,56.0,218.0,234.0,47.0,206.0,214.0,0.16,0.69,0.7166666666666667
1,313,114,16,10,1,0.7839345028261657,True,17.0,9702541.0,99.0,31.0,False,102.0,173419.0625,523.0,1.0,65.0,897.0,928.0,65.0,897.0,928.0,64.0,856.0,886.0,0.0300786672836649,0.3965756594169366,0.4104581212401665
1,224,0,5,5,1,0.5953712066814215,True,5.0,459546.0,19.0,6.0,False,44.0,11430.6,158.0,2.0,1529.0,774.0,2129.0,1407.0,736.0,1970.0,1431.0,724.0,1986.0,0.377936130905252,0.19134336236474,0.5244127738189496
0,50,3,3,2,1,0.9800974839660914,True,23.0,11624157.0,160.0,52.0,False,61.0,681214.0,158.0,3.0,1561.0,3061.0,4203.0,1364.0,2509.0,3458.0,709.0,2923.0,3227.0,0.1034231609613983,0.4259286234522942,0.4702112163146394
1,643,0,2,2,1,0.9821283208907984,True,2.0,1267913.0,13.0,4.0,False,1.0,6690.5,1.0,3.0,136.0,1654.0,1716.0,136.0,1571.0,1633.0,133.0,1544.0,1605.0,0.0276004119464469,0.3182286302780638,0.3307929969104016
0,843,0,4,2,1,0.9195680783533728,True,4.0,665883.0,22.0,7.0,False,10.0,5623118.0,16.0,2.0,7.0,2032.0,2036.0,6.0,1783.0,1787.0,7.0,1816.0,1820.0,0.0018836825994819,0.4278314104073463,0.4287732517070873
0,42,4,2,2,1,0.1510969705171136,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,33,37,4,3,1,0.8689075776932854,True,2.0,391622.0,15.0,6.0,False,103.0,66984.0,369.0,2.0,1512.0,973.0,2145.0,1410.0,972.0,2043.0,1415.0,928.0,2007.0,0.3797264682220434,0.2491284526682756,0.5384821668007509
1,7,2,2,2,1,0.9910760598382222,True,2.0,87942.0,15.0,4.0,False,65.0,779092.0,161.0,3.0,92.0,1447.0,1492.0,92.0,1337.0,1382.0,85.0,1249.0,1289.0,0.0236718965042664,0.3440682631434076,0.3550784475639967
1,73,6,4,3,1,0.8901426622683781,True,8.0,4626814.0,71.0,38.0,False,0.0,0.0,0.0,1.0,10.0,367.0,372.0,10.0,364.0,369.0,0.0,4.0,4.0,0.2,1.0,1.0
1,144,17,2,2,2,0.788367004402923,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,47,11,2,2,1,0.9922666387194964,True,4.0,629215.0,12.0,6.0,False,15.0,97463.0,21.0,2.0,1.0,196.0,197.0,1.0,195.0,196.0,1.0,124.0,125.0,0.0092165898617511,0.576036866359447,0.5806451612903226
1,127,1,5,5,1,0.4992991479271718,True,10.0,3774871.0,101.0,29.0,False,206.0,1166794.0,894.0,1.0,0.0,1226.0,1226.0,0.0,1225.0,1225.0,0.0,1218.0,1218.0,0.0001250938203652,0.1524893670252689,0.1524893670252689
1,110,2,5,4,1,0.5801036709479496,True,16.0,13082617.0,295.0,77.0,False,21.0,569348.8,34.0,6.0,578.0,1580.0,1581.0,539.0,1422.0,1423.0,144.0,543.0,544.0,0.2445193929173693,0.9173693086003372,0.9190556492411468
0,59,13,5,3,1,0.901390876367496,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
0,173,89,4,2,1,0.7310684908149285,True,2.0,783092.0,17.0,7.0,False,31.0,2496806.25,58.0,2.0,1.0,1465.0,1466.0,1.0,1346.0,1347.0,1.0,1378.0,1379.0,0.0003722315280104,0.2566536385631863,0.2568397543271915
0,13,5,2,2,1,1.0,True,4.0,-14810616.0,27.0,13.0,False,23.0,26393.0,100.0,4.0,424.0,408.0,567.0,424.0,404.0,563.0,397.0,312.0,452.0,0.7007042253521126,0.551056338028169,0.7975352112676056
0,47,1,3,3,1,0.5606987876205061,True,7.0,4591292.0,34.0,10.0,False,200.0,17987.333333333332,659.0,3.0,20.0,1670.0,1675.0,18.0,1374.0,1377.0,20.0,1616.0,1621.0,0.0031166518254674,0.2399821905609973,0.2407242505194419
1,222,46,4,2,1,0.5644854968740639,True,7.0,2186148.0,37.0,6.0,False,4.0,16850.25,9.0,1.0,134.0,1221.0,1307.0,134.0,1139.0,1225.0,131.0,1140.0,1224.0,0.0272670935757074,0.2356951043172898,0.2530468911381945
0,2,2,2,2,1,1.0,True,2.0,1919352.0,17.0,9.0,False,27.0,3777.0,29.0,8.0,13.0,2975.0,2978.0,13.0,2579.0,2582.0,11.0,2739.0,2740.0,0.0018747070770192,0.4280581159193876,0.4282143415091392
1,32,13,7,5,2,0.8353368326310556,True,6.0,568458.0,37.0,11.0,False,66.0,68047.875,153.0,5.0,212.0,1551.0,1570.0,204.0,1323.0,1342.0,202.0,1386.0,1401.0,0.1380013596193066,0.9428959891230456,0.9530931339225016
1,87,6,2,2,1,0.8826013308449941,True,27.0,5247118.0,170.0,53.0,False,8.0,798963.5,12.0,4.0,279.0,2802.0,2802.0,268.0,2451.0,2451.0,275.0,1919.0,1919.0,0.039838337182448,0.277136258660508,0.277136258660508
1,13,8,4,2,1,0.978033486181519,True,2.0,59806.0,8.0,3.0,False,18.0,8073.0,42.0,2.0,11.0,431.0,432.0,11.0,430.0,431.0,11.0,337.0,338.0,0.0211640211640211,0.5961199294532628,0.5978835978835979
1,31,2,2,2,1,0.6136190195993708,True,3.0,-25915833.0,18.0,8.0,False,6.0,91226.0,9.0,3.0,189.0,184.0,296.0,188.0,184.0,295.0,150.0,170.0,252.0,0.4733542319749216,0.5360501567398119,0.7931034482758621
1,164,51,8,4,1,0.8644457252896113,True,15.0,5855059.0,90.0,33.0,False,40.0,35441.25,130.0,3.0,433.0,995.0,1342.0,427.0,929.0,1271.0,427.0,934.0,1277.0,0.0639378547953391,0.1396773229757992,0.1909172393187929
1,39,14,2,2,1,0.5631028237513912,True,1.0,3433.0,7.0,3.0,False,53.0,8039.0,177.0,2.0,86.0,681.0,720.0,86.0,681.0,720.0,83.0,618.0,655.0,0.0284649271433412,0.2097594035920027,0.2222975262622839
1,29,2,2,2,1,0.7088356733321961,True,1.0,694880.0,9.0,6.0,False,105.0,581355.5,423.0,6.0,1910.0,2134.0,3237.0,1613.0,1962.0,2827.0,1794.0,1870.0,2907.0,0.4003122212310437,0.4172613737734166,0.648528099910794
1,102,107,31,18,1,0.8690619831356875,True,2.0,570730.0,25.0,5.0,False,296.0,165702.5806451613,2163.0,3.0,217.0,923.0,1079.0,217.0,877.0,1033.0,202.0,903.0,1044.0,0.0307668990603213,0.1370112155198545,0.158381327675053
1,12,6,5,5,1,0.9697238998682473,True,3.0,-12227120.0,20.0,8.0,False,15.0,611390.0,45.0,2.0,9.0,325.0,334.0,9.0,325.0,334.0,0.0,295.0,295.0,0.0014641288433382,0.4333821376281113,0.4333821376281113
1,70,69,4,3,1,0.7370733650950991,True,4.0,528966.0,21.0,6.0,False,47.0,763.0,233.0,1.0,268.0,620.0,766.0,268.0,620.0,766.0,232.0,589.0,705.0,0.1260140616549486,0.319091400757166,0.3818280151433207
0,25,11,2,2,1,0.9182958340544896,True,5.0,1442263.0,25.0,7.0,False,17.0,623854.0,41.0,1.0,238.0,720.0,907.0,238.0,719.0,906.0,49.0,244.0,267.0,0.1347708894878706,0.660377358490566,0.7223719676549866
1,4,2,2,2,1,1.0,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,75,138,2,2,1,0.3315314310672507,True,1.0,3657.0,5.0,2.0,False,2.0,56949.0,1.0,2.0,11.0,985.0,987.0,11.0,985.0,987.0,7.0,69.0,69.0,0.1066666666666666,0.9333333333333332,0.9333333333333332
1,11,22,1,1,1,0.0,True,3.0,-14066005.0,11.0,3.0,False,3.0,3054301.0,3.0,2.0,3.0,304.0,304.0,3.0,298.0,298.0,3.0,275.0,275.0,0.0061538461538461,0.4246153846153846,0.4246153846153846
1,37,15,2,2,1,0.3912435636292556,True,5.0,112259.0,23.0,8.0,False,7.0,4729375.0,9.0,4.0,2.0,709.0,709.0,2.0,689.0,689.0,2.0,580.0,580.0,0.0047244094488188,0.9149606299212598,0.9149606299212598
1,3,8,1,1,1,0.0,True,5.0,3060229.0,20.0,16.0,False,28.0,1295.0,46.0,20.0,1025.0,3468.0,3468.0,837.0,3142.0,3142.0,6.0,24.0,24.0,0.1272727272727272,0.4545454545454545,0.4545454545454545
1,173,687,4,3,1,0.4176721085515829,True,3.0,264240.0,13.0,4.0,False,89.0,48184.75,462.0,2.0,538.0,1255.0,1529.0,537.0,1255.0,1528.0,414.0,1172.0,1359.0,0.1757729775518847,0.4968233799237611,0.5760271071579839
0,562,1421,2,2,1,0.9371592420035968,True,5.0,2026506.0,30.0,15.0,False,69.0,236.0,162.0,4.0,4.0,2846.0,2848.0,4.0,2451.0,2453.0,2.0,2577.0,2577.0,0.0005906674542232,0.5075802323291987,0.5075802323291987
1,10,13,5,4,1,0.962706936446968,True,3.0,771686.0,24.0,11.0,False,210.0,366215.8,1069.0,5.0,1852.0,1363.0,2856.0,1622.0,1175.0,2469.0,1671.0,1166.0,2496.0,0.2708130871396177,0.1890184645286686,0.4044379656624554
1,20,4,4,4,1,0.9515535841814056,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,96,23,3,3,1,0.7395759277041726,True,1.0,122065.0,9.0,5.0,False,13.0,80431.0,24.0,5.0,43.0,239.0,248.0,43.0,238.0,247.0,30.0,148.0,150.0,0.1823529411764705,0.8764705882352941,0.888235294117647
1,3,8,1,1,1,0.0,True,1.0,33306.0,6.0,2.0,False,17.0,3981989.0,65.0,2.0,89.0,1394.0,1421.0,73.0,1104.0,1131.0,83.0,1245.0,1269.0,0.052930056710775,0.7851291745431632,0.800252047889099
1,115,58,2,2,2,0.8819963371537032,True,3.0,246624.0,17.0,6.0,False,5.0,416467.0,12.0,2.0,0.0,342.0,342.0,0.0,274.0,274.0,0.0,336.0,336.0,0.0019047619047619,0.6419047619047619,0.6419047619047619
0,66,2,4,2,2,0.6648652751073321,False,4.0,683683.5,27.0,9.0,True,24.0,274143.1666666666,61.0,3.0,75.0,916.0,1022.0,71.0,863.0,959.5,40.0,584.0,638.0,0.039521430929511,0.44285158174047057,0.49223529793231746
1,68,49,29,8,1,0.907261659251741,True,12.0,2899131.0,49.0,9.0,False,98.0,105266.79310344828,372.0,2.0,15.0,291.0,297.0,15.0,290.0,296.0,9.0,255.0,255.0,0.0086730268863833,0.2220294882914137,0.2220294882914137
1,233,2,4,4,1,0.5586667219235298,True,5.0,-30321507.0,27.0,10.0,False,13.0,152401.5,21.0,2.0,33.0,151.0,156.0,33.0,150.0,155.0,28.0,112.0,114.0,0.2027972027972027,0.7902097902097902,0.8041958041958042
0,554,196,5,5,1,0.3817621984788299,True,6.0,1600400.0,41.0,22.0,False,45.0,48426.2,184.0,8.0,880.0,2901.0,3259.0,872.0,2841.0,3198.0,708.0,1962.0,2261.0,0.2632751578165614,0.7289268473821018,0.8399554400297067
1,690,35,7,4,1,0.5279565407849459,True,24.0,-32111670.0,91.0,31.0,False,12.0,120086.0,16.0,3.0,42.0,119.0,137.0,42.0,118.0,136.0,36.0,84.0,98.0,0.3189655172413793,0.7327586206896551,0.853448275862069
1,43,0,3,3,1,0.8206490216435324,True,5.0,-16186759.0,32.0,15.0,False,13.0,224897.0,45.0,5.0,491.0,504.0,605.0,482.0,490.0,591.0,431.0,381.0,469.0,0.8622754491017964,0.7624750499001997,0.93812375249501
1,48,0,1,1,1,0.0,True,2.0,29562.0,10.0,4.0,False,10.0,223452.0,10.0,2.0,32.0,910.0,940.0,32.0,778.0,808.0,31.0,853.0,882.0,0.005705116776609,0.1522553039757532,0.1574255660545551
1,808,2,20,4,1,0.6452884820061042,True,16.0,3354812.0,229.0,37.0,False,14.0,132515.0,23.0,2.0,0.0,1193.0,1193.0,0.0,1034.0,1034.0,0.0,556.0,556.0,0.0013679890560875,0.761969904240766,0.761969904240766
1,680,632,2,1,1,0.9993293990635056,True,8.0,6706911.0,43.0,9.0,False,9.0,2773474.0,22.0,2.0,10.0,1410.0,1410.0,10.0,1213.0,1213.0,10.0,1255.0,1255.0,0.0079250720461095,0.904899135446686,0.904899135446686
1,105,33,4,2,1,0.8519326604328007,True,8.0,14340119.0,77.0,48.0,False,10.0,3322221.25,24.0,5.0,0.0,1091.0,1091.0,0.0,932.0,932.0,0.0,1016.0,1016.0,0.0001530221882172,0.1556235654169854,0.1556235654169854
0,196,11,2,2,1,0.813186724838245,True,11.0,796688.0,81.0,33.0,False,7.0,2256064.0,9.0,6.0,10.0,596.0,597.0,10.0,575.0,576.0,6.0,230.0,230.0,0.0162790697674418,0.5372093023255814,0.5372093023255814
0,55,2,3,3,1,0.9115643656167202,True,6.0,2238238.0,27.0,10.0,False,26.0,120316.0,79.0,3.0,120.0,916.0,937.0,120.0,915.0,936.0,102.0,370.0,377.0,0.2627551020408163,0.9464285714285714,0.9642857142857144
0,325,310,18,4,1,0.6915950446407344,True,8.0,598132.0,26.0,6.0,False,23.0,473379.0555555556,120.0,2.0,390.0,969.0,1253.0,390.0,968.0,1252.0,25.0,300.0,310.0,0.0643564356435643,0.745049504950495,0.7698019801980198
1,267,51,7,6,1,0.7077908772607523,True,2.0,-12290687.0,17.0,7.0,False,14.0,993167.7142857144,28.0,2.0,139.0,592.0,617.0,139.0,592.0,617.0,123.0,542.0,559.0,0.1768901569186876,0.7746077032810271,0.7988587731811697
