Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc
0,36,1,220,2,0.162429,2,7,2,0.124324,0.148387,23,23,3,3,3,36,12,3,3,20,38,0.0,0.0144928,2,0,0,12,0.0127389,2,3,3,0,0,1,136,166,6,4,5,0,18,0,11,2,32,85,0,23,2,155,185,8,4,5,0,20,0,13,2,44,94,0,35,2,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,70.0,32.0,7.77778,105.0,31.0,11.6667,-35.0,1.0,-3.88889,194.571,42.9,10.3221,0.017749,0.0245946,0.269015,0.0426566,7.0,3.0,0.0,7.0,136.0,0.0,5.0,0.0,152.0,17.0,21.0,5.0,7.0,0.0,10.0,72.0,35.0
0,25,1,106,2,0.0,0,0,0,0.0,0.0,0,0,3,0,0,5,12,5,2,8,13,0.5,0.236842,9,7,1,1,0.116883,9,1,1,0,0,1,29,38,6,8,3,1,5,1,1,0,38,12,1,22,2,68,82,9,16,3,5,14,1,6,0,89,30,1,63,4,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,195.0,49.0,11.4706,117.0,31.0,6.88235,78.0,36.0,4.58824,241.714,62.1326,10.9524,0.0164397,0.0252949,0.283022,0.0426652,8.0,2.0,2.0,6.0,10.0,0.0,3.0,0.0,38.0,5.0,28.0,2.0,2.0,0.0,1.0,15.0,5.0
0,29,1,133,2,0.257282,2,5,2,0.2,0.232558,21,20,3,3,3,19,11,2,2,20,32,0.181818,0.0674157,6,6,2,9,0.0652174,6,3,3,0,0,1,83,102,2,4,1,0,12,0,10,3,26,54,0,22,3,86,105,4,4,1,0,13,0,11,3,37,55,0,33,3,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,47.0,23.0,6.71429,44.0,26.0,6.28571,3.0,8.0,0.428571,187.286,108.763,9.5467,0.0137255,0.0237783,0.251988,0.0426502,8.0,3.0,1.0,7.0,66.0,0.0,1.0,0.0,87.0,12.0,21.0,1.0,2.0,0.0,10.0,53.0,18.0
0,27,1,166,2,0.124324,1,1,1,0.114286,0.121739,16,14,1,2,2,29,7,2,2,11,23,0.0,0.0175439,2,0,0,2,0.017094,2,0,0,0,0,0,112,137,6,2,6,2,12,0,1,1,12,72,0,1,1,115,140,6,2,6,2,13,0,2,1,13,73,0,2,1,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,6.0,223.0,141.0,12.3889,172.0,69.0,9.55556,51.0,72.0,2.83333,287.857,93.8065,10.6248,0.0141928,0.0212265,0.26377,0.034525,6.0,1.0,0.0,6.0,66.0,0.0,6.0,0.0,114.0,12.0,0.0,6.0,8.0,0.0,1.0,48.0,28.0
0,38,1,351,2,0.573745,11,55,18,0.525478,0.564885,165,148,4,5,3,52,15,9,9,31,54,0.0588235,0.0288462,6,5,1,16,0.0223881,6,3,3,0,0,1,202,245,6,9,5,5,23,0,16,2,37,140,0,28,2,262,314,8,9,5,5,35,0,28,2,89,164,0,80,2,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,159.0,75.0,17.6667,197.0,72.0,21.8889,-38.0,9.0,-4.22222,194.571,44.8239,8.67717,0.0279816,0.0225766,0.231637,0.0426041,11.0,3.0,0.0,11.0,231.0,0.0,5.0,0.0,272.0,22.0,21.0,5.0,7.0,0.0,15.0,106.0,50.0
0,38,1,226,2,0.0,0,0,0,0.0,0.0,0,0,13,2,2,38,32,7,5,33,54,0.0,0.101911,16,10,0,6,0.0963855,16,3,3,0,0,1,141,180,11,27,1,4,21,0,5,0,92,78,0,45,5,150,189,11,27,1,4,24,0,8,0,95,81,0,48,5,8.0,7.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,42.0,1.0,0.0,9.0,657.0,203.0,15.6429,466.0,141.0,11.0952,191.0,194.0,4.54762,302.571,88.4264,17.2555,0.038878,0.0380987,0.44291,0.0543633,27.0,3.0,1.0,26.0,210.0,0.0,1.0,1.0,153.0,21.0,72.0,1.0,3.0,0.0,5.0,92.0,32.0
0,16,1,25,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,0,0,1,3,0.0,0.111111,1,0,0,2,0.111111,1,2,2,0,0,1,8,10,15,10,0,0,2,0,1,0,41,2,0,29,4,8,10,15,10,0,0,2,0,1,0,41,2,0,29,4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,5.0,66.0,19.0,5.07692,100.0,39.0,7.69231,-34.0,10.0,-2.61538,302.571,30.6255,5.61911,0.00277289,0.00791609,0.131568,0.000771417,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,2.0,33.0,0.0,0.0,0.0,1.0,2.0,2.0
0,18,1,70,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,14,4,9,4,3,7,0.6,0.255319,12,12,3,2,0.255319,12,1,1,0,0,1,35,53,3,0,3,0,4,0,4,0,4,19,0,4,0,35,53,3,0,3,0,4,0,4,0,4,19,0,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,65.0,28.0,7.22222,20.0,6.0,2.22222,45.0,25.0,5.0,241.714,60.5824,6.41569,0.00291495,0.0163241,0.169334,0.0343568,8.0,1.0,3.0,5.0,6.0,0.0,3.0,0.0,30.0,4.0,13.0,1.0,0.0,2.0,4.0,14.0,14.0
0,27,1,169,2,0.327177,3,9,3,0.223776,0.288288,32,32,4,4,3,27,12,4,3,13,24,0.5,0.177778,24,18,2,2,0.177778,24,3,3,0,0,1,111,143,15,18,2,2,11,1,3,0,70,63,1,26,3,111,143,15,18,2,2,11,1,3,0,70,63,1,26,3,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,96.0,54.0,8.0,97.0,52.0,8.08333,-1.0,4.0,-0.0833333,227.429,70.3393,8.39741,0.005304,0.0196272,0.217436,0.0354069,13.0,4.0,1.0,12.0,55.0,0.0,2.0,3.0,110.0,11.0,51.0,1.0,2.0,0.0,3.0,50.0,18.0
0,18,1,34,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,5,1,1,3,6,0.333333,0.2,3,3,1,2,0.2,3,1,1,0,0,1,12,17,5,6,0,1,3,0,2,0,32,4,0,23,1,12,17,5,6,0,1,3,0,2,0,32,4,0,23,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,21.0,10.0,3.0,23.0,16.0,3.28571,-2.0,10.0,-0.285714,227.429,26.0408,4.64887,0.00236185,0.00622749,0.107619,0.000428437,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,10.0,3.0,29.0,0.0,1.0,0.0,2.0,6.0,4.0
0,21,1,94,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,19,11,2,2,13,17,0.2,0.107692,7,6,1,4,0.107692,7,0,0,0,0,0,58,74,5,2,5,2,4,0,4,0,4,37,0,4,0,58,74,5,2,5,2,4,0,4,0,4,37,0,4,0,5.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,48.0,24.0,4.36364,58.0,22.0,5.27273,-10.0,22.0,-0.909091,194.143,102.824,10.1348,0.0152872,0.0262155,0.271462,0.0451843,10.0,1.0,2.0,8.0,6.0,0.0,5.0,0.0,52.0,4.0,0.0,5.0,0.0,0.0,4.0,28.0,19.0
0,20,1,105,2,0.232955,1,4,1,0.116279,0.147059,10,10,1,5,5,23,15,2,2,15,20,0.75,0.160494,13,13,3,1,0.160494,13,2,4,0,0,1,68,86,8,8,1,2,5,0,3,0,27,53,0,21,2,68,86,8,8,1,2,5,0,3,0,27,53,0,21,2,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.0,122.0,97.0,11.0909,159.0,117.0,14.4545,-37.0,6.0,-3.36364,302.571,110.391,7.38689,0.00317731,0.0189017,0.196374,0.0359179,13.0,3.0,2.0,11.0,10.0,0.0,1.0,4.0,65.0,5.0,21.0,1.0,0.0,0.0,3.0,37.0,23.0
0,17,1,68,2,0.0,0,0,0,0.0,0.0,0,0,8,0,0,9,5,1,1,3,12,0.444444,0.372093,16,12,4,5,0.372093,16,4,5,0,0,1,27,52,15,16,0,0,9,0,8,0,77,7,0,50,6,27,52,15,16,0,0,9,0,8,0,77,7,0,50,6,3.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,8.0,101.0,24.0,5.61111,58.0,14.0,3.22222,43.0,20.0,2.38889,302.571,130.274,9.23472,0.0104671,0.0220921,0.241801,0.0367513,3.0,4.0,1.0,2.0,28.0,0.0,0.0,0.0,26.0,8.0,70.0,0.0,0.0,0.0,7.0,10.0,8.0
0,21,1,143,2,0.745968,4,34,5,0.634146,0.686275,78,70,2,6,3,39,16,1,1,22,29,0.0,0.0540541,6,3,0,3,0.0540541,6,2,3,0,0,1,105,123,7,6,0,1,7,0,2,0,27,71,0,13,3,105,123,7,6,0,1,7,0,2,0,27,71,0,13,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,5.0,174.0,45.0,12.4286,185.0,58.0,13.2143,-11.0,28.0,-0.785714,302.571,72.6289,4.22329,0.00333836,0.0127115,0.11579,0.033951,8.0,2.0,1.0,7.0,21.0,0.0,0.0,0.0,112.0,7.0,29.0,0.0,3.0,0.0,2.0,42.0,36.0
0,21,1,37,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,5,2,2,2,4,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,14,17,2,0,2,0,2,0,2,0,2,6,0,2,0,14,17,2,0,2,0,2,0,2,0,2,6,0,2,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,16.0,6.0,2.28571,19.0,6.0,2.71429,-3.0,1.0,-0.428571,194.0,94.9018,8.69863,0.00454238,0.0224606,0.231362,0.0444271,3.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,2.0,7.0,2.0
0,19,1,44,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,6,1,1,3,6,0.0,0.0,0,0,0,4,0.0,0,0,0,0,0,0,21,26,3,0,3,0,3,0,3,0,3,10,0,3,0,21,26,3,0,3,0,3,0,3,0,3,10,0,3,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,15.0,6.0,2.14286,18.0,5.0,2.57143,-3.0,1.0,-0.428571,194.0,90.5714,8.69863,0.0044925,0.0224606,0.231362,0.0444271,3.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,16.0,3.0,0.0,3.0,0.0,0.0,3.0,8.0,3.0
0,33,1,217,2,0.292169,3,5,3,0.221622,0.233333,41,35,1,3,3,24,13,2,3,12,21,0.25,0.104895,15,10,1,3,0.0909091,15,0,0,0,0,0,128,163,8,1,8,1,9,2,3,0,9,85,2,3,0,150,185,8,1,8,1,11,2,5,0,11,97,2,5,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,57.0,20.0,8.14286,90.0,34.0,12.8571,-33.0,0.0,-4.71429,194.0,103.602,7.56943,0.0132363,0.019991,0.201354,0.0439551,8.0,1.0,1.0,7.0,28.0,0.0,8.0,0.0,120.0,8.0,0.0,6.0,5.0,0.0,3.0,41.0,18.0
0,35,1,197,2,0.0953079,1,2,1,0.0613497,0.0775194,10,10,2,1,1,19,14,4,3,23,36,0.125,0.0743802,9,6,1,7,0.0642857,9,3,3,0,0,1,112,144,6,7,5,3,13,0,7,0,27,69,0,20,0,131,163,8,7,5,3,16,0,10,0,40,80,0,33,0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,79.0,32.0,8.77778,53.0,42.0,5.88889,26.0,26.0,2.88889,144.286,74.7306,8.98492,0.0192032,0.0257861,0.249354,0.0451591,13.0,3.0,1.0,12.0,78.0,0.0,5.0,0.0,130.0,13.0,21.0,5.0,5.0,0.0,7.0,61.0,20.0
0,23,1,56,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,8,3,1,7,11,0.0,0.178571,5,3,0,2,0.178571,5,1,1,0,0,1,23,34,4,8,1,1,4,1,1,0,37,12,1,22,2,23,34,4,8,1,1,4,1,1,0,37,12,1,22,2,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,23.0,10.0,4.6,11.0,10.0,2.2,12.0,10.0,2.4,85.4286,29.4472,6.21176,0.00809812,0.0238409,0.189499,0.0536155,5.0,2.0,1.0,4.0,6.0,0.0,1.0,0.0,22.0,4.0,28.0,0.0,1.0,0.0,1.0,13.0,4.0
0,59,1,667,2,0.173286,9,33,9,0.183908,0.205941,112,104,3,4,4,122,40,9,8,71,104,0.25,0.0737052,37,21,2,6,0.0709091,39,5,7,0,0,1,465,563,16,18,10,4,33,1,7,1,90,350,1,38,2,511,609,16,19,10,5,42,1,16,1,102,372,1,50,2,17.0,11.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.0,1.0,0.0,6.0,501.0,133.0,17.2759,386.0,178.0,13.3103,115.0,26.0,3.96552,144.0,58.3305,21.326,0.1339,0.0689832,0.606667,0.143122,43.0,5.0,8.0,36.0,528.0,0.0,10.0,2.0,520.0,33.0,72.0,9.0,16.0,0.0,7.0,276.0,118.0
0,23,1,62,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,11,3,2,11,16,0.0,0.0625,2,0,0,2,0.0625,2,1,1,0,0,1,30,40,5,8,2,1,5,1,1,0,38,16,1,22,2,30,40,5,8,2,1,5,1,1,0,38,16,1,22,2,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,49.0,10.0,4.08333,30.0,13.0,2.5,19.0,10.0,1.58333,144.286,56.1283,12.0117,0.00920929,0.0319751,0.326155,0.0515692,8.0,2.0,1.0,7.0,10.0,0.0,2.0,0.0,28.0,5.0,28.0,1.0,1.0,0.0,1.0,18.0,5.0
0,36,1,304,2,0.184985,2,5,3,0.126394,0.132075,34,28,1,1,1,31,13,8,8,26,39,0.4,0.115789,22,9,2,3,0.112971,27,3,3,0,0,1,168,218,10,8,9,4,13,0,4,0,27,131,0,17,0,212,269,10,8,9,4,20,0,11,0,34,153,0,24,0,4.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,197.0,60.0,16.4167,132.0,73.0,11.0,65.0,51.0,5.41667,144.286,71.876,9.57998,0.0674326,0.0291849,0.2679,0.063506,15.0,3.0,1.0,14.0,78.0,0.0,9.0,0.0,233.0,13.0,21.0,9.0,7.0,0.0,4.0,84.0,30.0
0,35,1,272,2,0.0816733,4,17,4,0.121849,0.137755,29,27,4,3,3,45,22,3,3,37,59,0.333333,0.079602,16,12,2,4,0.0754717,16,5,7,0,0,1,185,227,10,18,4,4,22,0,5,0,79,129,0,36,1,196,238,10,19,4,5,25,0,8,0,85,134,0,42,1,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,127.0,80.0,10.5833,108.0,94.0,9.0,19.0,19.0,1.58333,139.286,80.3217,11.5044,0.0213193,0.0303751,0.312227,0.0463713,22.0,5.0,1.0,21.0,231.0,0.0,4.0,2.0,197.0,22.0,72.0,4.0,6.0,0.0,5.0,128.0,45.0
0,32,1,246,2,0.169492,1,4,2,0.111628,0.134969,24,22,1,3,2,22,13,8,8,30,42,0.4,0.146497,23,9,2,3,0.123656,23,3,3,0,0,1,134,186,11,7,10,3,12,0,4,0,26,89,0,17,0,163,215,11,7,10,3,19,0,11,0,33,104,0,24,0,5.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,5.0,196.0,45.0,13.0667,118.0,51.0,7.86667,78.0,43.0,5.2,144.286,56.9934,12.5528,0.0608909,0.0566341,0.389329,0.148516,14.0,3.0,1.0,13.0,66.0,0.0,10.0,0.0,179.0,12.0,21.0,10.0,5.0,0.0,4.0,77.0,22.0
0,29,1,200,2,0.0970464,1,1,1,0.0930233,0.0958904,16,14,2,2,2,29,12,4,4,13,26,0.0,0.0283688,4,3,0,2,0.0266667,4,0,0,0,0,0,137,163,5,2,5,2,13,0,1,0,13,94,0,1,0,146,172,5,2,5,2,16,0,4,0,16,97,0,4,0,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,4.0,103.0,36.0,7.35714,91.0,52.0,6.5,12.0,18.0,0.857143,137.143,63.9806,10.548,0.0410564,0.041387,0.315123,0.108195,11.0,1.0,0.0,11.0,78.0,0.0,5.0,0.0,148.0,13.0,0.0,5.0,6.0,0.0,1.0,64.0,28.0
0,33,1,281,2,0.0578999,3,12,3,0.060241,0.0724638,15,15,2,4,3,47,21,6,5,33,54,0.333333,0.0572917,11,9,2,4,0.0547945,12,5,7,0,0,1,181,222,7,16,1,2,21,0,5,0,78,121,0,36,1,207,249,7,17,1,3,27,0,11,0,87,133,0,45,1,5.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,4.0,156.0,56.0,11.1429,136.0,74.0,9.71429,20.0,21.0,1.42857,137.143,65.6273,12.5792,0.0360789,0.0356114,0.349068,0.0563994,21.0,5.0,1.0,20.0,210.0,0.0,1.0,2.0,208.0,21.0,72.0,1.0,5.0,0.0,5.0,118.0,47.0
0,20,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,4,2,2,2,4,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,23,29,3,0,3,0,2,0,2,0,2,12,0,2,0,23,29,3,0,3,0,2,0,2,0,2,12,0,2,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,12.0,4.0,3.0,8.0,4.0,2.0,4.0,2.0,1.0,138.429,48.9524,2.80367,0.00183331,0.0118505,0.0871299,0.0342397,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,20.0,2.0,0.0,3.0,0.0,0.0,2.0,7.0,4.0
0,28,1,117,2,0.0,0,0,0,0.0,0.0,0,0,4,2,1,14,11,1,1,10,21,0.0,0.0875,7,3,0,5,0.0875,7,1,1,0,0,1,73,90,4,8,1,1,11,1,4,0,44,46,1,25,2,73,90,4,8,1,1,11,1,4,0,44,46,1,25,2,7.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,117.0,72.0,7.3125,61.0,21.0,3.8125,56.0,59.0,3.5,144.857,59.0806,14.5859,0.0256083,0.0381953,0.394849,0.057889,7.0,2.0,1.0,6.0,55.0,0.0,1.0,0.0,71.0,11.0,28.0,0.0,5.0,0.0,4.0,42.0,13.0
0,31,1,268,2,0.0168244,1,1,1,0.0546218,0.0223464,13,4,2,1,1,24,15,7,7,31,47,0.625,0.186813,34,21,5,3,0.163551,35,3,3,0,0,1,148,207,8,7,7,3,16,0,7,0,30,96,0,20,0,179,238,10,7,7,3,22,0,13,0,56,113,0,46,0,6.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,4.0,327.0,142.0,23.3571,174.0,69.0,12.4286,153.0,137.0,10.9286,144.286,29.5933,13.1504,0.0838039,0.0341952,0.354994,0.0525157,15.0,3.0,1.0,14.0,120.0,0.0,7.0,0.0,191.0,16.0,21.0,7.0,7.0,0.0,7.0,89.0,24.0
0,39,1,254,2,0.0830508,1,3,1,0.0462963,0.0680272,10,10,13,2,2,28,15,4,2,16,36,0.666667,0.306122,45,42,6,3,0.234375,45,2,2,0,0,1,102,167,11,29,1,6,20,0,8,0,88,39,0,48,5,147,216,11,29,1,6,26,0,13,0,94,66,0,53,5,8.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,179.0,97.0,11.1875,51.0,41.0,3.1875,128.0,97.0,8.0,144.857,80.2315,12.7638,0.029334,0.0341052,0.347701,0.0524937,13.0,2.0,0.0,13.0,190.0,0.0,1.0,1.0,140.0,20.0,69.0,0.0,4.0,0.0,8.0,55.0,28.0
0,15,1,21,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,2,0.0,0.166667,1,0,0,2,0.166667,1,1,1,0,0,1,5,7,9,7,0,0,1,0,1,0,24,1,0,20,2,5,7,9,7,0,0,1,0,1,0,24,1,0,20,2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,144.857,110.714,1.76682,7.48253e-05,0.0100966,0.0617154,0.0339284,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0
0,25,1,132,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,7,5,2,2,6,10,0.0,0.103448,3,3,0,2,0.0337079,3,1,1,0,0,1,26,37,4,1,1,1,4,0,1,0,9,13,0,5,3,86,108,8,7,5,7,15,0,8,0,23,41,0,15,3,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,58.0,39.0,14.5,26.0,26.0,6.5,32.0,13.0,8.0,132.286,84.9631,4.582,0.0208912,0.0287682,0.16105,0.100165,5.0,2.0,1.0,4.0,6.0,0.0,1.0,0.0,42.0,4.0,5.0,1.0,1.0,0.0,1.0,15.0,6.0
0,27,1,98,2,0.847368,4,14,4,0.513889,0.711538,37,37,3,4,3,13,11,2,3,9,15,0.333333,0.212121,14,12,1,2,0.212121,14,2,2,0,0,1,52,72,12,9,1,2,6,1,2,0,43,31,1,24,3,52,72,12,9,1,2,6,1,2,0,43,31,1,24,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,10.0,7.0,2.5,19.0,17.0,4.75,-9.0,1.0,-2.25,144.857,95.1714,4.57263,0.00266161,0.0173552,0.138328,0.0411648,9.0,3.0,1.0,8.0,15.0,0.0,1.0,1.0,49.0,6.0,41.0,0.0,0.0,0.0,2.0,26.0,11.0
0,18,1,35,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,5,1,1,3,5,0.666667,0.4,6,6,2,1,0.4,6,1,1,0,0,1,9,18,5,6,0,1,2,0,2,0,31,3,0,23,1,9,18,5,6,0,1,2,0,2,0,31,3,0,23,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,144.857,110.714,1.76682,7.48253e-05,0.0100966,0.0617154,0.0339284,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,29.0,0.0,0.0,0.0,2.0,4.0,3.0
0,22,1,109,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,14,10,1,1,11,15,0.0,0.0,0,0,0,4,0.0,0,2,4,0,0,1,41,50,9,7,2,1,4,0,3,0,26,24,0,21,2,73,88,11,11,4,3,9,0,8,0,33,41,0,28,2,4.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,126.0,51.0,11.4545,114.0,44.0,10.3636,12.0,10.0,1.09091,143.857,29.3878,11.6615,0.0332194,0.0313233,0.318039,0.0486964,9.0,3.0,1.0,8.0,6.0,0.0,2.0,4.0,50.0,4.0,21.0,2.0,0.0,0.0,3.0,21.0,17.0
0,36,1,235,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,28,14,1,1,29,41,0.0,0.00613497,1,0,0,4,0.00613497,1,0,0,0,0,0,162,200,3,1,3,1,12,0,3,0,12,125,0,3,0,162,200,3,1,3,1,12,0,3,0,12,125,0,3,0,6.0,5.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,119.0,41.0,8.5,91.0,55.0,6.5,28.0,15.0,2.0,138.429,43.2557,10.193,0.0218995,0.0264681,0.274414,0.0431753,11.0,1.0,1.0,10.0,55.0,0.0,3.0,0.0,178.0,11.0,0.0,2.0,7.0,0.0,3.0,85.0,26.0
0,16,1,38,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,4,0,8,6,0,4,0.0,0.0,0,0,0,5,0.0,0,0,0,6,8,0,17,23,2,3,2,3,4,0,4,0,4,5,0,4,0,17,23,2,3,2,3,4,0,4,0,4,5,0,4,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,12.0,10.0,4.0,2.0,2.0,0.666667,10.0,10.0,3.33333,118.0,57.4286,3.36633,0.00643543,0.0148684,0.107253,0.0401211,0.0,1.0,0.0,0.0,6.0,6.0,2.0,0.0,13.0,4.0,6.0,1.0,0.0,0.0,4.0,4.0,4.0
0,20,1,72,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,15,0,2,0,0,3,0.0,0.0222222,1,0,0,2,0.0222222,1,0,0,0,0,0,44,53,0,2,0,2,3,0,1,0,3,31,0,1,0,44,53,0,2,0,2,3,0,1,0,3,31,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,6.0,34.0,10.0,3.77778,33.0,16.0,3.66667,1.0,10.0,0.111111,300.571,72.8992,5.98276,0.00261611,0.0158814,0.159804,0.0344317,5.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,48.0,4.0,6.0,0.0,2.0,0.0,2.0,24.0,14.0
