McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,target
1,0,14,0,2,3,2597,0
1,0,89,0,2,4,1464,0
2,0,21,2,3,4,1283,0
1,0,11,2,3,4,1283,0
18,0,122,1,5,12,1283,0
1,0,5,0,2,2,1464,0
1,0,28,0,4,6,423,0
1,0,159,0,7,27,423,0
9,0,62,1,7,16,1283,0
5,0,42,0,1,2,1283,0
1,0,14,1,2,7,592,0
1,0,15,1,3,3,1283,0
1,0,35,0,5,17,1283,0
63,0,382,1,8,31,1464,0
1,0,10,0,6,9,2597,0
1,0,30,1,6,16,1283,0
1,0,13,0,4,9,2597,0
1,0,9,1,2,7,592,0
1,0,12,0,1,5,1283,0
29,0,136,1,6,35,1283,1
1,0,28,0,4,11,1283,0
43,0,328,0,6,35,1283,0
1,0,8,6,4,12,1464,0
1,0,18,0,2,6,2597,0
21,0,158,0,4,11,95,0
1,0,67,4,10,77,1464,1
1,0,10,1,3,3,1283,0
1,0,12,1,3,5,1464,0
110,0,723,12,10,155,2597,1
8,0,25,0,3,5,1283,0
1,0,5,0,2,3,2597,0
4,0,30,0,4,7,423,0
8,0,25,0,3,6,1283,0
1,0,11,0,3,5,2597,0
58,0,277,5,8,33,423,0
1,0,25,0,3,8,2597,0
1,0,18,0,2,5,343,0
2,0,67,0,2,4,343,0
1,0,15,0,1,2,1464,0
11,0,79,2,2,6,1464,0
1,0,39,0,2,14,1464,0
24,0,329,3,3,21,1464,1
1,0,35,0,5,7,56,0
27,0,249,1,7,23,1283,0
1,0,42,1,5,9,1464,0
1,0,31,0,2,11,1464,0
8,0,213,0,2,17,343,1
51,0,287,4,7,50,1464,1
1,0,18,0,2,6,343,0
1,0,62,0,3,8,1283,0
1,0,10,0,2,6,1464,0
31,0,172,2,4,24,1464,0
1,0,11,0,1,3,1464,0
11,0,81,0,1,5,1464,0
1,0,14,0,4,7,1464,0
2,0,49,0,5,11,1464,0
1,0,20,0,4,5,1283,0
30,0,164,1,4,11,1283,0
1,0,14,0,5,12,1464,0
9,0,69,0,6,26,1464,0
2,0,22,0,1,1,263,0
1,0,12,0,4,7,1464,0
1,0,30,0,4,11,1283,0
1,0,8,0,1,1,1464,0
1,0,20,0,4,4,1464,0
1,0,8,0,2,7,2597,0
30,0,109,0,3,12,423,0
1,0,20,0,2,2,1283,0
5,0,113,0,7,15,423,0
1,0,11,0,3,3,263,0
2,0,43,0,6,9,263,0
1,0,15,0,2,2,1283,0
1,0,84,0,2,3,1283,0
1,0,19,0,2,2,1283,0
7,0,109,0,2,3,1283,0
2,0,121,0,1,1,1464,0
1,0,74,0,1,2,1464,0
1,0,19,0,3,3,263,0
12,0,130,0,9,15,1283,1
1,0,38,1,4,7,1464,0
1,0,9,0,5,8,1464,0
2,0,71,0,5,8,1464,0
1,0,29,1,3,5,1283,0
1,0,21,1,3,6,1283,0
1,0,22,0,2,4,1283,0
1,0,9,0,5,11,1464,0
4,0,71,1,6,18,1464,0
1,0,12,0,3,3,343,0
3,0,51,0,3,3,343,0
1,0,5,4,4,9,1464,0
30,0,156,5,4,15,2597,1
1,0,13,0,4,6,592,0
1,0,89,0,5,11,592,0
1,0,14,0,5,8,2597,0
1,0,89,0,6,14,2597,1
1,0,26,0,5,11,1464,0
9,0,61,1,4,11,1283,0
9,0,191,1,7,46,1283,0
1,0,10,0,3,5,2597,0
1,0,71,0,4,7,2597,0
1,0,3,0,3,5,2597,0
1,0,36,0,2,2,1464,0
1,0,22,0,5,20,2597,0
1,0,33,0,3,6,2597,0
5,0,172,1,8,44,2597,1
1,0,12,0,3,9,2597,0
1,0,97,0,5,21,2597,0
2,0,53,0,3,8,2597,0
1,0,9,0,3,3,343,0
1,0,53,0,4,7,1464,0
1,0,14,0,1,1,1283,0
9,0,57,0,2,4,1464,0
1,0,56,1,2,5,1464,0
21,0,217,2,8,20,1464,0
1,0,21,0,7,18,1464,0
1,0,21,0,1,2,343,0
5,0,142,0,2,5,1283,0
1,0,12,0,3,4,56,0
3,0,52,0,4,6,423,0
11,0,89,0,1,1,2597,0
1,0,27,0,3,4,423,0
3,0,215,1,5,6,423,1
1,0,15,0,3,4,56,0
5,0,58,0,3,4,56,0
3,0,49,0,3,4,1283,0
1,0,14,0,1,1,2597,0
16,0,141,0,1,1,2597,0
1,0,16,0,1,1,1464,0
28,0,141,1,2,7,1283,0
1,0,11,0,1,1,1464,0
1,0,27,0,1,1,1464,0
1,0,8,0,1,1,2597,0
23,0,262,0,2,4,1464,0
1,0,13,0,3,5,1464,0
17,0,131,1,3,7,1464,0
1,0,22,1,1,1,343,0
1,0,40,0,4,7,423,0
1,0,8,0,4,6,263,0
1,0,25,0,2,6,1283,0
13,0,72,0,5,7,1283,0
1,0,35,0,4,8,2597,0
1,0,11,0,1,1,592,0
1,0,27,0,4,8,2597,0
1,0,17,0,4,8,2597,0
1,0,25,0,3,5,2597,0
3,0,28,0,4,11,1283,0
9,0,57,1,4,12,1283,0
9,0,66,1,6,19,1464,0
9,0,64,1,2,6,1283,0
9,0,58,1,2,6,1283,0
9,0,57,1,3,9,1283,0
9,0,58,1,3,11,1283,0
1,0,29,0,2,3,1283,0
1,0,73,1,2,3,423,0
1,0,86,1,2,3,423,0
1,0,4,1,2,3,423,0
5,0,63,1,2,3,423,0
1,0,13,0,2,3,263,0
1,0,5,0,1,2,1464,0
1,0,21,0,1,2,1464,0
2,0,23,0,4,6,1283,0
2,0,26,1,4,6,1464,0
1,0,25,1,5,18,1464,0
1,0,18,2,1,2,1464,0
2,0,21,0,2,3,263,0
16,0,121,0,4,11,1283,1
17,0,78,1,4,11,33,0
13,0,81,0,3,7,423,0
1,0,17,0,2,3,263,0
43,0,249,2,5,25,1464,0
22,0,76,0,4,11,1464,0
9,0,63,1,7,13,1283,0
9,0,66,1,6,13,1283,0
4,0,55,1,1,2,592,0
8,0,55,1,3,8,1283,0
2,0,15,0,3,3,1464,0
2,0,15,1,3,5,1464,0
1,0,15,0,1,1,2597,0
2,0,15,0,3,3,1464,0
2,0,76,1,4,9,1464,0
2,0,65,0,3,5,1464,0
1,0,58,0,2,2,1464,0
1,0,21,0,2,2,2597,0
89,0,385,4,6,35,592,0
1,0,7,0,3,3,1464,0
1,0,12,0,2,2,263,0
46,0,210,3,6,24,592,0
1,0,8,0,2,2,1464,0
1,0,12,0,3,3,1464,0
95,0,440,8,6,51,592,0
1,0,6,0,1,1,263,0
2,0,15,1,3,3,2597,0
1,0,21,0,6,17,1464,0
71,0,418,6,6,56,592,0
9,0,70,1,3,9,1283,0
9,0,58,1,2,7,1283,0
9,0,59,1,2,7,1283,0
9,0,60,1,3,9,1283,0
9,0,70,1,2,8,1283,0
9,0,70,1,3,9,1283,0
3,0,56,7,5,16,1464,0
2,0,24,2,3,5,592,0
7,0,41,3,4,11,1464,0
1,0,14,0,2,2,1464,0
1,0,7,0,4,6,2597,0
1,0,30,0,5,8,2597,0
1,0,7,0,2,3,2597,0
1,0,30,0,2,3,2597,0
1,0,12,0,4,12,2597,0
2,0,48,0,4,10,2597,0
1,0,13,0,3,6,2597,0
1,0,32,0,2,4,2597,0
1,0,12,0,4,11,2597,0
1,0,63,0,5,12,2597,0
1,0,17,0,3,6,2597,0
2,0,80,0,3,6,2597,0
20,0,110,1,6,19,1283,0
1,0,36,0,1,2,263,0
17,0,104,1,5,13,1283,0
1,0,43,0,6,15,263,0
1,0,34,0,2,2,263,0
1,0,72,0,3,6,95,0
9,0,38,2,2,9,1283,0
1,0,18,0,2,2,1464,0
1,0,27,0,3,4,1464,0
1,0,103,0,6,17,1283,0
1,0,31,0,1,2,1283,0
1,0,81,0,6,13,263,0
1,0,23,0,1,1,219,0
1,0,16,0,2,2,263,0
1,0,17,0,1,1,1283,0
1,0,16,0,1,1,2597,0
1,0,58,0,2,2,423,0
1,0,16,0,2,2,263,0
1,0,23,0,2,2,423,0
1,0,16,0,2,2,263,0
1,0,22,0,2,6,1283,0
16,0,126,0,4,16,343,0
78,0,343,0,4,7,2597,0
1,0,77,0,4,16,1464,0
116,0,790,0,5,28,343,0
1,0,20,0,1,2,2597,0
9,0,59,1,4,12,1283,0
9,0,64,1,3,11,1283,0
9,0,62,1,8,26,1283,0
9,0,58,1,2,6,1283,0
9,0,60,1,3,9,1283,0
9,0,63,1,5,18,1283,0
2,0,17,0,3,4,2597,0
1,0,76,0,3,10,1283,0
7,0,62,0,9,20,423,0
24,0,131,0,5,16,1283,0
1,0,16,0,3,4,263,0
1,0,12,0,1,2,1464,0
18,0,121,0,2,5,1283,0
1,0,18,0,1,2,1464,0
22,0,157,0,2,5,1283,0
1,0,12,0,1,2,1464,0
18,0,121,0,2,5,1283,0
1,0,14,0,1,2,1464,0
1,0,16,0,3,8,1464,0
1,0,6,0,4,6,2597,0
1,0,16,0,3,4,2597,0
12,0,113,0,6,13,1464,0
1,0,15,0,4,7,1464,0
1,0,11,0,2,6,423,0
7,0,33,0,3,10,1464,0
59,0,258,0,6,29,263,0
2,0,22,0,2,3,263,0
12,0,80,0,4,9,263,0
3,0,26,0,6,13,263,0
5,0,35,0,8,25,1283,0
30,0,199,4,7,20,1283,0
3,0,28,0,4,13,1464,0
1,0,14,0,2,3,263,0
2,0,30,0,3,7,263,0
1,0,17,0,2,3,263,0
3,0,29,0,3,11,423,0
20,0,107,0,6,15,56,0
9,0,52,1,1,5,1283,0
9,0,49,1,1,5,1283,0
9,0,51,1,1,5,1283,0
9,0,79,2,7,21,1464,0
1,0,5,0,3,3,343,0
5,0,47,2,5,9,423,0
1,0,18,0,3,3,343,0
3,0,119,0,6,9,1283,0
1,0,5,0,3,3,343,0
2,0,20,0,3,3,343,0
1,0,73,1,6,13,1464,0
18,0,142,2,6,19,1464,0
3,0,33,3,4,11,1283,1
1,0,39,2,7,23,1464,0
35,0,295,5,7,34,1464,0
1,0,18,2,3,6,1283,0
1,0,23,1,6,14,1464,0
85,0,543,9,8,70,1464,1
1,0,37,2,6,14,1464,0
1,0,9,1,3,5,1464,0
86,0,602,7,11,109,1283,1
1,0,8,0,1,1,2597,0
1,0,8,0,1,1,2597,0
1,0,24,0,3,3,1464,0
1,0,7,0,3,3,1464,0
1,0,15,0,4,4,1464,0
9,0,76,0,5,8,2597,0
1,0,31,3,5,16,1464,0
11,0,151,5,6,30,592,0
1,0,16,0,3,4,1464,0
8,0,77,0,5,11,1464,0
1,0,20,0,4,5,1464,0
1,0,14,0,4,5,1464,0
10,0,105,0,5,12,1464,0
30,0,190,0,7,19,1464,0
1,0,33,0,3,7,1464,0
1,0,70,0,3,7,1464,0
13,0,70,0,4,6,423,0
1,0,38,1,6,25,1464,0
1,0,11,0,4,5,1464,0
8,0,84,0,5,17,1464,1
38,0,261,2,7,37,592,1
1,0,32,0,4,19,1464,0
19,0,202,2,5,28,1464,0
1,0,36,2,4,13,1464,0
1,0,17,0,3,4,1464,0
7,0,115,2,3,6,592,0
78,0,448,5,6,23,592,0
1,0,98,0,2,2,1464,0
1,0,7,0,3,3,1464,0
1,0,17,0,4,8,263,0
10,0,90,0,6,29,1283,0
58,0,174,0,8,35,1464,0
1,0,17,0,4,8,263,0
3,0,31,0,6,22,1283,0
3,0,29,0,5,8,1283,0
9,0,41,0,5,9,1283,0
1,0,17,0,3,5,263,0
6,0,36,0,6,19,1283,0
8,0,42,1,6,12,1464,0
7,0,35,0,5,8,263,0
2,0,30,0,1,1,263,0
6,0,31,0,1,1,263,0
35,0,156,0,7,25,2597,0
4,0,39,2,2,7,1464,0
1,0,14,0,2,3,2597,0
1,0,12,0,2,4,2597,0
58,0,311,0,3,8,1464,0
1,0,10,0,3,10,423,0
9,0,65,1,5,13,1283,0
1,0,100,0,4,4,343,0
1,0,53,0,3,3,1464,0
1,0,62,0,2,2,1464,0
2,0,121,1,5,17,592,0
10,0,694,0,7,40,592,0
6,0,374,0,8,31,592,0
1,0,120,0,3,5,1464,0
14,0,323,0,8,32,592,0
25,0,449,2,8,38,592,0
6,0,111,0,4,7,592,0
17,0,209,0,5,21,2597,0
2,0,31,1,1,2,1464,0
14,0,140,0,3,4,263,0
10,0,167,0,2,2,1283,0
2,0,94,4,4,10,1464,0
3,0,26,1,6,16,1464,0
7,0,41,6,4,17,2597,0
7,0,57,0,1,1,592,0
11,0,73,1,3,5,1464,0
7,0,59,0,3,4,263,0
1,0,13,0,1,1,1283,0
1,0,34,0,4,9,263,0
1,0,9,0,3,3,2597,0
1,0,9,0,3,3,2597,0
1,0,27,0,6,11,2597,0
1,0,21,0,3,6,2597,0
33,0,181,7,7,32,2597,1
1,0,12,0,3,3,2597,0
12,0,63,0,6,15,2597,1
1,0,7,1,5,13,1464,0
10,0,69,4,7,29,2597,0
7,0,30,0,1,1,2597,0
1,0,8,2,1,2,1464,0
1,0,47,2,1,2,1464,0
2,0,30,0,3,4,1283,0
1,0,30,0,4,5,2597,0
1,0,11,0,2,3,1283,0
1,0,53,0,2,3,1283,0
4,0,53,0,4,5,219,0
1,0,15,1,3,4,56,0
6,0,72,3,7,19,56,0
1,0,6,0,1,1,592,1
1,0,22,0,3,4,263,1
1,0,11,0,1,4,343,0
3,0,54,0,1,4,343,0
4,0,58,0,3,4,1283,0
1,0,7,1,1,2,2597,0
11,0,94,1,2,3,2597,0
1,0,24,0,3,4,1283,0
1,0,10,1,3,3,2597,0
2,0,42,1,6,7,2597,0
1,0,11,0,2,3,343,0
1,0,52,0,4,7,343,0
1,0,79,0,4,8,343,0
68,0,568,1,7,29,343,0
10,0,83,1,5,11,1283,0
1,0,8,0,1,1,343,0
12,0,72,1,6,13,343,0
1,0,14,0,1,1,343,0
1,0,8,0,1,1,343,0
1,0,59,0,1,2,343,0
1,0,86,0,1,2,343,0
1,0,58,0,9,22,2597,0
1,0,13,0,5,5,219,0
21,0,178,1,7,33,1283,1
1,0,8,0,2,3,2597,0
18,0,127,2,5,17,1283,0
1,0,15,0,1,1,592,0
7,0,72,1,2,6,1283,0
17,0,444,4,10,63,2597,0
1,0,17,0,4,6,1283,0
1,0,123,0,7,21,1464,0
2,0,21,3,3,7,1283,0
1,0,11,1,1,3,1464,0
18,0,130,1,4,13,1283,0
14,0,102,1,4,10,1283,0
28,0,113,1,1,5,1283,0
1,0,16,0,1,1,343,0
22,0,139,1,6,13,343,0
10,0,77,1,2,6,1283,0
1,0,11,0,2,3,343,0
16,0,87,1,6,14,343,0
1,0,11,0,1,2,423,0
13,0,79,1,3,7,592,0
1,0,9,0,1,2,423,0
1,0,7,0,1,1,2597,0
1,0,22,0,2,3,343,0
1,0,10,0,2,3,1283,0
1,0,33,0,2,3,1283,0
7,0,57,1,3,8,1464,0
1,0,15,0,5,12,2597,0
7,0,75,0,6,16,2597,0
7,0,61,1,3,8,1464,0
1,0,46,3,7,19,56,1
50,0,450,8,8,41,1283,1
1,0,25,2,2,2,1283,0
11,0,82,1,1,2,2597,0
1,0,25,0,2,4,1283,0
1,0,14,0,1,1,2597,0
1,0,10,0,2,3,343,0
1,0,26,0,3,6,343,0
5,0,43,4,4,9,56,0
1,0,16,0,1,1,423,0
6,0,85,0,4,5,263,0
1,0,6,0,1,1,2597,0
9,0,58,1,3,8,1283,0
9,0,84,1,2,7,1283,0
8,0,62,0,3,3,263,0
8,0,38,0,3,3,263,0
