McCC,CLOC,PDA,PUA,LLOC,LOC,DataClumps,MessageChains,MiddleMan,SpeculativeGenerality,SwitchStatements,MessageChains.1,blank,comment,code,codeLines,target
12,0,4,0,61,112,0.0,6.0,0.0,0.0,0.0,6.0,13.0,37.0,61.0,61.0,0
19,0,4,0,98,169,0.0,16.0,0.0,0.0,0.0,16.0,28.0,42.0,98.0,98.0,0
3,0,4,0,26,74,0.0,1.0,0.0,0.0,0.0,1.0,7.0,40.0,26.0,26.0,0
3,0,4,0,26,73,0.0,1.0,0.0,0.0,0.0,1.0,7.0,39.0,26.0,26.0,0
3,0,4,0,26,69,0.0,1.0,0.0,0.0,0.0,1.0,7.0,35.0,26.0,26.0,0
5,0,4,0,37,86,0.0,3.0,0.0,1.0,0.0,3.0,10.0,38.0,37.0,37.0,0
3,0,4,0,26,73,0.0,1.0,0.0,0.0,0.0,1.0,7.0,39.0,26.0,26.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,26.0,26.0,0
10,0,4,0,43,91,0.0,3.0,0.0,1.0,0.0,3.0,9.0,38.0,43.0,43.0,0
3,0,4,0,26,72,0.0,1.0,0.0,0.0,0.0,1.0,7.0,38.0,26.0,26.0,0
3,0,4,0,28,76,0.0,2.0,0.0,1.0,0.0,2.0,8.0,39.0,28.0,28.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,26.0,26.0,0
2,0,4,0,20,65,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,20.0,20.0,0
2,0,4,0,20,65,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,20.0,20.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,26.0,26.0,0
5,0,5,0,38,90,0.0,4.0,0.0,0.0,0.0,4.0,10.0,41.0,38.0,38.0,0
3,0,4,0,27,73,0.0,1.0,0.0,0.0,0.0,1.0,8.0,37.0,27.0,27.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,26.0,26.0,0
3,0,4,0,26,72,0.0,1.0,0.0,0.0,0.0,1.0,6.0,39.0,26.0,26.0,0
4,0,4,0,33,82,0.0,1.0,0.0,0.0,0.0,1.0,9.0,39.0,33.0,33.0,0
3,0,4,0,26,72,0.0,1.0,0.0,0.0,0.0,1.0,7.0,38.0,26.0,26.0,0
3,0,4,0,26,75,0.0,1.0,0.0,0.0,0.0,1.0,8.0,40.0,26.0,26.0,0
5,0,4,0,35,84,0.0,1.0,0.0,0.0,0.0,1.0,8.0,40.0,35.0,35.0,0
6,0,4,0,42,93,0.0,4.0,0.0,0.0,0.0,4.0,8.0,42.0,42.0,42.0,0
3,0,4,0,26,77,0.0,2.0,0.0,0.0,0.0,2.0,8.0,42.0,26.0,26.0,0
5,0,4,0,38,82,0.0,3.0,0.0,0.0,0.0,3.0,7.0,36.0,38.0,38.0,0
5,0,4,0,37,84,0.0,4.0,0.0,1.0,0.0,4.0,7.0,39.0,37.0,37.0,0
3,0,4,0,28,75,0.0,1.0,0.0,0.0,0.0,1.0,7.0,39.0,28.0,28.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,7.0,36.0,26.0,26.0,0
2,0,4,0,23,68,0.0,2.0,0.0,1.0,0.0,2.0,8.0,36.0,23.0,23.0,0
6,0,4,0,40,89,0.0,1.0,0.0,0.0,0.0,1.0,10.0,38.0,40.0,40.0,0
7,0,4,0,40,93,0.0,2.0,0.0,1.0,0.0,2.0,7.0,45.0,40.0,40.0,0
11,0,4,0,51,99,0.0,5.0,0.0,0.0,0.0,5.0,8.0,39.0,51.0,51.0,0
2,0,4,0,20,67,0.0,1.0,0.0,1.0,0.0,1.0,8.0,38.0,20.0,20.0,0
4,0,4,0,29,79,0.0,3.0,0.0,0.0,0.0,3.0,7.0,42.0,29.0,29.0,0
5,0,4,0,36,86,0.0,3.0,0.0,1.0,0.0,3.0,9.0,40.0,36.0,36.0,0
5,0,4,0,40,87,0.0,3.0,0.0,1.0,0.0,3.0,8.0,38.0,40.0,40.0,0
2,0,4,0,22,67,0.0,2.0,0.0,1.0,0.0,2.0,7.0,37.0,22.0,22.0,0
2,0,4,0,20,66,0.0,1.0,0.0,1.0,0.0,1.0,8.0,37.0,20.0,20.0,0
2,0,4,0,20,65,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,20.0,20.0,0
3,0,4,0,26,71,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,25.0,25.0,1
4,0,4,0,33,77,0.0,2.0,0.0,0.0,0.0,2.0,7.0,36.0,33.0,33.0,0
2,0,4,0,20,65,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,20.0,20.0,0
2,0,4,0,20,65,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,20.0,20.0,0
2,0,4,0,23,68,0.0,0.0,0.0,1.0,0.0,0.0,7.0,37.0,23.0,23.0,0
2,0,1,3,20,69,0.0,0.0,0.0,1.0,0.0,0.0,10.0,38.0,20.0,20.0,0
3,0,4,0,27,72,0.0,2.0,0.0,1.0,0.0,2.0,7.0,37.0,27.0,27.0,0
3,0,4,0,26,73,0.0,1.0,0.0,0.0,0.0,1.0,7.0,39.0,26.0,26.0,0
5,0,4,0,32,83,0.0,5.0,0.0,0.0,0.0,5.0,9.0,41.0,32.0,32.0,0
3,0,4,0,30,77,0.0,1.0,0.0,0.0,0.0,1.0,8.0,38.0,30.0,30.0,0
3,0,4,0,26,73,0.0,1.0,0.0,0.0,0.0,1.0,8.0,38.0,26.0,26.0,0
4,0,4,0,30,80,0.0,2.0,0.0,0.0,0.0,2.0,10.0,39.0,30.0,30.0,0
3,0,4,0,26,71,0.0,1.0,0.0,0.0,0.0,1.0,8.0,36.0,26.0,26.0,0
4,0,4,0,30,77,0.0,2.0,0.0,0.0,0.0,2.0,8.0,38.0,30.0,30.0,0
4,0,4,0,30,77,0.0,2.0,0.0,0.0,0.0,2.0,8.0,38.0,30.0,30.0,0
3,0,4,0,26,71,0.0,1.0,0.0,0.0,0.0,1.0,8.0,36.0,26.0,26.0,0
3,0,4,0,26,71,0.0,1.0,0.0,0.0,0.0,1.0,8.0,36.0,26.0,26.0,0
3,0,4,0,26,70,0.0,1.0,0.0,0.0,0.0,1.0,8.0,36.0,26.0,26.0,0
7,0,4,0,47,95,0.0,2.0,0.0,1.0,0.0,2.0,8.0,39.0,47.0,47.0,0
5,0,6,0,42,95,0.0,4.0,0.0,0.0,0.0,4.0,11.0,41.0,42.0,42.0,0
3,0,4,0,31,77,0.0,1.0,0.0,0.0,0.0,1.0,9.0,36.0,31.0,31.0,0
3,0,4,0,30,79,0.0,1.0,0.0,0.0,0.0,1.0,8.0,40.0,30.0,30.0,0
3,0,4,0,27,75,0.0,2.0,0.0,0.0,0.0,2.0,8.0,39.0,27.0,27.0,0
3,0,4,0,27,75,0.0,2.0,0.0,0.0,0.0,2.0,8.0,39.0,27.0,27.0,0
5,0,4,0,40,92,0.0,2.0,0.0,0.0,0.0,2.0,12.0,39.0,40.0,40.0,0
9,0,4,0,60,117,0.0,8.0,0.0,0.0,0.0,8.0,17.0,39.0,60.0,60.0,0
3,0,4,0,27,75,0.0,2.0,0.0,0.0,0.0,2.0,8.0,39.0,27.0,27.0,0
5,0,4,0,39,91,0.0,2.0,0.0,0.0,0.0,2.0,10.0,41.0,39.0,39.0,0
3,0,4,0,29,75,0.0,1.0,0.0,0.0,0.0,1.0,8.0,37.0,29.0,29.0,0
3,0,4,0,29,73,0.0,1.0,0.0,0.0,0.0,1.0,8.0,35.0,29.0,29.0,0
3,0,4,0,29,74,0.0,1.0,0.0,0.0,0.0,1.0,8.0,36.0,29.0,29.0,0
4,0,4,0,32,78,0.0,1.0,0.0,0.0,0.0,1.0,8.0,37.0,32.0,32.0,0
3,0,4,0,26,75,0.0,1.0,0.0,0.0,0.0,1.0,7.0,41.0,26.0,26.0,0
1,0,5,0,17,74,0.0,0.0,0.0,0.0,0.0,0.0,9.0,47.0,17.0,17.0,0
1,0,5,0,17,73,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,17.0,17.0,0
1,0,5,0,17,73,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,17.0,17.0,0
1,0,5,0,17,73,0.0,0.0,0.0,0.0,0.0,0.0,8.0,47.0,17.0,17.0,0
1,0,4,0,8,63,0.0,0.0,0.0,1.0,0.0,0.0,6.0,48.0,8.0,8.0,0
9,0,10,0,63,176,0.0,0.0,0.0,0.0,0.0,0.0,20.0,92.0,63.0,63.0,0
1,0,4,0,7,54,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,7.0,7.0,0
103,0,27,0,574,1096,0.0,2.0,1.0,2.0,0.0,2.0,117.0,404.0,574.0,574.0,0
1,0,2,0,4,46,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,4.0,4.0,0
4,0,4,0,52,104,0.0,5.0,0.0,0.0,0.0,5.0,10.0,40.0,50.0,50.0,1
4,0,3,0,32,94,0.0,3.0,0.0,0.0,0.0,1.0,11.0,50.0,32.0,32.0,0
14,0,9,5,109,195,0.0,5.0,0.0,0.0,0.0,2.0,19.0,66.0,109.0,109.0,0
41,0,8,0,172,314,0.0,9.0,0.0,0.0,0.0,9.0,40.0,101.0,172.0,172.0,0
5,0,3,0,30,70,0.0,2.0,0.0,0.0,0.0,2.0,5.0,34.0,30.0,30.0,0
9,0,3,0,47,101,0.0,9.0,0.0,0.0,0.0,9.0,8.0,45.0,47.0,47.0,0
5,0,3,0,36,86,0.0,2.0,0.0,0.0,0.0,2.0,9.0,40.0,36.0,36.0,0
4,0,6,0,38,108,0.0,0.0,1.0,0.0,0.0,0.0,12.0,55.0,38.0,38.0,1
1,0,2,0,8,47,0.0,0.0,1.0,0.0,0.0,0.0,4.0,34.0,8.0,8.0,0
2,0,6,0,32,98,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,32.0,32.0,0
47,0,4,1,237,392,0.0,0.0,0.0,0.0,0.0,0.0,52.0,102.0,237.0,237.0,0
32,0,11,0,131,224,0.0,0.0,0.0,6.0,1.0,0.0,19.0,73.0,131.0,131.0,0
4,0,3,0,19,66,0.0,0.0,1.0,0.0,0.0,0.0,7.0,39.0,19.0,19.0,0
4,0,3,0,31,84,0.0,3.0,0.0,0.0,0.0,1.0,7.0,44.0,30.0,30.0,0
6,0,7,0,54,123,0.0,2.0,0.0,0.0,0.0,2.0,12.0,56.0,46.0,46.0,0
1,0,2,0,55,158,0.0,0.0,0.0,0.0,0.0,0.0,19.0,83.0,55.0,55.0,0
17,0,9,1,91,203,0.0,2.0,0.0,0.0,0.0,2.0,19.0,92.0,91.0,91.0,0
1,0,2,0,426,598,0.0,11.0,0.0,0.0,0.0,11.0,94.0,77.0,426.0,426.0,0
4,0,4,0,41,103,0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,41.0,41.0,0
1,0,4,0,14,72,0.0,0.0,0.0,1.0,0.0,0.0,9.0,48.0,14.0,14.0,0
1,0,2,0,4,48,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,4.0,4.0,0
23,0,3,0,103,194,0.0,12.0,0.0,0.0,0.0,11.0,24.0,66.0,103.0,103.0,0
9,0,8,0,71,144,1.0,0.0,0.0,4.0,0.0,0.0,17.0,55.0,71.0,71.0,0
12,0,8,0,69,139,1.0,0.0,0.0,4.0,0.0,0.0,19.0,50.0,69.0,69.0,0
9,0,8,0,65,139,1.0,0.0,0.0,4.0,0.0,0.0,19.0,54.0,65.0,65.0,0
3,0,4,0,36,88,0.0,1.0,0.0,1.0,0.0,1.0,8.0,39.0,31.0,31.0,1
16,0,6,1,91,164,0.0,5.0,0.0,1.0,0.0,5.0,11.0,53.0,86.0,86.0,1
6,0,5,0,50,121,0.0,2.0,1.0,1.0,0.0,2.0,13.0,52.0,43.0,43.0,1
6,0,4,0,42,96,0.0,2.0,0.0,1.0,0.0,2.0,9.0,41.0,35.0,35.0,1
7,0,7,0,69,135,0.0,0.0,0.0,2.0,0.0,0.0,11.0,49.0,62.0,62.0,1
3,0,4,0,37,93,0.0,1.0,0.0,1.0,0.0,1.0,7.0,40.0,30.0,30.0,1
5,0,4,0,37,92,0.0,1.0,0.0,1.0,0.0,1.0,9.0,40.0,30.0,30.0,1
9,0,6,0,57,122,0.0,2.0,0.0,2.0,0.0,0.0,10.0,54.0,57.0,57.0,0
14,0,6,0,75,144,0.0,3.0,0.0,2.0,0.0,1.0,14.0,54.0,75.0,75.0,0
10,0,6,0,73,143,0.0,3.0,0.0,2.0,0.0,1.0,12.0,57.0,73.0,73.0,0
15,0,6,0,73,143,0.0,5.0,0.0,2.0,0.0,2.0,15.0,54.0,73.0,73.0,0
9,0,3,0,44,93,0.0,3.0,0.0,1.0,0.0,3.0,7.0,38.0,44.0,44.0,1
13,0,5,0,69,172,0.0,3.0,0.0,2.0,0.0,3.0,25.0,77.0,69.0,69.0,0
6,0,4,0,37,119,0.0,5.0,0.0,1.0,0.0,5.0,7.0,66.0,30.0,30.0,1
16,0,6,0,80,152,0.0,7.0,0.0,2.0,0.0,7.0,14.0,57.0,80.0,80.0,1
15,0,5,0,75,131,0.0,6.0,1.0,1.0,0.0,6.0,9.0,42.0,68.0,68.0,1
6,0,4,0,43,99,0.0,2.0,0.0,1.0,0.0,2.0,12.0,37.0,36.0,36.0,1
7,0,4,0,43,161,0.0,2.0,0.0,1.0,0.0,2.0,28.0,83.0,36.0,36.0,1
3,0,3,1,33,85,0.0,1.0,0.0,1.0,0.0,1.0,11.0,36.0,26.0,26.0,1
4,0,4,0,33,90,0.0,1.0,0.0,1.0,0.0,1.0,10.0,38.0,25.0,25.0,1
5,0,4,0,31,81,0.0,4.0,0.0,1.0,0.0,4.0,6.0,35.0,24.0,24.0,1
5,0,4,0,37,91,0.0,2.0,0.0,1.0,0.0,2.0,6.0,38.0,30.0,30.0,1
9,0,5,0,47,102,0.0,1.0,1.0,1.0,0.0,1.0,9.0,40.0,35.0,35.0,1
11,0,6,0,64,129,0.0,3.0,0.0,2.0,0.0,1.0,10.0,54.0,64.0,64.0,0
6,0,4,0,44,95,0.0,4.0,0.0,1.0,0.0,4.0,7.0,36.0,37.0,37.0,1
5,0,4,0,33,84,0.0,1.0,0.0,1.0,0.0,1.0,7.0,36.0,26.0,26.0,1
9,0,6,0,58,123,0.0,2.0,0.0,2.0,0.0,0.0,10.0,54.0,58.0,58.0,0
8,0,4,0,42,106,0.0,5.0,0.0,1.0,0.0,5.0,9.0,47.0,35.0,35.0,1
7,0,4,0,41,94,0.0,4.0,0.0,1.0,0.0,4.0,8.0,37.0,34.0,34.0,1
11,0,4,0,54,108,0.0,12.0,0.0,1.0,0.0,12.0,6.0,39.0,47.0,47.0,1
6,0,4,0,32,84,0.0,4.0,0.0,1.0,0.0,4.0,8.0,36.0,25.0,25.0,1
5,0,4,0,36,89,0.0,3.0,0.0,1.0,0.0,3.0,9.0,39.0,29.0,29.0,1
7,0,4,0,40,94,0.0,4.0,0.0,1.0,0.0,4.0,9.0,37.0,33.0,33.0,1
11,0,4,0,55,111,0.0,12.0,0.0,1.0,0.0,12.0,8.0,39.0,48.0,48.0,1
7,0,4,0,35,86,0.0,6.0,0.0,1.0,0.0,6.0,6.0,36.0,28.0,28.0,1
12,0,4,0,57,111,0.0,6.0,0.0,1.0,0.0,6.0,11.0,35.0,50.0,50.0,1
5,0,4,0,31,81,0.0,4.0,0.0,1.0,0.0,4.0,6.0,35.0,24.0,24.0,1
14,0,4,0,56,106,0.0,10.0,0.0,1.0,0.0,10.0,8.0,37.0,49.0,49.0,1
8,0,7,0,54,113,0.0,4.0,0.0,2.0,0.0,4.0,10.0,43.0,47.0,47.0,1
7,0,7,0,55,114,0.0,5.0,0.0,2.0,0.0,5.0,10.0,43.0,48.0,48.0,1
8,0,6,0,54,108,0.0,4.0,0.0,2.0,0.0,4.0,8.0,40.0,47.0,47.0,1
14,0,7,0,80,146,0.0,4.0,0.0,2.0,0.0,4.0,12.0,48.0,73.0,73.0,1
4,0,5,0,36,91,0.0,1.0,0.0,2.0,0.0,1.0,7.0,39.0,29.0,29.0,1
9,0,5,0,53,174,0.0,1.0,0.0,2.0,0.0,1.0,22.0,91.0,46.0,46.0,1
13,0,6,0,91,165,0.0,10.0,0.0,2.0,0.0,10.0,12.0,54.0,84.0,84.0,1
13,0,6,0,93,167,0.0,10.0,0.0,2.0,0.0,10.0,15.0,54.0,86.0,86.0,1
13,0,6,0,92,167,0.0,10.0,0.0,2.0,0.0,10.0,13.0,54.0,85.0,85.0,1
8,0,4,0,46,164,0.0,1.0,0.0,1.0,0.0,1.0,22.0,87.0,39.0,39.0,1
10,0,6,0,73,146,0.0,3.0,0.0,1.0,0.0,3.0,11.0,54.0,66.0,66.0,1
1,0,4,0,22,75,0.0,0.0,0.0,2.0,0.0,0.0,7.0,37.0,14.0,14.0,1
28,0,13,0,144,245,0.0,4.0,0.0,2.0,0.0,4.0,19.0,77.0,136.0,136.0,1
8,0,4,0,46,166,0.0,2.0,0.0,1.0,0.0,2.0,28.0,87.0,39.0,39.0,1
32,0,4,0,97,195,0.0,13.0,0.0,1.0,0.0,13.0,28.0,65.0,88.0,88.0,1
8,0,4,0,47,99,0.0,10.0,0.0,1.0,0.0,10.0,7.0,39.0,40.0,40.0,1
12,0,4,0,52,105,0.0,9.0,0.0,1.0,0.0,9.0,9.0,39.0,45.0,45.0,1
8,0,4,0,46,98,0.0,4.0,0.0,1.0,0.0,4.0,8.0,39.0,39.0,39.0,1
17,0,7,0,90,190,0.0,5.0,0.0,2.0,0.0,5.0,28.0,65.0,83.0,83.0,1
17,0,7,0,87,172,0.0,5.0,0.0,2.0,0.0,5.0,27.0,52.0,79.0,79.0,1
11,0,4,0,49,95,0.0,7.0,0.0,1.0,0.0,7.0,7.0,34.0,42.0,42.0,1
14,0,4,0,57,105,0.0,9.0,0.0,1.0,0.0,9.0,9.0,34.0,50.0,50.0,1
13,0,4,0,66,123,0.0,14.0,0.0,1.0,0.0,14.0,11.0,40.0,59.0,59.0,1
8,0,6,0,60,127,0.0,1.0,0.0,2.0,0.0,0.0,11.0,55.0,60.0,60.0,0
8,0,6,0,62,128,0.0,1.0,0.0,2.0,0.0,0.0,10.0,55.0,62.0,62.0,0
10,0,6,0,70,135,0.0,3.0,0.0,2.0,0.0,1.0,11.0,53.0,70.0,70.0,0
22,0,7,0,113,194,0.0,1.0,0.0,2.0,0.0,0.0,17.0,59.0,106.0,106.0,1
1,0,4,0,23,74,0.0,0.0,0.0,2.0,0.0,0.0,7.0,38.0,15.0,15.0,1
10,0,6,0,66,131,0.0,3.0,0.0,2.0,0.0,1.0,10.0,54.0,66.0,66.0,0
10,0,6,0,62,127,0.0,2.0,0.0,2.0,0.0,0.0,10.0,54.0,62.0,62.0,0
25,0,5,0,96,282,0.0,7.0,0.0,1.0,0.0,7.0,43.0,138.0,89.0,89.0,1
6,0,4,0,46,98,0.0,2.0,0.0,1.0,0.0,2.0,6.0,38.0,39.0,39.0,1
15,0,4,0,86,158,0.0,9.0,0.0,1.0,0.0,9.0,20.0,44.0,79.0,79.0,1
3,0,2,0,19,76,0.0,0.0,1.0,0.0,0.0,0.0,8.0,48.0,19.0,19.0,0
11,0,7,1,142,242,0.0,3.0,0.0,2.0,0.0,3.0,28.0,67.0,132.0,132.0,1
11,0,6,0,68,133,0.0,3.0,0.0,2.0,0.0,1.0,10.0,54.0,68.0,68.0,0
14,0,7,0,95,162,0.0,5.0,0.0,2.0,0.0,5.0,12.0,50.0,88.0,88.0,1
4,0,4,0,28,79,0.0,1.0,0.0,1.0,0.0,1.0,9.0,37.0,21.0,21.0,1
6,0,4,0,42,97,0.0,1.0,0.0,1.0,0.0,1.0,7.0,43.0,35.0,35.0,1
5,0,4,0,39,94,0.0,1.0,0.0,1.0,0.0,1.0,11.0,39.0,32.0,32.0,1
6,0,4,0,42,99,0.0,1.0,0.0,1.0,0.0,1.0,10.0,42.0,35.0,35.0,1
3,0,4,0,32,87,0.0,1.0,0.0,1.0,0.0,1.0,10.0,40.0,25.0,25.0,1
5,0,4,0,36,91,0.0,2.0,0.0,1.0,0.0,2.0,10.0,40.0,29.0,29.0,1
13,0,9,0,105,272,0.0,2.0,0.0,1.0,0.0,1.0,23.0,125.0,102.0,102.0,1
22,0,10,0,126,236,0.0,3.0,0.0,2.0,0.0,3.0,31.0,73.0,119.0,119.0,1
14,0,8,0,79,145,0.0,2.0,0.0,2.0,0.0,2.0,11.0,49.0,72.0,72.0,1
21,0,9,0,124,209,0.0,10.0,0.0,2.0,0.0,10.0,16.0,63.0,117.0,117.0,1
14,0,8,0,82,148,0.0,2.0,0.0,2.0,0.0,2.0,13.0,47.0,75.0,75.0,1
5,0,5,0,34,84,0.0,2.0,0.0,2.0,0.0,2.0,7.0,38.0,27.0,27.0,1
8,0,4,0,64,113,0.0,2.0,0.0,1.0,0.0,2.0,10.0,34.0,57.0,57.0,1
5,0,4,0,40,96,0.0,1.0,0.0,1.0,0.0,1.0,12.0,39.0,33.0,33.0,1
9,0,4,0,57,110,0.0,4.0,0.0,1.0,0.0,4.0,7.0,40.0,50.0,50.0,1
22,0,6,0,107,177,0.0,10.0,0.0,2.0,0.0,8.0,10.0,59.0,107.0,107.0,0
17,0,6,0,82,150,0.0,7.0,0.0,2.0,0.0,5.0,11.0,56.0,82.0,82.0,0
3,0,3,0,22,73,0.0,0.0,0.0,1.0,0.0,0.0,9.0,41.0,22.0,22.0,0
1,0,2,3,268,435,0.0,23.0,1.0,0.0,0.0,23.0,102.0,64.0,268.0,268.0,0
5,0,7,0,40,108,0.0,1.0,0.0,0.0,0.0,1.0,12.0,55.0,40.0,40.0,0
5,0,5,0,60,129,1.0,3.0,0.0,0.0,0.0,3.0,15.0,53.0,60.0,60.0,0
5,0,5,0,49,103,1.0,1.0,0.0,0.0,0.0,1.0,12.0,41.0,49.0,49.0,0
5,0,5,0,44,96,1.0,1.0,0.0,0.0,0.0,1.0,10.0,41.0,44.0,44.0,0
27,0,6,0,149,423,0.0,20.0,0.0,0.0,2.0,20.0,83.0,190.0,149.0,149.0,0
30,0,7,0,167,239,0.0,15.0,0.0,0.0,1.0,15.0,18.0,53.0,167.0,167.0,0
2,0,7,0,28,100,0.0,0.0,1.0,1.0,0.0,0.0,14.0,57.0,28.0,28.0,0
10,0,8,0,61,138,1.0,0.0,0.0,0.0,0.0,0.0,16.0,60.0,61.0,61.0,0
11,0,6,0,72,151,1.0,1.0,0.0,0.0,1.0,1.0,17.0,61.0,72.0,72.0,0
18,0,7,0,95,165,1.0,12.0,0.0,0.0,0.0,12.0,17.0,52.0,95.0,95.0,0
36,0,6,0,198,326,1.0,10.0,0.0,0.0,2.0,10.0,36.0,91.0,198.0,198.0,0
11,0,6,0,57,122,0.0,0.0,0.0,0.0,0.0,0.0,11.0,53.0,57.0,57.0,0
1,0,35,0,55,345,0.0,0.0,0.0,1.0,0.0,0.0,41.0,249.0,55.0,55.0,0
72,0,5,19,357,550,0.0,14.0,0.0,1.0,1.0,2.0,75.0,117.0,357.0,357.0,0
1,0,4,0,7,53,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,7.0,7.0,0
3,0,4,0,50,169,0.0,1.0,0.0,0.0,0.0,0.0,18.0,100.0,50.0,50.0,0
12,0,10,0,130,279,0.0,2.0,0.0,0.0,0.0,0.0,30.0,118.0,130.0,130.0,0
1,0,2,0,4,45,0.0,0.0,0.0,1.0,0.0,0.0,3.0,37.0,4.0,4.0,0
2,0,3,1,49,109,0.0,2.0,1.0,0.0,0.0,2.0,19.0,40.0,49.0,49.0,0
1,0,3,0,5,48,0.0,0.0,0.0,1.0,0.0,0.0,5.0,37.0,5.0,5.0,0
15,0,7,4,96,173,0.0,0.0,0.0,0.0,0.0,0.0,15.0,61.0,96.0,96.0,0
1,0,4,0,7,52,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,7.0,7.0,0
1,0,3,0,5,48,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.0,5.0,5.0,0
1,0,6,0,29,92,0.0,0.0,0.0,0.0,0.0,0.0,13.0,49.0,29.0,29.0,0
1,0,4,0,8,73,0.0,0.0,0.0,1.0,0.0,0.0,7.0,57.0,8.0,8.0,0
1,0,3,0,5,47,0.0,0.0,0.0,1.0,0.0,0.0,5.0,36.0,5.0,5.0,0
40,0,25,0,268,575,0.0,13.0,0.0,8.0,0.0,9.0,58.0,248.0,268.0,268.0,0
75,0,3,0,284,370,0.0,13.0,0.0,1.0,0.0,10.0,22.0,63.0,284.0,284.0,0
1,0,3,0,5,48,0.0,0.0,0.0,1.0,0.0,0.0,5.0,37.0,5.0,5.0,0
3,0,2,0,15,57,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,15.0,15.0,0
7,0,8,0,75,187,0.0,5.0,1.0,0.0,0.0,4.0,20.0,91.0,75.0,75.0,0
1,0,2,0,16,55,0.0,1.0,0.0,0.0,0.0,1.0,7.0,31.0,16.0,16.0,0
2,0,1,1,11,45,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,11.0,11.0,0
6,0,2,0,27,94,0.0,0.0,0.0,0.0,0.0,0.0,10.0,56.0,27.0,27.0,0
8,0,13,1,174,329,0.0,6.0,1.0,1.0,0.0,1.0,39.0,115.0,174.0,174.0,0
1,0,5,0,26,91,0.0,0.0,0.0,1.0,0.0,0.0,10.0,54.0,26.0,26.0,0
19,0,16,1,240,425,0.0,8.0,0.0,1.0,0.0,6.0,45.0,139.0,240.0,240.0,0
60,0,15,3,480,693,0.0,9.0,0.0,1.0,1.0,0.0,71.0,139.0,474.0,474.0,1
4,0,10,1,80,171,0.0,3.0,0.0,0.0,0.0,0.0,23.0,66.0,80.0,80.0,1
10,0,12,1,166,297,0.0,6.0,1.0,1.0,0.0,4.0,40.0,90.0,166.0,166.0,0
1,0,1,4,23,62,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,23.0,23.0,0
2,0,2,1,21,63,0.0,0.0,0.0,0.0,0.0,0.0,8.0,33.0,21.0,21.0,0
1,0,0,0,9,47,0.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,9.0,9.0,0
7,0,8,0,95,173,1.0,2.0,0.0,3.0,0.0,2.0,27.0,50.0,95.0,95.0,0
1,0,2,0,14,58,0.0,1.0,1.0,2.0,0.0,1.0,6.0,38.0,14.0,14.0,0
61,0,15,1,503,749,1.0,25.0,0.0,3.0,0.0,22.0,66.0,179.0,503.0,503.0,0
56,0,13,0,233,368,0.0,20.0,0.0,1.0,0.0,18.0,32.0,102.0,233.0,233.0,0
2,0,3,0,30,70,0.0,1.0,0.0,0.0,0.0,1.0,6.0,33.0,30.0,30.0,0
9,0,3,0,65,146,0.0,1.0,0.0,3.0,0.0,0.0,14.0,66.0,65.0,65.0,0
2,0,1,1,11,46,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,11.0,11.0,0
9,0,4,0,91,179,0.0,0.0,1.0,0.0,0.0,0.0,21.0,66.0,91.0,91.0,0
17,0,13,1,210,460,0.0,9.0,0.0,1.0,0.0,1.0,73.0,176.0,210.0,210.0,0
1,0,1,4,24,63,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,24.0,24.0,0
1,0,0,0,9,46,0.0,0.0,0.0,0.0,0.0,0.0,5.0,31.0,9.0,9.0,0
6,0,4,0,78,139,1.0,2.0,0.0,3.0,0.0,2.0,21.0,39.0,78.0,78.0,0
21,0,10,2,261,433,1.0,13.0,0.0,6.0,0.0,12.0,35.0,136.0,261.0,261.0,0
