numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
6,0,0,2,17.0,9.0,283.333,17.0,9.0,283.333,0.0,1.0,0.0,104.857,404.622,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
5,0,0,2,212.0,76.0,42.4,40.0,31.0,8.0,172.0,76.0,34.4,148.429,168.288,0,0,0,0,0
7,0,0,1,43.0,11.0,614.286,20.0,12.0,285.714,23.0,11.0,328.571,524.286,183.954,0,0,0,0,0
5,0,0,3,27.0,17.0,5.4,24.0,22.0,4.8,3.0,8.0,0.6,102.0,446.085,0,0,0,0,0
9,1,0,5,71.0,49.0,788.889,71.0,60.0,788.889,0.0,10.0,0.0,227.429,145.65,0,0,0,0,0
3,0,0,2,4.0,4.0,133.333,0.0,0.0,0.0,4.0,4.0,133.333,381.0,0.571429,0,0,0,0,0
33,0,0,7,377.0,136.0,114.242,256.0,76.0,775.758,121.0,60.0,366.667,227.429,963.914,0,0,0,0,0
6,1,0,4,26.0,10.0,433.333,13.0,5.0,216.667,13.0,10.0,216.667,197.429,512.363,0,0,0,0,0
7,0,0,4,287.0,100.0,41.0,24.0,15.0,342.857,263.0,100.0,375.714,140.0,354.629,1,0,0,0,0
14,1,0,6,96.0,33.0,685.714,114.0,46.0,814.286,-18.0,10.0,-128.571,335.286,796.012,0,0,0,0,0
7,0,0,2,162.0,139.0,231.429,163.0,139.0,232.857,-1.0,139.0,-0.142857,584.286,17.866,0,0,0,0,0
33,0,0,2,1008.0,227.0,305.455,487.0,150.0,147.576,521.0,189.0,157.879,494.286,128.822,1,2,1,0,0
9,1,0,6,30.0,10.0,333.333,181.0,156.0,201.111,-151.0,0.0,-167.778,305.143,912.428,0,0,0,0,0
7,0,0,2,93.0,78.0,132.857,98.0,78.0,14.0,-5.0,78.0,-0.714286,584.286,141.321,0,0,0,0,0
22,0,2,5,71.0,15.0,322.727,144.0,45.0,654.545,-73.0,10.0,-331.818,227.429,721.871,0,0,0,0,0
3,0,0,2,11.0,8.0,366.667,12.0,11.0,4.0,-1.0,2.0,-0.333333,98.0,558.701,0,0,0,0,0
8,0,0,5,83.0,44.0,10.375,125.0,74.0,15.625,-42.0,5.0,-5.25,188.429,972.702,0,0,0,0,0
17,1,0,7,290.0,162.0,170.588,128.0,36.0,752.941,162.0,126.0,952.941,302.571,616.778,0,0,0,0,0
12,0,0,5,197.0,60.0,164.167,132.0,73.0,11.0,65.0,51.0,541.667,144.286,71.876,1,0,0,0,0
3,0,1,1,12.0,9.0,4.0,14.0,11.0,466.667,-2.0,0.0,-0.666667,74.0,300.714,0,0,0,0,0
7,0,0,5,16.0,5.0,228.571,20.0,5.0,285.714,-4.0,0.0,-0.571429,226.571,93.5,0,0,0,0,0
7,0,0,4,21.0,10.0,3.0,23.0,16.0,328.571,-2.0,10.0,-0.285714,227.429,260.408,0,0,0,0,0
24,1,0,8,247.0,59.0,102.917,119.0,28.0,495.833,128.0,46.0,533.333,335.286,172.444,1,0,0,0,0
14,1,0,7,37.0,8.0,264.286,35.0,7.0,2.5,2.0,4.0,0.142857,335.286,125.417,0,0,0,0,0
9,1,0,6,27.0,8.0,3.0,27.0,8.0,3.0,0.0,4.0,0.0,335.286,145.683,0,0,0,0,0
6,1,2,2,94.0,73.0,156.667,94.0,67.0,156.667,0.0,6.0,0.0,104.429,104.073,0,0,0,0,0
5,0,0,2,68.0,35.0,13.6,33.0,22.0,6.6,35.0,33.0,7.0,98.0,368.887,0,0,0,0,0
2,0,1,2,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,955.714,585.714,0,0,0,0,0
19,1,0,8,121.0,54.0,636.842,72.0,19.0,378.947,49.0,42.0,257.895,335.286,155.978,0,0,0,0,0
15,0,0,4,267.0,111.0,17.8,48.0,32.0,3.2,219.0,111.0,14.6,181.429,177.892,0,0,0,0,0
6,1,0,5,27.0,11.0,4.5,16.0,6.0,266.667,11.0,6.0,183.333,335.286,131.069,0,0,0,0,0
2,0,0,2,9.0,9.0,4.5,14.0,14.0,7.0,-5.0,0.0,-2.5,52.0,178.571,0,0,0,0,0
15,0,0,6,91.0,29.0,606.667,42.0,15.0,2.8,49.0,29.0,326.667,187.429,34.697,1,0,0,0,0
3,0,1,3,44.0,42.0,146.667,83.0,75.0,276.667,-39.0,0.0,-13.0,838.571,47.961,0,0,0,0,0
6,0,1,3,83.0,43.0,138.333,102.0,86.0,17.0,-19.0,12.0,-316.667,727.143,394.028,0,0,0,0,0
19,0,0,6,115.0,23.0,605.263,96.0,34.0,505.263,19.0,11.0,1.0,227.429,813.491,1,0,0,0,0
16,1,0,8,123.0,23.0,76.875,103.0,28.0,64.375,20.0,22.0,1.25,335.286,134.844,0,0,0,0,0
5,0,0,3,28.0,12.0,5.6,21.0,11.0,4.2,7.0,6.0,1.4,183.857,90.898,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
23,1,0,7,117.0,12.0,508.696,129.0,34.0,56.087,-12.0,10.0,-0.521739,258.857,120.578,0,0,0,0,0
7,0,0,3,26.0,14.0,371.429,28.0,7.0,4.0,-2.0,9.0,-0.285714,183.857,611.978,0,0,0,0,0
2,0,1,2,13.0,13.0,6.5,17.0,17.0,8.5,-4.0,0.0,-2.0,955.714,585.714,0,0,0,0,0
7,1,0,6,20.0,10.0,285.714,17.0,5.0,242.857,3.0,6.0,0.428571,335.286,129.364,0,0,0,0,0
2,0,0,2,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,110.0,758.571,0,0,0,0,0
14,0,1,5,81.0,28.0,578.571,53.0,30.0,378.571,28.0,12.0,2.0,177.571,818.254,0,0,0,0,0
4,0,0,2,24.0,10.0,6.0,20.0,17.0,5.0,4.0,10.0,1.0,802.857,295.714,0,0,0,0,0
3,0,0,2,11.0,7.0,366.667,29.0,25.0,966.667,-18.0,0.0,-6.0,183.857,569.091,0,0,0,0,0
13,0,0,5,88.0,33.0,676.923,81.0,46.0,623.077,7.0,24.0,0.538462,174.429,100.872,0,0,0,0,0
3,0,0,2,4.0,4.0,133.333,0.0,0.0,0.0,4.0,4.0,133.333,381.0,0.571429,0,0,0,0,0
4,0,0,3,7.0,4.0,1.75,11.0,5.0,2.75,-4.0,0.0,-1.0,118.0,123.061,0,0,0,0,0
3,0,0,3,9.0,9.0,3.0,16.0,9.0,533.333,-7.0,0.0,-233.333,111.0,748.571,0,0,0,0,0
20,1,0,5,793.0,295.0,39.65,116.0,70.0,5.8,677.0,295.0,33.85,149.143,246.835,1,0,0,0,0
12,1,0,7,38.0,11.0,316.667,34.0,8.0,283.333,4.0,6.0,0.333333,302.571,921.428,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,92.0,578.571,0,0,0,0,0
8,0,0,2,142.0,59.0,17.75,93.0,28.0,11.625,49.0,39.0,6.125,105.0,271.429,0,0,0,0,0
36,0,1,5,973.0,262.0,270.278,417.0,105.0,115.833,556.0,262.0,154.444,155.714,238.523,1,0,1,0,0
35,1,0,7,421.0,77.0,120.286,390.0,87.0,111.429,31.0,74.0,0.885714,240.714,575.979,1,0,0,0,0
10,0,0,3,145.0,44.0,14.5,149.0,68.0,14.9,-4.0,19.0,-0.4,183.857,456.493,0,0,0,0,0
2,0,0,1,8.0,8.0,4.0,0.0,0.0,0.0,8.0,8.0,4.0,21.0,128.571,1,0,0,0,0
43,1,0,4,1500.0,431.0,348.837,800.0,391.0,186.047,700.0,431.0,162.791,147.0,16.389,1,0,0,0,0
123,1,1,7,2765.0,484.0,224.797,2482.0,641.0,201.789,283.0,484.0,230.081,266.714,556.424,1,0,0,0,0
13,3,2,4,48.0,11.0,369.231,121.0,93.0,930.769,-73.0,10.0,-561.538,128.286,236.786,0,0,0,0,0
4,0,0,3,27.0,10.0,6.75,15.0,10.0,3.75,12.0,10.0,3.0,188.571,517.831,0,0,0,0,0
7,0,0,3,148.0,110.0,211.429,191.0,173.0,272.857,-43.0,20.0,-614.286,96.0,550.956,0,0,0,0,0
11,0,0,3,106.0,29.0,963.636,47.0,29.0,427.273,59.0,24.0,536.364,105.857,353.693,0,0,0,0,0
2,0,0,1,2.0,2.0,1.0,3.0,3.0,1.5,-1.0,0.0,-0.5,334.286,182.857,0,0,0,0,0
10,0,3,2,375.0,117.0,37.5,208.0,106.0,20.8,167.0,116.0,16.7,108.143,410.549,0,0,0,0,0
20,1,0,5,767.0,280.0,38.35,180.0,114.0,9.0,587.0,280.0,29.35,180.714,258.774,0,0,0,0,0
18,1,0,8,101.0,24.0,561.111,58.0,14.0,322.222,43.0,20.0,238.889,302.571,130.274,0,0,0,0,0
10,0,0,4,94.0,31.0,9.4,22.0,18.0,2.2,72.0,31.0,7.2,155.857,174.802,0,0,0,0,0
17,0,0,5,168.0,69.0,988.235,83.0,26.0,488.235,85.0,62.0,5.0,207.286,124.771,0,0,0,0,0
24,0,0,7,199.0,36.0,829.167,143.0,49.0,595.833,56.0,29.0,233.333,227.429,121.825,0,0,0,0,0
7,0,0,4,180.0,79.0,257.143,17.0,9.0,242.857,163.0,79.0,232.857,151.143,126.397,0,0,0,0,0
7,0,1,3,173.0,109.0,247.143,76.0,69.0,108.571,97.0,103.0,138.571,145.857,331.808,0,0,0,0,0
5,0,0,2,26.0,16.0,5.2,31.0,26.0,6.2,-5.0,5.0,-1.0,774.286,269.945,0,0,0,0,0
8,0,0,4,136.0,40.0,17.0,40.0,35.0,5.0,96.0,40.0,12.0,151.143,42.0,0,0,0,0,0
19,0,0,5,742.0,209.0,390.526,424.0,180.0,223.158,318.0,175.0,167.368,180.857,318.883,0,0,0,0,0
7,1,0,6,91.0,59.0,13.0,68.0,58.0,971.429,23.0,9.0,328.571,335.286,230.173,0,0,0,0,0
54,0,1,5,1305.0,476.0,241.667,493.0,145.0,912.963,812.0,476.0,15.037,175.714,143.502,1,0,1,0,0
3,0,0,2,39.0,28.0,13.0,12.0,12.0,4.0,27.0,28.0,9.0,102.0,214.469,0,0,0,0,0
14,0,0,5,90.0,22.0,642.857,48.0,18.0,342.857,42.0,20.0,3.0,191.143,865.159,1,0,1,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.857,0.0,0,0,0,0,0
2,0,1,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,955.714,585.714,0,0,0,0,0
27,2,0,7,399.0,101.0,147.778,291.0,45.0,107.778,108.0,56.0,4.0,258.857,179.22,0,0,0,0,0
29,1,0,9,538.0,108.0,185.517,314.0,61.0,108.276,224.0,106.0,772.414,335.286,204.206,1,0,0,0,0
4,0,1,3,18.0,14.0,4.5,31.0,27.0,7.75,-13.0,0.0,-3.25,831.429,418.968,0,0,0,0,0
8,0,0,4,624.0,292.0,78.0,99.0,58.0,12.375,525.0,292.0,65.625,611.429,358.608,0,0,0,0,0
7,0,0,2,93.0,60.0,132.857,70.0,56.0,10.0,23.0,19.0,328.571,183.857,981.044,0,0,0,0,0
3,0,0,3,5.0,3.0,166.667,44.0,41.0,146.667,-39.0,0.0,-13.0,135.571,621.143,0,0,0,0,0
11,1,0,6,53.0,12.0,481.818,46.0,21.0,418.182,7.0,7.0,0.636364,335.286,140.989,0,0,0,0,0
22,2,0,5,682.0,191.0,31.0,134.0,94.0,609.091,548.0,191.0,249.091,151.0,389.948,0,0,0,0,0
51,1,0,9,1064.0,200.0,208.627,724.0,182.0,141.961,340.0,119.0,666.667,335.286,121.519,0,0,0,0,0
87,3,0,8,1353.0,182.0,155.517,955.0,238.0,10.977,398.0,91.0,457.471,227.429,85.472,0,0,0,0,0
4,0,0,2,127.0,54.0,31.75,21.0,21.0,5.25,106.0,54.0,26.5,149.286,175.906,0,0,0,0,0
3,0,0,2,7.0,4.0,233.333,7.0,6.0,233.333,0.0,2.0,0.0,105.857,413.469,0,0,0,0,0
18,0,0,2,638.0,397.0,354.444,210.0,136.0,116.667,428.0,391.0,237.778,992.857,15.03,0,0,0,0,0
34,1,0,8,306.0,51.0,9.0,193.0,64.0,567.647,113.0,29.0,332.353,335.286,160.338,0,0,0,0,0
41,1,0,6,696.0,83.0,169.756,345.0,36.0,841.463,351.0,61.0,856.098,191.143,476.605,1,0,0,0,0
9,0,0,2,108.0,32.0,12.0,18.0,8.0,2.0,90.0,32.0,10.0,146.857,300.556,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.857,0.0,0,0,0,0,0
17,1,0,7,190.0,66.0,111.765,126.0,52.0,741.176,64.0,60.0,376.471,331.714,147.751,0,0,0,0,0
17,1,0,5,219.0,71.0,128.824,144.0,65.0,847.059,75.0,35.0,441.176,207.714,95.544,1,0,0,0,0
5,0,1,2,37.0,26.0,7.4,69.0,52.0,13.8,-32.0,0.0,-6.4,108.143,354.479,0,0,0,0,0
16,0,0,3,292.0,94.0,18.25,78.0,27.0,4.875,214.0,94.0,13.375,602.857,407.877,0,0,0,0,0
6,0,0,2,92.0,44.0,153.333,8.0,4.0,133.333,84.0,44.0,14.0,611.429,198.913,0,0,0,0,0
6,0,0,3,187.0,126.0,311.667,91.0,85.0,151.667,96.0,126.0,16.0,595.714,0.799083,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
7,0,0,3,212.0,75.0,302.857,64.0,42.0,914.286,148.0,75.0,211.429,151.143,293.241,0,0,0,0,0
15,1,0,6,100.0,33.0,666.667,74.0,34.0,493.333,26.0,21.0,173.333,335.286,113.589,0,0,0,0,0
16,0,0,3,449.0,156.0,280.625,122.0,38.0,7.625,327.0,156.0,204.375,154.857,888.673,0,0,0,0,0
58,2,2,6,307.0,143.0,52.931,98.0,12.0,168.966,209.0,143.0,360.345,178.857,689.618,1,1,1,0,0
19,0,0,6,206.0,109.0,108.421,138.0,40.0,726.316,68.0,99.0,357.895,240.714,150.542,0,0,0,0,0
12,2,0,7,47.0,21.0,391.667,36.0,15.0,3.0,11.0,6.0,0.916667,335.286,134.495,0,0,0,0,0
4,0,0,4,8.0,6.0,2.0,8.0,6.0,2.0,0.0,0.0,0.0,133.571,760.178,1,0,0,0,0
15,0,0,6,324.0,151.0,21.6,116.0,52.0,773.333,208.0,150.0,138.667,188.429,770.463,0,0,0,0,0
7,0,0,3,47.0,23.0,671.429,44.0,26.0,628.571,3.0,8.0,0.428571,187.286,108.763,0,0,0,0,0
6,0,1,3,6.0,2.0,1.0,21.0,18.0,3.5,-15.0,1.0,-2.5,118.0,302.143,0,0,0,0,0
2,0,0,2,124.0,124.0,62.0,185.0,185.0,92.5,-61.0,0.0,-30.5,76.0,418.571,0,0,0,0,0
25,2,0,9,244.0,47.0,9.76,129.0,26.0,5.16,115.0,33.0,4.6,335.286,147.823,0,0,0,0,0
16,1,0,7,44.0,10.0,2.75,86.0,30.0,5.375,-42.0,10.0,-2.625,328.143,117.25,0,0,0,0,0
12,0,0,5,61.0,18.0,508.333,97.0,41.0,808.333,-36.0,5.0,-3.0,240.714,762.295,0,0,0,0,0
9,0,0,4,51.0,21.0,566.667,24.0,15.0,266.667,27.0,21.0,3.0,201.286,471.204,0,0,0,0,0
18,0,0,5,60.0,16.0,333.333,59.0,23.0,327.778,1.0,6.0,0.0555556,195.286,691.167,0,0,0,0,0
11,0,0,4,133.0,72.0,120.909,112.0,51.0,101.818,21.0,45.0,190.909,182.0,400.462,0,0,0,0,0
7,0,0,3,429.0,207.0,612.857,25.0,17.0,357.143,404.0,207.0,577.143,140.0,210.589,1,0,0,0,0
5,0,0,3,13.0,10.0,2.6,4.0,2.0,0.8,9.0,10.0,1.8,189.571,188.901,0,0,0,0,0
18,1,0,7,192.0,82.0,106.667,114.0,42.0,633.333,78.0,70.0,433.333,335.286,145.682,0,0,0,0,0
25,1,0,7,455.0,73.0,18.2,274.0,103.0,10.96,181.0,71.0,7.24,335.286,980.553,0,0,0,0,0
3,0,0,2,16.0,15.0,533.333,31.0,18.0,103.333,-15.0,0.0,-5.0,974.286,594.196,0,0,0,0,0
3,0,1,1,12.0,10.0,4.0,3.0,3.0,1.0,9.0,10.0,3.0,982.857,130.714,0,0,0,0,0
10,1,0,7,27.0,10.0,2.7,10.0,3.0,1.0,17.0,10.0,1.7,335.286,149.767,0,0,0,0,0
3,2,0,3,11.0,7.0,366.667,14.0,7.0,466.667,-3.0,0.0,-1.0,126.143,335.455,0,0,0,0,0
7,0,0,2,312.0,138.0,445.714,49.0,34.0,7.0,263.0,138.0,375.714,611.429,324.863,0,0,0,0,0
3,0,1,2,8.0,7.0,266.667,9.0,8.0,3.0,-1.0,0.0,-0.333333,727.143,346.071,0,0,0,0,0
3,0,1,1,23.0,13.0,766.667,17.0,17.0,566.667,6.0,10.0,2.0,458.571,792.547,0,0,0,0,0
16,0,0,5,117.0,72.0,73.125,61.0,21.0,38.125,56.0,59.0,3.5,144.857,590.806,0,0,0,0,0
4,0,1,2,18.0,11.0,4.5,32.0,19.0,8.0,-14.0,0.0,-3.5,108.143,489.444,0,0,0,0,0
3,0,1,2,24.0,22.0,8.0,36.0,34.0,12.0,-12.0,0.0,-4.0,955.714,580.357,0,0,0,0,0
3,0,0,2,22.0,14.0,733.333,29.0,24.0,966.667,-7.0,9.0,-233.333,404.286,501.299,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
89,4,0,8,1833.0,178.0,205.955,1214.0,269.0,136.404,619.0,115.0,695.506,335.286,187.438,1,1,0,0,0
7,0,0,4,57.0,20.0,814.286,90.0,34.0,128.571,-33.0,0.0,-471.429,194.0,103.602,0,0,0,0,0
35,2,1,5,440.0,106.0,125.714,345.0,162.0,985.714,95.0,78.0,271.429,133.571,635.704,0,0,0,0,0
11,0,0,7,122.0,97.0,110.909,159.0,117.0,144.545,-37.0,6.0,-336.364,302.571,110.391,0,0,0,0,0
14,1,0,5,299.0,139.0,213.571,153.0,72.0,109.286,146.0,139.0,104.286,151.143,246.966,0,0,0,0,0
3,0,1,2,26.0,24.0,866.667,34.0,32.0,113.333,-8.0,0.0,-266.667,955.714,580.769,0,0,0,0,0
5,0,0,4,20.0,10.0,4.0,17.0,12.0,3.4,3.0,10.0,0.6,188.429,484.429,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.571,0.0,0,0,0,0,0
10,2,0,3,132.0,70.0,13.2,55.0,18.0,5.5,77.0,54.0,7.7,127.0,120.433,0,0,0,0,0
2,0,1,2,3.0,3.0,1.5,7.0,7.0,3.5,-4.0,0.0,-2.0,108.143,74.0,0,0,0,0,0
6,0,0,3,53.0,40.0,883.333,57.0,54.0,9.5,-4.0,8.0,-0.666667,102.0,538.032,0,0,0,0,0
42,0,0,6,1834.0,541.0,436.667,612.0,166.0,145.714,1222.0,541.0,290.952,155.857,305.993,1,0,0,0,0
14,0,0,5,487.0,203.0,347.857,111.0,74.0,792.857,376.0,203.0,268.571,151.143,146.624,0,0,0,0,0
12,0,0,4,685.0,399.0,570.833,313.0,235.0,260.833,372.0,399.0,31.0,595.714,143.733,0,0,0,0,0
12,0,0,5,107.0,32.0,891.667,77.0,39.0,641.667,30.0,23.0,2.5,227.429,73.526,0,0,0,0,0
5,0,0,3,223.0,111.0,44.6,189.0,155.0,37.8,34.0,58.0,6.8,76.0,268.917,1,0,0,0,0
21,1,0,5,207.0,55.0,985.714,160.0,39.0,761.905,47.0,37.0,22.381,240.714,770.476,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,144.857,110.714,0,0,0,0,0
12,0,0,1,228.0,120.0,19.0,120.0,32.0,10.0,108.0,88.0,9.0,518.571,381.892,0,0,0,0,0
3,0,0,3,19.0,18.0,633.333,23.0,21.0,766.667,-4.0,0.0,-133.333,561.429,209.624,0,0,0,0,0
19,0,0,7,62.0,10.0,326.316,64.0,20.0,336.842,-2.0,10.0,-0.105263,227.429,904.263,0,0,0,0,0
7,0,1,2,12.0,7.0,171.429,39.0,20.0,557.143,-27.0,7.0,-385.714,104.429,271.429,0,0,0,0,0
29,0,0,6,544.0,186.0,187.586,311.0,99.0,107.241,233.0,161.0,803.448,230.714,483.149,0,0,0,0,0
2,0,0,2,4.0,4.0,2.0,5.0,5.0,2.5,-1.0,0.0,-0.5,614.286,272.857,0,0,0,0,0
18,1,0,7,84.0,16.0,466.667,60.0,28.0,333.333,24.0,11.0,133.333,313.571,154.308,0,0,0,0,0
7,0,0,4,19.0,6.0,271.429,24.0,10.0,342.857,-5.0,0.0,-0.714286,203.0,768.271,0,0,0,0,0
2,0,0,2,7.0,7.0,3.5,7.0,7.0,3.5,0.0,0.0,0.0,106.0,698.571,1,0,0,0,0
2,0,0,2,21.0,21.0,10.5,25.0,25.0,12.5,-4.0,0.0,-2.0,702.857,361.429,0,0,0,0,0
32,1,1,7,188.0,34.0,5.875,250.0,115.0,78.125,-62.0,34.0,-19.375,227.429,100.904,0,0,0,0,0
4,1,1,3,16.0,10.0,4.0,9.0,8.0,2.25,7.0,10.0,1.75,150.429,520.982,0,0,0,0,0
7,0,0,4,21.0,10.0,3.0,17.0,10.0,242.857,4.0,10.0,0.571429,227.429,260.408,0,0,0,0,0
15,0,0,6,107.0,31.0,713.333,112.0,49.0,746.667,-5.0,15.0,-0.333333,227.429,112.838,1,0,0,0,0
6,1,0,6,34.0,13.0,566.667,26.0,19.0,433.333,8.0,10.0,133.333,304.429,157.155,0,0,0,0,0
11,1,0,6,70.0,26.0,636.364,74.0,27.0,672.727,-4.0,4.0,-0.363636,335.286,150.545,0,0,0,0,0
3,0,1,2,36.0,32.0,12.0,63.0,61.0,21.0,-27.0,2.0,-9.0,955.714,578.571,0,0,0,0,0
6,0,0,3,31.0,17.0,516.667,89.0,55.0,148.333,-58.0,6.0,-966.667,111.0,134.332,0,0,0,0,0
7,0,0,3,315.0,138.0,45.0,30.0,25.0,428.571,285.0,138.0,407.143,611.429,350.794,0,0,0,0,0
16,0,0,6,374.0,149.0,23.375,273.0,98.0,170.625,101.0,139.0,63.125,186.714,570.699,0,0,0,0,0
7,2,1,3,102.0,47.0,145.714,38.0,25.0,542.857,64.0,45.0,914.286,128.857,522.003,0,0,0,0,0
5,2,1,2,4.0,1.0,0.8,4.0,1.0,0.8,0.0,0.0,0.0,152.0,126.429,0,0,0,0,0
15,0,0,5,328.0,116.0,218.667,311.0,148.0,207.333,17.0,34.0,113.333,104.857,285.192,0,0,0,0,0
6,1,1,3,16.0,10.0,266.667,5.0,2.0,0.833333,11.0,10.0,183.333,150.429,269.732,0,0,0,0,0
3,0,0,2,17.0,10.0,566.667,9.0,9.0,3.0,8.0,10.0,266.667,110.143,573.445,0,0,0,0,0
11,0,0,4,71.0,25.0,645.455,29.0,12.0,263.636,42.0,24.0,381.818,188.0,220.523,0,0,0,0,0
10,0,0,3,126.0,67.0,12.6,65.0,28.0,6.5,61.0,59.0,6.1,105.0,283.016,0,0,0,0,0
5,1,0,3,20.0,15.0,4.0,16.0,13.0,3.2,4.0,2.0,0.8,151.143,924.929,0,0,0,0,0
19,1,0,8,123.0,35.0,647.368,69.0,13.0,363.158,54.0,23.0,284.211,302.571,139.639,0,0,0,0,0
3,0,1,2,33.0,29.0,11.0,50.0,48.0,166.667,-17.0,2.0,-566.667,955.714,577.922,0,0,0,0,0
5,0,0,1,24.0,13.0,4.8,24.0,15.0,4.8,0.0,4.0,0.0,452.857,590.476,0,0,0,0,0
15,1,0,8,113.0,36.0,753.333,103.0,51.0,686.667,10.0,11.0,0.666667,335.286,897.939,1,0,1,0,0
2,0,0,2,4.0,4.0,2.0,6.0,6.0,3.0,-2.0,0.0,-1.0,992.857,651.429,0,0,0,0,0
5,0,0,4,7.0,4.0,1.4,11.0,4.0,2.2,-4.0,0.0,-0.8,188.429,56.449,0,0,0,0,0
10,0,0,2,163.0,105.0,16.3,162.0,105.0,16.2,1.0,105.0,0.1,592.857,0.366345,0,0,0,0,0
5,0,0,2,204.0,132.0,40.8,74.0,55.0,14.8,130.0,130.0,26.0,494.286,16.348,0,0,0,0,0
6,0,0,2,76.0,43.0,126.667,64.0,32.0,106.667,12.0,13.0,2.0,992.857,352.387,0,0,0,0,0
14,0,0,5,994.0,407.0,71.0,114.0,65.0,814.286,880.0,407.0,628.571,151.143,166.904,0,0,0,0,0
11,0,2,2,350.0,147.0,318.182,188.0,133.0,170.909,162.0,140.0,147.273,395.714,983.918,0,0,0,0,0
12,0,0,4,261.0,70.0,21.75,38.0,21.0,316.667,223.0,70.0,185.833,151.143,431.483,0,0,0,0,0
19,0,0,5,182.0,41.0,957.895,158.0,69.0,831.579,24.0,25.0,126.316,272.857,860.306,1,0,0,0,0
24,0,0,4,327.0,111.0,13.625,314.0,194.0,130.833,13.0,84.0,0.541667,201.286,475.806,0,0,0,0,0
5,0,0,3,44.0,22.0,8.8,17.0,11.0,3.4,27.0,17.0,5.4,117.429,368.799,0,0,0,0,0
24,2,0,7,149.0,75.0,620.833,139.0,55.0,579.167,10.0,20.0,0.416667,335.286,109.177,1,0,0,0,0
2,0,0,2,4.0,4.0,2.0,7.0,7.0,3.5,-3.0,0.0,-1.5,148.429,114.286,0,0,0,0,0
12,0,0,7,75.0,23.0,6.25,55.0,23.0,458.333,20.0,23.0,166.667,226.857,109.756,0,0,0,0,0
6,0,1,3,79.0,50.0,131.667,90.0,45.0,15.0,-11.0,5.0,-183.333,108.143,399.132,0,0,0,0,0
6,0,4,3,36.0,14.0,6.0,28.0,23.0,466.667,8.0,10.0,133.333,982.857,367.937,0,0,0,0,0
10,0,0,2,73.0,32.0,7.3,41.0,17.0,4.1,32.0,32.0,3.2,638.571,882.192,0,0,0,0,0
11,1,0,7,91.0,55.0,827.273,65.0,48.0,590.909,26.0,13.0,236.364,335.286,226.597,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.143,0.0,0,0,0,0,0
8,0,0,1,31.0,14.0,3.875,18.0,6.0,2.25,13.0,10.0,1.625,21.0,111.336,0,0,0,0,0
25,1,0,7,197.0,45.0,7.88,188.0,47.0,7.52,9.0,24.0,0.36,335.0,62.794,1,0,0,0,0
31,0,0,7,215.0,49.0,693.548,135.0,52.0,435.484,80.0,31.0,258.065,227.0,756.545,1,1,0,0,0
3,0,0,2,4.0,4.0,133.333,0.0,0.0,0.0,4.0,4.0,133.333,381.0,0.571429,0,0,0,0,0
16,1,0,7,79.0,18.0,49.375,58.0,15.0,3.625,21.0,17.0,13.125,302.571,808.897,0,0,0,0,0
11,0,0,6,513.0,229.0,466.364,425.0,239.0,386.364,88.0,87.0,8.0,223.857,908.243,0,0,0,0,0
8,0,0,3,48.0,10.0,6.0,24.0,9.0,3.0,24.0,10.0,3.0,191.143,316.012,0,0,0,0,0
21,2,0,5,236.0,86.0,112.381,333.0,141.0,158.571,-97.0,30.0,-461.905,134.286,547.088,0,0,0,0,0
9,0,0,6,37.0,20.0,411.111,37.0,15.0,411.111,0.0,5.0,0.0,225.286,121.344,0,0,0,0,0
