numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
69,10,0,7,823.0,171.0,119.275,442.0,171.0,64.058,381.0,145.0,552.174,359.857,56.821,1,0,0,0,0
100,5,0,7,4966.0,645.0,49.66,5428.0,645.0,54.28,-462.0,55.0,-4.62,367.0,465.549,1,0,0,0,0
3,0,0,2,6.0,5.0,2.0,8.0,7.0,266.667,-2.0,0.0,-0.666667,89.0,229.524,0,0,0,0,0
28,4,0,5,136.0,50.0,485.714,134.0,50.0,478.571,2.0,6.0,0.0714286,367.0,532.805,0,0,0,0,0
26,5,0,4,332.0,39.0,127.692,131.0,39.0,503.846,201.0,39.0,773.077,175.714,237.431,0,0,0,0,0
25,5,0,7,64.0,13.0,2.56,53.0,8.0,2.12,11.0,13.0,0.44,239.143,704.911,0,0,0,0,0
56,7,0,8,647.0,174.0,115.536,567.0,174.0,10.125,80.0,30.0,142.857,367.0,862.279,1,0,0,0,0
6,2,0,3,42.0,22.0,7.0,25.0,9.0,416.667,17.0,17.0,283.333,169.143,256.633,0,0,0,0,0
46,8,0,6,1599.0,712.0,347.609,1693.0,825.0,368.043,-94.0,80.0,-204.348,367.0,400.115,0,0,0,0,0
11,2,0,3,44.0,16.0,4.0,35.0,11.0,318.182,9.0,5.0,0.818182,177.143,237.045,0,0,0,0,0
11,4,0,4,42.0,9.0,381.818,42.0,9.0,381.818,0.0,0.0,0.0,322.714,362.279,0,0,0,0,0
23,7,0,8,214.0,99.0,930.435,133.0,99.0,578.261,81.0,21.0,352.174,332.0,760.494,0,0,0,0,0
21,5,0,5,120.0,58.0,571.429,122.0,58.0,580.952,-2.0,6.0,-0.0952381,367.0,630.702,0,0,0,0,0
30,4,0,5,243.0,71.0,8.1,236.0,71.0,786.667,7.0,6.0,0.233333,367.0,474.062,0,0,0,0,0
60,4,0,8,890.0,212.0,148.333,769.0,281.0,128.167,121.0,131.0,201.667,249.143,321.392,0,0,0,0,0
9,4,0,6,49.0,11.0,544.444,31.0,10.0,344.444,18.0,9.0,2.0,220.143,385.423,0,0,0,0,0
6,0,0,3,302.0,143.0,503.333,287.0,143.0,478.333,15.0,143.0,2.5,845.714,236.272,0,0,0,0,0
68,11,0,9,2381.0,402.0,350.147,1288.0,141.0,189.412,1093.0,361.0,160.735,220.143,359.899,1,0,0,0,0
84,9,0,7,1444.0,249.0,171.905,1425.0,249.0,169.643,19.0,15.0,0.22619,367.0,110.897,1,0,0,0,0
17,3,0,4,106.0,23.0,623.529,24.0,6.0,141.176,82.0,23.0,482.353,227.571,922.237,0,0,0,0,0
15,4,0,5,55.0,10.0,366.667,68.0,18.0,453.333,-13.0,4.0,-0.866667,322.714,652.597,0,0,0,0,0
69,6,0,8,922.0,282.0,133.623,747.0,282.0,108.261,175.0,38.0,253.623,329.0,470.913,0,0,0,0,0
39,7,0,6,734.0,162.0,188.205,232.0,58.0,594.872,502.0,162.0,128.718,239.571,146.339,0,0,0,0,0
9,9,0,1,141.0,54.0,156.667,37.0,18.0,411.111,104.0,50.0,115.556,168.857,122.691,0,0,0,0,0
16,3,0,6,51.0,11.0,31.875,46.0,9.0,2.875,5.0,10.0,0.3125,261.571,258.964,0,0,0,0,0
144,10,0,9,3524.0,763.0,244.722,2994.0,763.0,207.917,530.0,86.0,368.056,367.0,134.697,0,0,0,0,0
6,3,0,2,58.0,22.0,966.667,21.0,14.0,3.5,37.0,17.0,616.667,140.143,277.192,1,1,0,0,0
39,5,0,6,533.0,147.0,136.667,455.0,147.0,116.667,78.0,35.0,2.0,367.0,479.743,0,0,0,0,0
85,13,0,9,1168.0,274.0,137.412,526.0,106.0,618.824,642.0,274.0,755.294,240.857,567.549,1,0,0,0,0
75,9,0,9,2010.0,555.0,26.8,2774.0,1321.0,369.867,-764.0,39.0,-101.867,367.0,406.723,0,0,0,0,0
14,4,0,6,92.0,64.0,657.143,94.0,70.0,671.429,-2.0,3.0,-0.142857,270.143,132.286,0,0,0,0,0
49,5,0,7,895.0,78.0,182.653,895.0,78.0,182.653,0.0,8.0,0.0,367.0,422.337,0,0,0,0,0
173,9,0,9,2305.0,458.0,133.237,1752.0,458.0,101.272,553.0,72.0,319.653,367.0,969.238,0,0,0,0,0
8,2,0,3,305.0,162.0,38.125,13.0,11.0,1.625,292.0,162.0,36.5,228.857,56.919,0,0,0,0,0
16,5,0,6,69.0,15.0,43.125,36.0,7.0,2.25,33.0,14.0,20.625,252.857,971.739,0,0,0,0,0
128,12,0,9,5536.0,1358.0,43.25,3522.0,1358.0,275.156,2014.0,449.0,157.344,367.0,164.919,1,0,1,1,0
34,6,0,7,370.0,141.0,108.824,366.0,141.0,107.647,4.0,5.0,0.117647,367.0,423.432,0,0,0,0,0
83,8,0,7,2960.0,450.0,356.627,3359.0,450.0,404.699,-399.0,58.0,-480.723,367.0,361.602,1,0,0,0,0
69,9,0,7,1470.0,235.0,213.043,1179.0,235.0,17.087,291.0,62.0,421.739,367.0,131.242,1,0,0,0,0
8,5,0,3,17.0,6.0,2.125,20.0,9.0,2.5,-3.0,4.0,-0.375,184.571,104.076,0,0,0,0,0
33,5,0,5,291.0,81.0,881.818,279.0,81.0,845.454,12.0,20.0,0.363636,367.0,566.794,0,0,0,0,0
15,4,0,7,101.0,54.0,673.333,96.0,54.0,6.4,5.0,5.0,0.333333,329.0,551.117,0,0,0,0,0
4,3,0,2,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,184.571,317.143,0,0,0,0,0
49,5,0,7,334.0,51.0,681.633,269.0,51.0,54.898,65.0,23.0,132.653,367.0,986.069,0,0,0,0,0
74,8,0,5,4391.0,1328.0,593.378,4465.0,1328.0,603.378,-74.0,34.0,-1.0,367.0,526.632,0,0,0,0,0
15,5,0,7,87.0,39.0,5.8,70.0,39.0,466.667,17.0,10.0,113.333,329.0,619.277,0,0,0,0,0
4,0,0,1,25.0,16.0,6.25,14.0,12.0,3.5,11.0,14.0,2.75,140.143,184.571,0,0,0,0,0
48,7,0,7,8887.0,1598.0,185.146,9187.0,1854.0,191.396,-300.0,6.0,-6.25,367.0,508.267,0,0,0,0,0
9,2,0,3,55.0,20.0,611.111,55.0,46.0,611.111,0.0,20.0,0.0,190.714,211.013,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.143,0.0,0,0,0,0,0
45,13,0,9,583.0,204.0,129.556,349.0,204.0,775.556,234.0,94.0,5.2,333.143,757.047,0,0,0,0,0
94,6,0,8,2095.0,542.0,222.872,2143.0,579.0,227.979,-48.0,124.0,-0.510638,367.0,102.386,1,0,0,0,0
40,5,0,9,337.0,49.0,8.425,129.0,36.0,3.225,208.0,49.0,5.2,239.143,614.837,0,0,0,0,0
94,5,0,9,1177.0,151.0,125.213,992.0,151.0,105.532,185.0,87.0,196.809,329.0,108.524,1,0,0,0,0
105,17,0,9,3845.0,308.0,36.619,2468.0,312.0,235.048,1377.0,167.0,131.143,230.143,503.423,1,0,0,0,2
6,2,0,3,26.0,7.0,433.333,16.0,5.0,266.667,10.0,6.0,166.667,175.0,239.945,0,0,0,0,0
46,5,0,8,748.0,166.0,162.609,386.0,43.0,83.913,362.0,129.0,786.956,234.571,306.146,1,0,0,0,0
8,0,0,1,131.0,60.0,16.375,59.0,25.0,7.375,72.0,58.0,9.0,16.0,172.737,1,0,0,0,0
28,9,0,7,287.0,113.0,10.25,155.0,113.0,553.571,132.0,61.0,471.429,333.143,734.545,0,0,0,0,0
132,50,0,7,6668.0,923.0,505.151,4784.0,808.0,362.424,1884.0,433.0,142.727,322.714,132.977,1,0,0,0,0
6,2,0,2,67.0,28.0,111.667,26.0,15.0,433.333,41.0,21.0,683.333,178.143,486.098,0,0,0,0,0
41,4,0,7,209.0,39.0,509.756,171.0,39.0,417.073,38.0,14.0,0.926829,367.0,110.032,0,0,0,0,0
24,10,0,8,256.0,43.0,106.667,166.0,26.0,691.667,90.0,18.0,3.75,230.571,145.619,0,0,0,0,0
27,4,0,6,329.0,85.0,121.852,222.0,85.0,822.222,107.0,24.0,396.296,367.0,810.729,0,0,0,0,0
469,31,0,12,14901.0,2162.0,317.719,12570.0,2162.0,268.017,2331.0,334.0,497.015,367.0,905.064,1,0,0,0,0
56,3,0,7,1017.0,186.0,181.607,918.0,186.0,163.929,99.0,37.0,176.786,367.0,922.651,1,0,0,0,0
84,7,0,9,1376.0,249.0,16.381,989.0,200.0,117.738,387.0,237.0,460.714,248.571,638.602,1,0,0,0,0
55,11,0,6,2135.0,325.0,388.182,1973.0,325.0,358.727,162.0,84.0,294.545,367.0,565.857,0,0,0,0,0
39,14,0,7,487.0,173.0,124.872,297.0,173.0,761.538,190.0,74.0,487.179,333.143,727.413,0,0,0,0,0
16,3,0,5,50.0,9.0,3.125,21.0,4.0,13.125,29.0,8.0,18.125,239.143,327.971,0,0,0,0,0
40,6,0,7,385.0,115.0,9.625,339.0,115.0,8.475,46.0,24.0,1.15,367.0,935.184,0,0,0,0,0
73,8,0,7,1847.0,572.0,253.014,2129.0,651.0,291.644,-282.0,19.0,-386.301,367.0,459.869,0,0,0,0,0
2,1,0,2,5.0,5.0,2.5,5.0,5.0,2.5,0.0,0.0,0.0,177.143,428.571,1,0,0,0,0
14,5,0,4,62.0,14.0,442.857,28.0,5.0,2.0,34.0,13.0,242.857,159.857,469.885,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.571,0.0,0,0,0,0,0
35,8,0,7,514.0,124.0,146.857,235.0,124.0,671.429,279.0,76.0,797.143,333.143,859.722,0,0,0,0,0
7,6,0,1,29.0,20.0,414.286,47.0,36.0,671.429,-18.0,1.0,-257.143,168.857,587.685,0,0,0,0,0
3,1,0,3,21.0,20.0,7.0,13.0,12.0,433.333,8.0,8.0,266.667,122.857,441.497,0,0,0,0,0
41,5,0,8,172.0,20.0,419.512,155.0,32.0,378.049,17.0,8.0,0.414634,326.857,877.741,0,0,0,0,0
176,15,0,10,4315.0,737.0,24.517,3181.0,737.0,180.739,1134.0,101.0,644.318,367.0,115.47,1,0,0,0,0
32,5,0,7,133.0,45.0,415.625,129.0,45.0,403.125,4.0,6.0,0.125,367.0,581.525,0,0,0,0,0
6,1,0,3,28.0,21.0,466.667,9.0,4.0,1.5,19.0,17.0,316.667,122.143,166.276,0,0,0,0,0
7,4,0,4,9.0,4.0,128.571,9.0,4.0,128.571,0.0,0.0,0.0,248.571,677.302,0,0,0,0,0
25,4,0,5,234.0,57.0,9.36,150.0,36.0,6.0,84.0,35.0,3.36,367.0,159.93,1,0,0,0,0
56,6,0,9,1101.0,362.0,196.607,1125.0,362.0,200.893,-24.0,20.0,-0.428571,367.0,747.192,0,0,0,0,0
9,6,0,4,24.0,7.0,266.667,7.0,2.0,0.777778,17.0,7.0,188.889,127.0,717.738,0,0,0,0,0
20,4,0,5,99.0,44.0,4.95,142.0,44.0,7.1,-43.0,2.0,-2.15,367.0,601.457,0,0,0,0,0
10,3,0,4,21.0,5.0,2.1,18.0,5.0,1.8,3.0,3.0,0.3,191.571,37.898,1,0,0,0,0
43,4,0,7,771.0,322.0,179.302,802.0,328.0,186.512,-31.0,21.0,-0.72093,367.0,562.944,0,0,0,0,0
12,5,0,4,61.0,17.0,508.333,33.0,7.0,2.75,28.0,10.0,233.333,217.0,113.841,0,0,0,0,0
62,12,0,6,797.0,160.0,128.548,671.0,160.0,108.226,126.0,31.0,203.226,367.0,946.232,0,0,0,0,0
31,4,0,6,352.0,77.0,113.548,146.0,64.0,470.968,206.0,53.0,664.516,227.571,841.364,1,0,0,0,0
49,8,0,10,322.0,37.0,657.143,242.0,42.0,493.878,80.0,30.0,163.265,239.143,56.287,0,0,0,0,0
35,4,0,7,613.0,171.0,175.143,566.0,164.0,161.714,47.0,28.0,134.286,367.0,872.589,0,0,0,0,0
29,6,0,6,653.0,170.0,225.172,87.0,16.0,3.0,566.0,170.0,195.172,237.714,113.424,0,0,0,0,0
6,3,0,3,142.0,68.0,236.667,6.0,4.0,1.0,136.0,68.0,226.667,222.857,106.881,0,0,0,0,0
15,6,0,4,133.0,34.0,886.667,101.0,39.0,673.333,32.0,20.0,213.333,217.0,158.364,0,0,0,0,0
210,49,0,11,9587.0,1441.0,456.524,7432.0,1441.0,353.905,2155.0,359.0,102.619,333.143,953.919,0,0,0,0,0
11,2,0,3,416.0,224.0,378.182,166.0,99.0,150.909,250.0,180.0,227.273,867.143,10.285,0,0,0,0,0
5,1,0,2,14.0,6.0,2.8,9.0,5.0,1.8,5.0,6.0,1.0,183.571,672.551,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.714,0.0,0,0,0,0,0
34,8,0,6,426.0,140.0,125.294,418.0,157.0,122.941,8.0,22.0,0.235294,367.0,951.472,0,0,0,0,0
31,4,0,7,242.0,95.0,780.645,239.0,95.0,770.968,3.0,9.0,0.0967742,367.0,536.429,0,0,0,0,0
73,15,0,8,490.0,95.0,671.233,446.0,95.0,610.959,44.0,19.0,0.60274,367.0,97.614,0,0,0,0,0
45,10,0,8,411.0,146.0,913.333,230.0,146.0,511.111,181.0,61.0,402.222,333.143,652.517,0,0,0,0,0
22,4,0,5,407.0,195.0,18.5,414.0,195.0,188.182,-7.0,21.0,-0.318182,367.0,401.183,0,0,0,0,0
6,2,0,3,12.0,7.0,2.0,12.0,7.0,2.0,0.0,0.0,0.0,246.714,648.452,0,0,0,0,0
2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.429,0.0,0,0,0,0,0
41,1,0,6,324.0,37.0,790.244,695.0,254.0,169.512,-371.0,28.0,-904.878,258.143,47.142,1,0,0,0,0
10,3,0,5,148.0,64.0,14.8,16.0,4.0,1.6,132.0,64.0,13.2,240.857,600.676,0,0,0,0,0
6,0,0,2,12.0,5.0,2.0,4.0,1.0,0.666667,8.0,5.0,133.333,125.0,500.357,0,0,0,0,0
183,14,0,10,6101.0,979.0,333.388,5117.0,928.0,279.617,984.0,171.0,537.705,367.0,118.906,0,0,0,0,0
41,6,0,5,4660.0,487.0,113.659,4669.0,508.0,113.878,-9.0,296.0,-0.219512,367.0,168.509,0,0,0,0,0
17,4,0,6,58.0,21.0,341.176,54.0,21.0,317.647,4.0,6.0,0.235294,367.0,983.818,0,0,0,0,0
41,9,0,6,190.0,38.0,463.415,207.0,38.0,504.878,-17.0,4.0,-0.414634,367.0,103.091,0,0,0,0,0
6,2,0,4,48.0,25.0,8.0,22.0,15.0,366.667,26.0,16.0,433.333,205.857,519.851,0,0,0,0,0
16,4,0,4,42.0,17.0,2.625,38.0,17.0,2.375,4.0,4.0,0.25,367.0,856.224,0,0,0,0,0
36,13,0,7,474.0,172.0,131.667,288.0,172.0,8.0,186.0,72.0,516.667,333.143,725.286,0,0,0,0,0
24,5,0,7,65.0,11.0,270.833,65.0,8.0,270.833,0.0,6.0,0.0,321.143,898.725,0,0,0,0,0
10,3,0,3,51.0,22.0,5.1,29.0,9.0,2.9,22.0,22.0,2.2,322.714,976.667,0,0,0,0,0
10,5,0,4,124.0,76.0,12.4,34.0,18.0,3.4,90.0,58.0,9.0,122.714,901.463,1,0,0,0,0
6,2,0,3,27.0,7.0,4.5,16.0,5.0,266.667,11.0,7.0,183.333,175.0,25.328,0,0,0,0,0
11,4,0,5,23.0,9.0,209.091,16.0,4.0,145.455,7.0,7.0,0.636364,248.143,154.36,0,0,0,0,0
3,0,0,2,13.0,12.0,433.333,2.0,1.0,0.666667,11.0,11.0,366.667,147.143,892.308,0,0,0,0,0
16,3,0,5,50.0,9.0,3.125,21.0,4.0,13.125,29.0,8.0,18.125,239.143,327.971,0,0,0,0,0
19,3,0,5,260.0,79.0,136.842,44.0,9.0,231.579,216.0,79.0,113.684,240.857,350.055,0,0,0,0,0
6,3,0,3,28.0,11.0,466.667,6.0,4.0,1.0,22.0,11.0,366.667,183.571,233.571,0,0,0,0,0
29,5,0,5,139.0,57.0,47.931,140.0,57.0,482.759,-1.0,7.0,-0.0344828,367.0,494.584,0,0,0,0,0
37,4,0,7,487.0,240.0,131.622,445.0,240.0,12.027,42.0,43.0,113.514,329.0,46.494,0,0,0,0,0
4,4,0,1,3.0,1.0,0.75,3.0,1.0,0.75,0.0,0.0,0.0,168.857,553.809,0,0,0,0,0
6,1,0,2,233.0,219.0,388.333,261.0,248.0,43.5,-28.0,1.0,-466.667,117.857,616.432,0,0,0,0,0
37,4,0,6,315.0,76.0,851.351,362.0,92.0,978.378,-47.0,11.0,-127.027,367.0,606.934,1,0,0,0,0
50,8,0,9,533.0,143.0,10.66,453.0,143.0,9.06,80.0,56.0,1.6,367.0,985.864,1,0,0,0,0
7,4,0,3,144.0,68.0,205.714,8.0,4.0,114.286,136.0,68.0,194.286,222.857,105.605,0,0,0,0,0
7,1,0,5,431.0,206.0,615.714,9.0,6.0,128.571,422.0,206.0,602.857,142.571,14.183,0,0,0,0,0
141,19,0,10,4684.0,670.0,332.199,4720.0,670.0,334.752,-36.0,219.0,-0.255319,367.0,847.565,1,0,1,1,0
30,4,0,4,148.0,48.0,493.333,146.0,48.0,486.667,2.0,5.0,0.0666667,367.0,521.207,0,0,0,0,0
42,5,0,9,255.0,41.0,607.143,177.0,41.0,421.429,78.0,10.0,185.714,367.0,128.515,0,0,0,0,0
42,13,0,7,501.0,172.0,119.286,295.0,172.0,702.381,206.0,74.0,490.476,333.143,725.395,0,0,0,0,0
5,2,0,2,52.0,29.0,10.4,28.0,23.0,5.6,24.0,10.0,4.8,103.857,158.049,0,0,0,0,0
32,4,0,6,379.0,151.0,118.438,385.0,151.0,120.313,-6.0,17.0,-0.1875,367.0,635.756,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.143,0.0,0,0,0,0,0
14,4,0,6,35.0,10.0,2.5,15.0,4.0,107.143,20.0,10.0,142.857,300.0,781.429,0,0,0,0,0
86,10,0,7,1544.0,671.0,179.535,1920.0,671.0,223.256,-376.0,28.0,-437.209,367.0,851.222,0,0,0,0,0
413,18,0,11,36511.0,2702.0,884.044,25887.0,2702.0,626.804,10624.0,868.0,25.724,367.0,119.439,1,0,0,0,0
139,18,0,7,4053.0,618.0,291.583,3545.0,558.0,255.036,508.0,92.0,365.468,367.0,129.03,1,0,0,0,0
90,4,0,8,1635.0,276.0,181.667,836.0,153.0,928.889,799.0,204.0,887.778,217.857,467.696,0,0,0,0,0
51,11,0,7,687.0,119.0,134.706,309.0,119.0,605.882,378.0,104.0,741.176,333.143,872.758,0,0,0,0,0
22,4,0,5,203.0,66.0,922.727,173.0,66.0,786.364,30.0,32.0,136.364,367.0,103.087,0,0,0,0,0
181,11,0,10,3670.0,599.0,202.762,2841.0,599.0,156.961,829.0,180.0,458.011,367.0,146.225,1,0,0,0,0
42,15,0,7,855.0,407.0,203.571,606.0,407.0,144.286,249.0,116.0,592.857,333.143,611.658,0,0,0,0,0
6,0,0,2,26.0,15.0,433.333,2.0,1.0,0.333333,24.0,14.0,4.0,140.143,591.758,0,0,0,0,0
28,3,0,7,253.0,92.0,903.571,253.0,92.0,903.571,0.0,9.0,0.0,367.0,442.716,0,0,0,0,0
2,1,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,127.0,692.857,0,0,0,0,0
252,142,0,8,7409.0,1496.0,294.008,5091.0,428.0,202.024,2318.0,1296.0,919.841,261.571,485.992,1,0,0,0,0
9,5,0,4,153.0,72.0,17.0,9.0,4.0,1.0,144.0,72.0,16.0,222.857,114.613,0,0,0,0,0
58,9,0,7,549.0,125.0,946.552,519.0,125.0,894.828,30.0,29.0,0.517241,367.0,880.458,0,0,0,0,0
23,4,0,5,464.0,123.0,201.739,52.0,12.0,226.087,412.0,123.0,17.913,226.0,329.433,0,0,0,0,0
21,7,0,5,103.0,37.0,490.476,24.0,4.0,114.286,79.0,37.0,37.619,229.714,163.523,0,0,0,0,0
9,3,0,5,19.0,5.0,211.111,15.0,5.0,166.667,4.0,2.0,0.444444,233.0,334.662,0,0,0,0,0
21,3,1,5,130.0,52.0,619.048,55.0,21.0,261.905,75.0,52.0,357.143,187.0,806.264,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.857,0.0,1,0,0,0,0
2,0,0,1,12.0,12.0,6.0,1.0,1.0,0.5,11.0,11.0,5.5,147.143,957.143,0,0,0,0,0
9,2,0,5,373.0,341.0,414.444,265.0,259.0,294.444,108.0,82.0,12.0,224.143,159.199,0,0,0,0,0
48,6,0,7,1148.0,464.0,239.167,1122.0,464.0,23.375,26.0,49.0,0.541667,367.0,823.712,0,0,0,0,0
65,5,0,8,646.0,64.0,993.846,1489.0,625.0,229.077,-843.0,34.0,-129.692,328.143,96.705,0,0,0,0,0
96,11,0,10,1711.0,272.0,178.229,1509.0,290.0,157.187,202.0,50.0,210.417,367.0,115.101,1,0,0,0,0
2,0,0,2,10.0,10.0,5.0,4.0,4.0,2.0,6.0,6.0,3.0,147.143,5.0,0,0,0,0,0
35,7,0,9,5188.0,1713.0,148.229,939.0,434.0,268.286,4249.0,1511.0,121.4,333.143,105.181,0,0,0,0,0
40,4,0,4,1012.0,232.0,25.3,469.0,78.0,11.725,543.0,154.0,13.575,175.714,410.707,0,0,0,0,0
36,9,0,7,1462.0,425.0,406.111,665.0,315.0,184.722,797.0,270.0,221.389,333.143,120.387,0,0,0,0,0
7,3,0,4,9.0,3.0,128.571,9.0,3.0,128.571,0.0,0.0,0.0,220.143,450.952,0,0,0,0,0
24,7,0,5,251.0,67.0,104.583,172.0,51.0,716.667,79.0,20.0,329.167,322.714,78.992,0,0,0,0,0
150,14,0,11,2422.0,411.0,161.467,1764.0,411.0,11.76,658.0,151.0,438.667,329.0,135.043,1,0,0,0,0
27,6,0,5,174.0,52.0,644.444,161.0,52.0,596.296,13.0,8.0,0.481481,367.0,78.014,0,0,0,0,0
27,3,0,5,185.0,41.0,685.185,145.0,41.0,537.037,40.0,16.0,148.148,367.0,888.672,0,0,0,0,0
35,5,0,6,391.0,131.0,111.714,329.0,131.0,9.4,62.0,32.0,177.143,367.0,380.018,0,0,0,0,0
27,8,0,8,168.0,57.0,622.222,46.0,6.0,17.037,122.0,53.0,451.852,328.143,102.19,0,0,0,0,0
70,5,0,9,421.0,62.0,601.429,333.0,62.0,475.714,88.0,32.0,125.714,367.0,128.918,0,0,0,0,0
50,5,0,6,1636.0,295.0,32.72,1804.0,321.0,36.08,-168.0,18.0,-3.36,367.0,641.712,0,0,0,0,0
13,4,0,5,30.0,9.0,230.769,49.0,10.0,376.923,-19.0,0.0,-146.154,322.714,494.905,0,0,0,0,0
14,5,0,7,192.0,79.0,137.143,130.0,79.0,928.571,62.0,32.0,442.857,333.143,100.571,0,0,0,0,0
18,9,0,4,237.0,200.0,131.667,69.0,43.0,383.333,168.0,157.0,933.333,166.714,98.692,0,0,0,0,0
57,6,0,7,667.0,263.0,117.018,663.0,263.0,116.316,4.0,14.0,0.0701754,367.0,622.949,0,0,0,0,0
66,12,0,7,946.0,169.0,143.333,862.0,169.0,130.606,84.0,22.0,127.273,367.0,104.98,0,0,0,0,0
31,3,0,6,185.0,83.0,596.774,190.0,83.0,612.903,-5.0,6.0,-0.16129,367.0,51.556,0,0,0,0,0
39,5,0,7,514.0,158.0,131.795,464.0,158.0,118.974,50.0,25.0,128.205,367.0,539.778,0,0,0,0,0
46,5,0,9,355.0,65.0,771.739,321.0,65.0,697.826,34.0,11.0,0.73913,367.0,108.363,0,0,0,0,0
12,2,0,4,117.0,43.0,9.75,230.0,105.0,191.667,-113.0,7.0,-941.667,191.714,383.492,1,0,0,0,0
63,7,0,8,1269.0,287.0,201.429,1232.0,287.0,195.556,37.0,24.0,0.587302,367.0,483.928,0,0,0,0,0
9,2,0,3,388.0,267.0,431.111,20.0,11.0,222.222,368.0,256.0,408.889,126.0,230.066,0,0,0,0,0
48,5,0,8,928.0,293.0,193.333,639.0,293.0,133.125,289.0,68.0,602.083,367.0,813.798,0,0,0,0,0
40,4,0,7,326.0,134.0,8.15,323.0,134.0,8.075,3.0,14.0,0.075,367.0,651.613,0,0,0,0,0
18,3,0,5,64.0,25.0,355.556,51.0,25.0,283.333,13.0,6.0,0.722222,367.0,936.473,0,0,0,0,0
69,5,0,7,2270.0,728.0,328.986,2019.0,728.0,292.609,251.0,98.0,363.768,367.0,561.678,0,0,0,0,0
40,13,0,7,501.0,174.0,12.525,295.0,174.0,7.375,206.0,74.0,5.15,333.143,725.264,0,0,0,0,0
35,12,0,7,297.0,92.0,848.571,117.0,18.0,334.286,180.0,74.0,514.286,321.0,915.094,0,0,0,0,0
34,6,0,6,203.0,54.0,597.059,225.0,54.0,661.765,-22.0,4.0,-0.647059,367.0,691.696,0,0,0,0,0
62,7,0,9,711.0,106.0,114.677,516.0,117.0,832.258,195.0,28.0,314.516,367.0,133.266,0,0,0,0,0
233,26,0,11,10114.0,619.0,434.077,8989.0,619.0,385.794,1125.0,300.0,482.833,367.0,718.777,1,0,0,0,0
24,3,0,6,146.0,65.0,608.333,150.0,65.0,6.25,-4.0,4.0,-0.166667,367.0,655.724,0,0,0,0,0
22,9,0,4,584.0,155.0,265.455,365.0,102.0,165.909,219.0,53.0,995.454,173.429,404.474,0,0,0,0,0
15,5,0,3,182.0,53.0,121.333,92.0,54.0,613.333,90.0,52.0,6.0,169.571,345.275,1,0,0,0,0
90,6,0,9,2364.0,335.0,262.667,1422.0,335.0,15.8,942.0,149.0,104.667,367.0,140.613,0,0,0,0,0
59,16,0,8,821.0,243.0,139.153,531.0,243.0,9.0,290.0,170.0,491.525,333.143,78.58,0,0,0,0,0
26,4,0,4,197.0,69.0,757.692,198.0,69.0,761.538,-1.0,9.0,-0.0384615,367.0,350.812,0,0,0,0,0
6,5,0,2,74.0,50.0,123.333,30.0,16.0,5.0,44.0,34.0,733.333,122.714,560.985,0,0,0,0,0
122,7,0,8,4457.0,1312.0,365.328,4192.0,1312.0,343.607,265.0,357.0,217.213,367.0,592.385,1,1,0,0,0
184,8,0,10,4159.0,756.0,226.033,2077.0,203.0,11.288,2082.0,756.0,113.152,230.857,48.756,1,0,1,0,0
15,4,0,6,57.0,20.0,3.8,43.0,14.0,286.667,14.0,8.0,0.933333,325.143,711.905,0,0,0,0,0
23,6,0,5,225.0,83.0,978.261,221.0,83.0,96.087,4.0,6.0,0.173913,367.0,794.641,0,0,0,0,0
29,3,0,4,581.0,232.0,200.345,595.0,232.0,205.172,-14.0,5.0,-0.482759,367.0,333.142,0,0,0,0,0
3,1,0,2,5.0,4.0,166.667,2.0,1.0,0.666667,3.0,3.0,1.0,118.857,590.571,0,0,0,0,0
80,31,0,7,1561.0,247.0,195.125,924.0,145.0,11.55,637.0,223.0,79.625,318.143,122.75,0,0,0,0,0
7,3,0,3,33.0,17.0,471.429,32.0,17.0,457.143,1.0,1.0,0.142857,191.714,750.216,1,0,0,0,0
52,7,0,6,1072.0,316.0,206.154,1049.0,316.0,201.731,23.0,17.0,0.442308,367.0,707.504,0,0,0,0,0
11,5,0,6,80.0,31.0,727.273,76.0,31.0,690.909,4.0,4.0,0.363636,220.143,309.089,0,0,0,0,0
39,15,0,7,701.0,321.0,179.744,460.0,321.0,117.949,241.0,100.0,617.949,333.143,631.528,0,0,0,0,0
