McCC,CLOC,LLOC,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,8,1,0,1,828,0
1,0,14,5,0,4,310,0
1,0,10,4,0,2,310,0
1,0,21,7,0,2,5350,0
1,0,14,3,0,3,310,0
1,0,20,8,0,5,310,0
1,0,8,1,0,1,828,0
1,0,10,4,0,3,505,0
1,0,25,9,0,6,310,0
3,0,39,12,0,8,199,0
3,0,38,13,0,7,199,0
1,0,14,3,0,2,310,0
6,0,69,4,0,2,310,0
1,0,8,4,0,4,505,0
2,0,30,6,0,4,310,0
2,0,29,4,0,3,310,0
1,0,22,7,0,5,310,0
2,0,11,3,0,3,310,0
1,0,20,6,0,4,310,0
1,0,10,4,0,3,310,0
1,0,17,4,0,4,310,0
1,0,20,4,0,3,310,0
1,0,20,7,0,5,310,0
2,0,40,13,0,9,199,0
1,0,22,5,0,4,310,0
1,0,9,3,0,3,310,0
1,0,8,1,0,1,2319,0
1,0,38,5,0,3,1636,0
9,0,121,5,0,3,533,0
3,0,33,9,0,5,665,0
1,0,99,34,0,7,1636,0
1,0,68,19,0,7,1636,0
8,0,50,7,0,2,5350,0
13,0,130,19,0,7,5350,0
1,0,14,2,0,2,2472,0
1,0,33,15,0,5,5350,0
1,0,71,33,0,10,665,0
1,0,5,2,0,2,533,0
1,0,41,16,0,8,665,0
4,0,313,52,0,8,5350,0
1,0,20,4,0,3,1636,0
57,0,653,176,0,20,2319,0
3,0,72,16,0,6,412,0
3,0,56,9,0,4,1636,0
1,0,5,2,0,2,1636,0
1,0,44,5,0,4,2319,0
15,0,232,83,1,13,665,0
1,0,12,2,0,2,5350,0
1,0,35,43,0,10,1636,0
1,0,5,2,0,2,2472,0
4,0,172,11,0,6,665,0
1,0,20,35,1,9,1636,0
1,0,6,2,0,2,2319,0
8,0,100,18,0,6,5350,0
6,0,131,7,0,3,665,0
1,0,117,38,0,7,1636,0
3,0,182,67,0,12,2319,0
13,0,104,21,0,7,815,0
1,0,57,20,0,7,1636,0
4,0,40,33,0,11,665,0
1,0,9,5,0,4,412,0
1,0,6,3,0,2,533,0
1,0,31,14,0,5,5350,0
9,0,118,29,0,12,67,0
10,0,82,23,0,11,67,0
1,0,48,6,0,4,5350,0
2,0,30,1,0,1,2319,0
1,0,27,13,0,5,2319,0
1,0,30,3,0,3,505,0
1,0,7,3,0,2,143,0
1,0,4,1,0,1,2319,0
1,0,62,33,0,13,828,0
1,0,26,9,0,4,815,0
1,0,4,1,0,1,2319,0
1,0,23,3,0,3,1296,0
1,0,19,3,0,3,815,0
1,0,27,5,0,3,505,0
1,0,40,12,0,4,1296,0
1,0,6,8,0,2,5350,0
1,0,10,2,0,2,665,0
1,0,4,3,0,2,665,0
1,0,4,1,0,1,2319,0
1,0,26,17,0,9,2472,0
1,0,9,5,0,4,412,0
1,0,20,1,0,1,2319,0
1,0,4,1,0,1,2319,0
6,0,123,28,0,8,665,0
12,0,177,8,0,6,815,0
8,0,114,20,0,9,412,0
1,0,8,4,0,3,199,0
5,0,119,13,0,6,5350,0
18,0,212,5,0,4,1296,0
29,0,329,37,0,10,5350,0
7,0,63,4,0,4,199,0
37,0,178,17,0,7,412,0
68,0,375,21,0,9,412,0
2,0,98,7,0,5,5350,0
6,0,47,7,0,5,2319,0
75,0,952,61,0,14,2472,0
7,0,447,101,1,16,828,0
1,0,6,6,0,4,5350,0
1,0,13,2,0,1,2319,0
29,0,678,102,0,16,828,0
25,0,413,53,0,10,2319,0
20,0,211,31,0,12,412,0
9,0,131,6,0,4,815,0
1,0,107,80,1,14,828,0
1,0,30,5,0,5,505,0
3,0,50,5,0,5,505,0
6,0,84,5,0,5,505,0
1,0,21,5,0,5,505,0
2,0,34,5,0,5,505,0
7,0,90,6,0,5,505,0
39,0,437,29,0,12,412,0
17,0,222,12,0,7,5350,0
2,0,31,3,0,2,665,0
1,0,20,2,0,2,665,0
12,0,131,12,0,6,665,0
1,0,8,2,0,2,665,0
6,0,63,3,0,2,665,0
1,0,17,10,0,7,5350,0
24,0,194,7,0,6,665,0
45,0,416,17,0,8,665,0
7,0,248,63,0,8,665,0
6,0,133,3,0,2,20,0
11,0,175,18,0,6,665,0
2,0,49,3,0,2,20,0
6,0,69,2,0,2,20,0
11,0,111,11,0,6,665,0
30,0,291,2,0,2,67,0
1,0,24,2,0,2,815,0
3,0,9,2,0,2,665,0
1,0,26,7,0,4,665,0
1,0,13,2,0,1,5350,0
50,0,470,7,0,3,5350,0
1,0,31,2,0,1,5350,0
1,0,5,2,0,1,5350,0
13,0,345,15,0,4,1636,0
3,0,78,2,0,2,20,0
20,0,235,2,0,2,815,0
17,0,367,12,0,4,815,0
1,0,6,2,0,2,20,0
1,0,20,4,0,3,20,0
4,0,318,7,0,2,1636,0
6,0,45,6,0,3,815,0
1,0,6,2,0,2,815,0
1,0,6,4,0,3,20,0
10,0,159,3,0,2,20,0
1,0,24,4,0,3,20,0
7,0,66,2,0,2,815,0
1,0,10,6,0,4,1636,0
1,0,5,4,0,3,1636,0
27,0,249,9,0,6,2319,0
35,0,237,4,0,3,20,0
1,0,6,2,0,2,815,0
16,0,339,7,0,4,665,0
1,0,8,6,0,4,20,0
15,0,196,6,0,4,20,0
1,0,6,4,0,2,20,0
1,0,6,2,0,2,20,0
1,0,12,5,0,3,20,0
1,0,44,2,0,2,20,0
1,0,46,2,0,2,20,0
1,0,13,2,0,2,815,0
1,0,94,2,0,2,20,0
3,0,49,5,0,3,20,0
1,0,28,2,0,2,20,0
6,0,153,7,0,2,1636,0
15,0,177,5,0,3,20,0
1,0,5,2,0,2,815,0
1,0,25,5,0,3,20,0
1,0,12,2,0,1,1636,0
2,0,19,2,0,2,20,0
1,0,11,2,0,2,20,0
1,0,5,3,0,2,20,0
1,0,12,2,0,2,815,0
1,0,10,2,0,2,20,0
1,0,25,2,0,1,5350,0
5,0,52,2,0,1,5350,0
1,0,18,2,0,1,5350,0
6,0,79,2,0,1,5350,0
11,0,164,2,0,1,5350,0
15,0,169,2,0,1,5350,0
1,0,13,2,0,1,5350,0
1,0,21,2,0,1,5350,0
10,0,146,7,0,2,199,0
7,0,129,10,0,6,412,0
1,0,22,4,0,2,665,0
28,0,193,8,0,4,815,0
1,0,27,2,0,1,5350,0
22,0,238,7,0,3,815,0
1,0,39,4,0,1,5350,0
1,0,5,2,0,1,5350,0
1,0,7,2,0,1,5350,0
3,0,25,2,0,1,5350,0
1,0,103,12,0,3,5350,0
5,0,140,6,0,3,5350,0
1,0,13,3,0,1,5350,0
6,0,89,2,0,1,5350,0
5,0,65,2,0,1,5350,0
12,0,136,8,0,4,665,0
1,0,38,2,0,2,665,0
5,0,67,5,0,3,665,0
1,0,19,3,0,2,665,0
11,0,167,9,0,5,665,0
1,0,25,4,0,3,5350,0
1,0,9,2,0,2,665,0
12,0,156,5,0,3,665,0
1,0,44,2,0,2,665,0
1,0,48,2,0,2,20,0
6,0,96,9,0,5,5350,0
4,0,46,3,0,2,20,0
14,0,152,4,0,3,5350,0
8,0,89,4,0,3,5350,0
1,0,13,48,0,13,59,0
2,0,86,44,0,12,59,0
1,0,12,58,0,11,665,0
1,0,7,8,0,6,1296,0
1,0,13,5,0,4,7,0
2,0,39,17,0,10,665,0
6,0,138,7,0,4,5350,0
9,0,440,14,0,6,815,0
1,0,7,2,0,1,5350,0
11,0,101,6,0,2,5350,0
1,0,23,2,0,1,5350,0
1,0,69,4,0,2,5350,0
9,0,217,11,0,7,5350,0
18,0,166,25,0,8,5350,0
2,0,50,5,0,3,412,0
1,0,44,4,0,2,5350,0
1,0,8,4,0,2,5350,0
1,0,258,9,0,7,2319,0
1,0,22,2,0,2,815,0
17,0,149,18,0,6,2319,0
61,0,480,7,0,4,1296,0
65,0,498,6,0,4,1296,0
90,0,714,12,0,6,292,0
90,0,720,8,0,5,815,0
3,0,54,4,0,1,5350,0
11,0,247,7,0,3,5350,0
34,0,393,15,0,6,815,0
1,0,5,6,0,2,5350,0
1,0,46,2,0,2,5350,0
1,0,19,2,0,2,5350,0
1,0,26,2,0,2,1296,0
1,0,4,2,0,2,5350,0
1,0,18,10,0,5,5350,0
4,0,38,6,0,5,1636,0
4,0,71,12,0,7,5350,0
1,0,12,7,0,2,5350,0
2,0,29,3,0,1,5350,0
1,0,11,4,1,3,143,0
1,0,32,9,0,6,1636,0
3,0,38,8,0,5,1636,0
1,0,5,2,0,1,5350,0
1,0,7,2,0,2,815,0
1,0,26,2,0,2,665,0
8,0,201,21,1,10,67,0
5,0,62,2,0,2,5350,0
4,0,85,2,0,2,20,0
16,0,199,29,0,9,5350,0
7,0,159,6,0,3,815,0
5,0,70,4,0,4,199,0
14,0,145,6,0,5,1296,0
6,0,128,15,0,5,412,0
1,0,6,2,0,1,5350,0
7,0,122,2,0,1,5350,0
2,0,70,7,0,3,1636,0
1,0,64,12,0,6,5350,0
1,0,16,2,0,2,5350,0
1,0,10,12,0,4,5350,0
1,0,16,11,0,5,1636,0
1,0,20,2,0,2,5350,0
1,0,15,5,0,2,1296,0
4,0,49,4,0,1,5350,0
1,0,86,6,0,1,5350,0
8,0,112,4,0,3,5350,0
3,0,18,2,0,1,5350,0
7,0,61,2,0,2,815,0
7,0,70,5,0,4,665,0
38,0,228,6,0,4,5350,0
5,0,263,4,0,3,815,0
15,0,134,6,0,3,1296,0
30,0,329,26,1,6,665,0
3,0,182,10,0,2,5350,0
1,0,10,2,0,2,5350,0
23,0,209,3,0,3,4,1
12,0,128,2,0,2,815,0
8,0,82,10,0,3,5350,0
9,0,87,2,0,2,815,0
1,0,29,6,0,1,5350,0
1,0,25,8,0,2,5350,0
12,0,196,12,0,4,412,0
2,0,118,8,0,2,5350,0
1,0,9,5,0,4,199,0
2,0,62,16,0,7,5350,0
35,0,265,6,0,3,5350,0
3,0,167,2,0,2,5350,0
26,0,204,2,0,1,5350,0
30,0,208,2,0,1,5350,0
1,0,4,4,0,3,5350,0
24,0,375,15,0,5,5350,0
1,0,30,4,0,4,5350,0
1,0,42,4,0,4,5350,0
1,0,13,4,0,4,5350,0
1,0,13,4,0,4,5350,0
1,0,13,4,0,4,5350,0
1,0,13,4,0,4,5350,0
1,0,13,2,0,2,1636,0
1,0,39,4,0,4,5350,0
1,0,13,4,0,4,5350,0
10,0,147,4,0,3,1404,0
1,0,8,2,0,2,199,0
1,0,8,2,0,2,199,0
12,0,89,3,0,3,5350,0
15,0,142,4,0,3,5350,0
4,0,50,4,0,2,2319,0
1,0,5,2,0,2,665,0
1,0,8,2,0,2,815,0
11,0,76,2,0,2,815,0
19,0,304,5,0,4,2472,0
1,0,15,4,0,4,2472,0
7,0,96,4,0,2,815,0
1,0,15,5,0,4,2472,0
13,0,194,8,0,6,2472,0
14,0,186,4,0,2,815,0
36,0,302,6,0,4,412,0
1,0,17,2,0,2,199,0
2,0,109,6,0,4,412,0
1,0,5,2,0,2,665,0
1,0,10,6,0,5,20,0
1,0,80,10,0,5,1636,0
36,0,262,44,0,10,665,0
1,0,43,2,0,2,815,0
1,0,67,2,0,2,815,0
1,0,30,7,0,5,665,0
1,0,37,2,0,2,665,0
7,0,56,6,0,4,67,0
15,0,185,22,0,7,815,0
2,0,77,12,1,5,665,0
1,0,6,2,0,2,1636,0
1,0,6,6,0,3,1636,0
7,0,59,9,0,4,412,0
7,0,121,10,0,5,815,0
1,0,32,5,0,3,1636,0
7,0,55,6,0,3,1636,0
3,0,72,13,0,5,665,0
1,0,23,8,0,5,665,0
1,0,15,5,0,3,1636,0
1,0,7,2,0,1,815,0
1,0,20,4,0,2,815,0
6,0,23,4,0,2,815,0
6,0,55,2,0,1,815,0
3,0,33,2,0,1,815,0
3,0,33,2,0,2,815,0
4,0,57,2,0,1,815,0
8,0,90,2,0,1,815,0
6,0,124,4,0,3,5350,0
6,0,116,4,0,3,5350,0
10,0,137,4,0,3,5350,0
1,0,35,4,0,3,665,0
4,0,80,7,0,4,5350,0
4,0,80,11,0,4,59,0
5,0,62,6,0,3,5350,0
7,0,102,9,0,4,5350,0
6,0,160,22,0,7,2319,0
9,0,123,11,0,5,59,0
9,0,133,8,0,4,59,0
7,0,103,19,0,5,665,0
4,0,80,6,0,3,5350,0
4,0,55,9,0,6,2319,0
1,0,33,2,0,2,20,0
7,0,32,2,0,2,5350,0
1,0,60,4,0,3,5350,0
1,0,13,4,0,3,5350,0
1,0,14,2,0,2,5350,0
5,0,60,4,0,3,5350,0
7,0,68,4,0,3,5350,0
1,0,12,2,0,2,20,0
2,0,19,2,0,2,20,0
2,0,172,2,0,2,20,0
2,0,174,2,0,2,20,0
2,0,174,2,0,2,20,0
2,0,102,2,0,2,20,0
1,0,47,3,0,2,2319,0
12,0,156,6,0,3,5350,0
1,0,11,2,0,2,5350,0
1,0,10,2,0,2,5350,0
1,0,53,6,0,5,1296,0
7,0,57,4,0,3,5350,0
5,0,64,3,0,2,20,0
1,0,45,3,0,2,20,0
1,0,13,5,0,3,5350,0
1,0,26,4,0,3,5350,0
8,0,61,4,0,3,5350,0
2,0,42,10,0,7,5350,0
9,0,64,2,0,2,20,0
3,0,48,6,0,2,665,0
1,0,21,5,0,1,665,0
4,0,39,4,0,3,815,0
7,0,60,9,0,4,815,0
3,0,49,6,0,2,665,0
13,0,122,6,0,2,665,0
7,0,110,10,0,4,815,0
11,0,146,17,0,5,665,0
19,0,285,44,0,14,67,0
7,0,52,3,0,2,412,0
1,0,37,4,0,4,5350,0
25,0,263,40,0,10,828,0
4,0,29,7,0,5,1296,0
2,0,40,1,0,1,1636,0
5,0,64,8,0,3,5350,0
2,0,79,6,0,1,5350,0
1,0,30,8,0,4,665,0
7,0,72,7,0,5,67,0
1,0,85,4,0,3,224,0
7,0,244,43,1,11,1296,0
32,0,287,20,0,8,199,0
1,0,44,4,0,4,199,0
3,0,71,6,0,5,1636,0
4,0,117,18,0,8,199,0
1,0,54,20,0,8,412,0
5,0,56,4,0,3,665,0
2,0,55,4,0,3,2319,0
5,0,42,2,0,2,2319,0
1,0,8,2,0,1,1636,0
33,0,485,33,0,12,815,0
1,0,6,2,0,1,1636,0
3,0,64,12,0,4,815,0
1,0,25,16,0,8,665,0
5,0,147,128,0,19,815,0
5,0,47,5,0,4,5350,0
7,0,102,4,0,3,1636,0
5,0,44,2,0,2,2472,0
2,0,27,8,0,4,5350,0
3,0,60,39,0,10,1296,0
1,0,36,6,0,5,665,0
8,0,238,69,0,11,412,0
19,0,220,4,0,4,1636,0
1,0,15,7,0,3,412,0
4,0,105,11,0,6,815,0
1,0,43,6,0,4,2319,0
23,0,317,53,0,12,665,0
5,0,129,23,0,9,1404,0
19,0,365,41,0,8,67,0
5,0,78,14,2,6,2319,0
2,0,86,2,2,2,2472,0
2,0,37,2,0,2,1636,0
12,0,87,3,0,1,5350,0
2,0,77,2,0,2,199,0
3,0,127,8,0,1,5350,0
29,0,179,3,0,1,5350,0
6,0,55,15,0,11,412,0
4,0,125,6,0,5,412,0
5,0,71,10,0,5,2319,0
29,0,217,17,0,7,533,0
1,0,11,6,0,4,199,0
2,0,122,61,0,15,665,0
1,0,27,21,0,6,665,0
1,0,8,2,0,2,533,0
14,0,182,13,0,5,505,0
5,0,63,10,0,2,1296,0
1,0,29,2,0,2,310,0
5,0,67,11,0,8,412,0
1,0,30,3,0,3,224,0
1,0,51,3,0,3,224,0
3,0,46,6,0,5,815,0
5,0,177,4,0,3,5350,0
1,0,15,1,0,1,828,0
1,0,29,8,0,6,199,0
1,0,60,1,0,1,828,0
5,0,122,9,0,4,2319,0
12,0,280,19,0,9,5350,0
3,0,107,8,0,3,5350,0
1,0,56,5,0,5,199,0
1,0,30,1,0,1,828,0
1,0,50,1,0,1,828,0
5,0,375,46,2,14,5350,0
3,0,95,2,0,1,310,0
15,0,561,69,0,14,815,0
6,0,170,9,0,7,2319,0
1,0,25,5,0,4,505,0
1,0,27,7,0,6,505,0
1,0,23,5,0,4,505,0
1,0,22,10,0,6,505,0
1,0,25,5,0,4,505,0
1,0,27,5,0,4,505,0
1,0,22,7,0,4,505,0
1,0,21,4,0,4,505,0
1,0,24,4,0,4,505,0
1,0,22,4,0,4,505,0
1,0,27,7,0,6,505,0
28,0,540,24,0,10,412,0
1,0,53,16,0,9,815,0
2,0,287,6,0,5,2319,0
16,0,192,2,0,2,2472,0
3,0,142,3,0,3,2319,0
4,0,88,17,0,9,1296,0
12,0,453,65,0,16,815,0
1,0,113,1,0,1,828,0
3,0,84,8,0,6,5350,0
2,0,51,2,0,1,5350,0
1,0,3,5,0,3,3,0
1,0,3,5,0,3,3,0
5,0,62,8,0,3,815,0
1,0,15,4,0,3,665,0
1,0,6,5,0,3,3,0
1,0,67,7,0,5,505,0
12,0,385,21,0,7,199,0
8,0,86,7,0,4,1296,0
8,0,213,35,0,9,67,0
1,0,54,7,0,4,815,0
2,0,76,2,0,2,1636,0
3,0,238,20,1,6,199,0
2,0,128,17,0,6,5350,0
3,0,60,11,0,3,5350,0
4,0,47,2,0,1,2319,0
1,0,19,2,0,2,1296,0
1,0,167,14,0,5,533,0
7,0,238,39,0,10,665,0
1,0,130,38,0,14,665,0
5,0,56,7,0,4,1296,0
1,0,22,3,0,3,2319,0
11,0,138,20,0,8,5350,0
5,0,77,3,0,2,1296,0
4,0,139,6,0,5,665,0
2,0,45,8,0,4,665,0
1,0,49,13,0,2,199,0
22,0,227,14,0,8,5350,0
4,0,59,3,0,2,665,0
2,0,129,3,0,3,5350,0
2,0,62,25,0,11,5350,0
6,0,97,28,0,8,5350,0
4,0,144,42,0,14,5350,0
1,0,51,15,0,8,2319,0
1,0,83,16,0,5,412,0
2,0,69,22,0,10,815,0
1,0,20,2,0,2,5350,0
1,0,11,2,0,2,5350,0
1,0,45,7,0,5,5350,0
1,0,29,3,0,1,5350,0
7,0,168,16,0,8,1296,0
1,0,15,3,0,2,1296,0
2,0,67,2,0,1,5350,0
1,0,105,25,0,9,5350,0
1,0,75,18,0,11,5350,0
2,0,133,44,0,15,5350,0
2,0,65,37,0,11,665,0
55,0,1202,30,0,10,4,0
2,0,126,7,0,5,815,0
8,0,118,18,0,6,505,0
6,0,71,4,0,2,1634,0
4,0,70,5,0,3,665,0
3,0,118,3,0,2,828,0
6,0,55,1,0,1,1636,0
4,0,56,10,0,5,5350,0
1,0,10,3,0,3,1296,0
20,0,220,26,0,10,412,0
1,0,11,3,0,3,1296,0
1,0,13,6,0,5,2319,0
1,0,8,1,0,1,5350,0
7,0,106,11,0,5,2472,0
1,0,13,6,0,3,1296,0
32,0,181,12,0,6,5350,0
1,0,11,3,0,3,1296,0
1,0,19,6,0,5,2319,0
1,0,19,3,0,2,2319,0
108,0,969,43,0,13,412,0
69,0,557,9,0,6,5350,0
5,0,37,3,0,3,1296,0
1,0,10,3,0,3,1296,0
2,0,122,17,0,8,665,0
1,0,136,20,0,7,665,0
1,0,12,2,0,2,2472,0
1,0,28,25,0,11,1296,0
1,0,13,2,0,2,199,0
1,0,39,5,0,3,5350,0
2,0,76,30,0,11,5350,0
1,0,144,9,0,6,828,0
2,0,47,8,0,3,5350,0
1,0,65,2,0,2,2472,0
4,0,49,2,0,1,268,0
1,0,90,5,0,3,1636,0
19,0,292,12,0,8,236,0
26,0,487,9,0,5,665,0
1,0,44,44,0,9,5350,0
7,0,300,58,1,12,5350,0
3,0,90,9,0,4,224,0
1,0,74,7,0,4,224,0
1,0,33,3,0,3,665,0
1,0,38,10,0,8,533,0
2,0,126,18,0,7,1296,0
7,0,64,4,0,4,1296,0
1,0,74,28,0,10,665,0
4,0,114,7,0,4,665,0
21,0,305,59,0,17,815,0
10,0,203,38,0,13,5350,0
1,0,21,3,0,3,505,0
1,0,67,21,0,10,5350,0
2,0,24,6,1,5,665,0
4,0,48,11,0,5,505,0
10,0,332,19,0,6,665,0
1,0,47,1,0,1,2319,0
1,0,63,8,0,3,1296,0
10,0,316,12,0,5,412,0
3,0,136,4,0,3,412,0
1,0,155,6,0,5,412,0
9,0,292,9,0,5,412,0
1,0,21,2,0,1,5350,0
12,0,122,18,1,7,665,0
5,0,89,11,0,5,665,0
5,0,63,14,0,5,665,0
13,0,65,1,0,1,5350,0
7,0,61,7,0,3,5350,0
3,0,81,3,0,2,5350,0
2,0,87,10,0,4,5350,0
9,0,108,3,0,2,5350,0
9,0,112,13,0,8,412,0
1,0,22,2,0,2,5350,0
1,0,23,11,0,8,2472,0
1,0,8,2,0,2,310,0
1,0,8,2,0,2,310,0
1,0,104,20,0,10,5350,0
16,0,139,2,0,2,533,0
1,0,23,5,0,4,412,0
3,0,108,7,0,3,665,0
5,0,179,8,0,6,412,0
5,0,183,8,0,6,412,0
18,0,669,25,0,11,665,0
3,0,81,40,0,15,828,0
2,0,52,22,0,11,5350,0
23,0,135,7,0,4,815,0
18,0,252,5,0,2,828,0
6,0,273,14,0,6,412,0
2,0,20,2,0,2,310,0
1,0,26,6,0,4,815,0
1,0,45,5,0,3,815,0
1,0,26,14,0,5,815,0
5,0,178,5,0,4,412,0
11,0,234,14,0,5,2319,0
1,0,53,4,0,2,5350,0
1,0,145,23,0,10,412,0
1,0,25,2,0,2,815,0
1,0,150,33,0,10,412,0
1,0,38,12,0,8,665,0
1,0,61,20,0,10,815,0
2,0,47,35,0,12,665,0
1,0,143,27,1,9,5350,0
3,0,63,10,0,7,67,0
2,0,84,3,0,2,1296,0
1,0,185,32,0,13,815,0
1,0,54,10,0,7,199,0
3,0,76,9,0,5,5350,0
1,0,49,8,0,1,5350,0
1,0,42,7,0,7,665,0
1,0,29,12,0,7,815,0
2,0,73,33,0,11,199,0
4,0,126,27,1,7,5350,0
1,0,114,34,0,10,1296,0
35,0,534,19,0,5,5350,0
2,0,67,8,0,4,5350,0
3,0,43,7,0,3,5350,0
1,0,160,2,0,2,665,0
4,0,43,7,0,5,665,0
8,0,156,18,0,3,5350,0
2,0,69,4,0,1,5350,0
1,0,57,24,0,6,5350,0
9,0,151,11,0,5,2319,0
32,0,251,50,0,13,815,0
14,0,261,19,0,13,815,0
8,0,130,6,0,5,815,0
11,0,184,10,0,8,815,0
3,0,27,2,0,1,5350,0
22,0,289,50,0,12,5350,0
9,0,116,31,0,8,665,0
1,0,35,6,0,4,505,0
4,0,106,13,0,10,665,0
2,0,148,43,0,12,815,0
38,0,509,5,0,3,5350,0
2,0,89,19,0,8,1404,0
1,0,203,22,1,9,505,0
4,0,137,18,0,7,815,0
4,0,114,7,0,4,5350,0
21,0,394,3,0,3,665,0
6,0,61,13,0,10,815,0
2,0,33,5,0,2,5350,0
5,0,99,13,0,4,5350,0
1,0,46,14,0,5,665,0
2,0,79,2,0,1,5350,0
8,0,97,8,0,3,5350,0
2,0,43,6,0,5,2319,0
8,0,261,38,0,8,5350,0
10,0,154,25,0,11,815,0
6,0,181,50,0,12,665,0
2,0,52,10,0,5,5350,0
1,0,183,20,0,12,815,0
7,0,90,33,0,15,815,0
6,0,159,8,0,6,815,0
14,0,396,11,0,7,815,0
8,0,83,14,0,7,5350,0
5,0,98,15,0,6,5350,0
29,0,317,18,0,5,5350,0
11,0,184,49,0,16,815,0
15,0,202,9,0,5,3997,0
23,0,508,47,0,13,815,0
3,0,54,17,0,8,5350,0
20,0,219,51,0,15,815,0
4,0,187,19,0,8,5350,0
19,0,630,20,0,9,5350,0
10,0,291,22,0,10,5350,0
7,0,136,47,0,16,815,0
44,0,883,54,1,16,815,0
50,0,523,10,1,4,5350,0
10,0,186,23,0,9,815,0
3,0,163,33,0,11,5350,0
4,0,194,35,0,11,5350,0
1,0,92,18,0,10,665,0
3,0,54,2,0,1,5350,0
3,0,203,25,0,10,2319,0
1,0,55,21,0,11,5350,0
2,0,178,4,0,2,1296,0
3,0,23,3,0,1,505,0
1,0,12,2,0,1,1296,0
1,0,75,21,0,9,665,0
6,0,170,30,0,7,5350,0
1,0,102,7,0,3,2319,0
7,0,93,2,0,2,665,0
25,0,297,6,0,3,5350,0
1,0,20,2,0,2,310,0
4,0,159,5,0,3,5350,0
1,0,122,2,0,2,2319,0
14,0,292,4,0,4,665,0
4,0,124,4,0,3,665,0
1,0,26,2,0,2,665,0
2,0,36,7,0,3,412,0
5,0,133,6,0,3,1636,0
7,0,67,2,0,2,1636,0
32,0,306,4,0,3,665,0
12,0,269,3,0,2,1636,0
1,0,37,9,0,4,5350,0
2,0,33,9,1,5,1404,0
1,0,108,18,1,8,665,0
1,0,107,49,0,13,5350,0
2,0,82,11,0,5,665,0
7,0,137,5,0,3,815,0
3,0,105,20,0,5,20,0
9,0,273,16,0,8,665,0
5,0,54,4,0,4,815,0
15,0,202,5,0,3,5350,0
8,0,232,12,0,3,665,0
3,0,34,4,0,4,665,0
2,0,47,2,0,2,665,0
7,0,93,2,0,2,815,0
1,0,91,4,0,4,665,0
10,0,474,14,0,5,665,0
9,0,290,21,0,8,815,0
3,0,94,6,0,2,665,0
1,0,53,10,0,4,665,0
4,0,116,14,0,5,665,0
5,0,150,8,0,3,665,0
1,0,43,2,0,2,199,0
21,0,363,10,0,4,665,0
5,0,317,14,0,6,815,0
4,0,90,8,0,3,665,0
55,0,675,6,0,5,815,0
8,0,198,10,0,4,665,0
72,0,1136,49,0,12,815,0
3,0,80,4,0,4,815,0
56,0,702,2,0,1,5350,0
5,0,175,10,0,4,665,0
1,0,51,4,0,2,665,0
13,0,372,12,0,4,665,0
4,0,47,6,0,5,2472,0
1,0,37,9,0,5,1296,0
17,0,224,95,0,17,1296,0
2,0,171,2,0,2,67,0
1,0,53,56,0,13,1296,0
1,0,50,8,0,7,1296,0
2,0,137,19,0,9,1296,0
10,0,162,19,0,8,665,0
1,0,75,9,0,4,1636,0
5,0,126,15,0,5,5350,0
1,0,37,17,0,6,6,0
11,0,143,6,0,6,5350,0
6,0,164,6,0,4,815,0
2,0,30,2,0,2,5350,0
6,0,166,38,0,9,815,0
1,0,89,2,0,2,5350,0
1,0,70,4,0,4,143,0
5,0,167,19,0,7,5350,0
1,0,12,2,0,2,5350,0
1,0,24,5,1,2,5350,0
5,0,80,9,0,7,815,0
1,0,39,7,0,5,815,0
3,0,239,8,0,7,815,0
1,0,117,8,0,7,815,0
1,0,80,7,0,6,815,0
1,0,153,13,0,6,815,0
3,0,122,10,0,7,815,0
1,0,46,3,0,2,5350,0
1,0,67,15,0,7,815,0
4,0,78,10,0,7,815,0
1,0,38,7,0,5,815,0
3,0,55,12,0,7,815,0
2,0,48,10,0,7,815,0
2,0,65,12,0,7,815,0
2,0,110,8,0,6,815,0
1,0,36,7,0,5,815,0
2,0,53,7,0,5,815,0
29,0,568,3,0,3,5350,0
1,0,51,6,0,4,1296,0
1,0,41,11,0,6,815,0
7,0,128,11,0,8,1296,0
16,0,253,3,0,3,815,0
8,0,197,11,0,7,815,0
3,0,52,3,0,2,1296,0
1,0,42,3,0,2,1296,0
1,0,73,16,0,4,1296,0
1,0,31,2,0,1,412,0
1,0,30,3,0,2,665,0
2,0,47,2,0,2,665,0
1,0,29,3,0,1,5350,0
2,0,82,2,0,2,815,0
12,0,107,2,0,2,815,0
2,0,54,4,0,3,412,0
3,0,43,5,0,4,101,0
1,0,139,8,0,5,412,0
3,0,28,2,0,2,665,0
3,0,83,23,0,10,2319,0
1,0,45,3,0,2,665,0
5,0,54,3,0,2,5350,0
10,0,193,27,0,9,665,0
15,0,222,24,0,10,2472,0
8,0,58,14,0,6,1296,0
9,0,106,18,0,7,665,0
1,0,35,3,0,3,2319,0
1,0,52,9,0,4,665,0
22,0,278,25,0,13,665,0
4,0,71,14,0,7,665,0
10,0,176,9,0,3,665,0
2,0,46,3,0,2,665,0
16,0,152,2,0,2,5350,0
12,0,151,12,0,3,5350,0
3,0,82,2,0,1,5350,0
5,0,135,6,0,2,5350,0
32,0,860,39,1,10,2319,0
11,0,120,4,0,2,5350,0
