McCC,CLOC,LLOC,Number of previous fixes,Number of developer commits,Number of committers,Number of previous modifications,target
6,0,70,0,511,1,1,0
3,0,58,0,511,1,1,0
5,0,55,0,511,1,2,0
17,0,127,0,230,2,3,0
1,0,36,0,511,1,1,0
1,0,36,0,511,1,1,0
2,0,38,0,511,3,11,1
1,0,26,0,511,3,5,0
9,0,155,0,511,4,7,1
5,0,69,0,511,3,8,1
2,0,47,0,230,5,7,0
1,0,36,0,230,4,9,0
7,0,82,0,230,4,9,0
13,0,160,2,230,9,32,0
13,0,160,2,230,9,33,0
4,0,63,1,511,6,24,0
7,0,77,2,230,5,21,0
4,0,58,0,511,2,7,1
2,0,45,0,230,5,10,0
4,0,103,0,511,3,8,0
12,0,121,0,230,7,14,0
4,0,95,1,511,7,28,0
8,0,89,2,230,8,29,0
1,0,79,1,230,3,8,0
1,0,25,0,230,3,4,0
2,0,46,0,511,3,5,1
43,0,376,2,230,8,23,0
1,0,45,1,511,6,29,0
19,0,158,3,230,7,30,0
5,0,51,0,511,3,10,0
5,0,49,0,762,1,1,0
27,0,347,1,230,7,16,1
38,0,254,0,1466,2,2,0
10,0,174,0,374,1,1,1
2,0,31,0,511,3,7,1
4,0,54,0,230,2,3,0
1,0,29,0,4735,1,1,0
41,0,284,6,1466,5,20,0
1,0,29,0,4735,1,1,0
2,0,51,0,319,3,6,0
19,0,127,1,1466,3,3,0
168,0,931,13,762,16,74,1
36,0,242,2,22,9,30,0
30,0,199,1,374,10,33,1
52,0,321,3,374,10,47,1
67,0,422,6,12,11,28,1
76,0,475,7,811,15,63,1
54,0,349,3,374,10,48,1
55,0,356,3,374,10,48,1
52,0,322,3,374,10,49,1
50,0,307,3,374,10,48,1
4,0,80,1,12,5,5,0
37,0,388,2,511,10,41,0
52,0,321,3,374,10,47,1
57,0,319,3,374,9,41,1
17,0,148,2,12,8,11,0
87,0,329,1,1466,8,27,1
107,0,593,8,811,11,40,0
30,0,230,3,811,10,30,1
51,0,267,4,12,9,31,1
14,0,133,1,4735,2,4,0
36,0,253,2,762,10,35,1
2,0,11,0,244,1,2,0
21,0,193,1,12,5,5,0
68,0,312,3,374,9,39,0
20,0,164,4,374,8,26,0
40,0,280,5,479,8,42,1
23,0,177,3,374,8,22,0
18,0,133,4,244,10,26,0
66,0,340,2,511,7,33,0
42,0,223,5,12,13,32,1
29,0,194,5,244,11,33,1
13,0,156,3,374,7,30,0
29,0,192,2,374,7,32,0
15,0,150,3,511,2,7,0
38,0,297,4,244,10,41,1
50,0,184,1,22,3,3,0
170,0,834,7,185,14,40,1
37,0,236,1,4735,2,4,0
8,0,40,0,1466,1,2,0
21,0,175,0,374,4,4,1
11,0,116,2,374,4,12,1
9,0,103,3,1466,3,12,1
1,0,16,0,1466,1,1,0
19,0,155,2,374,4,15,1
7,0,126,1,231,3,15,0
1,0,17,1,1466,2,4,0
6,0,77,1,1466,2,6,0
4,0,108,2,762,4,7,0
1,0,36,1,511,3,5,0
1,0,8,0,246,1,2,0
7,0,63,0,1466,2,7,0
48,0,335,3,12,8,26,1
2,0,35,0,230,3,4,0
14,0,116,1,246,2,8,0
36,0,182,2,246,2,9,0
1,0,5,0,246,1,1,0
1,0,50,0,230,2,3,1
1,0,10,0,246,1,1,0
4,0,30,0,246,1,1,0
21,0,90,0,4735,1,3,0
5,0,110,2,1466,2,2,0
28,0,251,5,511,5,23,1
67,0,565,11,511,8,53,1
1,0,42,1,1466,2,3,0
15,0,89,3,374,4,9,0
19,0,203,2,511,5,20,1
19,0,141,1,511,3,10,0
24,0,274,6,511,6,40,1
6,0,22,0,515,3,4,0
39,0,332,5,511,7,40,0
23,0,144,1,511,7,11,0
30,0,157,1,511,7,11,0
9,0,72,0,511,7,10,1
31,0,117,0,22,3,4,1
12,0,91,0,511,6,9,0
7,0,58,0,46,1,2,0
21,0,217,2,511,5,9,0
1,0,29,0,4735,2,2,1
2,0,36,0,4735,2,3,1
7,0,53,1,762,4,8,0
2,0,11,0,0,0,1,0
35,0,177,1,244,4,9,0
17,0,217,0,1466,4,8,1
25,0,153,1,515,3,3,0
4,0,22,0,1466,1,1,0
1,0,102,1,4735,9,30,1
121,0,891,11,4735,12,78,1
72,0,608,3,1466,3,10,1
37,0,289,2,1466,2,4,1
5,0,36,0,319,1,1,1
4,0,70,1,1466,2,2,0
3,0,43,1,1466,2,5,0
1,0,7,0,319,1,1,0
5,0,36,1,4735,2,4,0
5,0,34,1,4735,2,4,0
1,0,23,0,1466,1,1,0
1,0,19,0,1466,1,1,0
1,0,9,0,1466,1,1,0
16,0,103,1,231,4,9,0
14,0,97,0,4735,1,1,0
1,0,21,0,1466,2,3,0
1,0,19,0,1466,2,2,0
1,0,21,0,1466,2,3,0
1,0,19,0,1466,2,2,0
1,0,21,0,1466,2,3,0
1,0,19,0,1466,2,2,0
3,0,53,1,1466,2,5,0
1,0,34,0,4735,1,1,0
6,0,84,1,4735,2,4,1
1,0,5,0,4735,1,1,0
1,0,27,0,22,1,1,0
2,0,73,0,22,1,1,0
16,0,186,2,479,3,8,0
9,0,103,1,479,3,3,0
49,0,369,3,479,7,21,0
3,0,43,0,4735,1,6,0
8,0,118,1,479,2,7,0
16,0,156,3,4735,6,19,1
39,0,367,0,4735,1,2,1
32,0,261,3,230,7,20,1
1,0,23,1,230,3,5,0
68,0,323,1,474,2,5,0
12,0,119,0,474,7,15,0
5,0,39,0,474,4,8,0
7,0,75,1,474,4,8,0
13,0,123,6,474,6,17,0
2,0,27,0,474,4,7,0
3,0,74,2,474,8,16,0
9,0,100,0,474,2,2,0
1,0,76,2,474,5,12,0
117,0,317,3,4735,7,24,0
2,0,70,1,474,4,13,0
75,0,226,3,4735,6,34,1
2,0,62,1,474,4,10,0
6,0,97,0,474,4,4,0
9,0,111,2,1466,8,14,1
6,0,107,0,474,4,5,0
56,0,200,2,21,6,21,0
30,0,278,1,474,5,6,0
7,0,73,1,21,8,20,0
4,0,68,1,474,6,9,0
10,0,101,0,474,8,18,0
5,0,53,0,12,2,2,0
17,0,122,0,474,7,13,0
4,0,58,1,12,9,13,0
5,0,56,0,474,3,7,0
2,0,42,2,474,4,10,0
2,0,44,3,12,7,14,0
8,0,104,0,38,8,12,0
5,0,64,1,474,7,16,0
4,0,58,1,474,7,10,1
1,0,36,2,474,5,11,0
1,0,102,2,474,5,23,1
2,0,54,0,38,1,2,0
3,0,53,0,38,1,2,1
5,0,77,0,38,1,2,0
3,0,39,2,474,4,7,0
1,0,37,3,474,5,18,0
49,0,252,2,4735,10,27,1
3,0,40,2,474,5,10,0
4,0,58,0,474,6,10,0
1,0,30,0,4735,1,1,0
3,0,31,0,4735,1,1,0
14,0,89,1,479,5,8,0
1,0,14,0,4735,1,1,0
1,0,18,0,4735,1,1,0
1,0,21,1,244,1,1,0
65,0,248,0,4735,3,14,0
1,0,22,0,4735,1,1,0
2,0,53,0,38,1,1,0
3,0,51,0,38,1,1,1
5,0,79,0,38,1,1,0
1,0,37,3,474,5,9,0
8,0,75,0,474,4,6,0
17,0,123,1,38,11,23,0
7,0,80,1,511,5,15,0
2,0,11,0,511,3,3,0
2,0,70,0,34,1,1,0
2,0,59,1,185,3,4,0
1,0,38,0,89,2,3,0
1,0,8,1,89,2,5,0
2,0,14,0,89,2,3,0
1,0,8,0,185,1,1,0
1,0,23,0,185,1,2,0
1,0,16,0,1466,2,2,0
1,0,9,1,185,3,3,1
1,0,21,0,185,1,1,0
4,0,41,0,185,2,2,0
8,0,61,0,1466,2,3,0
25,0,215,1,511,4,13,0
1,0,22,0,89,2,3,0
15,0,72,0,89,1,1,0
55,0,236,0,185,3,4,0
1,0,5,0,1466,2,2,0
37,0,521,0,511,6,14,1
14,0,55,0,89,1,2,0
5,0,53,0,511,2,5,0
45,0,211,0,511,3,3,0
11,0,112,0,89,1,1,0
3,0,76,0,185,6,10,0
22,0,102,1,4735,1,2,0
15,0,152,0,4735,2,4,0
41,0,180,0,12,6,7,0
9,0,159,0,511,4,9,0
1,0,17,0,4735,1,2,0
13,0,202,0,511,4,11,0
6,0,102,0,185,6,11,0
6,0,101,0,185,6,10,0
1,0,6,0,4735,1,1,0
2,0,41,0,4735,2,2,0
6,0,68,1,4735,1,2,0
2,0,35,1,4735,2,4,0
3,0,81,1,4735,2,7,0
2,0,55,0,4735,1,1,0
14,0,159,0,1466,3,4,0
9,0,95,0,511,3,5,0
32,0,142,1,38,3,6,0
11,0,137,0,4735,2,6,0
3,0,65,0,38,3,4,0
4,0,55,0,511,3,5,0
3,0,79,0,511,4,8,0
6,0,90,0,511,4,8,0
22,0,102,1,4735,1,2,0
5,0,76,0,4735,2,2,0
33,0,123,0,38,3,3,0
11,0,97,0,4735,2,2,0
9,0,159,0,511,4,7,0
12,0,199,0,511,4,8,0
1,0,17,0,4735,1,2,0
8,0,95,0,38,4,7,0
6,0,100,0,511,4,8,0
6,0,106,0,511,5,9,0
20,0,168,0,511,3,3,0
3,0,81,1,4735,2,7,0
1,0,6,0,4735,1,1,0
2,0,42,0,4735,2,2,0
12,0,92,1,1466,3,5,0
1,0,34,0,4735,1,1,0
19,0,178,0,4735,2,6,0
7,0,77,0,511,3,5,0
4,0,60,0,4735,1,1,0
10,0,116,0,4735,2,2,0
8,0,72,0,511,3,4,0
40,0,144,0,38,3,3,0
10,0,109,0,4735,2,2,0
6,0,63,0,38,2,3,0
8,0,154,0,4735,2,6,0
3,0,66,0,38,2,3,0
1,0,13,0,4735,1,1,0
5,0,54,0,4735,2,2,0
3,0,82,0,511,3,4,0
23,0,109,0,38,3,4,0
5,0,77,0,511,3,4,0
5,0,62,0,4735,2,2,0
1,0,21,0,4735,1,4,0
13,0,87,0,4735,2,3,0
19,0,155,0,89,4,5,0
46,0,184,2,511,6,12,0
1,0,21,0,4735,1,2,0
75,0,295,1,4735,2,5,0
12,0,97,0,89,3,3,0
33,0,125,0,38,4,6,0
3,0,42,0,36,2,2,0
1,0,23,0,230,1,2,0
5,0,59,0,230,1,2,0
2,0,14,0,230,1,2,1
18,0,99,1,762,2,5,0
1,0,33,0,4735,1,1,0
4,0,51,0,4735,1,1,0
22,0,60,0,4735,1,1,0
6,0,62,0,319,1,1,0
13,0,50,0,38,1,2,0
28,0,153,0,36,3,3,0
19,0,58,1,5,2,3,0
4,0,51,0,479,1,1,0
3,0,45,0,511,3,4,1
15,0,64,1,1466,2,7,0
1,0,19,1,1466,2,3,0
2,0,40,2,374,5,11,1
3,0,35,3,374,4,10,1
23,0,291,3,374,7,15,0
22,0,287,1,374,5,9,0
1,0,15,0,244,1,1,0
14,0,110,0,762,3,3,0
12,0,85,2,1466,3,5,0
3,0,87,0,4735,2,2,0
1,0,13,0,244,1,3,0
1,0,69,0,22,2,5,0
6,0,73,0,1466,2,4,0
25,0,88,0,22,3,6,0
10,0,111,1,374,5,5,0
1,0,12,0,319,2,2,0
33,0,240,2,244,4,4,0
7,0,60,0,22,1,1,0
10,0,134,0,22,1,1,0
99,0,482,3,511,3,7,1
1,0,21,1,36,2,4,0
13,0,90,2,231,2,3,0
11,0,67,2,231,3,4,0
23,0,209,4,231,4,8,0
1,0,33,1,1466,1,3,0
3,0,39,1,1466,1,3,0
3,0,49,1,36,2,4,0
16,0,117,3,231,3,8,0
18,0,170,3,21,6,13,0
3,0,64,0,762,2,2,0
38,0,361,0,21,4,10,0
2,0,164,0,21,3,5,0
110,0,316,1,21,5,13,1
4,0,44,1,36,2,5,0
10,0,76,1,4735,4,7,0
3,0,71,1,811,4,5,0
6,0,126,1,511,2,2,0
11,0,93,0,34,2,3,0
1,0,13,0,1466,1,1,0
6,0,38,0,244,3,3,0
1,0,18,1,12,5,5,0
10,0,150,1,12,8,15,0
1,0,55,1,12,7,11,0
25,0,243,2,12,5,11,0
4,0,26,1,1466,2,4,0
26,0,221,1,1466,4,9,0
1,0,65,1,1466,3,4,0
41,0,185,2,12,9,27,1
1,0,18,1,12,5,5,0
10,0,88,1,1466,6,12,0
1,0,31,1,12,7,11,0
3,0,46,1,230,5,9,1
2,0,68,1,12,7,20,1
1,0,18,1,12,5,5,0
5,0,97,1,762,6,11,0
1,0,47,1,12,6,9,0
1,0,40,1,474,4,7,0
17,0,159,3,12,12,28,1
1,0,18,1,12,4,4,0
4,0,62,1,1466,2,2,0
6,0,105,1,12,5,9,0
1,0,38,1,12,5,6,0
9,0,73,1,1466,2,2,0
4,0,65,1,12,6,11,1
1,0,18,1,12,5,5,0
3,0,105,2,12,8,16,1
1,0,41,1,12,7,12,1
1,0,35,1,1466,3,6,1
12,0,81,2,12,10,29,1
1,0,18,1,12,4,4,0
12,0,310,1,1466,4,5,0
5,0,75,1,1466,2,3,0
39,0,554,1,1466,4,7,0
1,0,18,1,1466,2,2,0
1,0,13,1,12,3,4,0
8,0,127,1,1466,2,4,0
12,0,136,1,762,6,12,1
1,0,18,1,12,4,4,0
1,0,23,1,1466,3,4,0
1,0,13,1,12,4,5,0
6,0,95,1,12,5,7,0
1,0,35,1,12,4,7,1
25,0,141,1,474,1,2,0
1,0,18,1,12,5,5,0
1,0,15,1,1466,2,3,0
23,0,247,2,12,9,18,1
1,0,72,1,12,8,11,0
1,0,22,1,1466,4,7,0
9,0,94,1,12,8,20,1
1,0,18,1,12,5,5,0
6,0,103,2,474,7,15,0
1,0,40,1,12,6,11,0
4,0,119,1,1466,4,8,0
43,0,249,3,474,9,27,0
1,0,18,1,12,5,5,0
1,0,6,1,1466,2,4,0
2,0,57,1,12,7,16,0
1,0,25,1,12,7,12,0
1,0,22,1,1466,4,7,0
1,0,67,2,12,7,24,1
1,0,18,1,12,5,5,0
1,0,74,1,474,2,3,0
32,0,295,2,185,7,22,1
1,0,118,1,12,6,17,0
1,0,22,1,474,4,8,0
1,0,1,1,1466,2,3,0
3,0,67,1,12,6,18,1
1,0,18,1,12,5,5,0
2,0,74,1,12,7,15,0
1,0,27,1,12,6,10,0
1,0,22,1,1466,4,7,0
1,0,1,1,1466,2,3,0
7,0,86,3,12,7,25,1
1,0,18,1,12,5,5,0
3,0,57,1,12,5,12,0
1,0,25,1,12,6,13,0
1,0,22,1,1466,2,3,0
1,0,1,1,1466,2,3,0
3,0,49,1,474,6,11,0
1,0,20,1,1466,2,3,0
6,0,90,3,474,8,22,1
1,0,1,1,1466,2,3,0
1,0,18,1,12,5,5,0
1,0,6,1,1466,2,4,0
2,0,57,1,12,7,16,0
1,0,25,1,1466,6,11,0
1,0,22,1,1466,4,7,0
1,0,67,2,12,7,23,1
1,0,18,1,12,5,5,0
3,0,80,1,511,5,10,1
1,0,33,1,1466,6,10,1
1,0,22,1,1466,2,3,0
1,0,1,1,1466,2,3,0
3,0,60,1,474,6,10,1
1,0,20,1,1466,2,3,0
5,0,96,2,474,8,19,1
1,0,18,0,12,3,3,0
1,0,40,0,29,1,1,0
1,0,21,0,1466,2,2,0
11,0,91,1,29,2,3,1
1,0,49,0,29,1,1,1
10,0,139,2,474,7,9,1
1,0,1,1,1466,2,3,0
1,0,18,1,12,5,5,0
1,0,28,1,1466,4,9,0
1,0,17,1,1466,5,10,0
1,0,22,1,1466,2,3,0
1,0,28,1,474,4,8,0
1,0,20,1,1466,2,3,0
5,0,91,3,474,8,28,1
4,0,36,1,1466,3,4,0
1,0,25,1,1466,3,4,0
16,0,140,1,1466,4,9,0
1,0,18,1,12,5,5,0
1,0,13,1,1466,3,5,0
1,0,13,1,1466,4,6,0
8,0,79,1,1466,3,6,0
5,0,101,2,474,7,17,1
127,0,631,0,4735,6,15,0
8,0,158,0,4735,6,13,0
8,0,78,0,244,3,4,0
10,0,70,0,811,2,3,0
1,0,18,0,12,4,5,0
1,0,181,0,4735,7,20,0
1,0,109,0,4735,7,19,0
25,0,172,0,244,4,7,0
1,0,63,0,479,3,4,1
23,0,177,2,474,10,29,1
1,0,55,0,474,2,5,0
1,0,37,0,1466,3,5,0
1,0,26,1,474,4,10,0
2,0,75,0,474,4,5,0
1,0,21,0,1466,3,5,0
29,0,290,0,474,6,19,0
2,0,73,0,474,4,7,0
1,0,26,0,1466,3,4,0
24,0,251,2,474,6,18,0
2,0,63,0,474,5,7,0
1,0,20,0,1466,3,4,0
25,0,276,1,474,9,24,0
1,0,33,1,1466,3,3,0
1,0,18,1,12,4,4,0
1,0,60,1,1466,3,6,0
1,0,26,1,12,4,7,0
3,0,29,1,1466,2,2,0
4,0,93,2,12,4,10,0
23,0,229,1,4735,6,16,0
1,0,18,1,12,5,5,0
1,0,134,1,244,5,13,0
1,0,57,1,12,6,11,0
19,0,111,1,4735,7,15,0
12,0,128,0,26,6,8,0
4,0,57,0,1466,2,3,0
3,0,89,1,12,7,18,0
1,0,18,1,12,5,5,0
1,0,35,1,1466,3,6,0
1,0,22,1,12,5,8,0
3,0,43,1,1466,2,3,0
9,0,132,2,12,5,14,0
1,0,18,1,12,5,5,0
1,0,58,1,1466,3,6,0
1,0,30,1,12,5,8,0
3,0,41,1,1466,3,5,0
24,0,247,3,12,7,23,1
1,0,18,1,12,5,5,0
2,0,155,1,1466,5,14,0
1,0,66,1,12,5,12,0
5,0,57,1,1466,5,12,0
35,0,268,1,12,8,21,0
3,0,89,1,12,7,17,0
1,0,18,1,12,4,4,0
2,0,42,1,1466,3,3,0
1,0,20,1,12,3,4,0
1,0,22,1,1466,3,3,0
1,0,56,1,12,4,7,1
1,0,18,1,12,4,4,0
2,0,44,1,1466,3,4,0
1,0,25,1,12,4,5,0
3,0,48,1,1466,2,2,0
8,0,68,1,12,4,7,1
1,0,18,1,12,4,4,0
11,0,137,1,1466,3,4,0
1,0,42,1,12,3,4,0
1,0,22,1,1466,3,3,0
1,0,56,1,12,4,7,1
1,0,18,1,12,4,4,0
30,0,244,3,12,7,14,0
1,0,63,2,12,5,7,0
3,0,53,1,1466,2,2,0
4,0,82,2,12,6,9,1
1,0,18,1,12,4,4,0
3,0,57,1,1466,2,2,0
1,0,24,1,12,3,4,0
1,0,22,1,1466,3,3,0
1,0,54,1,12,4,6,1
1,0,18,1,12,4,4,0
2,0,55,1,1466,2,2,1
1,0,29,1,12,3,4,1
4,0,51,1,1466,2,2,0
6,0,66,1,12,4,6,1
1,0,18,1,12,4,4,0
36,0,288,2,12,6,12,0
1,0,75,1,12,4,8,0
3,0,53,1,1466,2,2,0
4,0,76,1,12,5,9,1
6,0,37,0,319,1,1,0
8,0,104,1,12,2,3,0
3,0,58,0,319,1,1,0
7,0,78,0,319,1,1,0
1,0,18,0,12,3,3,0
3,0,58,1,319,1,2,0
1,0,29,0,12,3,3,0
4,0,50,0,319,1,1,0
2,0,106,0,319,1,1,0
11,0,138,0,12,2,3,0
20,0,237,0,12,3,6,1
33,0,176,2,12,3,8,1
1,0,19,1,12,4,5,0
1,0,13,1,12,3,5,0
1,0,29,1,1466,2,2,0
1,0,36,2,12,5,14,1
1,0,36,1,12,4,7,0
1,0,18,1,12,4,4,0
1,0,66,1,12,5,11,0
1,0,12,1,12,3,4,0
5,0,50,1,1466,2,4,0
1,0,39,2,12,5,15,1
1,0,18,1,12,5,5,0
3,0,93,1,4735,4,12,0
1,0,38,1,4735,6,13,0
1,0,22,1,1466,2,3,0
3,0,79,1,474,4,13,0
1,0,20,1,1466,2,3,0
20,0,146,3,474,7,32,1
1,0,18,1,12,4,4,0
3,0,56,1,12,6,10,0
1,0,22,1,12,6,9,0
1,0,26,1,1466,4,4,0
2,0,50,2,12,6,14,1
7,0,64,2,12,6,17,1
1,0,18,1,12,4,5,0
4,0,68,1,12,6,13,0
1,0,29,1,12,6,10,0
1,0,24,1,1466,4,5,0
1,0,18,1,12,5,5,0
1,0,14,1,31,4,5,0
6,0,87,1,12,9,15,0
1,0,26,1,12,9,12,0
1,0,22,1,474,3,6,0
13,0,170,4,762,9,29,0
1,0,18,1,12,4,6,0
1,0,59,0,474,3,4,0
1,0,99,2,12,5,8,0
1,0,43,2,12,3,5,0
13,0,119,1,4735,5,7,1
1,0,18,1,12,4,6,0
1,0,9,1,1466,2,2,0
1,0,13,1,12,3,4,0
5,0,51,1,1466,2,3,0
9,0,76,3,12,7,16,0
26,0,189,0,474,5,10,1
1,0,35,3,12,6,11,1
1,0,1,1,1466,2,3,0
1,0,18,1,12,5,5,0
1,0,30,1,1466,2,2,0
16,0,170,1,12,8,16,1
1,0,48,1,12,8,12,0
1,0,22,1,1466,4,7,0
1,0,59,2,12,7,20,1
1,0,18,0,12,4,4,0
2,0,63,0,12,6,7,0
1,0,31,0,1466,5,5,0
4,0,47,0,762,1,1,0
6,0,62,1,12,5,9,1
1,0,54,1,12,3,7,1
1,0,18,0,12,3,3,0
1,0,15,0,762,1,1,0
3,0,99,0,12,3,4,0
1,0,40,0,1466,2,2,0
1,0,22,0,474,2,2,0
1,0,18,0,12,4,4,0
2,0,36,0,762,6,10,0
1,0,16,0,1466,5,9,0
1,0,22,0,1466,4,6,0
1,0,53,0,12,6,15,1
1,0,18,0,12,3,3,0
5,0,50,0,762,6,10,0
1,0,16,0,1466,4,5,0
3,0,36,0,244,1,1,0
7,0,55,0,12,6,9,1
1,0,18,0,12,4,4,0
34,0,303,0,1,9,18,0
1,0,109,0,1466,6,11,0
1,0,22,0,1466,4,6,0
2,0,66,0,12,8,19,1
1,0,1,0,11,3,3,0
1,0,50,0,811,3,3,0
8,0,82,1,474,7,14,0
1,0,41,0,811,6,7,0
13,0,162,4,474,10,34,0
1,0,18,0,12,4,4,0
7,0,128,1,1466,9,19,0
3,0,50,0,1466,6,10,0
6,0,54,0,1466,6,6,0
1,0,18,0,12,3,3,0
6,0,89,0,12,8,15,0
1,0,26,0,1466,7,10,0
1,0,23,0,1466,4,8,0
19,0,116,2,12,9,21,1
1,0,18,0,12,4,4,0
1,0,31,0,762,1,1,0
1,0,22,0,1466,2,2,0
5,0,57,0,762,1,2,0
1,0,35,1,12,5,8,1
1,0,18,0,12,3,3,0
7,0,87,1,12,7,11,0
1,0,30,0,1466,4,7,0
1,0,23,0,474,4,7,0
12,0,122,0,12,6,18,1
124,0,736,8,1466,4,21,1
26,0,168,0,1466,5,9,0
1,0,9,0,1466,1,1,0
1,0,15,0,1466,1,1,0
4,0,43,0,1466,2,4,0
1,0,53,0,1466,1,3,0
31,0,167,2,230,5,11,0
1,0,21,1,230,3,5,0
17,0,126,1,1466,3,7,0
34,0,174,2,230,4,9,0
24,0,151,1,230,5,9,0
1,0,26,1,1466,2,5,0
26,0,116,0,230,5,11,0
3,0,44,0,762,5,7,0
26,0,138,2,1466,5,11,0
18,0,94,1,230,4,8,0
4,0,39,1,230,5,7,0
20,0,179,1,12,4,6,0
11,0,73,2,230,5,9,0
56,0,274,0,230,2,9,1
13,0,82,0,230,2,3,0
19,0,106,2,230,4,6,0
5,0,40,0,230,2,4,0
2,0,19,0,230,3,4,0
3,0,28,0,230,2,4,0
16,0,55,0,230,5,9,0
11,0,63,1,230,4,8,0
10,0,59,0,230,2,3,0
15,0,77,4,1466,4,11,0
1,0,5,0,1466,1,1,0
40,0,233,3,21,7,17,0
11,0,48,0,21,1,1,0
5,0,34,0,4735,2,2,0
1,0,12,0,1466,1,1,0
6,0,45,1,246,3,6,1
3,0,159,2,246,1,3,0
6,0,122,0,511,2,2,1
51,0,307,2,374,9,24,1
9,0,150,1,374,7,16,1
1,0,39,3,16,4,5,1
1,0,15,1,246,3,6,1
2,0,83,1,234,2,5,1
49,0,389,1,12,4,24,1
1,0,6,0,4735,1,1,0
40,0,384,1,12,5,24,1
11,0,179,2,12,4,12,1
110,0,589,2,4735,4,28,1
9,0,178,0,12,6,12,0
79,0,363,1,4735,1,15,1
1,0,11,0,4735,1,2,0
8,0,194,0,12,6,12,0
1,0,30,0,4735,1,1,0
5,0,60,0,1466,2,2,0
1,0,39,0,1466,2,5,0
3,0,69,0,4735,4,6,0
1,0,10,0,4735,1,1,0
20,0,186,3,762,5,22,1
1,0,10,1,4735,2,3,0
1,0,17,0,4735,1,1,0
1,0,11,0,246,1,3,0
1,0,34,0,1466,2,4,0
2,0,22,0,246,1,1,0
1,0,24,0,246,1,1,0
4,0,41,0,230,1,1,0
9,0,53,0,230,1,1,1
1,0,11,0,246,1,3,0
1,0,34,0,246,1,3,0
1,0,11,0,246,1,3,0
1,0,34,0,1466,2,4,0
2,0,25,0,1466,2,2,1
6,0,50,1,1466,2,3,1
5,0,52,0,89,2,2,0
12,0,66,0,38,2,4,0
1,0,29,0,4735,2,2,0
4,0,54,2,762,3,7,0
13,0,119,2,4735,3,10,1
1,0,48,1,4735,1,3,1
2,0,39,0,474,7,17,0
4,0,50,0,474,5,11,1
1,0,39,0,474,6,10,0
3,0,45,0,474,6,12,0
1,0,40,0,474,7,9,0
6,0,59,0,474,5,16,1
1,0,25,0,474,3,4,0
1,0,25,0,474,4,8,0
27,0,102,1,474,5,13,0
4,0,43,1,474,5,13,0
1,0,27,0,474,4,10,0
2,0,31,0,474,4,11,0
1,0,27,0,474,4,9,0
1,0,43,0,1466,6,15,0
1,0,27,0,474,4,9,0
1,0,45,0,474,7,15,1
1,0,39,1,474,3,5,0
1,0,41,0,474,6,14,0
1,0,38,0,474,6,13,0
3,0,56,1,474,8,18,0
8,0,50,1,474,5,14,1
11,0,79,2,4735,9,27,0
2,0,46,0,474,4,9,0
6,0,73,0,474,8,19,0
2,0,41,0,474,4,7,0
2,0,44,0,474,4,7,0
17,0,76,1,474,7,19,0
1,0,26,0,474,3,3,0
2,0,41,0,474,3,5,0
1,0,28,0,474,3,4,0
1,0,31,0,474,3,4,0
1,0,23,0,474,3,3,0
3,0,32,0,474,3,4,1
1,0,28,0,474,3,4,0
3,0,34,1,474,3,5,0
1,0,18,0,31,2,2,0
1,0,28,0,474,6,9,0
10,0,81,0,474,6,12,0
5,0,63,0,474,6,9,0
4,0,54,0,474,4,8,0
21,0,92,0,474,6,10,0
8,0,74,0,474,7,19,0
2,0,41,0,474,5,9,0
2,0,39,0,474,5,10,0
1,0,33,0,474,6,10,0
12,0,74,0,474,6,10,1
9,0,77,2,474,9,20,0
1,0,47,0,474,6,11,0
1,0,22,0,474,4,8,0
4,0,49,2,474,7,14,0
2,0,34,0,474,3,6,0
1,0,29,0,474,5,15,0
11,0,83,0,474,7,18,0
1,0,34,0,474,7,13,0
5,0,58,0,474,7,15,0
1,0,47,0,474,7,14,0
1,0,4,0,89,2,3,0
2,0,24,0,1466,2,2,0
3,0,54,0,511,3,3,0
1,0,18,0,1466,2,2,1
1,0,32,0,511,3,4,0
1,0,10,0,12,2,2,0
11,0,57,0,12,2,2,0
8,0,91,0,12,2,2,0
10,0,58,0,12,2,2,1
16,0,171,0,12,2,2,0
1,0,17,0,89,3,3,0
6,0,91,0,511,6,12,1
7,0,51,1,89,3,3,0
14,0,138,0,511,4,8,1
17,0,203,3,185,5,11,0
1,0,4,0,89,2,3,0
2,0,41,0,511,3,3,0
1,0,13,0,1466,2,2,0
1,0,17,0,1466,2,2,0
1,0,32,0,511,3,4,0
1,0,48,1,89,2,4,0
16,0,132,2,185,3,7,0
52,0,182,3,12,6,17,1
12,0,59,0,89,1,3,0
3,0,54,0,1466,2,5,0
9,0,136,0,511,5,19,0
10,0,73,0,185,4,6,0
34,0,111,2,185,5,13,1
5,0,106,1,511,3,10,0
47,0,333,2,12,5,17,0
9,0,69,1,89,2,5,0
1,0,33,0,511,3,4,0
1,0,4,0,89,2,3,0
4,0,56,0,511,3,5,0
2,0,22,0,1466,2,2,0
4,0,32,0,89,3,5,0
1,0,33,0,511,3,4,0
1,0,33,0,511,2,3,0
1,0,4,0,89,2,3,0
15,0,111,3,762,4,9,1
2,0,24,0,1466,2,2,0
6,0,36,0,1466,3,3,0
1,0,4,0,762,1,1,0
15,0,125,2,762,2,4,1
2,0,22,0,762,1,2,0
5,0,33,0,762,1,2,0
6,0,49,0,1466,2,2,0
